naringsregion_nr;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent
22;27;100;18;:;:;67;:;:;15;100;11;:;:;73;:;:;12;100;7;0;5;58;0;42;28;100;24;:;:;86;:;:;22;100;:;:;:;:;:;:;6;100;:;:;0;:;:;0;17;100;:;0;:;:;0;:;7;100;7;0;0;100;0;0;10;100;:;0;:;:;0;:;19;100;14;:;:;74;:;:;12;100;:;:;0;:;:;0;7;100;:;:;:;:;:;:;16;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:;7;100;:;0;:;:;0;:
23;12;100;:;:;:;:;:;:;6;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;19;100;14;:;:;74;:;:;13;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;19;100;10;:;:;53;:;:;12;100;:;:;:;:;:;:;7;100;:;:;:;:;:;:;8;100;4;:;:;50;:;:;4;100;4;0;0;100;0;0;4;100;0;:;:;0;:;:;8;100;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;:;0;4;:;0;67
24;:;:;:;:;:;:;:;:;:;:;:;0;0;:;0;0;4;100;:;:;:;:;:;:;15;100;11;0;4;73;0;27;8;100;:;0;:;:;0;:;7;100;:;0;:;:;0;:;13;100;7;:;:;54;:;:;5;100;:;:;:;:;:;:;8;100;:;0;:;:;0;:;13;100;:;0;:;:;0;:;9;100;9;0;0;100;0;0;4;100;:;0;:;:;0;:;11;100;6;:;:;55;:;:;6;100;:;:;:;:;:;:;5;100;:;0;:;:;0;:
25;54;100;37;6;11;69;11;20;24;100;19;:;:;79;:;:;30;100;18;:;:;60;:;:;51;100;30;6;15;59;12;29;28;100;24;:;:;86;:;:;23;100;6;:;:;26;:;:;55;100;28;5;22;51;9;40;25;100;15;:;:;60;:;:;30;100;13;:;:;43;:;:;59;100;31;9;19;53;15;32;30;100;18;5;7;60;17;23;29;100;13;4;12;45;14;41;49;100;24;7;18;49;14;37;21;100;12;:;:;57;:;:;28;100;12;:;:;43;:;:
26;41;100;25;:;:;61;:;:;19;100;:;:;:;:;:;:;22;100;:;:;11;:;:;50;38;100;21;8;9;55;21;24;21;100;13;5;3;62;24;14;17;100;8;3;6;47;18;35;36;100;15;4;17;42;11;47;15;100;9;:;:;60;:;:;21;100;6;:;:;29;:;:;27;100;16;:;:;59;:;:;13;100;:;:;:;:;:;:;14;100;:;:;7;:;:;50;22;100;16;:;:;73;:;:;10;100;:;:;:;:;:;:;12;100;:;0;:;:;0;:
27;160;100;81;24;55;51;15;34;82;100;49;12;21;60;15;26;78;100;32;12;34;41;15;44;126;100;69;17;40;55;13;32;70;100;47;8;15;67;11;21;56;100;22;9;25;39;16;45;149;100;91;18;40;61;12;27;80;100;54;10;16;68;13;20;69;100;37;8;24;54;12;35;79;100;44;10;25;56;13;32;31;100;19;7;5;61;23;16;48;100;25;3;20;52;6;42;71;100;40;7;24;56;10;34;36;100;19;7;10;53;19;28;35;100;21;0;14;60;0;40
28;31;100;20;5;6;65;16;19;19;100;:;0;:;:;0;:;12;100;:;5;:;:;42;:;30;100;20;:;:;67;:;:;18;100;13;:;:;72;:;:;12;100;7;:;:;58;:;:;29;100;20;0;9;69;0;31;19;100;15;0;4;79;0;21;10;100;5;0;5;50;0;50;20;100;:;:;:;:;:;:;11;100;:;0;:;:;0;:;9;100;:;:;0;:;:;0;23;100;16;0;7;70;0;30;14;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:
29;43;100;21;5;17;49;12;40;26;100;13;:;:;50;:;:;17;100;8;:;:;47;:;:;20;100;13;4;3;65;20;15;11;100;7;4;0;64;36;0;9;100;6;0;3;67;0;33;19;100;9;4;6;47;21;32;10;100;:;:;:;:;:;:;9;100;:;:;:;:;:;:;13;100;7;:;:;54;:;:;6;100;:;:;:;:;:;:;7;100;:;:;3;:;:;43;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0
30;11;100;:;:;:;:;:;:;5;100;:;:;0;:;:;0;6;100;:;:;:;:;:;:;13;100;8;:;:;62;:;:;7;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;11;100;5;:;:;45;:;:;4;100;:;:;0;:;:;0;7;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:;5;100;:;0;:;:;0;:;3;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;0;:;0;0;:;0;:;:;:;0;0;:;0;0
31;17;100;:;:;8;:;:;47;10;100;6;:;:;60;:;:;7;100;:;0;:;:;0;:;23;100;14;4;5;61;17;22;14;100;9;:;:;64;:;:;9;100;5;:;:;56;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;:;0;0;:;0;0;4;100;:;0;:;:;0;:;:;:;0;0;:;0;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:
32;80;100;48;8;24;60;10;30;39;100;27;:;:;69;:;:;41;100;21;:;:;51;:;:;76;100;41;15;20;54;20;26;46;100;30;5;11;65;11;24;30;100;11;10;9;37;33;30;73;100;55;8;10;75;11;14;41;100;34;3;4;83;7;10;32;100;21;5;6;66;16;19;49;100;30;5;14;61;10;29;21;100;15;:;:;71;:;:;28;100;15;:;:;54;:;:;56;100;32;9;15;57;16;27;25;100;15;5;5;60;20;20;31;100;17;4;10;55;13;32
33;31;100;18;5;8;58;16;26;15;100;10;:;:;67;:;:;16;100;8;:;:;50;:;:;40;100;27;4;9;68;10;23;23;100;17;:;:;74;:;:;17;100;10;:;:;59;:;:;28;100;16;4;8;57;14;29;15;100;8;:;:;53;:;:;13;100;8;:;:;62;:;:;23;100;14;:;:;61;:;:;8;100;4;:;:;50;:;:;15;100;10;:;:;67;:;:;27;100;20;:;:;74;:;:;14;100;:;:;5;:;:;36;13;100;:;0;:;:;0;:
34;53;100;37;:;:;70;:;:;25;100;19;:;:;76;:;:;28;100;18;:;:;64;:;:;26;100;21;:;:;81;:;:;14;100;:;0;:;:;0;:;12;100;:;:;3;:;:;25;26;100;22;:;:;85;:;:;11;100;:;:;0;:;:;0;15;100;:;:;:;:;:;:;14;100;7;:;:;50;:;:;5;100;:;:;:;:;:;:;9;100;:;0;:;:;0;:;12;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;7;:;:;78;:;:
35;164;100;115;10;39;70;6;24;98;100;74;:;:;76;:;:;66;100;41;:;:;62;:;:;176;100;116;21;39;66;12;22;98;100;71;13;14;72;13;14;78;100;45;8;25;58;10;32;144;100;89;18;37;62;13;26;80;100;51;9;20;64;11;25;64;100;38;9;17;59;14;27;119;100;78;17;24;66;14;20;56;100;38;8;10;68;14;18;63;100;40;9;14;63;14;22;82;100;46;11;25;56;13;30;49;100;26;7;16;53;14;33;33;100;20;4;9;61;12;27
36;21;100;16;:;:;76;:;:;10;100;:;:;:;:;:;:;11;100;:;0;:;:;0;:;21;100;12;:;:;57;:;:;7;100;:;:;:;:;:;:;14;100;:;:;5;:;:;36;9;100;:;0;:;:;0;:;4;100;4;0;0;100;0;0;5;100;:;0;:;:;0;:;17;100;13;:;:;76;:;:;11;100;7;:;:;64;:;:;6;100;6;0;0;100;0;0;16;100;:;:;:;:;:;:;5;100;5;0;0;100;0;0;11;100;:;:;:;:;:;:
37;85;100;63;5;17;74;6;20;43;100;35;:;:;81;:;:;42;100;28;:;:;67;:;:;98;100;66;9;23;67;9;23;57;100;42;:;:;74;:;:;41;100;24;:;:;59;:;:;53;100;37;:;:;70;:;:;32;100;24;:;:;75;:;:;21;100;13;0;8;62;0;38;47;100;29;4;14;62;9;30;26;100;18;:;:;69;:;:;21;100;11;:;:;52;:;:;52;100;28;7;17;54;13;33;26;100;15;:;:;58;:;:;26;100;13;:;:;50;:;:
38;39;100;31;:;:;79;:;:;21;100;:;:;0;:;:;0;18;100;:;:;:;:;:;:;31;100;26;:;:;84;:;:;20;100;:;:;:;:;:;:;11;100;:;:;:;:;:;:;9;100;:;0;:;:;0;:;5;100;5;0;0;100;0;0;4;100;:;0;:;:;0;:;13;100;9;:;:;69;:;:;7;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;7;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:
39;152;100;103;14;35;68;9;23;84;100;65;8;11;77;10;13;68;100;38;6;24;56;9;35;159;100;117;16;26;74;10;16;81;100;61;9;11;75;11;14;78;100;56;7;15;72;9;19;130;100;90;14;26;69;11;20;69;100;54;8;7;78;12;10;61;100;36;6;19;59;10;31;150;100;96;9;45;64;6;30;81;100;60;5;16;74;6;20;69;100;36;4;29;52;6;42;128;100;92;5;31;72;4;24;57;100;44;:;:;77;:;:;71;100;48;:;:;68;:;:
40;203;100;115;18;70;57;9;34;113;100;78;12;23;69;11;20;90;100;37;6;47;41;7;52;188;100;107;17;64;57;9;34;102;100;71;9;22;70;9;22;86;100;36;8;42;42;9;49;216;100;137;21;58;63;10;27;121;100;87;14;20;72;12;17;95;100;50;7;38;53;7;40;235;100;125;30;80;53;13;34;137;100;74;22;41;54;16;30;98;100;51;8;39;52;8;40;133;100;69;11;53;52;8;40;64;100;36;6;22;56;9;34;69;100;33;5;31;48;7;45
41;10;100;6;:;:;60;:;:;7;100;3;:;:;43;:;:;3;100;3;0;0;100;0;0;13;100;9;:;:;69;:;:;5;100;:;:;:;:;:;:;8;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;4;0;:;80;0;:;7;100;:;0;:;:;0;:;:;:;4;0;:;80;0;:;:;:;:;0;0;:;0;0;9;100;5;:;:;56;:;:;4;100;:;:;:;:;:;:;5;100;:;0;:;:;0;:
42;9;100;:;:;:;:;:;:;:;:;4;:;:;67;:;:;:;:;:;0;:;:;0;:;10;100;6;:;:;60;:;:;5;100;:;:;0;:;:;0;5;100;:;0;:;:;0;:;8;100;:;:;4;:;:;50;4;100;:;:;:;:;:;:;4;100;:;:;:;:;:;:;6;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0
43;12;100;7;:;:;58;:;:;6;100;:;:;:;:;:;:;6;100;:;:;:;:;:;:;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;12;100;:;0;:;:;0;:;5;100;5;0;0;100;0;0;7;100;:;0;:;:;0;:;14;100;:;:;8;:;:;57;7;100;:;:;:;:;:;:;7;100;:;0;:;:;0;:;8;100;4;0;4;50;0;50;:;:;4;0;:;67;0;:;:;:;0;0;:;0;0;:
44;17;100;13;:;:;76;:;:;9;100;:;:;0;:;:;0;8;100;:;0;:;:;0;:;15;100;11;:;:;73;:;:;9;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0
45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;38;100;27;:;:;71;:;:;22;100;15;:;:;68;:;:;16;100;12;:;:;75;:;:;36;100;21;8;7;58;22;19;17;100;11;:;:;65;:;:;19;100;10;:;:;53;:;:;44;100;26;5;13;59;11;30;18;100;14;:;:;78;:;:;26;100;12;:;:;46;:;:;27;100;12;:;:;44;:;:;19;100;:;:;8;:;:;42;8;100;:;:;:;:;:;:;21;100;14;:;:;67;:;:;12;100;:;:;:;:;:;:;9;100;:;0;:;:;0;:
47;29;100;25;0;4;86;0;14;16;100;:;0;:;:;0;:;13;100;:;0;:;:;0;:;40;100;29;5;6;73;13;15;22;100;18;:;:;82;:;:;18;100;11;:;:;61;:;:;41;100;32;5;4;78;12;10;24;100;:;:;:;:;:;:;17;100;:;:;:;:;:;:;36;100;29;0;7;81;0;19;19;100;16;0;3;84;0;16;17;100;13;0;4;76;0;24;25;100;14;:;:;56;:;:;11;100;:;0;:;:;0;:;14;100;:;:;7;:;:;50
48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;29;100;16;:;:;55;:;:;12;100;8;0;4;67;0;33;17;100;8;:;:;47;:;:;24;100;16;:;:;67;:;:;14;100;:;:;:;:;:;:;10;100;:;:;4;:;:;40;34;100;26;:;:;76;:;:;22;100;:;:;5;:;:;23;12;100;:;0;:;:;0;:;27;100;16;4;7;59;15;26;12;100;8;:;:;67;:;:;15;100;8;:;:;53;:;:;10;100;5;:;:;50;:;:;4;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:
50;40;100;22;8;10;55;20;25;22;100;15;:;:;68;:;:;18;100;7;:;:;39;:;:;42;100;30;:;:;71;:;:;24;100;16;:;:;67;:;:;18;100;14;:;:;78;:;:;19;100;12;:;:;63;:;:;7;100;:;0;:;:;0;:;12;100;:;:;4;:;:;33;10;100;:;:;:;:;:;:;4;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;7;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:
51;29;100;23;:;:;79;:;:;18;100;:;:;:;:;:;:;11;100;:;:;:;:;:;:;32;100;19;:;:;59;:;:;14;100;10;0;4;71;0;29;18;100;9;:;:;50;:;:;36;100;26;4;6;72;11;17;25;100;:;:;:;:;:;:;11;100;:;:;:;:;:;:;32;100;21;6;5;66;19;16;11;100;:;0;:;:;0;:;21;100;:;6;:;:;29;:;35;100;25;:;:;71;:;:;22;100;18;0;4;82;0;18;13;100;7;:;:;54;:;:
52;69;100;44;6;19;64;9;28;39;100;28;:;:;72;:;:;30;100;16;:;:;53;:;:;56;100;35;7;14;63;13;25;36;100;26;:;:;72;:;:;20;100;9;:;:;45;:;:;48;100;30;:;:;63;:;:;26;100;19;:;:;73;:;:;22;100;11;:;:;50;:;:;36;100;28;:;:;78;:;:;23;100;:;:;:;:;:;:;13;100;:;:;4;:;:;31;27;100;15;:;:;56;:;:;13;100;9;:;:;69;:;:;14;100;6;:;:;43;:;:
53;32;100;26;:;:;81;:;:;22;100;:;:;:;:;:;:;10;100;:;:;:;:;:;:;30;100;26;:;:;87;:;:;22;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:;33;100;21;:;:;64;:;:;21;100;:;:;7;:;:;33;12;100;:;:;:;:;:;:;24;100;20;0;4;83;0;17;18;100;:;0;:;:;0;:;6;100;:;0;:;:;0;:;16;100;5;7;4;31;44;25;7;100;:;:;:;:;:;:;9;100;:;:;:;:;:;:
54;7;100;:;:;:;:;:;:;3;100;:;:;:;:;:;:;4;100;:;0;:;:;0;:;15;100;7;:;:;47;:;:;8;100;:;3;:;:;38;:;7;100;:;:;:;:;:;:;4;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;4;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;0;0;:;0;0;:;8;100;:;:;0;:;:;0;:;:;5;:;0;83;:;0;:;:;:;0;0;:;0;0
55;33;100;23;:;:;70;:;:;11;100;:;0;:;:;0;:;22;100;:;:;7;:;:;32;44;100;26;:;:;59;:;:;21;100;17;:;:;81;:;:;23;100;9;:;:;39;:;:;30;100;16;6;8;53;20;27;15;100;9;:;:;60;:;:;15;100;7;:;:;47;:;:;27;100;17;:;:;63;:;:;14;100;10;:;:;71;:;:;13;100;7;:;:;54;:;:;32;100;20;4;8;63;13;25;19;100;14;:;:;74;:;:;13;100;6;:;:;46;:;:
56;38;100;27;:;:;71;:;:;18;100;13;:;:;72;:;:;20;100;14;:;:;70;:;:;42;100;32;:;:;76;:;:;22;100;19;0;3;86;0;14;20;100;13;:;:;65;:;:;34;100;27;:;:;79;:;:;18;100;:;:;:;:;:;:;16;100;:;:;3;:;:;19;24;100;16;:;:;67;:;:;9;100;:;:;:;:;:;:;15;100;:;:;3;:;:;20;26;100;:;0;:;:;0;:;14;100;:;0;:;:;0;:;12;100;:;0;:;:;0;:
