"tabell_navn","aar","fylke_nr","naringsregion_nr","kommune_nr","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","70.33"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","4244"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","74.9"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","0","personer","2252"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","0","prosent","80"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","1","personer","2203"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","1","prosent","69.8"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4455"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","74.61"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","0","personer","117"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","0","prosent","68.42"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","1","personer","96"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","1","prosent","47.06"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","alle","personer","213"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","innvandrere","alle","prosent","56.8"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","113"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","79.58"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","98"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","60.12"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","211"
"videregaende_fullfort","2013","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","69.18"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","0","personer","2920"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","0","prosent","81.09"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","1","personer","2393"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","1","prosent","71.43"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","alle","personer","5313"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","alle","alle","prosent","76.44"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","2286"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","84.17"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","1938"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","77.15"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","4224"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","80.8"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","0","personer","2680"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","0","prosent","83.15"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","1","personer","2226"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","1","prosent","73.68"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4906"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","78.57"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","0","personer","240"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","0","prosent","63.49"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","1","personer","167"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","1","prosent","50.76"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","alle","personer","407"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","innvandrere","alle","prosent","57.57"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","394"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","77.71"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","288"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","56.58"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","682"
"videregaende_fullfort","2013","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","67.13"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","0","personer","810"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","0","prosent","72.06"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","1","personer","724"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","1","prosent","61.83"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","alle","personer","1534"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","alle","alle","prosent","66.84"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","766"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","72.26"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","700"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","62.11"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1466"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","67.03"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","0","personer","777"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","0","prosent","72.41"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","1","personer","707"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","1","prosent","62.29"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1484"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","67.21"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","0","personer","33"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","0","prosent","64.71"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","1","personer","17"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","1","prosent","47.22"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","alle","personer","50"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","innvandrere","alle","prosent","57.47"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","11"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","84.62"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","7"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","87.5"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","18"
"videregaende_fullfort","2013","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","85.71"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","0","personer","844"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","0","prosent","77.15"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","1","personer","797"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","1","prosent","65.22"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","alle","personer","1641"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","alle","alle","prosent","70.85"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","802"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","77.41"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","759"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","65.94"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1561"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","71.38"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","0","personer","814"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","0","prosent","77.52"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","1","personer","768"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","1","prosent","66.04"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1582"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","71.49"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","0","personer","30"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","0","prosent","68.18"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","1","personer","29"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","1","prosent","49.15"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","alle","personer","59"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","innvandrere","alle","prosent","57.28"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","12"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","85.71"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","9"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","75"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","21"
"videregaende_fullfort","2013","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","80.77"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","0","personer","1068"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","0","prosent","77.06"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","1","personer","963"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","1","prosent","64.54"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","alle","personer","2031"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","alle","alle","prosent","70.57"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","958"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","77.63"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","874"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","65.62"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1832"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","71.4"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","0","personer","1000"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","0","prosent","77.52"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","1","personer","907"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","1","prosent","64.83"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1907"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","70.92"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","0","personer","68"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","0","prosent","70.83"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","1","personer","56"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","1","prosent","60.22"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","alle","personer","124"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","innvandrere","alle","prosent","65.61"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","42"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","75"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","33"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","49.25"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","75"
"videregaende_fullfort","2013","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","60.98"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","0","personer","999"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","0","prosent","74.33"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","1","personer","923"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","1","prosent","62.24"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","alle","personer","1922"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","alle","alle","prosent","67.99"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","948"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","75.36"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","864"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.34"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1812"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.11"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","0","personer","965"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","0","prosent","75.33"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","1","personer","881"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","1","prosent","62.97"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1846"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.88"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","0","personer","34"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","0","prosent","53.97"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","1","personer","42"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","1","prosent","50"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","alle","personer","76"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","innvandrere","alle","prosent","51.7"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","17"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","73.91"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","17"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","48.57"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","34"
"videregaende_fullfort","2013","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","58.62"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","0","personer","727"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","0","prosent","73.88"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","1","personer","715"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","1","prosent","64.65"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","alle","personer","1442"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","alle","alle","prosent","69"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","669"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.25"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","677"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","66.31"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1346"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","70.03"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","0","personer","684"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.11"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","1","personer","688"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","1","prosent","66.15"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1372"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.89"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","0","personer","43"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","0","prosent","70.49"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","1","personer","27"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","1","prosent","40.91"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","alle","personer","70"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","innvandrere","alle","prosent","55.12"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","15"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","68.18"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","11"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","57.89"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","26"
"videregaende_fullfort","2013","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","63.41"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","0","personer","464"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","0","prosent","71.38"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","1","personer","487"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","1","prosent","68.98"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","alle","personer","951"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","alle","alle","prosent","70.13"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","439"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","72.09"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","460"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","69.7"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","899"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","70.84"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","0","personer","445"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","0","prosent","72.24"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","1","personer","464"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","1","prosent","69.25"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","alle","personer","909"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","70.68"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","0","personer","19"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","0","prosent","55.88"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","1","personer","23"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","1","prosent","63.89"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","alle","personer","42"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","innvandrere","alle","prosent","60"
"videregaende_fullfort","2013","09","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","6"
