"tabell_navn","aar","fylke_nr","naringsregion_nr","kommune_nr","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","1992"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","77.54"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","2026"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","69.22"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","4018"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","73.11"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","0","personer","2090"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","0","prosent","77.46"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","1","personer","2114"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","1","prosent","68.86"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4204"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","72.88"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","0","personer","95"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","0","prosent","64.63"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","1","personer","102"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","1","prosent","48.57"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","alle","personer","197"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","innvandrere","alle","prosent","55.18"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","98"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","75.97"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","88"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","61.54"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","186"
"videregaende_fullfort","2012","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","68.38"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","0","personer","2830"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","0","prosent","82.05"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","1","personer","2330"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","1","prosent","71.52"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","alle","personer","5160"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","alle","alle","prosent","76.93"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","2233"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","84.3"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","1885"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","75.95"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","4118"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","80.26"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","0","personer","2585"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","0","prosent","83.2"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","1","personer","2158"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","1","prosent","73.53"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4743"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","78.5"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","0","personer","245"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","0","prosent","71.64"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","1","personer","172"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","1","prosent","53.25"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","alle","personer","417"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","innvandrere","alle","prosent","62.71"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","352"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","76.86"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","273"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","60.26"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","625"
"videregaende_fullfort","2012","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","68.61"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","0","personer","865"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","0","prosent","75.81"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","1","personer","753"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","1","prosent","60.73"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","alle","personer","1618"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","alle","alle","prosent","67.95"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","829"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","75.71"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","730"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","61.55"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1559"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.35"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","0","personer","842"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","0","prosent","75.79"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","1","personer","732"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","1","prosent","61.51"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1574"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.41"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","0","personer","23"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","0","prosent","76.67"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","1","personer","21"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","1","prosent","42"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","alle","personer","44"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","innvandrere","alle","prosent","55"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","13"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","81.25"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","2"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","50"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","15"
"videregaende_fullfort","2012","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","75"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","0","personer","819"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","0","prosent","75.07"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","1","personer","769"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","1","prosent","62.98"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","alle","personer","1588"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","alle","alle","prosent","68.69"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","779"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.83"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","745"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.06"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1524"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.15"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","0","personer","787"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.95"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","1","personer","753"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.87"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1540"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.09"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","0","personer","32"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","0","prosent","78.05"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","1","personer","16"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","1","prosent","38.1"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","alle","personer","48"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","innvandrere","alle","prosent","57.83"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","8"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","88.89"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","8"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","50"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","16"
"videregaende_fullfort","2012","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","64"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","0","personer","1101"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","0","prosent","72.91"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","1","personer","979"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","1","prosent","62.2"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","alle","personer","2080"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","alle","alle","prosent","67.44"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","982"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.11"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","909"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.29"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1891"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.04"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","0","personer","1028"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","0","prosent","73.96"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","1","personer","941"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.62"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1969"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.63"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","0","personer","73"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","0","prosent","60.83"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","1","personer","38"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","1","prosent","40"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","alle","personer","111"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","innvandrere","alle","prosent","51.63"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","46"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","70.77"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","32"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","49.23"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","78"
"videregaende_fullfort","2012","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","60"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","0","personer","913"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","0","prosent","70.23"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","1","personer","851"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","1","prosent","60.53"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","alle","personer","1764"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","alle","alle","prosent","65.19"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","864"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","71.11"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","811"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","61.77"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1675"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","66.26"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","0","personer","880"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","0","prosent","70.85"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","1","personer","827"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","1","prosent","61.72"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1707"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","66.11"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","0","personer","33"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","0","prosent","56.9"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","1","personer","24"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","1","prosent","36.36"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","alle","personer","57"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","innvandrere","alle","prosent","45.97"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","16"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","59.26"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","16"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","59.26"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","32"
"videregaende_fullfort","2012","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","59.26"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","0","personer","760"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","0","prosent","72.73"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","1","personer","708"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","1","prosent","63.16"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","alle","personer","1468"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","alle","alle","prosent","67.77"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","724"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","73.43"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","659"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.79"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1383"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.5"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","0","personer","730"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","0","prosent","73.15"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","1","personer","672"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.88"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1402"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.39"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","0","personer","30"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","0","prosent","63.83"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","1","personer","36"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","1","prosent","52.17"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","alle","personer","66"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","innvandrere","alle","prosent","56.9"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","6"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","50"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","13"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","68.42"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","19"
"videregaende_fullfort","2012","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","61.29"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","0","personer","493"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","0","prosent","70.03"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","1","personer","472"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","1","prosent","63.36"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","alle","personer","965"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","alle","alle","prosent","66.6"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","476"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","70.1"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","446"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.53"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","922"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","66.76"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","0","personer","479"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","0","prosent","69.93"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","1","personer","453"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.53"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","alle","personer","932"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","66.67"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","0","personer","14"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","0","prosent","73.68"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","1","personer","19"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","1","prosent","59.38"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","alle","personer","33"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","innvandrere","alle","prosent","64.71"
"videregaende_fullfort","2012","09","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","3"
