"tabell_navn","aar","fylke_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn","2006","03","flukt","1","personer","10882"
"befolkning_innvandringsgrunn","2006","03","familie","1","personer","7860"
"befolkning_innvandringsgrunn","2006","03","annet","1","personer","1128"
"befolkning_innvandringsgrunn","2006","03","uoppgitt","1","personer","24012"
"befolkning_innvandringsgrunn","2006","03","alle","0","personer","46029"
"befolkning_innvandringsgrunn","2006","03","arbeid","0","personer","1254"
"befolkning_innvandringsgrunn","2006","03","flukt","0","personer","11607"
"befolkning_innvandringsgrunn","2006","03","familie","0","personer","10353"
"befolkning_innvandringsgrunn","2006","03","annet","0","personer","2396"
"befolkning_innvandringsgrunn","2006","03","uoppgitt","0","personer","20419"
"befolkning_innvandringsgrunn","2006","04","alle","alle","personer","7653"
"befolkning_innvandringsgrunn","2006","04","arbeid","alle","personer","374"
"befolkning_innvandringsgrunn","2006","04","flukt","alle","personer","2639"
"befolkning_innvandringsgrunn","2006","04","familie","alle","personer","1267"
"befolkning_innvandringsgrunn","2006","04","annet","alle","personer","204"
"befolkning_innvandringsgrunn","2006","04","uoppgitt","alle","personer","3169"
"befolkning_innvandringsgrunn","2006","04","alle","1","personer","3585"
"befolkning_innvandringsgrunn","2006","04","arbeid","1","personer","277"
"befolkning_innvandringsgrunn","2006","04","flukt","1","personer","1366"
"befolkning_innvandringsgrunn","2006","04","familie","1","personer","379"
"befolkning_innvandringsgrunn","2006","04","annet","1","personer","67"
"befolkning_innvandringsgrunn","2006","04","uoppgitt","1","personer","1496"
"befolkning_innvandringsgrunn","2006","04","alle","0","personer","4068"
"befolkning_innvandringsgrunn","2006","04","arbeid","0","personer","97"
"befolkning_innvandringsgrunn","2006","04","flukt","0","personer","1273"
"befolkning_innvandringsgrunn","2006","04","familie","0","personer","888"
"befolkning_innvandringsgrunn","2006","04","annet","0","personer","137"
"befolkning_innvandringsgrunn","2006","04","uoppgitt","0","personer","1673"
"befolkning_innvandringsgrunn","2006","05","alle","alle","personer","7300"
"befolkning_innvandringsgrunn","2006","05","arbeid","alle","personer","469"
"befolkning_innvandringsgrunn","2006","05","flukt","alle","personer","2857"
"befolkning_innvandringsgrunn","2006","05","familie","alle","personer","1217"
"befolkning_innvandringsgrunn","2006","05","annet","alle","personer","167"
"befolkning_innvandringsgrunn","2006","05","uoppgitt","alle","personer","2590"
"befolkning_innvandringsgrunn","2006","05","alle","1","personer","3538"
"befolkning_innvandringsgrunn","2006","05","arbeid","1","personer","321"
"befolkning_innvandringsgrunn","2006","05","flukt","1","personer","1533"
"befolkning_innvandringsgrunn","2006","05","familie","1","personer","400"
"befolkning_innvandringsgrunn","2006","05","annet","1","personer","60"
"befolkning_innvandringsgrunn","2006","05","uoppgitt","1","personer","1224"
"befolkning_innvandringsgrunn","2006","05","alle","0","personer","3762"
"befolkning_innvandringsgrunn","2006","05","arbeid","0","personer","148"
"befolkning_innvandringsgrunn","2006","05","flukt","0","personer","1324"
"befolkning_innvandringsgrunn","2006","05","familie","0","personer","817"
"befolkning_innvandringsgrunn","2006","05","annet","0","personer","107"
"befolkning_innvandringsgrunn","2006","05","uoppgitt","0","personer","1366"
"befolkning_innvandringsgrunn","2006","06","alle","alle","personer","18184"
"befolkning_innvandringsgrunn","2006","06","arbeid","alle","personer","882"
"befolkning_innvandringsgrunn","2006","06","flukt","alle","personer","5330"
"befolkning_innvandringsgrunn","2006","06","familie","alle","personer","3398"
"befolkning_innvandringsgrunn","2006","06","annet","alle","personer","395"
"befolkning_innvandringsgrunn","2006","06","uoppgitt","alle","personer","8179"
"befolkning_innvandringsgrunn","2006","06","alle","1","personer","8769"
"befolkning_innvandringsgrunn","2006","06","arbeid","1","personer","642"
"befolkning_innvandringsgrunn","2006","06","flukt","1","personer","2718"
"befolkning_innvandringsgrunn","2006","06","familie","1","personer","1177"
"befolkning_innvandringsgrunn","2006","06","annet","1","personer","121"
"befolkning_innvandringsgrunn","2006","06","uoppgitt","1","personer","4111"
"befolkning_innvandringsgrunn","2006","06","alle","0","personer","9415"
"befolkning_innvandringsgrunn","2006","06","arbeid","0","personer","240"
"befolkning_innvandringsgrunn","2006","06","flukt","0","personer","2612"
"befolkning_innvandringsgrunn","2006","06","familie","0","personer","2221"
"befolkning_innvandringsgrunn","2006","06","annet","0","personer","274"
"befolkning_innvandringsgrunn","2006","06","uoppgitt","0","personer","4068"
"befolkning_innvandringsgrunn","2006","07","alle","alle","personer","12840"
"befolkning_innvandringsgrunn","2006","07","arbeid","alle","personer","696"
"befolkning_innvandringsgrunn","2006","07","flukt","alle","personer","4284"
"befolkning_innvandringsgrunn","2006","07","familie","alle","personer","2221"
"befolkning_innvandringsgrunn","2006","07","annet","alle","personer","220"
"befolkning_innvandringsgrunn","2006","07","uoppgitt","alle","personer","5419"
"befolkning_innvandringsgrunn","2006","07","alle","1","personer","6025"
"befolkning_innvandringsgrunn","2006","07","arbeid","1","personer","491"
"befolkning_innvandringsgrunn","2006","07","flukt","1","personer","2198"
"befolkning_innvandringsgrunn","2006","07","familie","1","personer","710"
"befolkning_innvandringsgrunn","2006","07","annet","1","personer","70"
"befolkning_innvandringsgrunn","2006","07","uoppgitt","1","personer","2556"
"befolkning_innvandringsgrunn","2006","07","alle","0","personer","6815"
"befolkning_innvandringsgrunn","2006","07","arbeid","0","personer","205"
"befolkning_innvandringsgrunn","2006","07","flukt","0","personer","2086"
"befolkning_innvandringsgrunn","2006","07","familie","0","personer","1511"
"befolkning_innvandringsgrunn","2006","07","annet","0","personer","150"
"befolkning_innvandringsgrunn","2006","07","uoppgitt","0","personer","2863"
"befolkning_innvandringsgrunn","2006","08","alle","alle","personer","9141"
"befolkning_innvandringsgrunn","2006","08","arbeid","alle","personer","408"
"befolkning_innvandringsgrunn","2006","08","flukt","alle","personer","3595"
"befolkning_innvandringsgrunn","2006","08","familie","alle","personer","1543"
"befolkning_innvandringsgrunn","2006","08","annet","alle","personer","230"
"befolkning_innvandringsgrunn","2006","08","uoppgitt","alle","personer","3365"
"befolkning_innvandringsgrunn","2006","08","alle","1","personer","4384"
"befolkning_innvandringsgrunn","2006","08","arbeid","1","personer","294"
"befolkning_innvandringsgrunn","2006","08","flukt","1","personer","1824"
"befolkning_innvandringsgrunn","2006","08","familie","1","personer","500"
"befolkning_innvandringsgrunn","2006","08","annet","1","personer","94"
"befolkning_innvandringsgrunn","2006","08","uoppgitt","1","personer","1672"
"befolkning_innvandringsgrunn","2006","08","alle","0","personer","4757"
"befolkning_innvandringsgrunn","2006","08","arbeid","0","personer","114"
"befolkning_innvandringsgrunn","2006","08","flukt","0","personer","1771"
"befolkning_innvandringsgrunn","2006","08","familie","0","personer","1043"
"befolkning_innvandringsgrunn","2006","08","annet","0","personer","136"
"befolkning_innvandringsgrunn","2006","08","uoppgitt","0","personer","1693"
"befolkning_innvandringsgrunn","2006","09","alle","alle","personer","5315"
"befolkning_innvandringsgrunn","2006","09","arbeid","alle","personer","214"
"befolkning_innvandringsgrunn","2006","09","flukt","alle","personer","1977"
"befolkning_innvandringsgrunn","2006","09","familie","alle","personer","884"
"befolkning_innvandringsgrunn","2006","09","annet","alle","personer","130"
"befolkning_innvandringsgrunn","2006","09","uoppgitt","alle","personer","2110"
"befolkning_innvandringsgrunn","2006","09","alle","1","personer","2491"
"befolkning_innvandringsgrunn","2006","09","arbeid","1","personer","150"
"befolkning_innvandringsgrunn","2006","09","flukt","1","personer","988"
"befolkning_innvandringsgrunn","2006","09","familie","1","personer","280"
"befolkning_innvandringsgrunn","2006","09","annet","1","personer","52"
"befolkning_innvandringsgrunn","2006","09","uoppgitt","1","personer","1021"
"befolkning_innvandringsgrunn","2006","09","alle","0","personer","2824"
"befolkning_innvandringsgrunn","2006","09","arbeid","0","personer","64"
"befolkning_innvandringsgrunn","2006","09","flukt","0","personer","989"
"befolkning_innvandringsgrunn","2006","09","familie","0","personer","604"
"befolkning_innvandringsgrunn","2006","09","annet","0","personer","78"
"befolkning_innvandringsgrunn","2006","09","uoppgitt","0","personer","1089"
"befolkning_innvandringsgrunn","2006","10","alle","alle","personer","10920"
"befolkning_innvandringsgrunn","2006","10","arbeid","alle","personer","448"
"befolkning_innvandringsgrunn","2006","10","flukt","alle","personer","4154"
"befolkning_innvandringsgrunn","2006","10","familie","alle","personer","1731"
"befolkning_innvandringsgrunn","2006","10","annet","alle","personer","218"
"befolkning_innvandringsgrunn","2006","10","uoppgitt","alle","personer","4369"
"befolkning_innvandringsgrunn","2006","10","alle","1","personer","5348"
"befolkning_innvandringsgrunn","2006","10","arbeid","1","personer","317"
"befolkning_innvandringsgrunn","2006","10","flukt","1","personer","2163"
"befolkning_innvandringsgrunn","2006","10","familie","1","personer","590"
"befolkning_innvandringsgrunn","2006","10","annet","1","personer","71"
"befolkning_innvandringsgrunn","2006","10","uoppgitt","1","personer","2207"
"befolkning_innvandringsgrunn","2006","10","alle","0","personer","5572"
"befolkning_innvandringsgrunn","2006","10","arbeid","0","personer","131"
"befolkning_innvandringsgrunn","2006","10","flukt","0","personer","1991"
"befolkning_innvandringsgrunn","2006","10","familie","0","personer","1141"
"befolkning_innvandringsgrunn","2006","10","annet","0","personer","147"
"befolkning_innvandringsgrunn","2006","10","uoppgitt","0","personer","2162"
"befolkning_innvandringsgrunn","2006","11","alle","alle","personer","24649"
"befolkning_innvandringsgrunn","2006","11","arbeid","alle","personer","2297"
"befolkning_innvandringsgrunn","2006","11","flukt","alle","personer","6762"
"befolkning_innvandringsgrunn","2006","11","familie","alle","personer","5728"
"befolkning_innvandringsgrunn","2006","11","annet","alle","personer","663"
"befolkning_innvandringsgrunn","2006","11","uoppgitt","alle","personer","9199"
"befolkning_innvandringsgrunn","2006","11","alle","1","personer","12576"
"befolkning_innvandringsgrunn","2006","11","arbeid","1","personer","1878"
"befolkning_innvandringsgrunn","2006","11","flukt","1","personer","3476"
"befolkning_innvandringsgrunn","2006","11","familie","1","personer","1832"
"befolkning_innvandringsgrunn","2006","11","annet","1","personer","237"
"befolkning_innvandringsgrunn","2006","11","uoppgitt","1","personer","5153"
"befolkning_innvandringsgrunn","2006","11","alle","0","personer","12073"
"befolkning_innvandringsgrunn","2006","11","arbeid","0","personer","419"
"befolkning_innvandringsgrunn","2006","11","flukt","0","personer","3286"
"befolkning_innvandringsgrunn","2006","11","familie","0","personer","3896"
"befolkning_innvandringsgrunn","2006","11","annet","0","personer","426"
"befolkning_innvandringsgrunn","2006","11","uoppgitt","0","personer","4046"
"befolkning_innvandringsgrunn","2006","12","alle","alle","personer","23198"
"befolkning_innvandringsgrunn","2006","12","arbeid","alle","personer","1970"
"befolkning_innvandringsgrunn","2006","12","flukt","alle","personer","6369"
"befolkning_innvandringsgrunn","2006","12","familie","alle","personer","4792"
"befolkning_innvandringsgrunn","2006","12","annet","alle","personer","1319"
"befolkning_innvandringsgrunn","2006","12","uoppgitt","alle","personer","8748"
"befolkning_innvandringsgrunn","2006","12","alle","1","personer","11565"
"befolkning_innvandringsgrunn","2006","12","arbeid","1","personer","1518"
"befolkning_innvandringsgrunn","2006","12","flukt","1","personer","3390"
"befolkning_innvandringsgrunn","2006","12","familie","1","personer","1653"
"befolkning_innvandringsgrunn","2006","12","annet","1","personer","485"
"befolkning_innvandringsgrunn","2006","12","uoppgitt","1","personer","4519"
"befolkning_innvandringsgrunn","2006","12","alle","0","personer","11633"
"befolkning_innvandringsgrunn","2006","12","arbeid","0","personer","452"
"befolkning_innvandringsgrunn","2006","12","flukt","0","personer","2979"
"befolkning_innvandringsgrunn","2006","12","familie","0","personer","3139"
"befolkning_innvandringsgrunn","2006","12","annet","0","personer","834"
"befolkning_innvandringsgrunn","2006","12","uoppgitt","0","personer","4229"
"befolkning_innvandringsgrunn","2006","14","alle","alle","personer","4120"
"befolkning_innvandringsgrunn","2006","14","arbeid","alle","personer","444"
"befolkning_innvandringsgrunn","2006","14","flukt","alle","personer","1136"
"befolkning_innvandringsgrunn","2006","14","familie","alle","personer","1022"
"befolkning_innvandringsgrunn","2006","14","annet","alle","personer","227"
"befolkning_innvandringsgrunn","2006","14","uoppgitt","alle","personer","1291"
"befolkning_innvandringsgrunn","2006","14","alle","1","personer","1998"
"befolkning_innvandringsgrunn","2006","14","arbeid","1","personer","331"
"befolkning_innvandringsgrunn","2006","14","flukt","1","personer","601"
"befolkning_innvandringsgrunn","2006","14","familie","1","personer","294"
"befolkning_innvandringsgrunn","2006","14","annet","1","personer","94"
"befolkning_innvandringsgrunn","2006","14","uoppgitt","1","personer","678"
"befolkning_innvandringsgrunn","2006","14","alle","0","personer","2122"
"befolkning_innvandringsgrunn","2006","14","arbeid","0","personer","113"
"befolkning_innvandringsgrunn","2006","14","flukt","0","personer","535"
"befolkning_innvandringsgrunn","2006","14","familie","0","personer","728"
"befolkning_innvandringsgrunn","2006","14","annet","0","personer","133"
"befolkning_innvandringsgrunn","2006","14","uoppgitt","0","personer","613"
"befolkning_innvandringsgrunn","2006","15","alle","alle","personer","8643"
"befolkning_innvandringsgrunn","2006","15","arbeid","alle","personer","762"
"befolkning_innvandringsgrunn","2006","15","flukt","alle","personer","2508"
"befolkning_innvandringsgrunn","2006","15","familie","alle","personer","2359"
"befolkning_innvandringsgrunn","2006","15","annet","alle","personer","345"
"befolkning_innvandringsgrunn","2006","15","uoppgitt","alle","personer","2669"
"befolkning_innvandringsgrunn","2006","15","alle","1","personer","3932"
"befolkning_innvandringsgrunn","2006","15","arbeid","1","personer","553"
"befolkning_innvandringsgrunn","2006","15","flukt","1","personer","1310"
"befolkning_innvandringsgrunn","2006","15","familie","1","personer","610"
"befolkning_innvandringsgrunn","2006","15","annet","1","personer","115"
"befolkning_innvandringsgrunn","2006","15","uoppgitt","1","personer","1344"
"befolkning_innvandringsgrunn","2006","15","alle","0","personer","4711"
"befolkning_innvandringsgrunn","2006","15","arbeid","0","personer","209"
"befolkning_innvandringsgrunn","2006","15","flukt","0","personer","1198"
"befolkning_innvandringsgrunn","2006","15","familie","0","personer","1749"
"befolkning_innvandringsgrunn","2006","15","annet","0","personer","230"
"befolkning_innvandringsgrunn","2006","15","uoppgitt","0","personer","1325"
"befolkning_innvandringsgrunn","2006","16","alle","alle","personer","13032"
"befolkning_innvandringsgrunn","2006","16","arbeid","alle","personer","1131"
"befolkning_innvandringsgrunn","2006","16","flukt","alle","personer","3947"
"befolkning_innvandringsgrunn","2006","16","familie","alle","personer","2783"
"befolkning_innvandringsgrunn","2006","16","annet","alle","personer","875"
"befolkning_innvandringsgrunn","2006","16","uoppgitt","alle","personer","4296"
"befolkning_innvandringsgrunn","2006","16","alle","1","personer","6463"
"befolkning_innvandringsgrunn","2006","16","arbeid","1","personer","894"
"befolkning_innvandringsgrunn","2006","16","flukt","1","personer","2067"
"befolkning_innvandringsgrunn","2006","16","familie","1","personer","884"
"befolkning_innvandringsgrunn","2006","16","annet","1","personer","461"
"befolkning_innvandringsgrunn","2006","16","uoppgitt","1","personer","2157"
"befolkning_innvandringsgrunn","2006","16","alle","0","personer","6569"
"befolkning_innvandringsgrunn","2006","16","arbeid","0","personer","237"
"befolkning_innvandringsgrunn","2006","16","flukt","0","personer","1880"
"befolkning_innvandringsgrunn","2006","16","familie","0","personer","1899"
"befolkning_innvandringsgrunn","2006","16","annet","0","personer","414"
"befolkning_innvandringsgrunn","2006","16","uoppgitt","0","personer","2139"
"befolkning_innvandringsgrunn","2006","17","alle","alle","personer","3558"
"befolkning_innvandringsgrunn","2006","17","arbeid","alle","personer","167"
"befolkning_innvandringsgrunn","2006","17","flukt","alle","personer","1335"
"befolkning_innvandringsgrunn","2006","17","familie","alle","personer","834"
"befolkning_innvandringsgrunn","2006","17","annet","alle","personer","110"
"befolkning_innvandringsgrunn","2006","17","uoppgitt","alle","personer","1112"
"befolkning_innvandringsgrunn","2006","17","alle","1","personer","1627"
"befolkning_innvandringsgrunn","2006","17","arbeid","1","personer","116"
"befolkning_innvandringsgrunn","2006","17","flukt","1","personer","735"
"befolkning_innvandringsgrunn","2006","17","familie","1","personer","210"
"befolkning_innvandringsgrunn","2006","17","annet","1","personer","33"
"befolkning_innvandringsgrunn","2006","17","uoppgitt","1","personer","533"
"befolkning_innvandringsgrunn","2006","17","alle","0","personer","1931"
"befolkning_innvandringsgrunn","2006","17","arbeid","0","personer","51"
"befolkning_innvandringsgrunn","2006","17","flukt","0","personer","600"
"befolkning_innvandringsgrunn","2006","17","familie","0","personer","624"
"befolkning_innvandringsgrunn","2006","17","annet","0","personer","77"
"befolkning_innvandringsgrunn","2006","17","uoppgitt","0","personer","579"
"befolkning_innvandringsgrunn","2006","18","alle","alle","personer","7806"
"befolkning_innvandringsgrunn","2006","18","arbeid","alle","personer","448"
"befolkning_innvandringsgrunn","2006","18","flukt","alle","personer","2740"
"befolkning_innvandringsgrunn","2006","18","familie","alle","personer","1793"
"befolkning_innvandringsgrunn","2006","18","annet","alle","personer","432"
"befolkning_innvandringsgrunn","2006","18","uoppgitt","alle","personer","2393"
"befolkning_innvandringsgrunn","2006","18","alle","1","personer","3714"
"befolkning_innvandringsgrunn","2006","18","arbeid","1","personer","289"
"befolkning_innvandringsgrunn","2006","18","flukt","1","personer","1648"
"befolkning_innvandringsgrunn","2006","18","familie","1","personer","490"
"befolkning_innvandringsgrunn","2006","18","annet","1","personer","176"
"befolkning_innvandringsgrunn","2006","18","uoppgitt","1","personer","1111"
"befolkning_innvandringsgrunn","2006","18","alle","0","personer","4092"
"befolkning_innvandringsgrunn","2006","18","arbeid","0","personer","159"
"befolkning_innvandringsgrunn","2006","18","flukt","0","personer","1092"
"befolkning_innvandringsgrunn","2006","18","familie","0","personer","1303"
"befolkning_innvandringsgrunn","2006","18","annet","0","personer","256"
"befolkning_innvandringsgrunn","2006","18","uoppgitt","0","personer","1282"
"befolkning_innvandringsgrunn","2006","19","alle","alle","personer","6567"
"befolkning_innvandringsgrunn","2006","19","arbeid","alle","personer","629"
"befolkning_innvandringsgrunn","2006","19","flukt","alle","personer","1594"
"befolkning_innvandringsgrunn","2006","19","familie","alle","personer","1544"
"befolkning_innvandringsgrunn","2006","19","annet","alle","personer","496"
"befolkning_innvandringsgrunn","2006","19","uoppgitt","alle","personer","2304"
"befolkning_innvandringsgrunn","2006","19","alle","1","personer","3136"
"befolkning_innvandringsgrunn","2006","19","arbeid","1","personer","421"
"befolkning_innvandringsgrunn","2006","19","flukt","1","personer","922"
"befolkning_innvandringsgrunn","2006","19","familie","1","personer","499"
"befolkning_innvandringsgrunn","2006","19","annet","1","personer","211"
"befolkning_innvandringsgrunn","2006","19","uoppgitt","1","personer","1083"
"befolkning_innvandringsgrunn","2006","19","alle","0","personer","3431"
"befolkning_innvandringsgrunn","2006","19","arbeid","0","personer","208"
"befolkning_innvandringsgrunn","2006","19","flukt","0","personer","672"
"befolkning_innvandringsgrunn","2006","19","familie","0","personer","1045"
"befolkning_innvandringsgrunn","2006","19","annet","0","personer","285"
"befolkning_innvandringsgrunn","2006","19","uoppgitt","0","personer","1221"
"befolkning_innvandringsgrunn","2006","20","alle","alle","personer","3910"
"befolkning_innvandringsgrunn","2006","20","arbeid","alle","personer","182"
"befolkning_innvandringsgrunn","2006","20","flukt","alle","personer","837"
"befolkning_innvandringsgrunn","2006","20","familie","alle","personer","1125"
"befolkning_innvandringsgrunn","2006","20","annet","alle","personer","154"
"befolkning_innvandringsgrunn","2006","20","uoppgitt","alle","personer","1612"
"befolkning_innvandringsgrunn","2006","20","alle","1","personer","1611"
"befolkning_innvandringsgrunn","2006","20","arbeid","1","personer","121"
"befolkning_innvandringsgrunn","2006","20","flukt","1","personer","524"
"befolkning_innvandringsgrunn","2006","20","familie","1","personer","274"
"befolkning_innvandringsgrunn","2006","20","annet","1","personer","51"
"befolkning_innvandringsgrunn","2006","20","uoppgitt","1","personer","641"
"befolkning_innvandringsgrunn","2006","20","alle","0","personer","2299"
"befolkning_innvandringsgrunn","2006","20","arbeid","0","personer","61"
"befolkning_innvandringsgrunn","2006","20","flukt","0","personer","313"
"befolkning_innvandringsgrunn","2006","20","familie","0","personer","851"
"befolkning_innvandringsgrunn","2006","20","annet","0","personer","103"
"befolkning_innvandringsgrunn","2006","20","uoppgitt","0","personer","971"
"befolkning_innvandringsgrunn","2006","01","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","01","arbeid","alle","prosent","3,4"
"befolkning_innvandringsgrunn","2006","01","flukt","alle","prosent","38,6"
"befolkning_innvandringsgrunn","2006","01","familie","alle","prosent","14,5"
"befolkning_innvandringsgrunn","2006","01","annet","alle","prosent","1,7"
"befolkning_innvandringsgrunn","2006","01","uoppgitt","alle","prosent","41,8"
"befolkning_innvandringsgrunn","2006","01","alle","1","prosent","48,6"
"befolkning_innvandringsgrunn","2006","01","arbeid","1","prosent","2,7"
"befolkning_innvandringsgrunn","2006","01","flukt","1","prosent","19,6"
"befolkning_innvandringsgrunn","2006","01","familie","1","prosent","4,7"
"befolkning_innvandringsgrunn","2006","01","annet","1","prosent","0,5"
"befolkning_innvandringsgrunn","2006","01","uoppgitt","1","prosent","21,1"
"befolkning_innvandringsgrunn","2006","01","alle","0","prosent","51,4"
"befolkning_innvandringsgrunn","2006","01","arbeid","0","prosent","0,7"
"befolkning_innvandringsgrunn","2006","01","flukt","0","prosent","19,1"
"befolkning_innvandringsgrunn","2006","01","familie","0","prosent","9,8"
"befolkning_innvandringsgrunn","2006","01","annet","0","prosent","1,1"
"befolkning_innvandringsgrunn","2006","01","uoppgitt","0","prosent","20,7"
"befolkning_innvandringsgrunn","2006","02","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","02","arbeid","alle","prosent","5,5"
"befolkning_innvandringsgrunn","2006","02","flukt","alle","prosent","22,8"
"befolkning_innvandringsgrunn","2006","02","familie","alle","prosent","17,6"
"befolkning_innvandringsgrunn","2006","02","annet","alle","prosent","3,6"
"befolkning_innvandringsgrunn","2006","02","uoppgitt","alle","prosent","50,6"
"befolkning_innvandringsgrunn","2006","02","alle","1","prosent","46,9"
"befolkning_innvandringsgrunn","2006","02","arbeid","1","prosent","4,0"
"befolkning_innvandringsgrunn","2006","02","flukt","1","prosent","11,2"
"befolkning_innvandringsgrunn","2006","02","familie","1","prosent","6,4"
"befolkning_innvandringsgrunn","2006","02","annet","1","prosent","1,0"
"befolkning_innvandringsgrunn","2006","02","uoppgitt","1","prosent","24,3"
"befolkning_innvandringsgrunn","2006","02","alle","0","prosent","53,1"
"befolkning_innvandringsgrunn","2006","02","arbeid","0","prosent","1,4"
"befolkning_innvandringsgrunn","2006","02","flukt","0","prosent","11,6"
"befolkning_innvandringsgrunn","2006","02","familie","0","prosent","11,2"
"befolkning_innvandringsgrunn","2006","02","annet","0","prosent","2,6"
"befolkning_innvandringsgrunn","2006","02","uoppgitt","0","prosent","26,3"
"befolkning_innvandringsgrunn","2006","03","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","03","arbeid","alle","prosent","5,0"
"befolkning_innvandringsgrunn","2006","03","flukt","alle","prosent","24,1"
"befolkning_innvandringsgrunn","2006","03","familie","alle","prosent","19,5"
"befolkning_innvandringsgrunn","2006","03","annet","alle","prosent","3,8"
"befolkning_innvandringsgrunn","2006","03","uoppgitt","alle","prosent","47,6"
"befolkning_innvandringsgrunn","2006","03","alle","1","prosent","50,7"
"befolkning_innvandringsgrunn","2006","03","arbeid","1","prosent","3,7"
"befolkning_innvandringsgrunn","2006","03","flukt","1","prosent","11,7"
"befolkning_innvandringsgrunn","2006","03","familie","1","prosent","8,4"
"befolkning_innvandringsgrunn","2006","03","annet","1","prosent","1,2"
"befolkning_innvandringsgrunn","2006","03","uoppgitt","1","prosent","25,7"
"befolkning_innvandringsgrunn","2006","03","alle","0","prosent","49,3"
"befolkning_innvandringsgrunn","2006","03","arbeid","0","prosent","1,3"
"befolkning_innvandringsgrunn","2006","03","flukt","0","prosent","12,4"
"befolkning_innvandringsgrunn","2006","03","familie","0","prosent","11,1"
"befolkning_innvandringsgrunn","2006","03","annet","0","prosent","2,6"
"befolkning_innvandringsgrunn","2006","03","uoppgitt","0","prosent","21,9"
"befolkning_innvandringsgrunn","2006","04","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","04","arbeid","alle","prosent","4,9"
"befolkning_innvandringsgrunn","2006","04","flukt","alle","prosent","34,5"
"befolkning_innvandringsgrunn","2006","04","familie","alle","prosent","16,6"
"befolkning_innvandringsgrunn","2006","04","annet","alle","prosent","2,7"
"befolkning_innvandringsgrunn","2006","04","uoppgitt","alle","prosent","41,4"
"befolkning_innvandringsgrunn","2006","04","alle","1","prosent","46,8"
