"tabell_navn","aar","bydel_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2015,"030105","annet","1","person",261
"befolkning_innvandringsgrunn",2015,"030105","uoppgitt","1","person",2638
"befolkning_innvandringsgrunn",2015,"030105","alle","0","person",6868
"befolkning_innvandringsgrunn",2015,"030105","arbeid","0","person",1245
"befolkning_innvandringsgrunn",2015,"030105","flukt","0","person",589
"befolkning_innvandringsgrunn",2015,"030105","familie","0","person",1723
"befolkning_innvandringsgrunn",2015,"030105","annet","0","person",662
"befolkning_innvandringsgrunn",2015,"030105","uoppgitt","0","person",2649
"befolkning_innvandringsgrunn",2015,"030106","alle","alle","person",4989
"befolkning_innvandringsgrunn",2015,"030106","arbeid","alle","person",1409
"befolkning_innvandringsgrunn",2015,"030106","flukt","alle","person",449
"befolkning_innvandringsgrunn",2015,"030106","familie","alle","person",977
"befolkning_innvandringsgrunn",2015,"030106","annet","alle","person",448
"befolkning_innvandringsgrunn",2015,"030106","uoppgitt","alle","person",1706
"befolkning_innvandringsgrunn",2015,"030106","alle","1","person",2339
"befolkning_innvandringsgrunn",2015,"030106","arbeid","1","person",959
"befolkning_innvandringsgrunn",2015,"030106","flukt","1","person",204
"befolkning_innvandringsgrunn",2015,"030106","familie","1","person",312
"befolkning_innvandringsgrunn",2015,"030106","annet","1","person",90
"befolkning_innvandringsgrunn",2015,"030106","uoppgitt","1","person",774
"befolkning_innvandringsgrunn",2015,"030106","alle","0","person",2650
"befolkning_innvandringsgrunn",2015,"030106","arbeid","0","person",450
"befolkning_innvandringsgrunn",2015,"030106","flukt","0","person",245
"befolkning_innvandringsgrunn",2015,"030106","familie","0","person",665
"befolkning_innvandringsgrunn",2015,"030106","annet","0","person",358
"befolkning_innvandringsgrunn",2015,"030106","uoppgitt","0","person",932
"befolkning_innvandringsgrunn",2015,"030107","alle","alle","person",6985
"befolkning_innvandringsgrunn",2015,"030107","arbeid","alle","person",1861
"befolkning_innvandringsgrunn",2015,"030107","flukt","alle","person",626
"befolkning_innvandringsgrunn",2015,"030107","familie","alle","person",1305
"befolkning_innvandringsgrunn",2015,"030107","annet","alle","person",892
"befolkning_innvandringsgrunn",2015,"030107","uoppgitt","alle","person",2301
"befolkning_innvandringsgrunn",2015,"030107","alle","1","person",3132
"befolkning_innvandringsgrunn",2015,"030107","arbeid","1","person",1313
"befolkning_innvandringsgrunn",2015,"030107","flukt","1","person",275
"befolkning_innvandringsgrunn",2015,"030107","familie","1","person",414
"befolkning_innvandringsgrunn",2015,"030107","annet","1","person",129
"befolkning_innvandringsgrunn",2015,"030107","uoppgitt","1","person",1001
"befolkning_innvandringsgrunn",2015,"030107","alle","0","person",3853
"befolkning_innvandringsgrunn",2015,"030107","arbeid","0","person",548
"befolkning_innvandringsgrunn",2015,"030107","flukt","0","person",351
"befolkning_innvandringsgrunn",2015,"030107","familie","0","person",891
"befolkning_innvandringsgrunn",2015,"030107","annet","0","person",763
"befolkning_innvandringsgrunn",2015,"030107","uoppgitt","0","person",1300
"befolkning_innvandringsgrunn",2015,"030108","alle","alle","person",7467
"befolkning_innvandringsgrunn",2015,"030108","arbeid","alle","person",1576
"befolkning_innvandringsgrunn",2015,"030108","flukt","alle","person",922
"befolkning_innvandringsgrunn",2015,"030108","familie","alle","person",1191
"befolkning_innvandringsgrunn",2015,"030108","annet","alle","person",1739
"befolkning_innvandringsgrunn",2015,"030108","uoppgitt","alle","person",2039
"befolkning_innvandringsgrunn",2015,"030108","alle","1","person",3752
"befolkning_innvandringsgrunn",2015,"030108","arbeid","1","person",1087
"befolkning_innvandringsgrunn",2015,"030108","flukt","1","person",473
"befolkning_innvandringsgrunn",2015,"030108","familie","1","person",429
"befolkning_innvandringsgrunn",2015,"030108","annet","1","person",758
"befolkning_innvandringsgrunn",2015,"030108","uoppgitt","1","person",1005
"befolkning_innvandringsgrunn",2015,"030108","alle","0","person",3715
"befolkning_innvandringsgrunn",2015,"030108","arbeid","0","person",489
"befolkning_innvandringsgrunn",2015,"030108","flukt","0","person",449
"befolkning_innvandringsgrunn",2015,"030108","familie","0","person",762
"befolkning_innvandringsgrunn",2015,"030108","annet","0","person",981
"befolkning_innvandringsgrunn",2015,"030108","uoppgitt","0","person",1034
"befolkning_innvandringsgrunn",2015,"030109","alle","alle","person",9346
"befolkning_innvandringsgrunn",2015,"030109","arbeid","alle","person",1874
"befolkning_innvandringsgrunn",2015,"030109","flukt","alle","person",2564
"befolkning_innvandringsgrunn",2015,"030109","familie","alle","person",2177
"befolkning_innvandringsgrunn",2015,"030109","annet","alle","person",458
"befolkning_innvandringsgrunn",2015,"030109","uoppgitt","alle","person",2273
"befolkning_innvandringsgrunn",2015,"030109","alle","1","person",5053
"befolkning_innvandringsgrunn",2015,"030109","arbeid","1","person",1393
"befolkning_innvandringsgrunn",2015,"030109","flukt","1","person",1261
"befolkning_innvandringsgrunn",2015,"030109","familie","1","person",874
"befolkning_innvandringsgrunn",2015,"030109","annet","1","person",217
"befolkning_innvandringsgrunn",2015,"030109","uoppgitt","1","person",1308
"befolkning_innvandringsgrunn",2015,"030109","alle","0","person",4293
"befolkning_innvandringsgrunn",2015,"030109","arbeid","0","person",481
"befolkning_innvandringsgrunn",2015,"030109","flukt","0","person",1303
"befolkning_innvandringsgrunn",2015,"030109","familie","0","person",1303
"befolkning_innvandringsgrunn",2015,"030109","annet","0","person",241
"befolkning_innvandringsgrunn",2015,"030109","uoppgitt","0","person",965
"befolkning_innvandringsgrunn",2015,"030110","alle","alle","person",8972
"befolkning_innvandringsgrunn",2015,"030110","arbeid","alle","person",1160
"befolkning_innvandringsgrunn",2015,"030110","flukt","alle","person",2864
"befolkning_innvandringsgrunn",2015,"030110","familie","alle","person",2310
"befolkning_innvandringsgrunn",2015,"030110","annet","alle","person",265
"befolkning_innvandringsgrunn",2015,"030110","uoppgitt","alle","person",2373
"befolkning_innvandringsgrunn",2015,"030110","alle","1","person",4600
"befolkning_innvandringsgrunn",2015,"030110","arbeid","1","person",820
"befolkning_innvandringsgrunn",2015,"030110","flukt","1","person",1365
"befolkning_innvandringsgrunn",2015,"030110","familie","1","person",970
"befolkning_innvandringsgrunn",2015,"030110","annet","1","person",95
"befolkning_innvandringsgrunn",2015,"030110","uoppgitt","1","person",1350
"befolkning_innvandringsgrunn",2015,"030110","alle","0","person",4372
"befolkning_innvandringsgrunn",2015,"030110","arbeid","0","person",340
"befolkning_innvandringsgrunn",2015,"030110","flukt","0","person",1499
"befolkning_innvandringsgrunn",2015,"030110","familie","0","person",1340
"befolkning_innvandringsgrunn",2015,"030110","annet","0","person",170
"befolkning_innvandringsgrunn",2015,"030110","uoppgitt","0","person",1023
"befolkning_innvandringsgrunn",2015,"030111","alle","alle","person",10917
"befolkning_innvandringsgrunn",2015,"030111","arbeid","alle","person",1355
"befolkning_innvandringsgrunn",2015,"030111","flukt","alle","person",3322
"befolkning_innvandringsgrunn",2015,"030111","familie","alle","person",2656
"befolkning_innvandringsgrunn",2015,"030111","annet","alle","person",216
"befolkning_innvandringsgrunn",2015,"030111","uoppgitt","alle","person",3368
"befolkning_innvandringsgrunn",2015,"030111","alle","1","person",5749
"befolkning_innvandringsgrunn",2015,"030111","arbeid","1","person",1054
"befolkning_innvandringsgrunn",2015,"030111","flukt","1","person",1543
"befolkning_innvandringsgrunn",2015,"030111","familie","1","person",1136
"befolkning_innvandringsgrunn",2015,"030111","annet","1","person",73
"befolkning_innvandringsgrunn",2015,"030111","uoppgitt","1","person",1943
"befolkning_innvandringsgrunn",2015,"030111","alle","0","person",5168
"befolkning_innvandringsgrunn",2015,"030111","arbeid","0","person",301
"befolkning_innvandringsgrunn",2015,"030111","flukt","0","person",1779
"befolkning_innvandringsgrunn",2015,"030111","familie","0","person",1520
"befolkning_innvandringsgrunn",2015,"030111","annet","0","person",143
"befolkning_innvandringsgrunn",2015,"030111","uoppgitt","0","person",1425
"befolkning_innvandringsgrunn",2015,"030112","alle","alle","person",16700
"befolkning_innvandringsgrunn",2015,"030112","arbeid","alle","person",2036
"befolkning_innvandringsgrunn",2015,"030112","flukt","alle","person",4868
"befolkning_innvandringsgrunn",2015,"030112","familie","alle","person",4182
"befolkning_innvandringsgrunn",2015,"030112","annet","alle","person",476
"befolkning_innvandringsgrunn",2015,"030112","uoppgitt","alle","person",5138
"befolkning_innvandringsgrunn",2015,"030112","alle","1","person",8547
"befolkning_innvandringsgrunn",2015,"030112","arbeid","1","person",1508
"befolkning_innvandringsgrunn",2015,"030112","flukt","1","person",2286
"befolkning_innvandringsgrunn",2015,"030112","familie","1","person",1730
"befolkning_innvandringsgrunn",2015,"030112","annet","1","person",167
"befolkning_innvandringsgrunn",2015,"030112","uoppgitt","1","person",2856
"befolkning_innvandringsgrunn",2015,"030112","alle","0","person",8153
"befolkning_innvandringsgrunn",2015,"030112","arbeid","0","person",528
"befolkning_innvandringsgrunn",2015,"030112","flukt","0","person",2582
"befolkning_innvandringsgrunn",2015,"030112","familie","0","person",2452
"befolkning_innvandringsgrunn",2015,"030112","annet","0","person",309
"befolkning_innvandringsgrunn",2015,"030112","uoppgitt","0","person",2282
"befolkning_innvandringsgrunn",2015,"030113","alle","alle","person",8623
"befolkning_innvandringsgrunn",2015,"030113","arbeid","alle","person",1407
"befolkning_innvandringsgrunn",2015,"030113","flukt","alle","person",2102
"befolkning_innvandringsgrunn",2015,"030113","familie","alle","person",2171
"befolkning_innvandringsgrunn",2015,"030113","annet","alle","person",383
"befolkning_innvandringsgrunn",2015,"030113","uoppgitt","alle","person",2560
"befolkning_innvandringsgrunn",2015,"030113","alle","1","person",4232
"befolkning_innvandringsgrunn",2015,"030113","arbeid","1","person",991
"befolkning_innvandringsgrunn",2015,"030113","flukt","1","person",957
"befolkning_innvandringsgrunn",2015,"030113","familie","1","person",823
"befolkning_innvandringsgrunn",2015,"030113","annet","1","person",129
"befolkning_innvandringsgrunn",2015,"030113","uoppgitt","1","person",1332
"befolkning_innvandringsgrunn",2015,"030113","alle","0","person",4391
"befolkning_innvandringsgrunn",2015,"030113","arbeid","0","person",416
"befolkning_innvandringsgrunn",2015,"030113","flukt","0","person",1145
"befolkning_innvandringsgrunn",2015,"030113","familie","0","person",1348
"befolkning_innvandringsgrunn",2015,"030113","annet","0","person",254
"befolkning_innvandringsgrunn",2015,"030113","uoppgitt","0","person",1228
"befolkning_innvandringsgrunn",2015,"030114","alle","alle","person",6685
"befolkning_innvandringsgrunn",2015,"030114","arbeid","alle","person",1642
"befolkning_innvandringsgrunn",2015,"030114","flukt","alle","person",1063
"befolkning_innvandringsgrunn",2015,"030114","familie","alle","person",1279
"befolkning_innvandringsgrunn",2015,"030114","annet","alle","person",477
"befolkning_innvandringsgrunn",2015,"030114","uoppgitt","alle","person",2224
"befolkning_innvandringsgrunn",2015,"030114","alle","1","person",3326
"befolkning_innvandringsgrunn",2015,"030114","arbeid","1","person",1160
"befolkning_innvandringsgrunn",2015,"030114","flukt","1","person",508
"befolkning_innvandringsgrunn",2015,"030114","familie","1","person",480
"befolkning_innvandringsgrunn",2015,"030114","annet","1","person",101
"befolkning_innvandringsgrunn",2015,"030114","uoppgitt","1","person",1077
"befolkning_innvandringsgrunn",2015,"030114","alle","0","person",3359
"befolkning_innvandringsgrunn",2015,"030114","arbeid","0","person",482
"befolkning_innvandringsgrunn",2015,"030114","flukt","0","person",555
"befolkning_innvandringsgrunn",2015,"030114","familie","0","person",799
"befolkning_innvandringsgrunn",2015,"030114","annet","0","person",376
"befolkning_innvandringsgrunn",2015,"030114","uoppgitt","0","person",1147
"befolkning_innvandringsgrunn",2015,"030115","alle","alle","person",12978
"befolkning_innvandringsgrunn",2015,"030115","arbeid","alle","person",1622
"befolkning_innvandringsgrunn",2015,"030115","flukt","alle","person",3166
"befolkning_innvandringsgrunn",2015,"030115","familie","alle","person",3385
"befolkning_innvandringsgrunn",2015,"030115","annet","alle","person",332
"befolkning_innvandringsgrunn",2015,"030115","uoppgitt","alle","person",4473
"befolkning_innvandringsgrunn",2015,"030115","alle","1","person",6524
"befolkning_innvandringsgrunn",2015,"030115","arbeid","1","person",1257
"befolkning_innvandringsgrunn",2015,"030115","flukt","1","person",1400
"befolkning_innvandringsgrunn",2015,"030115","familie","1","person",1318
"befolkning_innvandringsgrunn",2015,"030115","annet","1","person",112
"befolkning_innvandringsgrunn",2015,"030115","uoppgitt","1","person",2437
"befolkning_innvandringsgrunn",2015,"030115","alle","0","person",6454
"befolkning_innvandringsgrunn",2015,"030115","arbeid","0","person",365
"befolkning_innvandringsgrunn",2015,"030115","flukt","0","person",1766
"befolkning_innvandringsgrunn",2015,"030115","familie","0","person",2067
"befolkning_innvandringsgrunn",2015,"030115","annet","0","person",220
"befolkning_innvandringsgrunn",2015,"030115","uoppgitt","0","person",2036
"befolkning_innvandringsgrunn",2015,"030116","alle","alle","person",578
"befolkning_innvandringsgrunn",2015,"030116","arbeid","alle","person",140
"befolkning_innvandringsgrunn",2015,"030116","flukt","alle","person",78
"befolkning_innvandringsgrunn",2015,"030116","familie","alle","person",63
"befolkning_innvandringsgrunn",2015,"030116","annet","alle","person",58
"befolkning_innvandringsgrunn",2015,"030116","uoppgitt","alle","person",239
"befolkning_innvandringsgrunn",2015,"030116","alle","1","person",333
"befolkning_innvandringsgrunn",2015,"030116","arbeid","1","person",96
"befolkning_innvandringsgrunn",2015,"030116","flukt","1","person",59
"befolkning_innvandringsgrunn",2015,"030116","familie","1","person",29
"befolkning_innvandringsgrunn",2015,"030116","annet","1","person",24
"befolkning_innvandringsgrunn",2015,"030116","uoppgitt","1","person",125
"befolkning_innvandringsgrunn",2015,"030116","alle","0","person",245
"befolkning_innvandringsgrunn",2015,"030116","arbeid","0","person",44
"befolkning_innvandringsgrunn",2015,"030116","flukt","0","person",19
"befolkning_innvandringsgrunn",2015,"030116","familie","0","person",34
"befolkning_innvandringsgrunn",2015,"030116","annet","0","person",34
"befolkning_innvandringsgrunn",2015,"030116","uoppgitt","0","person",114
"befolkning_innvandringsgrunn",2015,"030117","alle","alle","person",162
"befolkning_innvandringsgrunn",2015,"030117","arbeid","alle","person",64
"befolkning_innvandringsgrunn",2015,"030117","flukt","alle","person",3
"befolkning_innvandringsgrunn",2015,"030117","familie","alle","person",23
"befolkning_innvandringsgrunn",2015,"030117","annet","alle","person",16
"befolkning_innvandringsgrunn",2015,"030117","uoppgitt","alle","person",56
"befolkning_innvandringsgrunn",2015,"030117","alle","1","person",85
"befolkning_innvandringsgrunn",2015,"030117","arbeid","1","person",44
"befolkning_innvandringsgrunn",2015,"030117","flukt","1","person",3
"befolkning_innvandringsgrunn",2015,"030117","familie","1","person",7
"befolkning_innvandringsgrunn",2015,"030117","annet","1","person",6
"befolkning_innvandringsgrunn",2015,"030117","uoppgitt","1","person",25
"befolkning_innvandringsgrunn",2015,"030117","alle","0","person",77
"befolkning_innvandringsgrunn",2015,"030117","arbeid","0","person",20
"befolkning_innvandringsgrunn",2015,"030117","flukt","0","person",0
"befolkning_innvandringsgrunn",2015,"030117","familie","0","person",16
"befolkning_innvandringsgrunn",2015,"030117","annet","0","person",10
"befolkning_innvandringsgrunn",2015,"030117","uoppgitt","0","person",31
"befolkning_innvandringsgrunn",2015,"030199","alle","alle","person",2973
"befolkning_innvandringsgrunn",2015,"030199","arbeid","alle","person",1310
"befolkning_innvandringsgrunn",2015,"030199","flukt","alle","person",616
"befolkning_innvandringsgrunn",2015,"030199","familie","alle","person",299
"befolkning_innvandringsgrunn",2015,"030199","annet","alle","person",106
"befolkning_innvandringsgrunn",2015,"030199","uoppgitt","alle","person",642
"befolkning_innvandringsgrunn",2015,"030199","alle","1","person",2225
"befolkning_innvandringsgrunn",2015,"030199","arbeid","1","person",1153
"befolkning_innvandringsgrunn",2015,"030199","flukt","1","person",402
"befolkning_innvandringsgrunn",2015,"030199","familie","1","person",149
"befolkning_innvandringsgrunn",2015,"030199","annet","1","person",48
"befolkning_innvandringsgrunn",2015,"030199","uoppgitt","1","person",473
"befolkning_innvandringsgrunn",2015,"030199","alle","0","person",748
"befolkning_innvandringsgrunn",2015,"030199","arbeid","0","person",157
"befolkning_innvandringsgrunn",2015,"030199","flukt","0","person",214
"befolkning_innvandringsgrunn",2015,"030199","familie","0","person",150
"befolkning_innvandringsgrunn",2015,"030199","annet","0","person",58
"befolkning_innvandringsgrunn",2015,"030199","uoppgitt","0","person",169
"befolkning_innvandringsgrunn",2015,"030101","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"030101","arbeid","alle","prosent",18.6
"befolkning_innvandringsgrunn",2015,"030101","flukt","alle","prosent",27.6
"befolkning_innvandringsgrunn",2015,"030101","familie","alle","prosent",19.3
"befolkning_innvandringsgrunn",2015,"030101","annet","alle","prosent",4.5
"befolkning_innvandringsgrunn",2015,"030101","uoppgitt","alle","prosent",30
"befolkning_innvandringsgrunn",2015,"030101","alle","1","prosent",54.9
"befolkning_innvandringsgrunn",2015,"030101","arbeid","1","prosent",13.5
"befolkning_innvandringsgrunn",2015,"030101","flukt","1","prosent",14.3
"befolkning_innvandringsgrunn",2015,"030101","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2015,"030101","annet","1","prosent",1.9
"befolkning_innvandringsgrunn",2015,"030101","uoppgitt","1","prosent",17.5
"befolkning_innvandringsgrunn",2015,"030101","alle","0","prosent",45.1
"befolkning_innvandringsgrunn",2015,"030101","arbeid","0","prosent",5.2
"befolkning_innvandringsgrunn",2015,"030101","flukt","0","prosent",13.3
"befolkning_innvandringsgrunn",2015,"030101","familie","0","prosent",11.5
"befolkning_innvandringsgrunn",2015,"030101","annet","0","prosent",2.6
"befolkning_innvandringsgrunn",2015,"030101","uoppgitt","0","prosent",12.6
"befolkning_innvandringsgrunn",2015,"030102","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"030102","arbeid","alle","prosent",24.4
"befolkning_innvandringsgrunn",2015,"030102","flukt","alle","prosent",20.1
"befolkning_innvandringsgrunn",2015,"030102","familie","alle","prosent",19
"befolkning_innvandringsgrunn",2015,"030102","annet","alle","prosent",5.9
"befolkning_innvandringsgrunn",2015,"030102","uoppgitt","alle","prosent",30.6
"befolkning_innvandringsgrunn",2015,"030102","alle","1","prosent",56
"befolkning_innvandringsgrunn",2015,"030102","arbeid","1","prosent",17.4
"befolkning_innvandringsgrunn",2015,"030102","flukt","1","prosent",10.9
"befolkning_innvandringsgrunn",2015,"030102","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2015,"030102","annet","1","prosent",2.5
"befolkning_innvandringsgrunn",2015,"030102","uoppgitt","1","prosent",17.3
"befolkning_innvandringsgrunn",2015,"030102","alle","0","prosent",44
"befolkning_innvandringsgrunn",2015,"030102","arbeid","0","prosent",7
"befolkning_innvandringsgrunn",2015,"030102","flukt","0","prosent",9.1
"befolkning_innvandringsgrunn",2015,"030102","familie","0","prosent",11.2
"befolkning_innvandringsgrunn",2015,"030102","annet","0","prosent",3.4
"befolkning_innvandringsgrunn",2015,"030102","uoppgitt","0","prosent",13.3
"befolkning_innvandringsgrunn",2015,"030103","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"030103","arbeid","alle","prosent",20.1
"befolkning_innvandringsgrunn",2015,"030103","flukt","alle","prosent",22.3
"befolkning_innvandringsgrunn",2015,"030103","familie","alle","prosent",18
"befolkning_innvandringsgrunn",2015,"030103","annet","alle","prosent",6.5
"befolkning_innvandringsgrunn",2015,"030103","uoppgitt","alle","prosent",33.1
"befolkning_innvandringsgrunn",2015,"030103","alle","1","prosent",53
"befolkning_innvandringsgrunn",2015,"030103","arbeid","1","prosent",13.8
"befolkning_innvandringsgrunn",2015,"030103","flukt","1","prosent",11.1
"befolkning_innvandringsgrunn",2015,"030103","familie","1","prosent",6.9
"befolkning_innvandringsgrunn",2015,"030103","annet","1","prosent",2.6
"befolkning_innvandringsgrunn",2015,"030103","uoppgitt","1","prosent",18.5
"befolkning_innvandringsgrunn",2015,"030103","alle","0","prosent",47
"befolkning_innvandringsgrunn",2015,"030103","arbeid","0","prosent",6.3
"befolkning_innvandringsgrunn",2015,"030103","flukt","0","prosent",11.1
"befolkning_innvandringsgrunn",2015,"030103","familie","0","prosent",11.1
"befolkning_innvandringsgrunn",2015,"030103","annet","0","prosent",3.9
"befolkning_innvandringsgrunn",2015,"030103","uoppgitt","0","prosent",14.6
"befolkning_innvandringsgrunn",2015,"030104","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"030104","arbeid","alle","prosent",28.2
"befolkning_innvandringsgrunn",2015,"030104","flukt","alle","prosent",13.3
"befolkning_innvandringsgrunn",2015,"030104","familie","alle","prosent",16.3
"befolkning_innvandringsgrunn",2015,"030104","annet","alle","prosent",7.9
"befolkning_innvandringsgrunn",2015,"030104","uoppgitt","alle","prosent",34.3
"befolkning_innvandringsgrunn",2015,"030104","alle","1","prosent",55.1
"befolkning_innvandringsgrunn",2015,"030104","arbeid","1","prosent",19.9
"befolkning_innvandringsgrunn",2015,"030104","flukt","1","prosent",7.5
"befolkning_innvandringsgrunn",2015,"030104","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2015,"030104","annet","1","prosent",3.1
"befolkning_innvandringsgrunn",2015,"030104","uoppgitt","1","prosent",18
"befolkning_innvandringsgrunn",2015,"030104","alle","0","prosent",44.9
"befolkning_innvandringsgrunn",2015,"030104","arbeid","0","prosent",8.3
"befolkning_innvandringsgrunn",2015,"030104","flukt","0","prosent",5.8
"befolkning_innvandringsgrunn",2015,"030104","familie","0","prosent",9.7
"befolkning_innvandringsgrunn",2015,"030104","annet","0","prosent",4.8
"befolkning_innvandringsgrunn",2015,"030104","uoppgitt","0","prosent",16.3
"befolkning_innvandringsgrunn",2015,"030105","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"030105","arbeid","alle","prosent",28.6
"befolkning_innvandringsgrunn",2015,"030105","flukt","alle","prosent",8.6
"befolkning_innvandringsgrunn",2015,"030105","familie","alle","prosent",18.4
"befolkning_innvandringsgrunn",2015,"030105","annet","alle","prosent",6.6
