"tabell_navn","aar","fylke_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2015,"08","arbeid","alle","person",2994
"befolkning_innvandringsgrunn",2015,"08","flukt","alle","person",6144
"befolkning_innvandringsgrunn",2015,"08","familie","alle","person",3705
"befolkning_innvandringsgrunn",2015,"08","annet","alle","person",583
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","alle","person",3429
"befolkning_innvandringsgrunn",2015,"08","alle","1","person",8514
"befolkning_innvandringsgrunn",2015,"08","arbeid","1","person",2244
"befolkning_innvandringsgrunn",2015,"08","flukt","1","person",3186
"befolkning_innvandringsgrunn",2015,"08","familie","1","person",1132
"befolkning_innvandringsgrunn",2015,"08","annet","1","person",242
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","1","person",1710
"befolkning_innvandringsgrunn",2015,"08","alle","0","person",8341
"befolkning_innvandringsgrunn",2015,"08","arbeid","0","person",750
"befolkning_innvandringsgrunn",2015,"08","flukt","0","person",2958
"befolkning_innvandringsgrunn",2015,"08","familie","0","person",2573
"befolkning_innvandringsgrunn",2015,"08","annet","0","person",341
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","0","person",1719
"befolkning_innvandringsgrunn",2015,"09","alle","alle","person",11707
"befolkning_innvandringsgrunn",2015,"09","arbeid","alle","person",2532
"befolkning_innvandringsgrunn",2015,"09","flukt","alle","person",3562
"befolkning_innvandringsgrunn",2015,"09","familie","alle","person",2857
"befolkning_innvandringsgrunn",2015,"09","annet","alle","person",419
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","alle","person",2337
"befolkning_innvandringsgrunn",2015,"09","alle","1","person",5989
"befolkning_innvandringsgrunn",2015,"09","arbeid","1","person",1895
"befolkning_innvandringsgrunn",2015,"09","flukt","1","person",1887
"befolkning_innvandringsgrunn",2015,"09","familie","1","person",885
"befolkning_innvandringsgrunn",2015,"09","annet","1","person",158
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","1","person",1164
"befolkning_innvandringsgrunn",2015,"09","alle","0","person",5718
"befolkning_innvandringsgrunn",2015,"09","arbeid","0","person",637
"befolkning_innvandringsgrunn",2015,"09","flukt","0","person",1675
"befolkning_innvandringsgrunn",2015,"09","familie","0","person",1972
"befolkning_innvandringsgrunn",2015,"09","annet","0","person",261
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","0","person",1173
"befolkning_innvandringsgrunn",2015,"10","alle","alle","person",20766
"befolkning_innvandringsgrunn",2015,"10","arbeid","alle","person",3737
"befolkning_innvandringsgrunn",2015,"10","flukt","alle","person",7136
"befolkning_innvandringsgrunn",2015,"10","familie","alle","person",4530
"befolkning_innvandringsgrunn",2015,"10","annet","alle","person",667
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","alle","person",4696
"befolkning_innvandringsgrunn",2015,"10","alle","1","person",10622
"befolkning_innvandringsgrunn",2015,"10","arbeid","1","person",2794
"befolkning_innvandringsgrunn",2015,"10","flukt","1","person",3786
"befolkning_innvandringsgrunn",2015,"10","familie","1","person",1391
"befolkning_innvandringsgrunn",2015,"10","annet","1","person",245
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","1","person",2406
"befolkning_innvandringsgrunn",2015,"10","alle","0","person",10144
"befolkning_innvandringsgrunn",2015,"10","arbeid","0","person",943
"befolkning_innvandringsgrunn",2015,"10","flukt","0","person",3350
"befolkning_innvandringsgrunn",2015,"10","familie","0","person",3139
"befolkning_innvandringsgrunn",2015,"10","annet","0","person",422
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","0","person",2290
"befolkning_innvandringsgrunn",2015,"11","alle","alle","person",66369
"befolkning_innvandringsgrunn",2015,"11","arbeid","alle","person",22121
"befolkning_innvandringsgrunn",2015,"11","flukt","alle","person",11737
"befolkning_innvandringsgrunn",2015,"11","familie","alle","person",17875
"befolkning_innvandringsgrunn",2015,"11","annet","alle","person",2788
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","alle","person",11848
"befolkning_innvandringsgrunn",2015,"11","alle","1","person",36137
"befolkning_innvandringsgrunn",2015,"11","arbeid","1","person",16509
"befolkning_innvandringsgrunn",2015,"11","flukt","1","person",6132
"befolkning_innvandringsgrunn",2015,"11","familie","1","person",5605
"befolkning_innvandringsgrunn",2015,"11","annet","1","person",1120
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","1","person",6771
"befolkning_innvandringsgrunn",2015,"11","alle","0","person",30232
"befolkning_innvandringsgrunn",2015,"11","arbeid","0","person",5612
"befolkning_innvandringsgrunn",2015,"11","flukt","0","person",5605
"befolkning_innvandringsgrunn",2015,"11","familie","0","person",12270
"befolkning_innvandringsgrunn",2015,"11","annet","0","person",1668
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","0","person",5077
"befolkning_innvandringsgrunn",2015,"12","alle","alle","person",58622
"befolkning_innvandringsgrunn",2015,"12","arbeid","alle","person",18931
"befolkning_innvandringsgrunn",2015,"12","flukt","alle","person",11172
"befolkning_innvandringsgrunn",2015,"12","familie","alle","person",15232
"befolkning_innvandringsgrunn",2015,"12","annet","alle","person",3374
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","alle","person",9913
"befolkning_innvandringsgrunn",2015,"12","alle","1","person",31724
"befolkning_innvandringsgrunn",2015,"12","arbeid","1","person",14357
"befolkning_innvandringsgrunn",2015,"12","flukt","1","person",5933
"befolkning_innvandringsgrunn",2015,"12","familie","1","person",4875
"befolkning_innvandringsgrunn",2015,"12","annet","1","person",1279
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","1","person",5280
"befolkning_innvandringsgrunn",2015,"12","alle","0","person",26898
"befolkning_innvandringsgrunn",2015,"12","arbeid","0","person",4574
"befolkning_innvandringsgrunn",2015,"12","flukt","0","person",5239
"befolkning_innvandringsgrunn",2015,"12","familie","0","person",10357
"befolkning_innvandringsgrunn",2015,"12","annet","0","person",2095
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","0","person",4633
"befolkning_innvandringsgrunn",2015,"14","alle","alle","person",9992
"befolkning_innvandringsgrunn",2015,"14","arbeid","alle","person",3457
"befolkning_innvandringsgrunn",2015,"14","flukt","alle","person",2034
"befolkning_innvandringsgrunn",2015,"14","familie","alle","person",2621
"befolkning_innvandringsgrunn",2015,"14","annet","alle","person",421
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","alle","person",1459
"befolkning_innvandringsgrunn",2015,"14","alle","1","person",5331
"befolkning_innvandringsgrunn",2015,"14","arbeid","1","person",2537
"befolkning_innvandringsgrunn",2015,"14","flukt","1","person",1089
"befolkning_innvandringsgrunn",2015,"14","familie","1","person",772
"befolkning_innvandringsgrunn",2015,"14","annet","1","person",162
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","1","person",771
"befolkning_innvandringsgrunn",2015,"14","alle","0","person",4661
"befolkning_innvandringsgrunn",2015,"14","arbeid","0","person",920
"befolkning_innvandringsgrunn",2015,"14","flukt","0","person",945
"befolkning_innvandringsgrunn",2015,"14","familie","0","person",1849
"befolkning_innvandringsgrunn",2015,"14","annet","0","person",259
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","0","person",688
"befolkning_innvandringsgrunn",2015,"15","alle","alle","person",26757
"befolkning_innvandringsgrunn",2015,"15","arbeid","alle","person",9978
"befolkning_innvandringsgrunn",2015,"15","flukt","alle","person",4607
"befolkning_innvandringsgrunn",2015,"15","familie","alle","person",7905
"befolkning_innvandringsgrunn",2015,"15","annet","alle","person",1045
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","alle","person",3222
"befolkning_innvandringsgrunn",2015,"15","alle","1","person",14461
"befolkning_innvandringsgrunn",2015,"15","arbeid","1","person",7571
"befolkning_innvandringsgrunn",2015,"15","flukt","1","person",2489
"befolkning_innvandringsgrunn",2015,"15","familie","1","person",2270
"befolkning_innvandringsgrunn",2015,"15","annet","1","person",382
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","1","person",1749
"befolkning_innvandringsgrunn",2015,"15","alle","0","person",12296
"befolkning_innvandringsgrunn",2015,"15","arbeid","0","person",2407
"befolkning_innvandringsgrunn",2015,"15","flukt","0","person",2118
"befolkning_innvandringsgrunn",2015,"15","familie","0","person",5635
"befolkning_innvandringsgrunn",2015,"15","annet","0","person",663
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","0","person",1473
"befolkning_innvandringsgrunn",2015,"16","alle","alle","person",30032
"befolkning_innvandringsgrunn",2015,"16","arbeid","alle","person",8866
"befolkning_innvandringsgrunn",2015,"16","flukt","alle","person",6642
"befolkning_innvandringsgrunn",2015,"16","familie","alle","person",6907
"befolkning_innvandringsgrunn",2015,"16","annet","alle","person",2588
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","alle","person",5029
"befolkning_innvandringsgrunn",2015,"16","alle","1","person",16134
"befolkning_innvandringsgrunn",2015,"16","arbeid","1","person",6518
"befolkning_innvandringsgrunn",2015,"16","flukt","1","person",3536
"befolkning_innvandringsgrunn",2015,"16","familie","1","person",2107
"befolkning_innvandringsgrunn",2015,"16","annet","1","person",1368
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","1","person",2605
"befolkning_innvandringsgrunn",2015,"16","alle","0","person",13898
"befolkning_innvandringsgrunn",2015,"16","arbeid","0","person",2348
"befolkning_innvandringsgrunn",2015,"16","flukt","0","person",3106
"befolkning_innvandringsgrunn",2015,"16","familie","0","person",4800
"befolkning_innvandringsgrunn",2015,"16","annet","0","person",1220
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","0","person",2424
"befolkning_innvandringsgrunn",2015,"17","alle","alle","person",8929
"befolkning_innvandringsgrunn",2015,"17","arbeid","alle","person",2278
"befolkning_innvandringsgrunn",2015,"17","flukt","alle","person",2924
"befolkning_innvandringsgrunn",2015,"17","familie","alle","person",2129
"befolkning_innvandringsgrunn",2015,"17","annet","alle","person",289
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","alle","person",1309
"befolkning_innvandringsgrunn",2015,"17","alle","1","person",4654
"befolkning_innvandringsgrunn",2015,"17","arbeid","1","person",1743
"befolkning_innvandringsgrunn",2015,"17","flukt","1","person",1624
"befolkning_innvandringsgrunn",2015,"17","familie","1","person",545
"befolkning_innvandringsgrunn",2015,"17","annet","1","person",87
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","1","person",655
"befolkning_innvandringsgrunn",2015,"17","alle","0","person",4275
"befolkning_innvandringsgrunn",2015,"17","arbeid","0","person",535
"befolkning_innvandringsgrunn",2015,"17","flukt","0","person",1300
"befolkning_innvandringsgrunn",2015,"17","familie","0","person",1584
"befolkning_innvandringsgrunn",2015,"17","annet","0","person",202
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","0","person",654
"befolkning_innvandringsgrunn",2015,"18","alle","alle","person",18981
"befolkning_innvandringsgrunn",2015,"18","arbeid","alle","person",4790
"befolkning_innvandringsgrunn",2015,"18","flukt","alle","person",5890
"befolkning_innvandringsgrunn",2015,"18","familie","alle","person",4473
"befolkning_innvandringsgrunn",2015,"18","annet","alle","person",836
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","alle","person",2992
"befolkning_innvandringsgrunn",2015,"18","alle","1","person",9925
"befolkning_innvandringsgrunn",2015,"18","arbeid","1","person",3431
"befolkning_innvandringsgrunn",2015,"18","flukt","1","person",3444
"befolkning_innvandringsgrunn",2015,"18","familie","1","person",1250
"befolkning_innvandringsgrunn",2015,"18","annet","1","person",338
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","1","person",1462
"befolkning_innvandringsgrunn",2015,"18","alle","0","person",9056
"befolkning_innvandringsgrunn",2015,"18","arbeid","0","person",1359
"befolkning_innvandringsgrunn",2015,"18","flukt","0","person",2446
"befolkning_innvandringsgrunn",2015,"18","familie","0","person",3223
"befolkning_innvandringsgrunn",2015,"18","annet","0","person",498
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","0","person",1530
"befolkning_innvandringsgrunn",2015,"19","alle","alle","person",15071
"befolkning_innvandringsgrunn",2015,"19","arbeid","alle","person",4020
"befolkning_innvandringsgrunn",2015,"19","flukt","alle","person",3648
"befolkning_innvandringsgrunn",2015,"19","familie","alle","person",3351
"befolkning_innvandringsgrunn",2015,"19","annet","alle","person",1224
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","alle","person",2828
"befolkning_innvandringsgrunn",2015,"19","alle","1","person",7827
"befolkning_innvandringsgrunn",2015,"19","arbeid","1","person",2786
"befolkning_innvandringsgrunn",2015,"19","flukt","1","person",2124
"befolkning_innvandringsgrunn",2015,"19","familie","1","person",1043
"befolkning_innvandringsgrunn",2015,"19","annet","1","person",536
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","1","person",1338
"befolkning_innvandringsgrunn",2015,"19","alle","0","person",7244
"befolkning_innvandringsgrunn",2015,"19","arbeid","0","person",1234
"befolkning_innvandringsgrunn",2015,"19","flukt","0","person",1524
"befolkning_innvandringsgrunn",2015,"19","familie","0","person",2308
"befolkning_innvandringsgrunn",2015,"19","annet","0","person",688
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","0","person",1490
"befolkning_innvandringsgrunn",2015,"20","alle","alle","person",8982
"befolkning_innvandringsgrunn",2015,"20","arbeid","alle","person",2640
"befolkning_innvandringsgrunn",2015,"20","flukt","alle","person",1873
"befolkning_innvandringsgrunn",2015,"20","familie","alle","person",2202
"befolkning_innvandringsgrunn",2015,"20","annet","alle","person",350
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","alle","person",1917
"befolkning_innvandringsgrunn",2015,"20","alle","1","person",4550
"befolkning_innvandringsgrunn",2015,"20","arbeid","1","person",1815
"befolkning_innvandringsgrunn",2015,"20","flukt","1","person",1071
"befolkning_innvandringsgrunn",2015,"20","familie","1","person",631
"befolkning_innvandringsgrunn",2015,"20","annet","1","person",127
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","1","person",906
"befolkning_innvandringsgrunn",2015,"20","alle","0","person",4432
"befolkning_innvandringsgrunn",2015,"20","arbeid","0","person",825
"befolkning_innvandringsgrunn",2015,"20","flukt","0","person",802
"befolkning_innvandringsgrunn",2015,"20","familie","0","person",1571
"befolkning_innvandringsgrunn",2015,"20","annet","0","person",223
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","0","person",1011
"befolkning_innvandringsgrunn",2015,"01","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"01","arbeid","alle","prosent",18.7
"befolkning_innvandringsgrunn",2015,"01","flukt","alle","prosent",33.8
"befolkning_innvandringsgrunn",2015,"01","familie","alle","prosent",21.2
"befolkning_innvandringsgrunn",2015,"01","annet","alle","prosent",2.2
"befolkning_innvandringsgrunn",2015,"01","uoppgitt","alle","prosent",24.1
"befolkning_innvandringsgrunn",2015,"01","alle","1","prosent",51.9
"befolkning_innvandringsgrunn",2015,"01","arbeid","1","prosent",14.6
"befolkning_innvandringsgrunn",2015,"01","flukt","1","prosent",17.4
"befolkning_innvandringsgrunn",2015,"01","familie","1","prosent",6.9
"befolkning_innvandringsgrunn",2015,"01","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2015,"01","uoppgitt","1","prosent",12.4
"befolkning_innvandringsgrunn",2015,"01","alle","0","prosent",48.1
"befolkning_innvandringsgrunn",2015,"01","arbeid","0","prosent",4.1
"befolkning_innvandringsgrunn",2015,"01","flukt","0","prosent",16.4
"befolkning_innvandringsgrunn",2015,"01","familie","0","prosent",14.4
"befolkning_innvandringsgrunn",2015,"01","annet","0","prosent",1.5
"befolkning_innvandringsgrunn",2015,"01","uoppgitt","0","prosent",11.7
"befolkning_innvandringsgrunn",2015,"02","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"02","arbeid","alle","prosent",24.7
"befolkning_innvandringsgrunn",2015,"02","flukt","alle","prosent",20.2
"befolkning_innvandringsgrunn",2015,"02","familie","alle","prosent",21.9
"befolkning_innvandringsgrunn",2015,"02","annet","alle","prosent",4.7
"befolkning_innvandringsgrunn",2015,"02","uoppgitt","alle","prosent",28.5
"befolkning_innvandringsgrunn",2015,"02","alle","1","prosent",51.9
"befolkning_innvandringsgrunn",2015,"02","arbeid","1","prosent",18.9
"befolkning_innvandringsgrunn",2015,"02","flukt","1","prosent",10
"befolkning_innvandringsgrunn",2015,"02","familie","1","prosent",7.4
"befolkning_innvandringsgrunn",2015,"02","annet","1","prosent",1.3
"befolkning_innvandringsgrunn",2015,"02","uoppgitt","1","prosent",14.3
"befolkning_innvandringsgrunn",2015,"02","alle","0","prosent",48.1
"befolkning_innvandringsgrunn",2015,"02","arbeid","0","prosent",5.8
"befolkning_innvandringsgrunn",2015,"02","flukt","0","prosent",10.2
"befolkning_innvandringsgrunn",2015,"02","familie","0","prosent",14.5
"befolkning_innvandringsgrunn",2015,"02","annet","0","prosent",3.4
"befolkning_innvandringsgrunn",2015,"02","uoppgitt","0","prosent",14.3
"befolkning_innvandringsgrunn",2015,"03","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"03","arbeid","alle","prosent",20.2
"befolkning_innvandringsgrunn",2015,"03","flukt","alle","prosent",21.5
"befolkning_innvandringsgrunn",2015,"03","familie","alle","prosent",21
"befolkning_innvandringsgrunn",2015,"03","annet","alle","prosent",6
"befolkning_innvandringsgrunn",2015,"03","uoppgitt","alle","prosent",31.3
"befolkning_innvandringsgrunn",2015,"03","alle","1","prosent",52.3
"befolkning_innvandringsgrunn",2015,"03","arbeid","1","prosent",14.6
"befolkning_innvandringsgrunn",2015,"03","flukt","1","prosent",10.6
"befolkning_innvandringsgrunn",2015,"03","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2015,"03","annet","1","prosent",2.1
"befolkning_innvandringsgrunn",2015,"03","uoppgitt","1","prosent",16.8
"befolkning_innvandringsgrunn",2015,"03","alle","0","prosent",47.7
"befolkning_innvandringsgrunn",2015,"03","arbeid","0","prosent",5.6
"befolkning_innvandringsgrunn",2015,"03","flukt","0","prosent",10.9
"befolkning_innvandringsgrunn",2015,"03","familie","0","prosent",12.8
"befolkning_innvandringsgrunn",2015,"03","annet","0","prosent",3.9
"befolkning_innvandringsgrunn",2015,"03","uoppgitt","0","prosent",14.4
"befolkning_innvandringsgrunn",2015,"04","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"04","arbeid","alle","prosent",21.9
"befolkning_innvandringsgrunn",2015,"04","flukt","alle","prosent",30.6
"befolkning_innvandringsgrunn",2015,"04","familie","alle","prosent",22
"befolkning_innvandringsgrunn",2015,"04","annet","alle","prosent",3.5
"befolkning_innvandringsgrunn",2015,"04","uoppgitt","alle","prosent",22
"befolkning_innvandringsgrunn",2015,"04","alle","1","prosent",51.2
"befolkning_innvandringsgrunn",2015,"04","arbeid","1","prosent",16
"befolkning_innvandringsgrunn",2015,"04","flukt","1","prosent",16.9
"befolkning_innvandringsgrunn",2015,"04","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2015,"04","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2015,"04","uoppgitt","1","prosent",10.5
"befolkning_innvandringsgrunn",2015,"04","alle","0","prosent",48.8
"befolkning_innvandringsgrunn",2015,"04","arbeid","0","prosent",6
"befolkning_innvandringsgrunn",2015,"04","flukt","0","prosent",13.7
