"tabell_navn","aar","fylke_nr","naringsregion_nr","kommune_nr","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel"
"videregaende_fullfort","2011","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","67.32"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","0","personer","792"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","0","prosent","74.65"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","1","personer","746"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","1","prosent","61.2"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","alle","personer","1538"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","alle","alle","prosent","67.46"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","768"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.71"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","718"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","61.42"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1486"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","67.64"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","0","personer","774"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.78"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","1","personer","726"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","1","prosent","61.63"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1500"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","67.78"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","0","personer","18"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","0","prosent","69.23"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","1","personer","20"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","1","prosent","48.78"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","alle","personer","38"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","innvandrere","alle","prosent","56.72"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","6"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","85.71"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","8"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","88.89"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","14"
"videregaende_fullfort","2011","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","87.5"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","0","personer","837"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","0","prosent","74.27"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","1","personer","776"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","1","prosent","64.24"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","alle","personer","1613"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","alle","alle","prosent","69.08"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","802"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.67"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","754"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.72"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1556"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.5"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","0","personer","814"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.82"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","1","personer","763"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","1","prosent","64.83"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1577"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.62"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","0","personer","23"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","0","prosent","58.97"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","1","personer","13"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","1","prosent","41.94"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","alle","personer","36"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","innvandrere","alle","prosent","51.43"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","12"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","85.71"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","9"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","75"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","21"
"videregaende_fullfort","2011","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","80.77"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","0","personer","1018"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","0","prosent","74.25"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","1","personer","1004"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","1","prosent","62.4"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","alle","personer","2022"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","alle","alle","prosent","67.85"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","937"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","76.3"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","925"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.01"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1862"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.66"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","0","personer","981"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","0","prosent","75.93"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","1","personer","961"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.47"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1942"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.21"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","0","personer","37"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","0","prosent","46.84"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","1","personer","43"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","1","prosent","45.26"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","alle","personer","80"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","innvandrere","alle","prosent","45.98"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","44"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","68.75"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","36"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","52.17"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","80"
"videregaende_fullfort","2011","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","60.15"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","0","personer","883"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","0","prosent","70.64"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","1","personer","892"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","1","prosent","61.99"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","alle","personer","1775"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","alle","alle","prosent","66.01"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","838"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","70.84"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","851"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.13"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1689"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","66.73"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","0","personer","852"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","0","prosent","71.06"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","1","personer","864"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.25"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1716"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","66.9"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","0","personer","31"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","0","prosent","60.78"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","1","personer","28"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","1","prosent","38.36"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","alle","personer","59"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","innvandrere","alle","prosent","47.58"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","14"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","87.5"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","13"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","72.22"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","27"
"videregaende_fullfort","2011","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","79.41"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","0","personer","739"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","0","prosent","72.38"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","1","personer","706"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","1","prosent","63.83"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","alle","personer","1445"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","alle","alle","prosent","67.94"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","703"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","72.77"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","659"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.8"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1362"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.68"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","0","personer","708"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","0","prosent","72.76"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","1","personer","668"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","1","prosent","64.17"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1376"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.32"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","0","personer","31"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","0","prosent","64.58"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","1","personer","38"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","1","prosent","58.46"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","alle","personer","69"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","innvandrere","alle","prosent","61.06"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","5"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","71.43"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","9"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","37.5"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","14"
"videregaende_fullfort","2011","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","45.16"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","0","personer","475"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","0","prosent","70.47"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","1","personer","449"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","1","prosent","63.42"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","alle","personer","924"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","alle","alle","prosent","66.86"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","460"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","71.54"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","429"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","64.61"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","889"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.02"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","0","personer","463"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","0","prosent","71.34"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","1","personer","435"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","1","prosent","64.83"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","alle","personer","898"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.03"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","0","personer","12"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","0","prosent","48"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","1","personer","14"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","1","prosent","37.84"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","alle","personer","26"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","innvandrere","alle","prosent","41.94"
"videregaende_fullfort","2011","09","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","3"
