"tabell_navn","aar","fylke_nr","naringsregion_nr","kommune_nr","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","65.15"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","0","personer","994"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","0","prosent","71.72"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","1","personer","900"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","1","prosent","59.17"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1894"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","65.15"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","0","personer","64"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","0","prosent","55.65"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","1","personer","39"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","1","prosent","30"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","alle","personer","103"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","innvandrere","alle","prosent","42.04"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","22"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","75.86"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","25"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","58.14"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","47"
"videregaende_fullfort","2010","01","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","65.28"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","0","personer","2213"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","0","prosent","76.13"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","1","personer","2092"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","1","prosent","66.33"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","alle","personer","4305"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","alle","alle","prosent","71.03"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","2047"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","76.87"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","1952"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","67.75"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","3999"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","72.13"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","0","personer","2122"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","0","prosent","76.8"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","1","personer","2017"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","1","prosent","67.62"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4139"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","72.03"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","0","personer","91"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","0","prosent","63.19"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","1","personer","75"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","1","prosent","43.86"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","alle","personer","166"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","innvandrere","alle","prosent","52.7"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","75"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","75"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","65"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","63.73"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","140"
"videregaende_fullfort","2010","02","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","69.31"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","0","personer","2668"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","0","prosent","78.98"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","1","personer","2201"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","1","prosent","70.05"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","alle","personer","4869"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","alle","alle","prosent","74.68"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","2161"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","81.67"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","1798"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","75.48"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","3959"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","78.74"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","0","personer","2455"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","0","prosent","81.05"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","1","personer","2040"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","1","prosent","73.41"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","alle","personer","4495"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","77.39"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","0","personer","213"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","0","prosent","61.03"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","1","personer","161"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","1","prosent","44.35"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","alle","personer","374"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","innvandrere","alle","prosent","52.53"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","294"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","76.76"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","242"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","60.96"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","536"
"videregaende_fullfort","2010","03","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","68.72"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","0","personer","783"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","0","prosent","72.3"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","1","personer","686"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","1","prosent","57.45"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","alle","personer","1469"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","alle","alle","prosent","64.51"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","762"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","72.43"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","671"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","57.84"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1433"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","64.78"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","0","personer","768"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","0","prosent","72.45"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","1","personer","676"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","1","prosent","57.88"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1444"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","64.81"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","0","personer","15"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","0","prosent","65.22"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","1","personer","10"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","1","prosent","38.46"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","alle","personer","25"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","innvandrere","alle","prosent","51.02"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","6"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","75"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","5"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","62.5"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","11"
"videregaende_fullfort","2010","04","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","68.75"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","0","personer","813"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","0","prosent","74.79"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","1","personer","704"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","1","prosent","62.86"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","alle","personer","1517"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","alle","alle","prosent","68.74"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","787"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","75.02"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","678"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.19"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1465"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.04"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","0","personer","796"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","0","prosent","75.17"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","1","personer","687"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.26"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1483"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.14"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","0","personer","17"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","0","prosent","60.71"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","1","personer","17"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","1","prosent","50"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","alle","personer","34"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","innvandrere","alle","prosent","54.84"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","9"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","90"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","9"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","69.23"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","18"
"videregaende_fullfort","2010","05","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","78.26"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","0","personer","1041"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","0","prosent","71.74"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","1","personer","1013"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","1","prosent","63.71"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","alle","personer","2054"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","alle","alle","prosent","67.54"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","932"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","72.7"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","941"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","65.17"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1873"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.71"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","0","personer","981"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","0","prosent","72.45"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","1","personer","981"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","1","prosent","65.1"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1962"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.58"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","0","personer","60"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","0","prosent","61.86"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","1","personer","32"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","1","prosent","38.55"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","alle","personer","92"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","innvandrere","alle","prosent","51.11"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","49"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","68.06"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","40"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","63.49"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","89"
"videregaende_fullfort","2010","06","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","65.93"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","0","personer","994"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","0","prosent","74.18"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","1","personer","854"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","1","prosent","62.24"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","alle","personer","1848"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","alle","alle","prosent","68.14"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","953"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.98"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","824"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.83"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1777"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","69.36"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","0","personer","964"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.79"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","1","personer","836"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.87"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1800"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","69.28"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","0","personer","30"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","0","prosent","58.82"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","1","personer","18"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","1","prosent","28.57"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","alle","personer","48"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","innvandrere","alle","prosent","42.11"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","11"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","61.11"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","12"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","66.67"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","23"
"videregaende_fullfort","2010","07","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","63.89"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","0","personer","731"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","0","prosent","74.21"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","1","personer","699"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","1","prosent","62.41"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","alle","personer","1430"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","alle","alle","prosent","67.93"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","689"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","74.49"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","662"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.9"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","1351"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","68.89"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","0","personer","699"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","0","prosent","74.44"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","1","personer","671"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","1","prosent","63.84"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","alle","personer","1370"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","68.84"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","0","personer","32"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","0","prosent","69.57"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","1","personer","28"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","1","prosent","40.58"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","alle","personer","60"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","innvandrere","alle","prosent","52.17"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","0","personer","10"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","0","prosent","71.43"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","1","personer","9"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","1","prosent","60"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","personer","19"
"videregaende_fullfort","2010","08","NULL","NULL","NULL","norskfodte_m_innvf","alle","prosent","65.52"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","0","personer","462"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","0","prosent","70"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","1","personer","448"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","1","prosent","62.92"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","alle","personer","910"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","alle","alle","prosent","66.33"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","personer","442"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","0","prosent","70.61"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","personer","428"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","1","prosent","63.98"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","personer","870"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","bef_u_innv_og_norskf","alle","prosent","67.18"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","0","personer",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","0","prosent",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","1","personer",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","1","prosent",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","alle","personer","877"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","67.1"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","0","personer",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","0","prosent",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","1","personer",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","1","prosent",":"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","alle","personer","33"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","innvandrere","alle","prosent","50.77"
"videregaende_fullfort","2010","09","NULL","NULL","NULL","norskfodte_m_innvf","0","personer",":"
