"tabell_navn","aar","bydel_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn","2006","030108","flukt","1","personer","446"
"befolkning_innvandringsgrunn","2006","030108","familie","1","personer","265"
"befolkning_innvandringsgrunn","2006","030108","annet","1","personer","422"
"befolkning_innvandringsgrunn","2006","030108","uoppgitt","1","personer","876"
"befolkning_innvandringsgrunn","2006","030108","alle","0","personer","2284"
"befolkning_innvandringsgrunn","2006","030108","arbeid","0","personer","73"
"befolkning_innvandringsgrunn","2006","030108","flukt","0","personer","310"
"befolkning_innvandringsgrunn","2006","030108","familie","0","personer","383"
"befolkning_innvandringsgrunn","2006","030108","annet","0","personer","575"
"befolkning_innvandringsgrunn","2006","030108","uoppgitt","0","personer","943"
"befolkning_innvandringsgrunn","2006","030109","alle","alle","personer","5639"
"befolkning_innvandringsgrunn","2006","030109","arbeid","alle","personer","295"
"befolkning_innvandringsgrunn","2006","030109","flukt","alle","personer","1856"
"befolkning_innvandringsgrunn","2006","030109","familie","alle","personer","1148"
"befolkning_innvandringsgrunn","2006","030109","annet","alle","personer","100"
"befolkning_innvandringsgrunn","2006","030109","uoppgitt","alle","personer","2240"
"befolkning_innvandringsgrunn","2006","030109","alle","1","personer","2909"
"befolkning_innvandringsgrunn","2006","030109","arbeid","1","personer","218"
"befolkning_innvandringsgrunn","2006","030109","flukt","1","personer","824"
"befolkning_innvandringsgrunn","2006","030109","familie","1","personer","507"
"befolkning_innvandringsgrunn","2006","030109","annet","1","personer","36"
"befolkning_innvandringsgrunn","2006","030109","uoppgitt","1","personer","1324"
"befolkning_innvandringsgrunn","2006","030109","alle","0","personer","2730"
"befolkning_innvandringsgrunn","2006","030109","arbeid","0","personer","77"
"befolkning_innvandringsgrunn","2006","030109","flukt","0","personer","1032"
"befolkning_innvandringsgrunn","2006","030109","familie","0","personer","641"
"befolkning_innvandringsgrunn","2006","030109","annet","0","personer","64"
"befolkning_innvandringsgrunn","2006","030109","uoppgitt","0","personer","916"
"befolkning_innvandringsgrunn","2006","030110","alle","alle","personer","5956"
"befolkning_innvandringsgrunn","2006","030110","arbeid","alle","personer","105"
"befolkning_innvandringsgrunn","2006","030110","flukt","alle","personer","1958"
"befolkning_innvandringsgrunn","2006","030110","familie","alle","personer","1336"
"befolkning_innvandringsgrunn","2006","030110","annet","alle","personer","103"
"befolkning_innvandringsgrunn","2006","030110","uoppgitt","alle","personer","2454"
"befolkning_innvandringsgrunn","2006","030110","alle","1","personer","2951"
"befolkning_innvandringsgrunn","2006","030110","arbeid","1","personer","69"
"befolkning_innvandringsgrunn","2006","030110","flukt","1","personer","854"
"befolkning_innvandringsgrunn","2006","030110","familie","1","personer","590"
"befolkning_innvandringsgrunn","2006","030110","annet","1","personer","37"
"befolkning_innvandringsgrunn","2006","030110","uoppgitt","1","personer","1401"
"befolkning_innvandringsgrunn","2006","030110","alle","0","personer","3005"
"befolkning_innvandringsgrunn","2006","030110","arbeid","0","personer","36"
"befolkning_innvandringsgrunn","2006","030110","flukt","0","personer","1104"
"befolkning_innvandringsgrunn","2006","030110","familie","0","personer","746"
"befolkning_innvandringsgrunn","2006","030110","annet","0","personer","66"
"befolkning_innvandringsgrunn","2006","030110","uoppgitt","0","personer","1053"
"befolkning_innvandringsgrunn","2006","030111","alle","alle","personer","6830"
"befolkning_innvandringsgrunn","2006","030111","arbeid","alle","personer","109"
"befolkning_innvandringsgrunn","2006","030111","flukt","alle","personer","1867"
"befolkning_innvandringsgrunn","2006","030111","familie","alle","personer","1439"
"befolkning_innvandringsgrunn","2006","030111","annet","alle","personer","71"
"befolkning_innvandringsgrunn","2006","030111","uoppgitt","alle","personer","3344"
"befolkning_innvandringsgrunn","2006","030111","alle","1","personer","3462"
"befolkning_innvandringsgrunn","2006","030111","arbeid","1","personer","80"
"befolkning_innvandringsgrunn","2006","030111","flukt","1","personer","815"
"befolkning_innvandringsgrunn","2006","030111","familie","1","personer","633"
"befolkning_innvandringsgrunn","2006","030111","annet","1","personer","22"
"befolkning_innvandringsgrunn","2006","030111","uoppgitt","1","personer","1912"
"befolkning_innvandringsgrunn","2006","030111","alle","0","personer","3368"
"befolkning_innvandringsgrunn","2006","030111","arbeid","0","personer","29"
"befolkning_innvandringsgrunn","2006","030111","flukt","0","personer","1052"
"befolkning_innvandringsgrunn","2006","030111","familie","0","personer","806"
"befolkning_innvandringsgrunn","2006","030111","annet","0","personer","49"
"befolkning_innvandringsgrunn","2006","030111","uoppgitt","0","personer","1432"
"befolkning_innvandringsgrunn","2006","030112","alle","alle","personer","11210"
"befolkning_innvandringsgrunn","2006","030112","arbeid","alle","personer","228"
"befolkning_innvandringsgrunn","2006","030112","flukt","alle","personer","2962"
"befolkning_innvandringsgrunn","2006","030112","familie","alle","personer","2491"
"befolkning_innvandringsgrunn","2006","030112","annet","alle","personer","186"
"befolkning_innvandringsgrunn","2006","030112","uoppgitt","alle","personer","5343"
"befolkning_innvandringsgrunn","2006","030112","alle","1","personer","5610"
"befolkning_innvandringsgrunn","2006","030112","arbeid","1","personer","155"
"befolkning_innvandringsgrunn","2006","030112","flukt","1","personer","1323"
"befolkning_innvandringsgrunn","2006","030112","familie","1","personer","1095"
"befolkning_innvandringsgrunn","2006","030112","annet","1","personer","63"
"befolkning_innvandringsgrunn","2006","030112","uoppgitt","1","personer","2974"
"befolkning_innvandringsgrunn","2006","030112","alle","0","personer","5600"
"befolkning_innvandringsgrunn","2006","030112","arbeid","0","personer","73"
"befolkning_innvandringsgrunn","2006","030112","flukt","0","personer","1639"
"befolkning_innvandringsgrunn","2006","030112","familie","0","personer","1396"
"befolkning_innvandringsgrunn","2006","030112","annet","0","personer","123"
"befolkning_innvandringsgrunn","2006","030112","uoppgitt","0","personer","2369"
"befolkning_innvandringsgrunn","2006","030113","alle","alle","personer","5403"
"befolkning_innvandringsgrunn","2006","030113","arbeid","alle","personer","177"
"befolkning_innvandringsgrunn","2006","030113","flukt","alle","personer","1498"
"befolkning_innvandringsgrunn","2006","030113","familie","alle","personer","1058"
"befolkning_innvandringsgrunn","2006","030113","annet","alle","personer","124"
"befolkning_innvandringsgrunn","2006","030113","uoppgitt","alle","personer","2546"
"befolkning_innvandringsgrunn","2006","030113","alle","1","personer","2650"
"befolkning_innvandringsgrunn","2006","030113","arbeid","1","personer","124"
"befolkning_innvandringsgrunn","2006","030113","flukt","1","personer","698"
"befolkning_innvandringsgrunn","2006","030113","familie","1","personer","449"
"befolkning_innvandringsgrunn","2006","030113","annet","1","personer","35"
"befolkning_innvandringsgrunn","2006","030113","uoppgitt","1","personer","1344"
"befolkning_innvandringsgrunn","2006","030113","alle","0","personer","2753"
"befolkning_innvandringsgrunn","2006","030113","arbeid","0","personer","53"
"befolkning_innvandringsgrunn","2006","030113","flukt","0","personer","800"
"befolkning_innvandringsgrunn","2006","030113","familie","0","personer","609"
"befolkning_innvandringsgrunn","2006","030113","annet","0","personer","89"
"befolkning_innvandringsgrunn","2006","030113","uoppgitt","0","personer","1202"
"befolkning_innvandringsgrunn","2006","030114","alle","alle","personer","3843"
"befolkning_innvandringsgrunn","2006","030114","arbeid","alle","personer","231"
"befolkning_innvandringsgrunn","2006","030114","flukt","alle","personer","791"
"befolkning_innvandringsgrunn","2006","030114","familie","alle","personer","641"
"befolkning_innvandringsgrunn","2006","030114","annet","alle","personer","138"
"befolkning_innvandringsgrunn","2006","030114","uoppgitt","alle","personer","2042"
"befolkning_innvandringsgrunn","2006","030114","alle","1","personer","1865"
"befolkning_innvandringsgrunn","2006","030114","arbeid","1","personer","163"
"befolkning_innvandringsgrunn","2006","030114","flukt","1","personer","394"
"befolkning_innvandringsgrunn","2006","030114","familie","1","personer","286"
"befolkning_innvandringsgrunn","2006","030114","annet","1","personer","26"
"befolkning_innvandringsgrunn","2006","030114","uoppgitt","1","personer","996"
"befolkning_innvandringsgrunn","2006","030114","alle","0","personer","1978"
"befolkning_innvandringsgrunn","2006","030114","arbeid","0","personer","68"
"befolkning_innvandringsgrunn","2006","030114","flukt","0","personer","397"
"befolkning_innvandringsgrunn","2006","030114","familie","0","personer","355"
"befolkning_innvandringsgrunn","2006","030114","annet","0","personer","112"
"befolkning_innvandringsgrunn","2006","030114","uoppgitt","0","personer","1046"
"befolkning_innvandringsgrunn","2006","030115","alle","alle","personer","9134"
"befolkning_innvandringsgrunn","2006","030115","arbeid","alle","personer","210"
"befolkning_innvandringsgrunn","2006","030115","flukt","alle","personer","2246"
"befolkning_innvandringsgrunn","2006","030115","familie","alle","personer","1915"
"befolkning_innvandringsgrunn","2006","030115","annet","alle","personer","154"
"befolkning_innvandringsgrunn","2006","030115","uoppgitt","alle","personer","4609"
"befolkning_innvandringsgrunn","2006","030115","alle","1","personer","4515"
"befolkning_innvandringsgrunn","2006","030115","arbeid","1","personer","159"
"befolkning_innvandringsgrunn","2006","030115","flukt","1","personer","991"
"befolkning_innvandringsgrunn","2006","030115","familie","1","personer","795"
"befolkning_innvandringsgrunn","2006","030115","annet","1","personer","52"
"befolkning_innvandringsgrunn","2006","030115","uoppgitt","1","personer","2518"
"befolkning_innvandringsgrunn","2006","030115","alle","0","personer","4619"
"befolkning_innvandringsgrunn","2006","030115","arbeid","0","personer","51"
"befolkning_innvandringsgrunn","2006","030115","flukt","0","personer","1255"
"befolkning_innvandringsgrunn","2006","030115","familie","0","personer","1120"
"befolkning_innvandringsgrunn","2006","030115","annet","0","personer","102"
"befolkning_innvandringsgrunn","2006","030115","uoppgitt","0","personer","2091"
"befolkning_innvandringsgrunn","2006","030116","alle","alle","personer","245"
"befolkning_innvandringsgrunn","2006","030116","arbeid","alle","personer","22"
"befolkning_innvandringsgrunn","2006","030116","flukt","alle","personer","51"
"befolkning_innvandringsgrunn","2006","030116","familie","alle","personer","41"
"befolkning_innvandringsgrunn","2006","030116","annet","alle","personer","8"
"befolkning_innvandringsgrunn","2006","030116","uoppgitt","alle","personer","123"
"befolkning_innvandringsgrunn","2006","030116","alle","1","personer","175"
"befolkning_innvandringsgrunn","2006","030116","arbeid","1","personer","18"
"befolkning_innvandringsgrunn","2006","030116","flukt","1","personer","40"
"befolkning_innvandringsgrunn","2006","030116","familie","1","personer","22"
"befolkning_innvandringsgrunn","2006","030116","annet","1","personer","5"
"befolkning_innvandringsgrunn","2006","030116","uoppgitt","1","personer","90"
"befolkning_innvandringsgrunn","2006","030116","alle","0","personer","70"
"befolkning_innvandringsgrunn","2006","030116","arbeid","0","personer","4"
"befolkning_innvandringsgrunn","2006","030116","flukt","0","personer","11"
"befolkning_innvandringsgrunn","2006","030116","familie","0","personer","19"
"befolkning_innvandringsgrunn","2006","030116","annet","0","personer","3"
"befolkning_innvandringsgrunn","2006","030116","uoppgitt","0","personer","33"
"befolkning_innvandringsgrunn","2006","030117","alle","alle","personer","103"
"befolkning_innvandringsgrunn","2006","030117","arbeid","alle","personer","7"
"befolkning_innvandringsgrunn","2006","030117","flukt","alle","personer","10"
"befolkning_innvandringsgrunn","2006","030117","familie","alle","personer","19"
"befolkning_innvandringsgrunn","2006","030117","annet","alle","personer","8"
"befolkning_innvandringsgrunn","2006","030117","uoppgitt","alle","personer","59"
"befolkning_innvandringsgrunn","2006","030117","alle","1","personer","44"
"befolkning_innvandringsgrunn","2006","030117","arbeid","1","personer","7"
"befolkning_innvandringsgrunn","2006","030117","flukt","1","personer","4"
"befolkning_innvandringsgrunn","2006","030117","familie","1","personer","5"
"befolkning_innvandringsgrunn","2006","030117","annet","1","personer","0"
"befolkning_innvandringsgrunn","2006","030117","uoppgitt","1","personer","28"
"befolkning_innvandringsgrunn","2006","030117","alle","0","personer","59"
"befolkning_innvandringsgrunn","2006","030117","arbeid","0","personer","0"
"befolkning_innvandringsgrunn","2006","030117","flukt","0","personer","6"
"befolkning_innvandringsgrunn","2006","030117","familie","0","personer","14"
"befolkning_innvandringsgrunn","2006","030117","annet","0","personer","8"
"befolkning_innvandringsgrunn","2006","030117","uoppgitt","0","personer","31"
"befolkning_innvandringsgrunn","2006","030199","alle","alle","personer","365"
"befolkning_innvandringsgrunn","2006","030199","arbeid","alle","personer","34"
"befolkning_innvandringsgrunn","2006","030199","flukt","alle","personer","112"
"befolkning_innvandringsgrunn","2006","030199","familie","alle","personer","42"
"befolkning_innvandringsgrunn","2006","030199","annet","alle","personer","5"
"befolkning_innvandringsgrunn","2006","030199","uoppgitt","alle","personer","172"
"befolkning_innvandringsgrunn","2006","030199","alle","1","personer","224"
"befolkning_innvandringsgrunn","2006","030199","arbeid","1","personer","28"
"befolkning_innvandringsgrunn","2006","030199","flukt","1","personer","48"
"befolkning_innvandringsgrunn","2006","030199","familie","1","personer","19"
"befolkning_innvandringsgrunn","2006","030199","annet","1","personer","0"
"befolkning_innvandringsgrunn","2006","030199","uoppgitt","1","personer","129"
"befolkning_innvandringsgrunn","2006","030199","alle","0","personer","141"
"befolkning_innvandringsgrunn","2006","030199","arbeid","0","personer","6"
"befolkning_innvandringsgrunn","2006","030199","flukt","0","personer","64"
"befolkning_innvandringsgrunn","2006","030199","familie","0","personer","23"
"befolkning_innvandringsgrunn","2006","030199","annet","0","personer","5"
"befolkning_innvandringsgrunn","2006","030199","uoppgitt","0","personer","43"
"befolkning_innvandringsgrunn","2006","030101","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","030101","arbeid","alle","prosent","4,7"
"befolkning_innvandringsgrunn","2006","030101","flukt","alle","prosent","29,3"
"befolkning_innvandringsgrunn","2006","030101","familie","alle","prosent","20,6"
"befolkning_innvandringsgrunn","2006","030101","annet","alle","prosent","2,1"
"befolkning_innvandringsgrunn","2006","030101","uoppgitt","alle","prosent","43,3"
"befolkning_innvandringsgrunn","2006","030101","alle","1","prosent","53,9"
"befolkning_innvandringsgrunn","2006","030101","arbeid","1","prosent","3,7"
"befolkning_innvandringsgrunn","2006","030101","flukt","1","prosent","14,5"
"befolkning_innvandringsgrunn","2006","030101","familie","1","prosent","9,4"
"befolkning_innvandringsgrunn","2006","030101","annet","1","prosent","0,7"
"befolkning_innvandringsgrunn","2006","030101","uoppgitt","1","prosent","25,7"
"befolkning_innvandringsgrunn","2006","030101","alle","0","prosent","46,1"
"befolkning_innvandringsgrunn","2006","030101","arbeid","0","prosent","1,0"
"befolkning_innvandringsgrunn","2006","030101","flukt","0","prosent","14,8"
"befolkning_innvandringsgrunn","2006","030101","familie","0","prosent","11,2"
"befolkning_innvandringsgrunn","2006","030101","annet","0","prosent","1,4"
"befolkning_innvandringsgrunn","2006","030101","uoppgitt","0","prosent","17,6"
"befolkning_innvandringsgrunn","2006","030102","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","030102","arbeid","alle","prosent","5,8"
"befolkning_innvandringsgrunn","2006","030102","flukt","alle","prosent","29,0"
"befolkning_innvandringsgrunn","2006","030102","familie","alle","prosent","19,4"
"befolkning_innvandringsgrunn","2006","030102","annet","alle","prosent","2,6"
"befolkning_innvandringsgrunn","2006","030102","uoppgitt","alle","prosent","43,1"
"befolkning_innvandringsgrunn","2006","030102","alle","1","prosent","56,6"
"befolkning_innvandringsgrunn","2006","030102","arbeid","1","prosent","4,4"
"befolkning_innvandringsgrunn","2006","030102","flukt","1","prosent","16,6"
"befolkning_innvandringsgrunn","2006","030102","familie","1","prosent","8,9"
"befolkning_innvandringsgrunn","2006","030102","annet","1","prosent","0,9"
"befolkning_innvandringsgrunn","2006","030102","uoppgitt","1","prosent","25,7"
"befolkning_innvandringsgrunn","2006","030102","alle","0","prosent","43,4"
"befolkning_innvandringsgrunn","2006","030102","arbeid","0","prosent","1,4"
"befolkning_innvandringsgrunn","2006","030102","flukt","0","prosent","12,4"
"befolkning_innvandringsgrunn","2006","030102","familie","0","prosent","10,4"
"befolkning_innvandringsgrunn","2006","030102","annet","0","prosent","1,7"
"befolkning_innvandringsgrunn","2006","030102","uoppgitt","0","prosent","17,4"
"befolkning_innvandringsgrunn","2006","030103","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","030103","arbeid","alle","prosent","5,9"
"befolkning_innvandringsgrunn","2006","030103","flukt","alle","prosent","24,8"
"befolkning_innvandringsgrunn","2006","030103","familie","alle","prosent","20,1"
"befolkning_innvandringsgrunn","2006","030103","annet","alle","prosent","2,7"
"befolkning_innvandringsgrunn","2006","030103","uoppgitt","alle","prosent","46,5"
"befolkning_innvandringsgrunn","2006","030103","alle","1","prosent","55,7"
"befolkning_innvandringsgrunn","2006","030103","arbeid","1","prosent","4,3"
"befolkning_innvandringsgrunn","2006","030103","flukt","1","prosent","13,7"
"befolkning_innvandringsgrunn","2006","030103","familie","1","prosent","9,1"
"befolkning_innvandringsgrunn","2006","030103","annet","1","prosent","0,9"
"befolkning_innvandringsgrunn","2006","030103","uoppgitt","1","prosent","27,7"
"befolkning_innvandringsgrunn","2006","030103","alle","0","prosent","44,3"
"befolkning_innvandringsgrunn","2006","030103","arbeid","0","prosent","1,7"
"befolkning_innvandringsgrunn","2006","030103","flukt","0","prosent","11,1"
"befolkning_innvandringsgrunn","2006","030103","familie","0","prosent","11,0"
"befolkning_innvandringsgrunn","2006","030103","annet","0","prosent","1,7"
"befolkning_innvandringsgrunn","2006","030103","uoppgitt","0","prosent","18,8"
"befolkning_innvandringsgrunn","2006","030104","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2006","030104","arbeid","alle","prosent","9,2"
"befolkning_innvandringsgrunn","2006","030104","flukt","alle","prosent","17,1"
"befolkning_innvandringsgrunn","2006","030104","familie","alle","prosent","15,4"
"befolkning_innvandringsgrunn","2006","030104","annet","alle","prosent","5,2"
"befolkning_innvandringsgrunn","2006","030104","uoppgitt","alle","prosent","53,1"
"befolkning_innvandringsgrunn","2006","030104","alle","1","prosent","53,1"
"befolkning_innvandringsgrunn","2006","030104","arbeid","1","prosent","6,5"
"befolkning_innvandringsgrunn","2006","030104","flukt","1","prosent","9,4"
"befolkning_innvandringsgrunn","2006","030104","familie","1","prosent","6,9"
"befolkning_innvandringsgrunn","2006","030104","annet","1","prosent","2,3"
"befolkning_innvandringsgrunn","2006","030104","uoppgitt","1","prosent","27,9"
"befolkning_innvandringsgrunn","2006","030104","alle","0","prosent","46,9"
"befolkning_innvandringsgrunn","2006","030104","arbeid","0","prosent","2,7"
"befolkning_innvandringsgrunn","2006","030104","flukt","0","prosent","7,7"
