"tabell_navn","aar","kommune_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","0119","personer","nettoinnflytting","alle","13"
"befolkning_flytting","2014","0119","personer","nettoinnvandring","alle","1"
"befolkning_flytting","2014","0119","personer","nettoinnvandring_og_nettoinnflytting","alle","14"
"befolkning_flytting","2014","0119","personer","utflytting","alle","150"
"befolkning_flytting","2014","0119","personer","utvandring","alle","11"
"befolkning_flytting","2014","0119","personer","utvandring_og_utflytting","alle","161"
"befolkning_flytting","2014","0121","personer","innflytting","alle","37"
"befolkning_flytting","2014","0121","personer","innvandring","alle","0"
"befolkning_flytting","2014","0121","personer","innvandring_og_innflytting","alle","37"
"befolkning_flytting","2014","0121","personer","nettoinnflytting","alle","4"
"befolkning_flytting","2014","0121","personer","nettoinnvandring","alle","-3"
"befolkning_flytting","2014","0121","personer","nettoinnvandring_og_nettoinnflytting","alle","1"
"befolkning_flytting","2014","0121","personer","utflytting","alle","33"
"befolkning_flytting","2014","0121","personer","utvandring","alle","3"
"befolkning_flytting","2014","0121","personer","utvandring_og_utflytting","alle","36"
"befolkning_flytting","2014","0122","personer","innflytting","alle","308"
"befolkning_flytting","2014","0122","personer","innvandring","alle","44"
"befolkning_flytting","2014","0122","personer","innvandring_og_innflytting","alle","352"
"befolkning_flytting","2014","0122","personer","nettoinnflytting","alle","-28"
"befolkning_flytting","2014","0122","personer","nettoinnvandring","alle","25"
"befolkning_flytting","2014","0122","personer","nettoinnvandring_og_nettoinnflytting","alle","-3"
"befolkning_flytting","2014","0122","personer","utflytting","alle","336"
"befolkning_flytting","2014","0122","personer","utvandring","alle","19"
"befolkning_flytting","2014","0122","personer","utvandring_og_utflytting","alle","355"
"befolkning_flytting","2014","0123","personer","innflytting","alle","367"
"befolkning_flytting","2014","0123","personer","innvandring","alle","101"
"befolkning_flytting","2014","0123","personer","innvandring_og_innflytting","alle","468"
"befolkning_flytting","2014","0123","personer","nettoinnflytting","alle","-24"
"befolkning_flytting","2014","0123","personer","nettoinnvandring","alle","80"
"befolkning_flytting","2014","0123","personer","nettoinnvandring_og_nettoinnflytting","alle","56"
"befolkning_flytting","2014","0123","personer","utflytting","alle","391"
"befolkning_flytting","2014","0123","personer","utvandring","alle","21"
"befolkning_flytting","2014","0123","personer","utvandring_og_utflytting","alle","412"
"befolkning_flytting","2014","0124","personer","innflytting","alle","934"
"befolkning_flytting","2014","0124","personer","innvandring","alle","105"
"befolkning_flytting","2014","0124","personer","innvandring_og_innflytting","alle","1039"
"befolkning_flytting","2014","0124","personer","nettoinnflytting","alle","22"
"befolkning_flytting","2014","0124","personer","nettoinnvandring","alle","46"
"befolkning_flytting","2014","0124","personer","nettoinnvandring_og_nettoinnflytting","alle","68"
"befolkning_flytting","2014","0124","personer","utflytting","alle","912"
"befolkning_flytting","2014","0124","personer","utvandring","alle","59"
"befolkning_flytting","2014","0124","personer","utvandring_og_utflytting","alle","971"
"befolkning_flytting","2014","0125","personer","innflytting","alle","651"
"befolkning_flytting","2014","0125","personer","innvandring","alle","84"
"befolkning_flytting","2014","0125","personer","innvandring_og_innflytting","alle","735"
"befolkning_flytting","2014","0125","personer","nettoinnflytting","alle","-35"
"befolkning_flytting","2014","0125","personer","nettoinnvandring","alle","37"
"befolkning_flytting","2014","0125","personer","nettoinnvandring_og_nettoinnflytting","alle","2"
"befolkning_flytting","2014","0125","personer","utflytting","alle","686"
"befolkning_flytting","2014","0125","personer","utvandring","alle","47"
"befolkning_flytting","2014","0125","personer","utvandring_og_utflytting","alle","733"
"befolkning_flytting","2014","0127","personer","innflytting","alle","207"
"befolkning_flytting","2014","0127","personer","innvandring","alle","20"
"befolkning_flytting","2014","0127","personer","innvandring_og_innflytting","alle","227"
"befolkning_flytting","2014","0127","personer","nettoinnflytting","alle","-11"
"befolkning_flytting","2014","0127","personer","nettoinnvandring","alle","8"
"befolkning_flytting","2014","0127","personer","nettoinnvandring_og_nettoinnflytting","alle","-3"
"befolkning_flytting","2014","0127","personer","utflytting","alle","218"
"befolkning_flytting","2014","0127","personer","utvandring","alle","12"
"befolkning_flytting","2014","0127","personer","utvandring_og_utflytting","alle","230"
"befolkning_flytting","2014","0128","personer","innflytting","alle","413"
"befolkning_flytting","2014","0128","personer","innvandring","alle","59"
"befolkning_flytting","2014","0128","personer","innvandring_og_innflytting","alle","472"
"befolkning_flytting","2014","0128","personer","nettoinnflytting","alle","13"
"befolkning_flytting","2014","0128","personer","nettoinnvandring","alle","19"
"befolkning_flytting","2014","0128","personer","nettoinnvandring_og_nettoinnflytting","alle","32"
"befolkning_flytting","2014","0128","personer","utflytting","alle","400"
"befolkning_flytting","2014","0128","personer","utvandring","alle","40"
"befolkning_flytting","2014","0128","personer","utvandring_og_utflytting","alle","440"
"befolkning_flytting","2014","0135","personer","innflytting","alle","493"
"befolkning_flytting","2014","0135","personer","innvandring","alle","68"
"befolkning_flytting","2014","0135","personer","innvandring_og_innflytting","alle","561"
"befolkning_flytting","2014","0135","personer","nettoinnflytting","alle","56"
"befolkning_flytting","2014","0135","personer","nettoinnvandring","alle","48"
"befolkning_flytting","2014","0135","personer","nettoinnvandring_og_nettoinnflytting","alle","104"
"befolkning_flytting","2014","0135","personer","utflytting","alle","437"
"befolkning_flytting","2014","0135","personer","utvandring","alle","20"
"befolkning_flytting","2014","0135","personer","utvandring_og_utflytting","alle","457"
"befolkning_flytting","2014","0136","personer","innflytting","alle","996"
"befolkning_flytting","2014","0136","personer","innvandring","alle","104"
"befolkning_flytting","2014","0136","personer","innvandring_og_innflytting","alle","1100"
"befolkning_flytting","2014","0136","personer","nettoinnflytting","alle","94"
"befolkning_flytting","2014","0136","personer","nettoinnvandring","alle","45"
"befolkning_flytting","2014","0136","personer","nettoinnvandring_og_nettoinnflytting","alle","139"
"befolkning_flytting","2014","0136","personer","utflytting","alle","902"
"befolkning_flytting","2014","0136","personer","utvandring","alle","59"
"befolkning_flytting","2014","0136","personer","utvandring_og_utflytting","alle","961"
"befolkning_flytting","2014","0137","personer","innflytting","alle","442"
"befolkning_flytting","2014","0137","personer","innvandring","alle","34"
"befolkning_flytting","2014","0137","personer","innvandring_og_innflytting","alle","476"
"befolkning_flytting","2014","0137","personer","nettoinnflytting","alle","72"
"befolkning_flytting","2014","0137","personer","nettoinnvandring","alle","12"
"befolkning_flytting","2014","0137","personer","nettoinnvandring_og_nettoinnflytting","alle","84"
"befolkning_flytting","2014","0137","personer","utflytting","alle","370"
"befolkning_flytting","2014","0137","personer","utvandring","alle","22"
"befolkning_flytting","2014","0137","personer","utvandring_og_utflytting","alle","392"
"befolkning_flytting","2014","0138","personer","innflytting","alle","476"
"befolkning_flytting","2014","0138","personer","innvandring","alle","81"
"befolkning_flytting","2014","0138","personer","innvandring_og_innflytting","alle","557"
"befolkning_flytting","2014","0138","personer","nettoinnflytting","alle","73"
"befolkning_flytting","2014","0138","personer","nettoinnvandring","alle","59"
"befolkning_flytting","2014","0138","personer","nettoinnvandring_og_nettoinnflytting","alle","132"
"befolkning_flytting","2014","0138","personer","utflytting","alle","403"
"befolkning_flytting","2014","0138","personer","utvandring","alle","22"
"befolkning_flytting","2014","0138","personer","utvandring_og_utflytting","alle","425"
"befolkning_flytting","2014","0211","personer","innflytting","alle","1180"
"befolkning_flytting","2014","0211","personer","innvandring","alle","151"
"befolkning_flytting","2014","0211","personer","innvandring_og_innflytting","alle","1331"
"befolkning_flytting","2014","0211","personer","nettoinnflytting","alle","253"
"befolkning_flytting","2014","0211","personer","nettoinnvandring","alle","32"
"befolkning_flytting","2014","0211","personer","nettoinnvandring_og_nettoinnflytting","alle","285"
"befolkning_flytting","2014","0211","personer","utflytting","alle","927"
"befolkning_flytting","2014","0211","personer","utvandring","alle","119"
"befolkning_flytting","2014","0211","personer","utvandring_og_utflytting","alle","1046"
"befolkning_flytting","2014","0213","personer","innflytting","alle","1759"
"befolkning_flytting","2014","0213","personer","innvandring","alle","239"
"befolkning_flytting","2014","0213","personer","innvandring_og_innflytting","alle","1998"
"befolkning_flytting","2014","0213","personer","nettoinnflytting","alle","13"
"befolkning_flytting","2014","0213","personer","nettoinnvandring","alle","112"
"befolkning_flytting","2014","0213","personer","nettoinnvandring_og_nettoinnflytting","alle","125"
"befolkning_flytting","2014","0213","personer","utflytting","alle","1746"
"befolkning_flytting","2014","0213","personer","utvandring","alle","127"
"befolkning_flytting","2014","0213","personer","utvandring_og_utflytting","alle","1873"
"befolkning_flytting","2014","0214","personer","innflytting","alle","1479"
"befolkning_flytting","2014","0214","personer","innvandring","alle","506"
"befolkning_flytting","2014","0214","personer","innvandring_og_innflytting","alle","1985"
"befolkning_flytting","2014","0214","personer","nettoinnflytting","alle","93"
"befolkning_flytting","2014","0214","personer","nettoinnvandring","alle","296"
"befolkning_flytting","2014","0214","personer","nettoinnvandring_og_nettoinnflytting","alle","389"
"befolkning_flytting","2014","0214","personer","utflytting","alle","1386"
"befolkning_flytting","2014","0214","personer","utvandring","alle","210"
"befolkning_flytting","2014","0214","personer","utvandring_og_utflytting","alle","1596"
"befolkning_flytting","2014","0215","personer","innflytting","alle","770"
"befolkning_flytting","2014","0215","personer","innvandring","alle","114"
"befolkning_flytting","2014","0215","personer","innvandring_og_innflytting","alle","884"
"befolkning_flytting","2014","0215","personer","nettoinnflytting","alle","-81"
"befolkning_flytting","2014","0215","personer","nettoinnvandring","alle","52"
"befolkning_flytting","2014","0215","personer","nettoinnvandring_og_nettoinnflytting","alle","-29"
"befolkning_flytting","2014","0215","personer","utflytting","alle","851"
"befolkning_flytting","2014","0215","personer","utvandring","alle","62"
"befolkning_flytting","2014","0215","personer","utvandring_og_utflytting","alle","913"
"befolkning_flytting","2014","0216","personer","innflytting","alle","908"
"befolkning_flytting","2014","0216","personer","innvandring","alle","149"
"befolkning_flytting","2014","0216","personer","innvandring_og_innflytting","alle","1057"
"befolkning_flytting","2014","0216","personer","nettoinnflytting","alle","-57"
"befolkning_flytting","2014","0216","personer","nettoinnvandring","alle","71"
"befolkning_flytting","2014","0216","personer","nettoinnvandring_og_nettoinnflytting","alle","14"
"befolkning_flytting","2014","0216","personer","utflytting","alle","965"
"befolkning_flytting","2014","0216","personer","utvandring","alle","78"
"befolkning_flytting","2014","0216","personer","utvandring_og_utflytting","alle","1043"
"befolkning_flytting","2014","0217","personer","innflytting","alle","1404"
"befolkning_flytting","2014","0217","personer","innvandring","alle","257"
"befolkning_flytting","2014","0217","personer","innvandring_og_innflytting","alle","1661"
"befolkning_flytting","2014","0217","personer","nettoinnflytting","alle","96"
"befolkning_flytting","2014","0217","personer","nettoinnvandring","alle","154"
"befolkning_flytting","2014","0217","personer","nettoinnvandring_og_nettoinnflytting","alle","250"
"befolkning_flytting","2014","0217","personer","utflytting","alle","1308"
"befolkning_flytting","2014","0217","personer","utvandring","alle","103"
"befolkning_flytting","2014","0217","personer","utvandring_og_utflytting","alle","1411"
"befolkning_flytting","2014","0219","personer","innflytting","alle","6670"
"befolkning_flytting","2014","0219","personer","innvandring","alle","1896"
"befolkning_flytting","2014","0219","personer","innvandring_og_innflytting","alle","8566"
"befolkning_flytting","2014","0219","personer","nettoinnflytting","alle","811"
"befolkning_flytting","2014","0219","personer","nettoinnvandring","alle","852"
"befolkning_flytting","2014","0219","personer","nettoinnvandring_og_nettoinnflytting","alle","1663"
"befolkning_flytting","2014","0219","personer","utflytting","alle","5859"
"befolkning_flytting","2014","0219","personer","utvandring","alle","1044"
"befolkning_flytting","2014","0219","personer","utvandring_og_utflytting","alle","6903"
"befolkning_flytting","2014","0220","personer","innflytting","alle","3503"
"befolkning_flytting","2014","0220","personer","innvandring","alle","1000"
"befolkning_flytting","2014","0220","personer","innvandring_og_innflytting","alle","4503"
"befolkning_flytting","2014","0220","personer","nettoinnflytting","alle","409"
"befolkning_flytting","2014","0220","personer","nettoinnvandring","alle","567"
"befolkning_flytting","2014","0220","personer","nettoinnvandring_og_nettoinnflytting","alle","976"
"befolkning_flytting","2014","0220","personer","utflytting","alle","3094"
"befolkning_flytting","2014","0220","personer","utvandring","alle","433"
"befolkning_flytting","2014","0220","personer","utvandring_og_utflytting","alle","3527"
"befolkning_flytting","2014","0221","personer","innflytting","alle","835"
"befolkning_flytting","2014","0221","personer","innvandring","alle","133"
"befolkning_flytting","2014","0221","personer","innvandring_og_innflytting","alle","968"
"befolkning_flytting","2014","0221","personer","nettoinnflytting","alle","122"
"befolkning_flytting","2014","0221","personer","nettoinnvandring","alle","93"
"befolkning_flytting","2014","0221","personer","nettoinnvandring_og_nettoinnflytting","alle","215"
"befolkning_flytting","2014","0221","personer","utflytting","alle","713"
"befolkning_flytting","2014","0221","personer","utvandring","alle","40"
"befolkning_flytting","2014","0221","personer","utvandring_og_utflytting","alle","753"
"befolkning_flytting","2014","0226","personer","innflytting","alle","1131"
"befolkning_flytting","2014","0226","personer","innvandring","alle","214"
"befolkning_flytting","2014","0226","personer","innvandring_og_innflytting","alle","1345"
"befolkning_flytting","2014","0226","personer","nettoinnflytting","alle","-58"
"befolkning_flytting","2014","0226","personer","nettoinnvandring","alle","137"
"befolkning_flytting","2014","0226","personer","nettoinnvandring_og_nettoinnflytting","alle","79"
"befolkning_flytting","2014","0226","personer","utflytting","alle","1189"
"befolkning_flytting","2014","0226","personer","utvandring","alle","77"
"befolkning_flytting","2014","0226","personer","utvandring_og_utflytting","alle","1266"
"befolkning_flytting","2014","0227","personer","innflytting","alle","731"
"befolkning_flytting","2014","0227","personer","innvandring","alle","101"
"befolkning_flytting","2014","0227","personer","innvandring_og_innflytting","alle","832"
"befolkning_flytting","2014","0227","personer","nettoinnflytting","alle","28"
"befolkning_flytting","2014","0227","personer","nettoinnvandring","alle","61"
"befolkning_flytting","2014","0227","personer","nettoinnvandring_og_nettoinnflytting","alle","89"
"befolkning_flytting","2014","0227","personer","utflytting","alle","703"
"befolkning_flytting","2014","0227","personer","utvandring","alle","40"
"befolkning_flytting","2014","0227","personer","utvandring_og_utflytting","alle","743"
"befolkning_flytting","2014","0228","personer","innflytting","alle","1498"
"befolkning_flytting","2014","0228","personer","innvandring","alle","188"
"befolkning_flytting","2014","0228","personer","innvandring_og_innflytting","alle","1686"
"befolkning_flytting","2014","0228","personer","nettoinnflytting","alle","152"
"befolkning_flytting","2014","0228","personer","nettoinnvandring","alle","70"
"befolkning_flytting","2014","0228","personer","nettoinnvandring_og_nettoinnflytting","alle","222"
"befolkning_flytting","2014","0228","personer","utflytting","alle","1346"
"befolkning_flytting","2014","0228","personer","utvandring","alle","118"
"befolkning_flytting","2014","0228","personer","utvandring_og_utflytting","alle","1464"
"befolkning_flytting","2014","0229","personer","innflytting","alle","640"
"befolkning_flytting","2014","0229","personer","innvandring","alle","84"
"befolkning_flytting","2014","0229","personer","innvandring_og_innflytting","alle","724"
"befolkning_flytting","2014","0229","personer","nettoinnflytting","alle","4"
"befolkning_flytting","2014","0229","personer","nettoinnvandring","alle","54"
"befolkning_flytting","2014","0229","personer","nettoinnvandring_og_nettoinnflytting","alle","58"
"befolkning_flytting","2014","0229","personer","utflytting","alle","636"
"befolkning_flytting","2014","0229","personer","utvandring","alle","30"
"befolkning_flytting","2014","0229","personer","utvandring_og_utflytting","alle","666"
"befolkning_flytting","2014","0230","personer","innflytting","alle","2610"
"befolkning_flytting","2014","0230","personer","innvandring","alle","421"
"befolkning_flytting","2014","0230","personer","innvandring_og_innflytting","alle","3031"
"befolkning_flytting","2014","0230","personer","nettoinnflytting","alle","143"
"befolkning_flytting","2014","0230","personer","nettoinnvandring","alle","169"
"befolkning_flytting","2014","0230","personer","nettoinnvandring_og_nettoinnflytting","alle","312"
"befolkning_flytting","2014","0230","personer","utflytting","alle","2467"
"befolkning_flytting","2014","0230","personer","utvandring","alle","252"
"befolkning_flytting","2014","0230","personer","utvandring_og_utflytting","alle","2719"
"befolkning_flytting","2014","0231","personer","innflytting","alle","3861"
"befolkning_flytting","2014","0231","personer","innvandring","alle","589"
"befolkning_flytting","2014","0231","personer","innvandring_og_innflytting","alle","4450"
"befolkning_flytting","2014","0231","personer","nettoinnflytting","alle","55"
"befolkning_flytting","2014","0231","personer","nettoinnvandring","alle","271"
"befolkning_flytting","2014","0231","personer","nettoinnvandring_og_nettoinnflytting","alle","326"
"befolkning_flytting","2014","0231","personer","utflytting","alle","3806"
"befolkning_flytting","2014","0231","personer","utvandring","alle","318"
"befolkning_flytting","2014","0231","personer","utvandring_og_utflytting","alle","4124"
"befolkning_flytting","2014","0233","personer","innflytting","alle","1314"
"befolkning_flytting","2014","0233","personer","innvandring","alle","178"
"befolkning_flytting","2014","0233","personer","innvandring_og_innflytting","alle","1492"
"befolkning_flytting","2014","0233","personer","nettoinnflytting","alle","109"
"befolkning_flytting","2014","0233","personer","nettoinnvandring","alle","117"
"befolkning_flytting","2014","0233","personer","nettoinnvandring_og_nettoinnflytting","alle","226"
"befolkning_flytting","2014","0233","personer","utflytting","alle","1205"
"befolkning_flytting","2014","0233","personer","utvandring","alle","61"
"befolkning_flytting","2014","0233","personer","utvandring_og_utflytting","alle","1266"
"befolkning_flytting","2014","0234","personer","innflytting","alle","370"
"befolkning_flytting","2014","0234","personer","innvandring","alle","70"
"befolkning_flytting","2014","0234","personer","innvandring_og_innflytting","alle","440"
"befolkning_flytting","2014","0234","personer","nettoinnflytting","alle","-30"
"befolkning_flytting","2014","0234","personer","nettoinnvandring","alle","35"
"befolkning_flytting","2014","0234","personer","nettoinnvandring_og_nettoinnflytting","alle","5"
"befolkning_flytting","2014","0234","personer","utflytting","alle","400"
"befolkning_flytting","2014","0234","personer","utvandring","alle","35"
"befolkning_flytting","2014","0234","personer","utvandring_og_utflytting","alle","435"
"befolkning_flytting","2014","0235","personer","innflytting","alle","2524"
"befolkning_flytting","2014","0235","personer","innvandring","alle","464"
"befolkning_flytting","2014","0235","personer","innvandring_og_innflytting","alle","2988"
"befolkning_flytting","2014","0235","personer","nettoinnflytting","alle","407"
"befolkning_flytting","2014","0235","personer","nettoinnvandring","alle","244"
"befolkning_flytting","2014","0235","personer","nettoinnvandring_og_nettoinnflytting","alle","651"
"befolkning_flytting","2014","0235","personer","utflytting","alle","2117"
"befolkning_flytting","2014","0235","personer","utvandring","alle","220"
"befolkning_flytting","2014","0235","personer","utvandring_og_utflytting","alle","2337"
"befolkning_flytting","2014","0236","personer","innflytting","alle","1157"
"befolkning_flytting","2014","0236","personer","innvandring","alle","118"
"befolkning_flytting","2014","0236","personer","innvandring_og_innflytting","alle","1275"
"befolkning_flytting","2014","0236","personer","nettoinnflytting","alle","140"
"befolkning_flytting","2014","0236","personer","nettoinnvandring","alle","77"
"befolkning_flytting","2014","0236","personer","nettoinnvandring_og_nettoinnflytting","alle","217"
"befolkning_flytting","2014","0236","personer","utflytting","alle","1017"
"befolkning_flytting","2014","0236","personer","utvandring","alle","41"
"befolkning_flytting","2014","0236","personer","utvandring_og_utflytting","alle","1058"
"befolkning_flytting","2014","0237","personer","innflytting","alle","1469"
"befolkning_flytting","2014","0237","personer","innvandring","alle","196"
"befolkning_flytting","2014","0237","personer","innvandring_og_innflytting","alle","1665"
"befolkning_flytting","2014","0237","personer","nettoinnflytting","alle","330"
"befolkning_flytting","2014","0237","personer","nettoinnvandring","alle","129"
"befolkning_flytting","2014","0237","personer","nettoinnvandring_og_nettoinnflytting","alle","459"
"befolkning_flytting","2014","0237","personer","utflytting","alle","1139"
"befolkning_flytting","2014","0237","personer","utvandring","alle","67"
"befolkning_flytting","2014","0237","personer","utvandring_og_utflytting","alle","1206"
"befolkning_flytting","2014","0238","personer","innflytting","alle","834"
"befolkning_flytting","2014","0238","personer","innvandring","alle","142"
"befolkning_flytting","2014","0238","personer","innvandring_og_innflytting","alle","976"
"befolkning_flytting","2014","0238","personer","nettoinnflytting","alle","28"
"befolkning_flytting","2014","0238","personer","nettoinnvandring","alle","101"
"befolkning_flytting","2014","0238","personer","nettoinnvandring_og_nettoinnflytting","alle","129"
"befolkning_flytting","2014","0238","personer","utflytting","alle","806"
"befolkning_flytting","2014","0238","personer","utvandring","alle","41"
"befolkning_flytting","2014","0238","personer","utvandring_og_utflytting","alle","847"
"befolkning_flytting","2014","0239","personer","innflytting","alle","181"
"befolkning_flytting","2014","0239","personer","innvandring","alle","27"
"befolkning_flytting","2014","0239","personer","innvandring_og_innflytting","alle","208"
"befolkning_flytting","2014","0239","personer","nettoinnflytting","alle","38"
"befolkning_flytting","2014","0239","personer","nettoinnvandring","alle","17"
"befolkning_flytting","2014","0239","personer","nettoinnvandring_og_nettoinnflytting","alle","55"
"befolkning_flytting","2014","0239","personer","utflytting","alle","143"
"befolkning_flytting","2014","0239","personer","utvandring","alle","10"
"befolkning_flytting","2014","0239","personer","utvandring_og_utflytting","alle","153"
"befolkning_flytting","2014","0301","personer","innflytting","alle","29590"
"befolkning_flytting","2014","0301","personer","innvandring","alle","15773"
"befolkning_flytting","2014","0301","personer","innvandring_og_innflytting","alle","45363"
"befolkning_flytting","2014","0301","personer","nettoinnflytting","alle","102"
"befolkning_flytting","2014","0301","personer","nettoinnvandring","alle","7087"
"befolkning_flytting","2014","0301","personer","nettoinnvandring_og_nettoinnflytting","alle","7189"
"befolkning_flytting","2014","0301","personer","utflytting","alle","29488"
"befolkning_flytting","2014","0301","personer","utvandring","alle","8686"
"befolkning_flytting","2014","0301","personer","utvandring_og_utflytting","alle","38174"
"befolkning_flytting","2014","0402","personer","innflytting","alle","847"
"befolkning_flytting","2014","0402","personer","innvandring","alle","186"
"befolkning_flytting","2014","0402","personer","innvandring_og_innflytting","alle","1033"
"befolkning_flytting","2014","0402","personer","nettoinnflytting","alle","-13"
"befolkning_flytting","2014","0402","personer","nettoinnvandring","alle","120"
"befolkning_flytting","2014","0402","personer","nettoinnvandring_og_nettoinnflytting","alle","107"
"befolkning_flytting","2014","0402","personer","utflytting","alle","860"
"befolkning_flytting","2014","0402","personer","utvandring","alle","66"
"befolkning_flytting","2014","0402","personer","utvandring_og_utflytting","alle","926"
"befolkning_flytting","2014","0403","personer","innflytting","alle","1790"
"befolkning_flytting","2014","0403","personer","innvandring","alle","274"
"befolkning_flytting","2014","0403","personer","innvandring_og_innflytting","alle","2064"
"befolkning_flytting","2014","0403","personer","nettoinnflytting","alle","205"
"befolkning_flytting","2014","0403","personer","nettoinnvandring","alle","162"
"befolkning_flytting","2014","0403","personer","nettoinnvandring_og_nettoinnflytting","alle","367"
"befolkning_flytting","2014","0403","personer","utflytting","alle","1585"
"befolkning_flytting","2014","0403","personer","utvandring","alle","112"
"befolkning_flytting","2014","0403","personer","utvandring_og_utflytting","alle","1697"
"befolkning_flytting","2014","0412","personer","innflytting","alle","1156"
"befolkning_flytting","2014","0412","personer","innvandring","alle","271"
"befolkning_flytting","2014","0412","personer","innvandring_og_innflytting","alle","1427"
"befolkning_flytting","2014","0412","personer","nettoinnflytting","alle","-47"
"befolkning_flytting","2014","0412","personer","nettoinnvandring","alle","182"
"befolkning_flytting","2014","0412","personer","nettoinnvandring_og_nettoinnflytting","alle","135"
"befolkning_flytting","2014","0412","personer","utflytting","alle","1203"
"befolkning_flytting","2014","0412","personer","utvandring","alle","89"
"befolkning_flytting","2014","0412","personer","utvandring_og_utflytting","alle","1292"
"befolkning_flytting","2014","0415","personer","innflytting","alle","371"
"befolkning_flytting","2014","0415","personer","innvandring","alle","50"
"befolkning_flytting","2014","0415","personer","innvandring_og_innflytting","alle","421"
"befolkning_flytting","2014","0415","personer","nettoinnflytting","alle","-7"
"befolkning_flytting","2014","0415","personer","nettoinnvandring","alle","22"
"befolkning_flytting","2014","0415","personer","nettoinnvandring_og_nettoinnflytting","alle","15"
"befolkning_flytting","2014","0415","personer","utflytting","alle","378"
"befolkning_flytting","2014","0415","personer","utvandring","alle","28"
