"tabell_navn","aar","kommune_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2015","0626","1","alle","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2015","0626","1","alle","alle","personer","23"
"grunnskolepoeng_innvandrere","2015","0626","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0626","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0626","0","1","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","0626","0","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0626","0","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","0626","0","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2015","0626","0","2","0_6","grunnskolepoeng","50"
"grunnskolepoeng_innvandrere","2015","0626","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0626","0","2","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","0626","0","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0626","0","2","alle","grunnskolepoeng","42,6"
"grunnskolepoeng_innvandrere","2015","0626","0","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","0_6","grunnskolepoeng","46,2"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","0_6","personer","4"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","7+","personer","8"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","alle","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2015","0626","0","alle","alle","personer","12"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","7+","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","7+","personer","10"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","0627","alle","1","alle","personer","11"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","0_6","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","alle","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2015","0627","alle","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","7+","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","7+","personer","12"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2015","0627","alle","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2015","0627","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","1","1","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","0627","1","1","7+","personer","5"
"grunnskolepoeng_innvandrere","2015","0627","1","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","0627","1","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2015","0627","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","1","2","7+","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2015","0627","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0627","1","alle","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","0627","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","0","1","7+","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2015","0627","0","1","7+","personer","5"
"grunnskolepoeng_innvandrere","2015","0627","0","1","alle","grunnskolepoeng","42,2"
"grunnskolepoeng_innvandrere","2015","0627","0","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","0627","0","2","0_6","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","0627","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0627","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0627","0","2","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2015","0627","0","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","0_6","grunnskolepoeng","42,6"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","7+","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","alle","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2015","0627","0","alle","alle","personer","8"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","7+","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","alle","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2015","0628","alle","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","alle","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2015","0628","alle","2","alle","personer","5"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","7+","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","0628","alle","alle","alle","personer","8"
"grunnskolepoeng_innvandrere","2015","0628","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","1","2","7+","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2015","0628","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","1","2","alle","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2015","0628","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","7+","grunnskolepoeng","29,8"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","alle","grunnskolepoeng","29,8"
"grunnskolepoeng_innvandrere","2015","0628","1","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0628","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","0","1","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","0628","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","0","1","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","0628","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","0","2","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2015","0628","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","0","2","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","0628","0","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","0628","0","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","alle","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","alle","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","1","2","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","1","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0631","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0631","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0631","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","alle","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0632","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","alle","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0633","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","0_6","grunnskolepoeng","43,4"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","7+","personer","10"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","0701","alle","1","alle","personer","12"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","0_6","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","0_6","personer","5"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","7+","personer","13"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","0701","alle","2","alle","personer","18"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","0_6","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","0_6","personer","7"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","7+","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","7+","personer","23"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0701","alle","alle","alle","personer","30"
"grunnskolepoeng_innvandrere","2015","0701","1","1","0_6","grunnskolepoeng","43,4"
"grunnskolepoeng_innvandrere","2015","0701","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0701","1","1","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2015","0701","1","1","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","0701","1","1","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","0701","1","1","alle","personer","9"
"grunnskolepoeng_innvandrere","2015","0701","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0701","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0701","1","2","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","0701","1","2","7+","personer","9"
"grunnskolepoeng_innvandrere","2015","0701","1","2","alle","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2015","0701","1","2","alle","personer","10"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","0_6","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","7+","personer","16"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2015","0701","1","alle","alle","personer","19"
"grunnskolepoeng_innvandrere","2015","0701","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0701","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0701","0","1","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","0701","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0701","0","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","0701","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0701","0","2","0_6","grunnskolepoeng","43,8"
"grunnskolepoeng_innvandrere","2015","0701","0","2","0_6","personer","4"
"grunnskolepoeng_innvandrere","2015","0701","0","2","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","0701","0","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0701","0","2","alle","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2015","0701","0","2","alle","personer","8"
"grunnskolepoeng_innvandrere","2015","0701","0","alle","0_6","grunnskolepoeng","43,8"
"grunnskolepoeng_innvandrere","2015","0701","0","alle","0_6","personer","4"
"grunnskolepoeng_innvandrere","2015","0701","0","alle","7+","grunnskolepoeng","36,2"
