tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_3,kjonn,utd_5,enhet,tabellvariabel
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,9811
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,12.68
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,uoppgitt,personer,1851
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,uoppgitt,prosent,2.39
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,vgs,personer,17975
utdanningsniva,2012,01,NULL,NULL,NULL,alle,1,vgs,prosent,23.23
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,grunnskole,personer,18191
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,grunnskole,prosent,23.51
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,ingen,personer,251
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,ingen,prosent,0.32
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,24000
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,31.02
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,uoppgitt,personer,2889
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,3.73
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,vgs,personer,32037
utdanningsniva,2012,01,NULL,NULL,NULL,alle,alle,vgs,prosent,41.41
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,6561
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,8.48
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,1
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,12265
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,15.85
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,95
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.12
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,12467
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,16.11
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,8020
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,10.37
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,2
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,8323
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,10.76
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,146
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.19
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,15624
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,20.19
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,14581
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,18.85
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,3
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,20588
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,26.61
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,241
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.31
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,28091
utdanningsniva,2012,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,36.31
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,1910
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2.47
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,ingen,personer,162
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.21
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,1924
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,2.49
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,943
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.22
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,vgs,personer,1595
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.06
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,1700
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,2.2
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,ingen,personer,86
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.11
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,1488
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,1.92
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,1705
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,2.2
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,vgs,personer,2351
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,1,vgs,prosent,3.04
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,3610
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,4.67
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,ingen,personer,248
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.32
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,3412
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,4.41
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,2648
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,3.42
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,vgs,personer,3946
utdanningsniva,2012,01,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,5.1
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,grunnskole,personer,12754
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,grunnskole,prosent,7.63
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,ingen,personer,261
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,ingen,prosent,0.16
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,40734
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,24.37
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,uoppgitt,personer,2460
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.47
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,vgs,personer,27113
utdanningsniva,2012,02,NULL,NULL,NULL,alle,0,vgs,prosent,16.22
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,grunnskole,personer,15120
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,grunnskole,prosent,9.05
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,ingen,personer,137
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,ingen,prosent,0.08
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,31967
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,19.12
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,uoppgitt,personer,5077
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,uoppgitt,prosent,3.04
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,vgs,personer,31538
utdanningsniva,2012,02,NULL,NULL,NULL,alle,1,vgs,prosent,18.87
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,grunnskole,personer,27874
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,grunnskole,prosent,16.67
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,ingen,personer,398
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,ingen,prosent,0.24
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,72701
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,43.49
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,uoppgitt,personer,7537
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,4.51
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,vgs,personer,58651
utdanningsniva,2012,02,NULL,NULL,NULL,alle,alle,vgs,prosent,35.09
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,9410
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,5.63
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,2
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,33636
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,20.12
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,112
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.07
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,23069
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,13.8
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,11904
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,7.12
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,3
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,26249
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,15.7
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,207
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.12
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,26138
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,15.64
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,21314
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,12.75
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,5
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,59885
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,35.82
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,319
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.19
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,49207
utdanningsniva,2012,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,29.44
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,3344
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,ingen,personer,259
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.15
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,7098
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,4.25
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,2348
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.4
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,vgs,personer,4044
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.42
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,3216
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,1.92
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,ingen,personer,134
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.08
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,5718
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,3.42
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,4870
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,2.91
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,vgs,personer,5400
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,1,vgs,prosent,3.23
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,6560
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,3.92
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,ingen,personer,393
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.24
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,12816
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,7.67
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,7218
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,4.32
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,vgs,personer,9444
utdanningsniva,2012,02,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,5.65
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,grunnskole,personer,13877
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,grunnskole,prosent,6.76
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,ingen,personer,716
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,ingen,prosent,0.35
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,57052
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,27.81
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,uoppgitt,personer,5171
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,uoppgitt,prosent,2.52
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,vgs,personer,21034
utdanningsniva,2012,03,NULL,NULL,NULL,alle,0,vgs,prosent,10.25
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,grunnskole,personer,16564
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,grunnskole,prosent,8.07
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,ingen,personer,443
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,ingen,prosent,0.22
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,53163
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,25.91
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,uoppgitt,personer,9165
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,uoppgitt,prosent,4.47
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,vgs,personer,27999
utdanningsniva,2012,03,NULL,NULL,NULL,alle,1,vgs,prosent,13.65
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,grunnskole,personer,30441
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,grunnskole,prosent,14.84
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,ingen,personer,1159
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,ingen,prosent,0.56
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,110215
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,53.72
utdanningsniva,2012,03,NULL,NULL,NULL,alle,alle,uoppgitt,personer,14336
