tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_4,kjonn,enhet,tabellvariabel
videregaende_deltakelse,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,235
videregaende_deltakelse,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,47.64
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,alle,personer,25533
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,alle,prosent,39.62
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,1,personer,13640
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,1,prosent,40.79
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,0,personer,11893
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,alle,0,prosent,38.36
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,22225
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.96
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,11872
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,42.08
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,10353
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,39.75
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,alle,personer,1985
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,alle,prosent,28.1
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,1,personer,1067
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,1,prosent,29.6
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,0,personer,919
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,innvandrere,0,prosent,26.54
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,1323
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,42.45
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,701
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,43.29
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,622
videregaende_deltakelse,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,41.54
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,alle,personer,18804
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,alle,prosent,26.91
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,1,personer,9790
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,1,prosent,29.04
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,0,personer,9013
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,alle,0,prosent,24.92
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,12224
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,26.86
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,6362
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,29.02
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,5862
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,24.85
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,alle,personer,2723
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,alle,prosent,18.72
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,1,personer,1428
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,1,prosent,21.03
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,0,personer,1295
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,innvandrere,0,prosent,16.7
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,3857
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,39.29
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,2000
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,40.01
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,1856
videregaende_deltakelse,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,38.53
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,alle,personer,8645
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,alle,prosent,39.39
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,1,personer,4701
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,1,prosent,41.09
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,0,personer,3944
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,alle,0,prosent,37.54
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7964
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.09
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,4331
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41.84
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3632
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.19
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,alle,personer,559
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,alle,prosent,30.68
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,1,personer,310
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,1,prosent,32.2
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,0,personer,249
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,innvandrere,0,prosent,28.98
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,122
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,47.28
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,59
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,47.85
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,62
videregaende_deltakelse,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,46.75
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,alle,personer,8381
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,alle,prosent,38.55
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,1,personer,4538
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,1,prosent,40.05
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,0,personer,3843
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,alle,0,prosent,36.92
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7731
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,39.38
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,4181
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,40.93
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3551
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,37.69
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,alle,personer,553
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,alle,prosent,30.05
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,1,personer,312
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,1,prosent,31.53
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,0,personer,242
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,innvandrere,0,prosent,28.32
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,96
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,36.58
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,46
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,35.77
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,51
videregaende_deltakelse,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,37.35
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,alle,personer,11368
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,alle,prosent,38.16
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,1,personer,6083
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,1,prosent,39.54
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,0,personer,5285
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,alle,0,prosent,36.67
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,9700
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,39.33
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,5198
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,40.73
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,4502
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,37.83
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,alle,personer,1119
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,alle,prosent,29.71
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,1,personer,603
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,1,prosent,31.17
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,0,personer,516
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,innvandrere,0,prosent,28.18
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,550
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,40.15
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,282
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,41.03
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,268
videregaende_deltakelse,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,39.27
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,alle,personer,10921
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,alle,prosent,39.41
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,1,personer,5885
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,1,prosent,40.8
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,0,personer,5036
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,alle,0,prosent,37.9
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,9739
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.04
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,5231
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41.39
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,4508
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.59
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,alle,personer,883
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,alle,prosent,31.99
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,1,personer,489
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,1,prosent,33.83
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,0,personer,394
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,innvandrere,0,prosent,29.97
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,299
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,47.51
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,165
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,48.67
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,134
videregaende_deltakelse,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,46.16
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,alle,personer,8022
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,alle,prosent,39.74
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,1,personer,4291
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,1,prosent,40.92
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,0,personer,3731
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,alle,0,prosent,38.46
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7100
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.38
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,3773
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41.57
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3327
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,39.12
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,alle,personer,715
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,alle,prosent,32.85
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,1,personer,405
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,1,prosent,34.31
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,0,personer,310
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,innvandrere,0,prosent,31.12
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,207
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,47.99
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,112
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,49.12
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,95
videregaende_deltakelse,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,46.72
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,alle,personer,5430
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,alle,prosent,39.99
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,1,personer,2912
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,1,prosent,41.46
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,0,personer,2517
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,alle,0,prosent,38.42
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4860
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.32
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2621
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,42.13
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2239
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.39
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,alle,personer,474
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,alle,prosent,36.13
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,1,personer,246
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,1,prosent,35.48
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,0,personer,229
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,innvandrere,0,prosent,36.84
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,96
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,45.13
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,46
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,40.9
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,50
videregaende_deltakelse,2012-2014,09,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,49.83
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,alle,personer,8812
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,alle,prosent,38.47
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,1,personer,4752
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,1,prosent,40.41
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,0,personer,4060
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,alle,0,prosent,36.42
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7813
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,39.04
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,4198
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3615
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,36.99
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,alle,personer,744
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,alle,prosent,31.88
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,1,personer,420
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,1,prosent,34.12
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,0,personer,324
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,innvandrere,0,prosent,29.37
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,255
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,45.31
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,134
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,46.16
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,120
videregaende_deltakelse,2012-2014,10,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,44.4
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,alle,personer,21927
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,alle,prosent,38.76
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,1,personer,11834
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,1,prosent,40.54
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,0,personer,10092
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,alle,0,prosent,36.86
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,19745
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.15
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,10669
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41.95
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,9076
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.22
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,alle,personer,1566
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,alle,prosent,26.16
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,1,personer,840
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,1,prosent,27.82
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,0,personer,725
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,innvandrere,0,prosent,24.47
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,616
videregaende_deltakelse,2012-2014,11,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,43.8
