tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_3,kjonn,enhet,tabellvariabel
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,personer,668
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.13
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,1,personer,311
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.46
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,0,personer,357
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.67
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,alle,personer,265
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,alle,prosent,1.24
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,1,personer,81
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,1,prosent,0.38
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,0,personer,184
voksne_videregaende,2012/2013,01,NULL,NULL,NULL,innvandrere,0,prosent,0.86
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,alle,personer,1942
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,alle,prosent,9.1
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,1,personer,817
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,1,prosent,3.83
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,0,personer,1125
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,alle,0,prosent,5.27
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1143
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,5.35
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,1,personer,510
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.39
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,0,personer,633
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.97
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,alle,personer,799
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,alle,prosent,3.74
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,1,personer,307
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,1,prosent,1.44
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,0,personer,492
voksne_videregaende,2012/2013,02,NULL,NULL,NULL,innvandrere,0,prosent,2.3
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,alle,personer,2314
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,alle,prosent,10.84
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,1,personer,1048
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,1,prosent,4.91
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,0,personer,1266
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,alle,0,prosent,5.93
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,alle,personer,977
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,4.58
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,1,personer,528
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.47
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,0,personer,449
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.1
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,alle,personer,1337
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,alle,prosent,6.26
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,1,personer,520
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,1,prosent,2.44
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,0,personer,817
voksne_videregaende,2012/2013,03,NULL,NULL,NULL,innvandrere,0,prosent,3.83
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,alle,personer,843
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,alle,prosent,3.95
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,1,personer,344
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,1,prosent,1.61
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,0,personer,499
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,alle,0,prosent,2.34
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,alle,personer,686
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.21
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,1,personer,289
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.35
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,0,personer,397
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.86
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,alle,personer,157
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,alle,prosent,0.74
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,1,personer,55
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,1,prosent,0.26
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,0,personer,102
voksne_videregaende,2012/2013,04,NULL,NULL,NULL,innvandrere,0,prosent,0.48
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,alle,personer,632
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,alle,prosent,2.96
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,1,personer,280
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,1,prosent,1.31
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,0,personer,352
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,alle,0,prosent,1.65
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,alle,personer,539
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.52
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,1,personer,232
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.09
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,0,personer,307
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.44
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,alle,personer,93
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,alle,prosent,0.44
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,1,personer,48
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,1,prosent,0.22
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,0,personer,45
voksne_videregaende,2012/2013,05,NULL,NULL,NULL,innvandrere,0,prosent,0.21
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,alle,personer,1086
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,alle,prosent,5.09
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,1,personer,406
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,1,prosent,1.9
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,0,personer,680
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,alle,0,prosent,3.19
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,alle,personer,740
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.47
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,1,personer,280
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.31
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,0,personer,460
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.15
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,alle,personer,346
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,alle,prosent,1.62
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,1,personer,126
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,1,prosent,0.59
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,0,personer,220
voksne_videregaende,2012/2013,06,NULL,NULL,NULL,innvandrere,0,prosent,1.03
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,alle,personer,1010
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,alle,prosent,4.73
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,1,personer,417
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,1,prosent,1.95
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,0,personer,593
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,alle,0,prosent,2.78
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,alle,personer,772
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.62
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,1,personer,338
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.58
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,0,personer,434
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.03
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,alle,personer,238
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,alle,prosent,1.11
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,1,personer,79
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,1,prosent,0.37
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,0,personer,159
voksne_videregaende,2012/2013,07,NULL,NULL,NULL,innvandrere,0,prosent,0.74
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,alle,personer,994
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,alle,prosent,4.66
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,1,personer,389
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,1,prosent,1.82
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,0,personer,605
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,alle,0,prosent,2.83
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,alle,personer,706
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.31
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,1,personer,289
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.35
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,0,personer,417
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.95
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,alle,personer,288
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,alle,prosent,1.35
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,1,personer,100
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,1,prosent,0.47
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,0,personer,188
voksne_videregaende,2012/2013,08,NULL,NULL,NULL,innvandrere,0,prosent,0.88
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,alle,personer,585
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,alle,prosent,2.74
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,1,personer,283
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,1,prosent,1.33
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,0,personer,302
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,alle,0,prosent,1.41
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,alle,personer,440
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.06
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,1,personer,221
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.04
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,0,personer,219
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.03
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,alle,personer,145
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,alle,prosent,0.68
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,1,personer,62
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,1,prosent,0.29
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,0,personer,83
voksne_videregaende,2012/2013,09,NULL,NULL,NULL,innvandrere,0,prosent,0.39
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,alle,personer,761
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,alle,prosent,3.56
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,1,personer,350
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,1,prosent,1.64
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,0,personer,411
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,alle,0,prosent,1.93
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,alle,personer,548
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.57
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,1,personer,274
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.28
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,0,personer,274
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.28
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,alle,personer,213
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,alle,prosent,1
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,1,personer,76
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,1,prosent,0.36
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,0,personer,137
voksne_videregaende,2012/2013,10,NULL,NULL,NULL,innvandrere,0,prosent,0.64
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,alle,personer,1393
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,alle,prosent,6.53
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,1,personer,822
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,1,prosent,3.85
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,0,personer,571
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,alle,0,prosent,2.67
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1142
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,5.35
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,1,personer,694
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.25
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,0,personer,448
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.1
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,alle,personer,251
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,alle,prosent,1.18
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,1,personer,128
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,1,prosent,0.6
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,0,personer,123
voksne_videregaende,2012/2013,11,NULL,NULL,NULL,innvandrere,0,prosent,0.58
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,alle,personer,2602
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,alle,prosent,12.19
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,1,personer,1106
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,1,prosent,5.18
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,0,personer,1496
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,alle,0,prosent,7.01
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1971
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,9.23
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,1,personer,846
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,1,prosent,3.96
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,0,personer,1125
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,befolkningen_ellers,0,prosent,5.27
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,alle,personer,631
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,alle,prosent,2.96
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,1,personer,260
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,1,prosent,1.22
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,0,personer,371
voksne_videregaende,2012/2013,12,NULL,NULL,NULL,innvandrere,0,prosent,1.74
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,alle,personer,475
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,alle,prosent,2.23
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,1,personer,246
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,1,prosent,1.15
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,0,personer,229
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,alle,0,prosent,1.07
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,alle,personer,394
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.85
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,1,personer,214
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,0,personer,180
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,befolkningen_ellers,0,prosent,0.84
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,alle,personer,81
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,alle,prosent,0.38
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,1,personer,32
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,1,prosent,0.15
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,0,personer,49
voksne_videregaende,2012/2013,14,NULL,NULL,NULL,innvandrere,0,prosent,0.23
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,alle,personer,1216
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,alle,prosent,5.7
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,1,personer,584
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,1,prosent,2.74
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,0,personer,632
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,alle,0,prosent,2.96
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,alle,personer,964
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,4.52
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,1,personer,488
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.29
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,0,personer,476
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.23
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,alle,personer,252
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,alle,prosent,1.18
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,1,personer,96
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,1,prosent,0.45
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,0,personer,156
voksne_videregaende,2012/2013,15,NULL,NULL,NULL,innvandrere,0,prosent,0.73
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,alle,personer,1225
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,alle,prosent,5.74
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,1,personer,550
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,1,prosent,2.58
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,0,personer,675
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,alle,0,prosent,3.16
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,alle,personer,982
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,4.6
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,1,personer,478
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.24
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,0,personer,504
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.36
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,alle,personer,243
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,alle,prosent,1.14
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,1,personer,72
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,1,prosent,0.34
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,0,personer,171
voksne_videregaende,2012/2013,16,NULL,NULL,NULL,innvandrere,0,prosent,0.8
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,alle,personer,884
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,alle,prosent,4.14
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,1,personer,411
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,1,prosent,1.93
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,0,personer,473
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,alle,0,prosent,2.22
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,alle,personer,695
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,3.26
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,1,personer,337
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.58
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,0,personer,358
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.68
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,alle,personer,189
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,alle,prosent,0.89
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,1,personer,74
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,1,prosent,0.35
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,0,personer,115
voksne_videregaende,2012/2013,17,NULL,NULL,NULL,innvandrere,0,prosent,0.54
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,alle,personer,1406
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,alle,prosent,6.59
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,1,personer,627
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,1,prosent,2.94
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,0,personer,779
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,alle,0,prosent,3.65
voksne_videregaende,2012/2013,18,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1158
