tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_3,kjonn,utd_5,enhet,tabellvariabel
utdanningsniva,2011,00,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,38.8
utdanningsniva,2011,00,NULL,NULL,NULL,alle,alle,uoppgitt,personer,52255
utdanningsniva,2011,00,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,3.73
utdanningsniva,2011,00,NULL,NULL,NULL,alle,alle,vgs,personer,549837
utdanningsniva,2011,00,NULL,NULL,NULL,alle,alle,vgs,prosent,39.21
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,90000
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,6.42
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,21
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,265104
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,18.91
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,1376
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.1
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,208396
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,14.86
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,109094
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,7.78
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,28
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,197237
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,14.07
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,2320
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.17
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,276662
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,19.73
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,199094
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,14.2
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,49
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,462341
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,32.97
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,3696
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.26
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,485058
utdanningsniva,2011,00,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,34.59
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,27150
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,1.94
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,ingen,personer,2423
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.17
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,43381
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,3.09
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,17319
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.24
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,vgs,personer,26597
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,0,vgs,prosent,1.9
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,26027
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,1.86
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,ingen,personer,1367
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.1
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,38257
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,2.73
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,31240
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,2.23
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,vgs,personer,38182
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,1,vgs,prosent,2.72
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,53177
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,3.79
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,ingen,personer,3790
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.27
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,81638
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,5.82
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,48559
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,3.46
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,vgs,personer,64779
utdanningsniva,2011,00,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,4.62
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,grunnskole,personer,8719
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,grunnskole,prosent,11.34
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,ingen,personer,155
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,ingen,prosent,0.2
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,13753
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,17.89
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,uoppgitt,personer,916
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.19
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,vgs,personer,14250
utdanningsniva,2011,01,NULL,NULL,NULL,alle,0,vgs,prosent,18.54
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,grunnskole,personer,9761
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,grunnskole,prosent,12.7
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,ingen,personer,86
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,ingen,prosent,0.11
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,9608
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,12.5
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,uoppgitt,personer,1573
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,uoppgitt,prosent,2.05
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,vgs,personer,18038
utdanningsniva,2011,01,NULL,NULL,NULL,alle,1,vgs,prosent,23.47
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,grunnskole,personer,18480
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,grunnskole,prosent,24.04
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,ingen,personer,241
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,ingen,prosent,0.31
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,23361
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,30.39
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,uoppgitt,personer,2489
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,3.24
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,vgs,personer,32288
utdanningsniva,2011,01,NULL,NULL,NULL,alle,alle,vgs,prosent,42.01
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,6882
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,8.95
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,1
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,11992
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,15.6
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,92
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.12
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,12762
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,16.6
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,8163
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,10.62
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,5
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0.01
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,8238
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,10.72
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,154
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.2
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,15804
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,20.56
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,15045
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,19.57
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,6
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0.01
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,20230
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,26.32
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,246
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.32
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,28566
utdanningsniva,2011,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,37.17
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,1837
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2.39
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,ingen,personer,154
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.2
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,1761
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,2.29
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,824
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.07
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,vgs,personer,1488
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,0,vgs,prosent,1.94
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,1598
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,2.08
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,ingen,personer,81
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.11
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,1370
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,1.78
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,1419
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,1.85
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,vgs,personer,2234
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,1,vgs,prosent,2.91
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,3435
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,4.47
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,ingen,personer,235
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.31
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,3131
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,4.07
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,2243
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,2.92
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,vgs,personer,3722
utdanningsniva,2011,01,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,4.84
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,grunnskole,personer,13067
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,grunnskole,prosent,7.92
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,ingen,personer,270
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,ingen,prosent,0.16
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,39227
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,23.79
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,uoppgitt,personer,2214
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.34
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,vgs,personer,27608
utdanningsniva,2011,02,NULL,NULL,NULL,alle,0,vgs,prosent,16.74
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,grunnskole,personer,15330
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,grunnskole,prosent,9.3
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,ingen,personer,143
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,ingen,prosent,0.09
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,31146
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,18.89
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,uoppgitt,personer,4408
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,uoppgitt,prosent,2.67
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,vgs,personer,31499
utdanningsniva,2011,02,NULL,NULL,NULL,alle,1,vgs,prosent,19.1
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,grunnskole,personer,28397
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,grunnskole,prosent,17.22
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,ingen,personer,413
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,ingen,prosent,0.25
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,70373
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,42.67
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,uoppgitt,personer,6622
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,4.02
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,vgs,personer,59107
utdanningsniva,2011,02,NULL,NULL,NULL,alle,alle,vgs,prosent,35.84
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,9932
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,6.02
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,2
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,32804
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,19.89
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,122
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.07
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,23791
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,14.43
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,12337
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,7.48
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,3
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,25966
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,15.75
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,211
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.13
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,26399
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,16.01
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,22269
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,13.5
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,5
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,58770
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,35.64
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,333
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.2
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,50190
utdanningsniva,2011,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,30.43
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,3135
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,1.9
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,ingen,personer,268
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.16
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,6423
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,3.89
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,2092
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.27
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,vgs,personer,3817
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.31
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,2993
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,1.81
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,ingen,personer,140
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.08
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,5180
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,3.14
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,4197
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,2.54
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,vgs,personer,5100
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,1,vgs,prosent,3.09
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,6128
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,3.72
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,ingen,personer,408
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.25
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,11603
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,7.04
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,6289
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,3.81
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,vgs,personer,8917
utdanningsniva,2011,02,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,5.41
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,grunnskole,personer,13880
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,grunnskole,prosent,6.87
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,ingen,personer,731
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,ingen,prosent,0.36
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,55353
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,27.4
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,uoppgitt,personer,4975
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,uoppgitt,prosent,2.46
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,vgs,personer,21408
utdanningsniva,2011,03,NULL,NULL,NULL,alle,0,vgs,prosent,10.6
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,grunnskole,personer,16603
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,grunnskole,prosent,8.22
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,ingen,personer,432
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,ingen,prosent,0.21
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,51889
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,25.69
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,uoppgitt,personer,8423
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,uoppgitt,prosent,4.17
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,vgs,personer,28305
utdanningsniva,2011,03,NULL,NULL,NULL,alle,1,vgs,prosent,14.01
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,grunnskole,personer,30483
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,grunnskole,prosent,15.09
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,ingen,personer,1163
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,ingen,prosent,0.58
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,107242
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,53.09
utdanningsniva,2011,03,NULL,NULL,NULL,alle,alle,uoppgitt,personer,13398
