tabell_navn,xaar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_5,kjonn,enhet,tabellvariabel
videregaende_fullfort,2009,01,NULL,NULL,NULL,befolkningen_ellers,1,personer,835
videregaende_fullfort,2009,01,NULL,NULL,NULL,befolkningen_ellers,1,prosent,57.31
videregaende_fullfort,2009,01,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1729
videregaende_fullfort,2009,01,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,62.44
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,0,personer,60
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,0,prosent,60.61
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,1,personer,53
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,1,prosent,38.41
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,alle,personer,113
videregaende_fullfort,2009,01,NULL,NULL,NULL,innvandrere,alle,prosent,47.68
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,18
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,75
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,27
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,67.5
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,45
videregaende_fullfort,2009,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,70.31
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,0,personer,2115
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,0,prosent,76.3
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,1,personer,1969
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,1,prosent,65.26
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,alle,personer,4084
videregaende_fullfort,2009,02,NULL,NULL,NULL,alle,alle,prosent,70.55
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1928
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,76.72
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1834
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,66.57
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3762
videregaende_fullfort,2009,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,71.41
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,0,personer,2012
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,0,prosent,76.91
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,1,personer,1892
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,1,prosent,66.15
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,alle,personer,3904
videregaende_fullfort,2009,02,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,71.29
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,0,personer,103
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,0,prosent,66.03
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,1,personer,77
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,1,prosent,49.04
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,alle,personer,180
videregaende_fullfort,2009,02,NULL,NULL,NULL,innvandrere,alle,prosent,57.51
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,84
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,81.55
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,58
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,55.24
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,142
videregaende_fullfort,2009,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,68.27
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,0,personer,2515
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,0,prosent,77.65
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,1,personer,2111
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,1,prosent,70.16
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,alle,personer,4626
videregaende_fullfort,2009,03,NULL,NULL,NULL,alle,alle,prosent,74.04
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2007
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,80.54
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1734
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,75.95
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3741
videregaende_fullfort,2009,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,78.35
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,0,personer,2262
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,0,prosent,79.99
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,1,personer,1928
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,1,prosent,73.25
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4190
videregaende_fullfort,2009,03,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,76.74
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,0,personer,253
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,0,prosent,61.56
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,1,personer,183
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,1,prosent,48.54
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,alle,personer,436
videregaende_fullfort,2009,03,NULL,NULL,NULL,innvandrere,alle,prosent,55.33
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,255
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,75.89
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,194
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,55.59
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,449
videregaende_fullfort,2009,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,65.55
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,0,personer,751
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,0,prosent,70.72
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,1,personer,633
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,1,prosent,58.72
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,alle,personer,1384
videregaende_fullfort,2009,04,NULL,NULL,NULL,alle,alle,prosent,64.67
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,722
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,70.37
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,615
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,59.19
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,1337
videregaende_fullfort,2009,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,64.75
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,0,personer,725
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,0,prosent,70.25
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,1,personer,620
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,1,prosent,59.33
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1345
videregaende_fullfort,2009,04,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,64.76
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,0,personer,26
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,0,prosent,86.67
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,1,personer,13
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,1,prosent,39.39
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,alle,personer,39
videregaende_fullfort,2009,04,NULL,NULL,NULL,innvandrere,alle,prosent,61.9
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,3
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,50
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,5
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,83.33
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,8
videregaende_fullfort,2009,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,66.67
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,0,personer,736
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,0,prosent,72.3
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,1,personer,749
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,1,prosent,64.07
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,alle,personer,1485
videregaende_fullfort,2009,05,NULL,NULL,NULL,alle,alle,prosent,67.9
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,709
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,72.49
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,725
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,64.44
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,1434
videregaende_fullfort,2009,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,68.19
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1449
videregaende_fullfort,2009,05,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,68.32
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,alle,personer,36
videregaende_fullfort,2009,05,NULL,NULL,NULL,innvandrere,alle,prosent,54.55
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,15
videregaende_fullfort,2009,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,83.33
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,0,personer,1016
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,0,prosent,72.11
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,1,personer,858
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,1,prosent,59.71
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,alle,personer,1874
videregaende_fullfort,2009,06,NULL,NULL,NULL,alle,alle,prosent,65.85
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,930
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,72.66
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,793
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,61.52
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,1723
videregaende_fullfort,2009,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,67.07
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,0,personer,965
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,0,prosent,72.83
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,1,personer,823
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,1,prosent,61.28
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1788
videregaende_fullfort,2009,06,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,67.02
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,0,personer,51
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,0,prosent,60.71
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,1,personer,35
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,1,prosent,37.23
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,alle,personer,86
videregaende_fullfort,2009,06,NULL,NULL,NULL,innvandrere,alle,prosent,48.31
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,35
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,77.78
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,30
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,55.56
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,65
videregaende_fullfort,2009,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,65.66
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,0,personer,887
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,0,prosent,69.35
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,1,personer,827
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,1,prosent,60.19
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,alle,personer,1714
videregaende_fullfort,2009,07,NULL,NULL,NULL,alle,alle,prosent,64.61
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,844
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,69.29
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,783
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,61.46
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,1627
videregaende_fullfort,2009,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,65.29
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,0,personer,853
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,0,prosent,69.41
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,1,personer,792
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,1,prosent,61.44
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1645
videregaende_fullfort,2009,07,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,65.33
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,0,personer,34
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,0,prosent,68
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,1,personer,35
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,1,prosent,41.18
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,alle,personer,69
videregaende_fullfort,2009,07,NULL,NULL,NULL,innvandrere,alle,prosent,51.11
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,9
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,81.82
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,9
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,60
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,18
videregaende_fullfort,2009,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,69.23
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,0,personer,732
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,0,prosent,72.98
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,1,personer,671
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,1,prosent,62.65
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,alle,personer,1403
videregaende_fullfort,2009,08,NULL,NULL,NULL,alle,alle,prosent,67.65
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,699
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,73.89
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,633
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,63.17
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,1332
videregaende_fullfort,2009,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,68.38
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,alle,personer,1339
videregaende_fullfort,2009,08,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,68.14
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,alle,personer,64
videregaende_fullfort,2009,08,NULL,NULL,NULL,innvandrere,alle,prosent,58.72
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,7
videregaende_fullfort,2009,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,41.18
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,0,personer,438
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,0,prosent,70.53
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,1,personer,421
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,1,prosent,61.73
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,alle,personer,859
videregaende_fullfort,2009,09,NULL,NULL,NULL,alle,alle,prosent,65.92
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,428
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,71.1
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,403
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,61.81
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,831
videregaende_fullfort,2009,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,66.27
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,alle,personer,838
videregaende_fullfort,2009,09,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,66.14
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,alle,personer,21
videregaende_fullfort,2009,09,NULL,NULL,NULL,innvandrere,alle,prosent,58.33
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,7
videregaende_fullfort,2009,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,53.85
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,0,personer,823
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,0,prosent,75.92
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,1,personer,790
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,1,prosent,68.82
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,alle,personer,1613
videregaende_fullfort,2009,10,NULL,NULL,NULL,alle,alle,prosent,72.27
videregaende_fullfort,2009,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,790
videregaende_fullfort,2009,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,76.55
videregaende_fullfort,2009,10,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,753
