tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_3,kjonn,utd_5,enhet,tabellvariabel
utdanningsniva,2013,00,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,16
utdanningsniva,2013,00,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2013,00,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,80536
utdanningsniva,2013,00,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,5.64
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,vgs,personer,70264
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,4.92
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,69122
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,4.84
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,95827
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,6.71
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,ingen,personer,4009
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.28
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,58783
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,4.12
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,vgs,personer,41161
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,vgs,prosent,2.88
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,44369
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,3.11
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,44422
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,3.11
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,ingen,personer,1487
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.1
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,29104
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,2.04
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,vgs,personer,29103
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.04
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,24753
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.73
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,51405
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,3.6
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,ingen,personer,2522
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.18
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,29679
utdanningsniva,2013,00,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2.08
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,vgs,personer,31615
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,vgs,prosent,40.72
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,uoppgitt,personer,3365
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,4.33
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,24518
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,31.58
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,ingen,personer,255
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,ingen,prosent,0.33
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,grunnskole,personer,17884
utdanningsniva,2013,01,NULL,NULL,NULL,alle,alle,grunnskole,prosent,23.04
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,vgs,personer,17820
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,vgs,prosent,22.95
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,uoppgitt,personer,2114
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,uoppgitt,prosent,2.72
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,9906
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,12.76
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,ingen,personer,91
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,ingen,prosent,0.12
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,grunnskole,personer,9596
utdanningsniva,2013,01,NULL,NULL,NULL,alle,1,grunnskole,prosent,12.36
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,vgs,personer,13795
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,vgs,prosent,17.77
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,uoppgitt,personer,1251
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.61
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,14612
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,18.82
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,ingen,personer,164
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,ingen,prosent,0.21
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,grunnskole,personer,8288
utdanningsniva,2013,01,NULL,NULL,NULL,alle,0,grunnskole,prosent,10.68
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,27551
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,35.49
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,238
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.31
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,20879
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,26.89
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,2
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,14101
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,18.16
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,15411
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,19.85
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,147
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.19
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,8329
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,10.73
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,2
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,7813
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,10.06
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,12140
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,15.64
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,91
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.12
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,12550
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,16.16
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,0
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,6288
utdanningsniva,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,8.1
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,vgs,personer,4064
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,5.23
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,3127
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,4.03
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,3639
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,4.69
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,ingen,personer,253
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.33
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,3783
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,4.87
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,vgs,personer,2409
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,vgs,prosent,3.1
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,1967
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,2.53
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,1577
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,2.03
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,ingen,personer,89
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.11
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,1783
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,2.3
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,vgs,personer,1655
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.13
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,1160
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.49
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,2062
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,2.66
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,ingen,personer,164
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.21
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,2000
utdanningsniva,2013,01,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2.58
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,vgs,personer,57801
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,vgs,prosent,34.27
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,uoppgitt,personer,9009
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,5.34
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,74135
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,43.95
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,ingen,personer,391
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,ingen,prosent,0.23
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,grunnskole,personer,27352
utdanningsniva,2013,02,NULL,NULL,NULL,alle,alle,grunnskole,prosent,16.21
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,vgs,personer,31290
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,vgs,prosent,18.55
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,uoppgitt,personer,6007
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,uoppgitt,prosent,3.56
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,32368
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,19.19
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,ingen,personer,134
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,ingen,prosent,0.08
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,grunnskole,personer,14928
utdanningsniva,2013,02,NULL,NULL,NULL,alle,1,grunnskole,prosent,8.85
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,vgs,personer,26511
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,vgs,prosent,15.72
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,uoppgitt,personer,3002
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.78
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,41767
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,24.76
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,ingen,personer,257
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,ingen,prosent,0.15
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,grunnskole,personer,12424
utdanningsniva,2013,02,NULL,NULL,NULL,alle,0,grunnskole,prosent,7.37
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,48032
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,28.47
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,310
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.18
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,60464
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,35.84
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,5
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,20436
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,12.11
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,25726
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,15.25
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,204
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.12
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,26340
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,15.61
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,3
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,11551
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,6.85
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,22306
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,13.22
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,106
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.06
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,34124
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,20.23
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,2
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,8885
utdanningsniva,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,5.27
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,vgs,personer,9769
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,5.79
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,8699
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,5.16
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,13671
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,8.1
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,ingen,personer,386
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.23
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,6916
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,4.1
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,vgs,personer,5564
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,vgs,prosent,3.3
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,5803
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,3.44
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,6028
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,3.57
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,ingen,personer,131
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.08
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,3377
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,2
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,vgs,personer,4205
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,vgs,prosent,2.49
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,2896
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.72
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,7643
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,4.53
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,ingen,personer,255
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.15
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,3539
utdanningsniva,2013,02,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,2.1
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,vgs,personer,47837
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,vgs,prosent,22.89
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,uoppgitt,personer,16812
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,8.05
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,112805
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,53.98
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,ingen,personer,1114
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,ingen,prosent,0.53
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,grunnskole,personer,30397
utdanningsniva,2013,03,NULL,NULL,NULL,alle,alle,grunnskole,prosent,14.55
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,vgs,personer,27374
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,vgs,prosent,13.1
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,uoppgitt,personer,10738
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,uoppgitt,prosent,5.14
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,54409
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,26.04
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,ingen,personer,443
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,ingen,prosent,0.21
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,grunnskole,personer,16636
utdanningsniva,2013,03,NULL,NULL,NULL,alle,1,grunnskole,prosent,7.96
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,vgs,personer,20463
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,vgs,prosent,9.79
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,uoppgitt,personer,6074
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,uoppgitt,prosent,2.91
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,58396
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,27.95
utdanningsniva,2013,03,NULL,NULL,NULL,alle,0,ingen,personer,671
