tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_5,kjonn,enhet,tabellvariabel
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,alle,alle,prosent,62.92
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,alle,1,personer,2983
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,alle,1,prosent,57.88
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,alle,0,personer,3194
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,alle,0,prosent,68.48
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,5617
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,64.41
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2712
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,59.67
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2905
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,69.56
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,alle,personer,5800
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,64.37
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,1,personer,2809
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,1,prosent,59.74
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,0,personer,2991
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,befolkningen_ellers,0,prosent,69.43
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,alle,personer,377
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,alle,prosent,46.66
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,1,personer,174
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,1,prosent,38.5
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,0,personer,203
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,innvandrere,0,prosent,57.02
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,183
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,63.32
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,97
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,61.78
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,86
videregaende_fullfort,2012-2014,01,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,65.15
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,alle,personer,13733
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,alle,prosent,73.29
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,1,personer,6776
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,1,prosent,68.47
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,0,personer,6957
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,alle,0,prosent,78.67
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,12503
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,74.57
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,6201
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,70.21
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,6302
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,79.43
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,alle,personer,13125
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,74.3
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,1,personer,6495
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,1,prosent,69.76
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,0,personer,6630
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,befolkningen_ellers,0,prosent,79.36
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,alle,personer,608
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,alle,prosent,56.56
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,1,personer,281
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,1,prosent,47.95
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,0,personer,327
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,innvandrere,0,prosent,66.87
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,622
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,69.27
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,294
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,61.51
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,328
videregaende_fullfort,2012-2014,02,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,78.1
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,alle,personer,15845
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,alle,prosent,76.69
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,1,personer,7112
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,1,prosent,71.44
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,0,personer,8733
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,alle,0,prosent,81.56
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,12616
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,80.87
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,5742
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,77.05
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,6874
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,84.36
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,alle,personer,14608
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,78.67
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,1,personer,6594
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,1,prosent,73.77
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,0,personer,8014
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,befolkningen_ellers,0,prosent,83.23
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,alle,personer,1237
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,alle,prosent,59.07
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,1,personer,518
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,1,prosent,50.98
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,0,personer,719
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,innvandrere,0,prosent,66.7
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,1992
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,67.12
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,852
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,57.3
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,1140
videregaende_fullfort,2012-2014,03,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,76.98
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,alle,personer,4749
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,alle,prosent,68.14
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,1,personer,2223
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,1,prosent,61.78
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,0,personer,2526
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,alle,0,prosent,74.93
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4544
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,68.52
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2142
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,62.43
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2402
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,75.04
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4596
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,68.53
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,1,personer,2159
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,1,prosent,62.34
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,0,personer,2437
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,befolkningen_ellers,0,prosent,75.12
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,alle,personer,153
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,alle,prosent,58.4
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,1,personer,64
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,1,prosent,47.41
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,0,personer,89
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,innvandrere,0,prosent,70.08
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,52
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,69.33
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,17
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,53.13
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,35
videregaende_fullfort,2012-2014,04,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,81.4
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,alle,personer,4832
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,alle,prosent,69.91
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,1,personer,2288
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,1,prosent,64.38
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,0,personer,2544
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,alle,0,prosent,75.76
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4593
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,70.33
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2184
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,65.1
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2409
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,75.85
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4662
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,70.38
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,1,personer,2215
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,1,prosent,65.15
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,0,personer,2447
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,befolkningen_ellers,0,prosent,75.9
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,alle,personer,170
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,alle,prosent,59.03
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,1,personer,73
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,1,prosent,47.4
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,0,personer,97
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,innvandrere,0,prosent,72.39
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,69
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,74.19
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,31
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,68.89
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,38
videregaende_fullfort,2012-2014,05,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,79.17
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,alle,personer,6061
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,alle,prosent,68.99
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,1,personer,2837
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,1,prosent,63.13
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,0,personer,3224
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,alle,0,prosent,75.13
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,5474
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,70.43
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2594
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,65
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2880
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,76.17
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,alle,personer,5707
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,69.99
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,1,personer,2694
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,1,prosent,64.28
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,0,personer,3013
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,befolkningen_ellers,0,prosent,76.03
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,alle,personer,354
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,alle,prosent,56.1
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,1,personer,143
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,1,prosent,47.19
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,0,personer,211
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,innvandrere,0,prosent,64.33
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,233
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,60.99
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,100
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,50
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,133
videregaende_fullfort,2012-2014,06,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,73.08
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,alle,personer,5533
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,alle,prosent,66.59
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,1,personer,2708
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,1,prosent,62
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,0,personer,2825
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,alle,0,prosent,71.68
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,5224
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,67.58
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2555
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,63.06
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2669
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,72.57
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,alle,personer,5336
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,67.45
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,1,personer,2613
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,1,prosent,62.93
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,0,personer,2723
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,befolkningen_ellers,0,prosent,72.44
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,alle,personer,197
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,alle,prosent,49.5
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,1,personer,95
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,1,prosent,43.98
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,0,personer,102
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,innvandrere,0,prosent,56.04
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,112
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,61.88
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,58
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,58
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,54
videregaende_fullfort,2012-2014,07,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,66.67
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,alle,personer,4266
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,alle,prosent,68.66
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,1,personer,2076
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,1,prosent,64.65
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,0,personer,2190
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,alle,0,prosent,72.95
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3994
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,69.78
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1949
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,66.11
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2045
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,73.67
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4069
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,69.63
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,1,personer,1986
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,1,prosent,65.98
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,0,personer,2083
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,befolkningen_ellers,0,prosent,73.5
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,alle,personer,197
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,alle,prosent,53.39
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,1,personer,90
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,1,prosent,44.78
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,0,personer,107
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,innvandrere,0,prosent,63.69
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,75
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,62.5
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,37
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,59.68
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,38
videregaende_fullfort,2012-2014,08,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,65.52
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,alle,personer,2916
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,alle,prosent,69.4
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,1,personer,1439
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,1,prosent,66.31
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,0,personer,1477
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,alle,0,prosent,72.69
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,2764
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,69.78
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1360
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,66.63
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1404
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,73.13
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,alle,personer,2800
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,69.67
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,1,personer,1378
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,1,prosent,66.51
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,0,personer,1422
videregaende_fullfort,2012-2014,09,NULL,NULL,NULL,befolkningen_ellers,0,prosent,73.04
