tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_5,kjonn,enhet,tabellvariabel
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,personer,5843
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,20.55
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,personer,3307
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,1,prosent,22.58
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,personer,2536
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,befolkningen_ellers,0,prosent,18.4
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,alle,personer,1709
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,alle,prosent,42.57
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,1,personer,973
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,1,prosent,46.91
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,0,personer,736
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,innvandrere,0,prosent,37.92
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,243
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,21.66
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,143
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,22.88
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,100
ungdom_utenfor_opplaring,2013,01,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,20.12
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,alle,personer,11591
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,alle,prosent,17.97
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,1,personer,6671
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,1,prosent,19.94
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,0,personer,4920
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,alle,0,prosent,15.84
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7845
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,14.45
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,4595
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,16.28
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3250
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,12.46
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,personer,8407
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,14.64
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,personer,4934
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,1,prosent,16.53
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,personer,3473
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,befolkningen_ellers,0,prosent,12.59
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,alle,personer,3184
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,alle,prosent,45
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,1,personer,1737
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,1,prosent,48.17
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,0,personer,1447
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,innvandrere,0,prosent,41.71
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,562
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,17.94
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,339
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,20.85
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,223
ungdom_utenfor_opplaring,2013,02,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,14.81
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,alle,personer,15147
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,alle,prosent,21.73
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,1,personer,8112
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,1,prosent,24.1
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,0,personer,7035
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,alle,0,prosent,19.51
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,5839
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,12.84
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,3279
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,14.96
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2560
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,10.86
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,alle,personer,8045
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,14.55
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,1,personer,4626
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,1,prosent,17.19
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,0,personer,3419
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,befolkningen_ellers,0,prosent,12.05
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,alle,personer,7102
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,alle,prosent,49.18
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,1,personer,3486
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,1,prosent,51.66
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,0,personer,3616
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,innvandrere,0,prosent,47
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,2206
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,22.53
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,1347
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,26.99
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,859
ungdom_utenfor_opplaring,2013,03,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,17.9
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,alle,personer,4538
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,alle,prosent,20.61
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,1,personer,2649
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,1,prosent,23.08
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,0,personer,1889
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,alle,0,prosent,17.92
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3601
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,18.08
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2121
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,20.43
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1480
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,15.53
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,alle,personer,3657
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,18.13
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,1,personer,2154
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,1,prosent,20.5
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,0,personer,1503
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,befolkningen_ellers,0,prosent,15.55
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,alle,personer,881
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,alle,prosent,47.75
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,1,personer,495
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,1,prosent,51.08
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,0,personer,386
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,innvandrere,0,prosent,44.06
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,56
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,21.62
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,33
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,26.61
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,23
ungdom_utenfor_opplaring,2013,04,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,17.04
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,alle,personer,4201
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,alle,prosent,19.34
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,1,personer,2434
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,1,prosent,21.51
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,0,personer,1767
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,alle,0,prosent,16.98
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3319
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,16.91
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1939
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,18.99
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1380
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,14.65
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,alle,personer,3362
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,16.9
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,1,personer,1961
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,1,prosent,18.97
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,0,personer,1401
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,befolkningen_ellers,0,prosent,14.66
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,alle,personer,839
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,alle,prosent,45.7
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,1,personer,473
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,1,prosent,48.12
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,0,personer,366
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,innvandrere,0,prosent,42.91
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,43
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,16.6
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,22
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,17.89
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,21
ungdom_utenfor_opplaring,2013,05,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,15.44
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,alle,personer,6454
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,alle,prosent,21.53
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,1,personer,3631
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,1,prosent,23.43
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,0,personer,2823
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,alle,0,prosent,19.49
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4360
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,17.59
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2508
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,19.5
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1852
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,15.53
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4721
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,18.04
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,1,personer,2703
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,1,prosent,19.94
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,0,personer,2018
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,befolkningen_ellers,0,prosent,16
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,alle,personer,1733
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,alle,prosent,45.39
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,1,personer,928
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,1,prosent,47.66
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,0,personer,805
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,innvandrere,0,prosent,43.03
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,361
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,26.31
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,195
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,28.26
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,166
ungdom_utenfor_opplaring,2013,06,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,24.34
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,alle,personer,6058
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,alle,prosent,21.77
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,1,personer,3436
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,1,prosent,23.71
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,0,personer,2622
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,alle,0,prosent,19.66
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4656
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,19.09
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2664
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,21.03
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1992
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,16.99
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,alle,personer,4794
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,19.15
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,1,personer,2742
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,1,prosent,21.07
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,0,personer,2052
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,befolkningen_ellers,0,prosent,17.08
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,alle,personer,1264
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,alle,prosent,45.27
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,1,personer,694
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,1,prosent,47.08
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,0,personer,570
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,innvandrere,0,prosent,43.25
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,138
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,21.63
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,78
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,22.54
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,60
ungdom_utenfor_opplaring,2013,07,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,20.55
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,alle,personer,4045
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,alle,prosent,19.96
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,1,personer,2309
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,1,prosent,21.91
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,0,personer,1736
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,alle,0,prosent,17.85
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,3041
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,17.25
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,1740
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,19.09
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,1301
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,15.28
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,alle,personer,3133
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,17.34
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,1,personer,1791
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,1,prosent,19.17
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,0,personer,1342
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,befolkningen_ellers,0,prosent,15.38
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,alle,personer,912
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,alle,prosent,41.51
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,1,personer,518
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,1,prosent,43.35
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,0,personer,394
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,innvandrere,0,prosent,39.32
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,92
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,20.96
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,51
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,22.37
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,41
ungdom_utenfor_opplaring,2013,08,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,19.43
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,alle,personer,2626
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,alle,prosent,19.26
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,1,personer,1435
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,1,prosent,20.3
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,0,personer,1191
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,alle,0,prosent,18.13
ungdom_utenfor_opplaring,2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,2036
