tabell_navn;aar;naringsregion_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2014;02;arbeid;0;person;330;
befolkning_innvandringsgrunn;2014;02;flukt;0;person;930;
befolkning_innvandringsgrunn;2014;02;familie;0;person;1147;
befolkning_innvandringsgrunn;2014;02;annet;0;person;130;
befolkning_innvandringsgrunn;2014;02;uoppgitt;0;person;800;
befolkning_innvandringsgrunn;2014;03; ;alle;person;58491;
befolkning_innvandringsgrunn;2014;03;alle;alle;person;7139;
befolkning_innvandringsgrunn;2014;03;arbeid;alle;person;1449;
befolkning_innvandringsgrunn;2014;03;flukt;alle;person;1522;
befolkning_innvandringsgrunn;2014;03;familie;alle;person;1657;
befolkning_innvandringsgrunn;2014;03;annet;alle;person;176;
befolkning_innvandringsgrunn;2014;03;uoppgitt;alle;person;2335;
befolkning_innvandringsgrunn;2014;03;alle;1;person;3741;
befolkning_innvandringsgrunn;2014;03;arbeid;1;person;1146;
befolkning_innvandringsgrunn;2014;03;flukt;1;person;753;
befolkning_innvandringsgrunn;2014;03;familie;1;person;555;
befolkning_innvandringsgrunn;2014;03;annet;1;person;52;
befolkning_innvandringsgrunn;2014;03;uoppgitt;1;person;1235;
befolkning_innvandringsgrunn;2014;03;alle;0;person;3398;
befolkning_innvandringsgrunn;2014;03;arbeid;0;person;303;
befolkning_innvandringsgrunn;2014;03;flukt;0;person;769;
befolkning_innvandringsgrunn;2014;03;familie;0;person;1102;
befolkning_innvandringsgrunn;2014;03;annet;0;person;124;
befolkning_innvandringsgrunn;2014;03;uoppgitt;0;person;1100;
befolkning_innvandringsgrunn;2014;04; ;alle;person;136036;
befolkning_innvandringsgrunn;2014;04;alle;alle;person;16554;
befolkning_innvandringsgrunn;2014;04;arbeid;alle;person;2732;
befolkning_innvandringsgrunn;2014;04;flukt;alle;person;6895;
befolkning_innvandringsgrunn;2014;04;familie;alle;person;2979;
befolkning_innvandringsgrunn;2014;04;annet;alle;person;263;
befolkning_innvandringsgrunn;2014;04;uoppgitt;alle;person;3685;
befolkning_innvandringsgrunn;2014;04;alle;1;person;8628;
befolkning_innvandringsgrunn;2014;04;arbeid;1;person;2183;
befolkning_innvandringsgrunn;2014;04;flukt;1;person;3573;
befolkning_innvandringsgrunn;2014;04;familie;1;person;951;
befolkning_innvandringsgrunn;2014;04;annet;1;person;69;
befolkning_innvandringsgrunn;2014;04;uoppgitt;1;person;1852;
befolkning_innvandringsgrunn;2014;04;alle;0;person;7926;
befolkning_innvandringsgrunn;2014;04;arbeid;0;person;549;
befolkning_innvandringsgrunn;2014;04;flukt;0;person;3322;
befolkning_innvandringsgrunn;2014;04;familie;0;person;2028;
befolkning_innvandringsgrunn;2014;04;annet;0;person;194;
befolkning_innvandringsgrunn;2014;04;uoppgitt;0;person;1833;
befolkning_innvandringsgrunn;2014;05; ;alle;person;176926;
befolkning_innvandringsgrunn;2014;05;alle;alle;person;27613;
befolkning_innvandringsgrunn;2014;05;arbeid;alle;person;6995;
befolkning_innvandringsgrunn;2014;05;flukt;alle;person;5181;
befolkning_innvandringsgrunn;2014;05;familie;alle;person;5528;
befolkning_innvandringsgrunn;2014;05;annet;alle;person;1711;
befolkning_innvandringsgrunn;2014;05;uoppgitt;alle;person;8198;
befolkning_innvandringsgrunn;2014;05;alle;1;person;13893;
befolkning_innvandringsgrunn;2014;05;arbeid;1;person;5296;
befolkning_innvandringsgrunn;2014;05;flukt;1;person;2577;
befolkning_innvandringsgrunn;2014;05;familie;1;person;1854;
befolkning_innvandringsgrunn;2014;05;annet;1;person;338;
befolkning_innvandringsgrunn;2014;05;uoppgitt;1;person;3828;
befolkning_innvandringsgrunn;2014;05;alle;0;person;13720;
befolkning_innvandringsgrunn;2014;05;arbeid;0;person;1699;
befolkning_innvandringsgrunn;2014;05;flukt;0;person;2604;
befolkning_innvandringsgrunn;2014;05;familie;0;person;3674;
befolkning_innvandringsgrunn;2014;05;annet;0;person;1373;
befolkning_innvandringsgrunn;2014;05;uoppgitt;0;person;4370;
befolkning_innvandringsgrunn;2014;06; ;alle;person;134304;
befolkning_innvandringsgrunn;2014;06;alle;alle;person;16151;
befolkning_innvandringsgrunn;2014;06;arbeid;alle;person;3175;
befolkning_innvandringsgrunn;2014;06;flukt;alle;person;3227;
befolkning_innvandringsgrunn;2014;06;familie;alle;person;3330;
befolkning_innvandringsgrunn;2014;06;annet;alle;person;1032;
befolkning_innvandringsgrunn;2014;06;uoppgitt;alle;person;5387;
befolkning_innvandringsgrunn;2014;06;alle;1;person;8302;
befolkning_innvandringsgrunn;2014;06;arbeid;1;person;2393;
befolkning_innvandringsgrunn;2014;06;flukt;1;person;1640;
befolkning_innvandringsgrunn;2014;06;familie;1;person;1210;
befolkning_innvandringsgrunn;2014;06;annet;1;person;426;
befolkning_innvandringsgrunn;2014;06;uoppgitt;1;person;2633;
befolkning_innvandringsgrunn;2014;06;alle;0;person;7849;
befolkning_innvandringsgrunn;2014;06;arbeid;0;person;782;
befolkning_innvandringsgrunn;2014;06;flukt;0;person;1587;
befolkning_innvandringsgrunn;2014;06;familie;0;person;2120;
befolkning_innvandringsgrunn;2014;06;annet;0;person;606;
befolkning_innvandringsgrunn;2014;06;uoppgitt;0;person;2754;
befolkning_innvandringsgrunn;2014;07; ;alle;person;168542;
befolkning_innvandringsgrunn;2014;07;alle;alle;person;24997;
befolkning_innvandringsgrunn;2014;07;arbeid;alle;person;5675;
befolkning_innvandringsgrunn;2014;07;flukt;alle;person;5699;
befolkning_innvandringsgrunn;2014;07;familie;alle;person;5274;
befolkning_innvandringsgrunn;2014;07;annet;alle;person;703;
befolkning_innvandringsgrunn;2014;07;uoppgitt;alle;person;7646;
befolkning_innvandringsgrunn;2014;07;alle;1;person;13273;
befolkning_innvandringsgrunn;2014;07;arbeid;1;person;4508;
befolkning_innvandringsgrunn;2014;07;flukt;1;person;2692;
befolkning_innvandringsgrunn;2014;07;familie;1;person;1832;
befolkning_innvandringsgrunn;2014;07;annet;1;person;187;
befolkning_innvandringsgrunn;2014;07;uoppgitt;1;person;4054;
befolkning_innvandringsgrunn;2014;07;alle;0;person;11724;
befolkning_innvandringsgrunn;2014;07;arbeid;0;person;1167;
befolkning_innvandringsgrunn;2014;07;flukt;0;person;3007;
befolkning_innvandringsgrunn;2014;07;familie;0;person;3442;
befolkning_innvandringsgrunn;2014;07;annet;0;person;516;
befolkning_innvandringsgrunn;2014;07;uoppgitt;0;person;3592;
befolkning_innvandringsgrunn;2014;08; ;alle;person;95985;
befolkning_innvandringsgrunn;2014;08;alle;alle;person;11576;
befolkning_innvandringsgrunn;2014;08;arbeid;alle;person;3129;
befolkning_innvandringsgrunn;2014;08;flukt;alle;person;2106;
befolkning_innvandringsgrunn;2014;08;familie;alle;person;2928;
befolkning_innvandringsgrunn;2014;08;annet;alle;person;355;
befolkning_innvandringsgrunn;2014;08;uoppgitt;alle;person;3058;
befolkning_innvandringsgrunn;2014;08;alle;1;person;6080;
befolkning_innvandringsgrunn;2014;08;arbeid;1;person;2435;
befolkning_innvandringsgrunn;2014;08;flukt;1;person;1081;
befolkning_innvandringsgrunn;2014;08;familie;1;person;881;
befolkning_innvandringsgrunn;2014;08;annet;1;person;76;
befolkning_innvandringsgrunn;2014;08;uoppgitt;1;person;1607;
befolkning_innvandringsgrunn;2014;08;alle;0;person;5496;
befolkning_innvandringsgrunn;2014;08;arbeid;0;person;694;
befolkning_innvandringsgrunn;2014;08;flukt;0;person;1025;
befolkning_innvandringsgrunn;2014;08;familie;0;person;2047;
befolkning_innvandringsgrunn;2014;08;annet;0;person;279;
befolkning_innvandringsgrunn;2014;08;uoppgitt;0;person;1451;
befolkning_innvandringsgrunn;2014;09; ;alle;person;634463;
befolkning_innvandringsgrunn;2014;09;alle;alle;person;151722;
befolkning_innvandringsgrunn;2014;09;arbeid;alle;person;28499;
befolkning_innvandringsgrunn;2014;09;flukt;alle;person;32924;
befolkning_innvandringsgrunn;2014;09;familie;alle;person;30966;
befolkning_innvandringsgrunn;2014;09;annet;alle;person;8955;
befolkning_innvandringsgrunn;2014;09;uoppgitt;alle;person;50378;
befolkning_innvandringsgrunn;2014;09;alle;1;person;79312;
befolkning_innvandringsgrunn;2014;09;arbeid;1;person;20702;
befolkning_innvandringsgrunn;2014;09;flukt;1;person;16164;
befolkning_innvandringsgrunn;2014;09;familie;1;person;12197;
befolkning_innvandringsgrunn;2014;09;annet;1;person;3072;
befolkning_innvandringsgrunn;2014;09;uoppgitt;1;person;27177;
befolkning_innvandringsgrunn;2014;09;alle;0;person;72410;
befolkning_innvandringsgrunn;2014;09;arbeid;0;person;7797;
befolkning_innvandringsgrunn;2014;09;flukt;0;person;16760;
befolkning_innvandringsgrunn;2014;09;familie;0;person;18769;
befolkning_innvandringsgrunn;2014;09;annet;0;person;5883;
befolkning_innvandringsgrunn;2014;09;uoppgitt;0;person;23201;
befolkning_innvandringsgrunn;2014;10; ;alle;person;15166;
befolkning_innvandringsgrunn;2014;10;alle;alle;person;1092;
befolkning_innvandringsgrunn;2014;10;arbeid;alle;person;314;
befolkning_innvandringsgrunn;2014;10;flukt;alle;person;299;
befolkning_innvandringsgrunn;2014;10;familie;alle;person;277;
befolkning_innvandringsgrunn;2014;10;annet;alle;person;28;
befolkning_innvandringsgrunn;2014;10;uoppgitt;alle;person;174;
befolkning_innvandringsgrunn;2014;10;alle;1;person;556;
befolkning_innvandringsgrunn;2014;10;arbeid;1;person;208;
befolkning_innvandringsgrunn;2014;10;flukt;1;person;162;
befolkning_innvandringsgrunn;2014;10;familie;1;person;97;
befolkning_innvandringsgrunn;2014;10;annet;1;person;11;
befolkning_innvandringsgrunn;2014;10;uoppgitt;1;person;78;
befolkning_innvandringsgrunn;2014;10;alle;0;person;536;
befolkning_innvandringsgrunn;2014;10;arbeid;0;person;106;
befolkning_innvandringsgrunn;2014;10;flukt;0;person;137;
befolkning_innvandringsgrunn;2014;10;familie;0;person;180;
befolkning_innvandringsgrunn;2014;10;annet;0;person;17;
befolkning_innvandringsgrunn;2014;10;uoppgitt;0;person;96;
befolkning_innvandringsgrunn;2014;11; ;alle;person;53318;
befolkning_innvandringsgrunn;2014;11;alle;alle;person;3686;
befolkning_innvandringsgrunn;2014;11;arbeid;alle;person;584;
befolkning_innvandringsgrunn;2014;11;flukt;alle;person;1043;
befolkning_innvandringsgrunn;2014;11;familie;alle;person;866;
befolkning_innvandringsgrunn;2014;11;annet;alle;person;81;
befolkning_innvandringsgrunn;2014;11;uoppgitt;alle;person;1112;
befolkning_innvandringsgrunn;2014;11;alle;1;person;1809;
befolkning_innvandringsgrunn;2014;11;arbeid;1;person;451;
befolkning_innvandringsgrunn;2014;11;flukt;1;person;571;
befolkning_innvandringsgrunn;2014;11;familie;1;person;236;
befolkning_innvandringsgrunn;2014;11;annet;1;person;18;
befolkning_innvandringsgrunn;2014;11;uoppgitt;1;person;533;
befolkning_innvandringsgrunn;2014;11;alle;0;person;1877;
befolkning_innvandringsgrunn;2014;11;arbeid;0;person;133;
befolkning_innvandringsgrunn;2014;11;flukt;0;person;472;
befolkning_innvandringsgrunn;2014;11;familie;0;person;630;
befolkning_innvandringsgrunn;2014;11;annet;0;person;63;
befolkning_innvandringsgrunn;2014;11;uoppgitt;0;person;579;
befolkning_innvandringsgrunn;2014;12; ;alle;person;90266;
befolkning_innvandringsgrunn;2014;12;alle;alle;person;7106;
befolkning_innvandringsgrunn;2014;12;arbeid;alle;person;1619;
befolkning_innvandringsgrunn;2014;12;flukt;alle;person;2181;
befolkning_innvandringsgrunn;2014;12;familie;alle;person;1493;
befolkning_innvandringsgrunn;2014;12;annet;alle;person;251;
befolkning_innvandringsgrunn;2014;12;uoppgitt;alle;person;1562;
befolkning_innvandringsgrunn;2014;12;alle;1;person;3665;
befolkning_innvandringsgrunn;2014;12;arbeid;1;person;1212;
befolkning_innvandringsgrunn;2014;12;flukt;1;person;1157;
befolkning_innvandringsgrunn;2014;12;familie;1;person;459;
befolkning_innvandringsgrunn;2014;12;annet;1;person;86;
befolkning_innvandringsgrunn;2014;12;uoppgitt;1;person;751;
befolkning_innvandringsgrunn;2014;12;alle;0;person;3441;
befolkning_innvandringsgrunn;2014;12;arbeid;0;person;407;
befolkning_innvandringsgrunn;2014;12;flukt;0;person;1024;
befolkning_innvandringsgrunn;2014;12;familie;0;person;1034;
befolkning_innvandringsgrunn;2014;12;annet;0;person;165;
befolkning_innvandringsgrunn;2014;12;uoppgitt;0;person;811;
befolkning_innvandringsgrunn;2014;13; ;alle;person;35683;
befolkning_innvandringsgrunn;2014;13;alle;alle;person;2899;
befolkning_innvandringsgrunn;2014;13;arbeid;alle;person;498;
befolkning_innvandringsgrunn;2014;13;flukt;alle;person;1005;
befolkning_innvandringsgrunn;2014;13;familie;alle;person;573;
befolkning_innvandringsgrunn;2014;13;annet;alle;person;119;
befolkning_innvandringsgrunn;2014;13;uoppgitt;alle;person;704;
befolkning_innvandringsgrunn;2014;13;alle;1;person;1460;
befolkning_innvandringsgrunn;2014;13;arbeid;1;person;343;
befolkning_innvandringsgrunn;2014;13;flukt;1;person;568;
befolkning_innvandringsgrunn;2014;13;familie;1;person;166;
befolkning_innvandringsgrunn;2014;13;annet;1;person;38;
befolkning_innvandringsgrunn;2014;13;uoppgitt;1;person;345;
befolkning_innvandringsgrunn;2014;13;alle;0;person;1439;
befolkning_innvandringsgrunn;2014;13;arbeid;0;person;155;
befolkning_innvandringsgrunn;2014;13;flukt;0;person;437;
befolkning_innvandringsgrunn;2014;13;familie;0;person;407;
befolkning_innvandringsgrunn;2014;13;annet;0;person;81;
befolkning_innvandringsgrunn;2014;13;uoppgitt;0;person;359;
befolkning_innvandringsgrunn;2014;14; ;alle;person;69921;
befolkning_innvandringsgrunn;2014;14;alle;alle;person;5524;
befolkning_innvandringsgrunn;2014;14;arbeid;alle;person;1234;
befolkning_innvandringsgrunn;2014;14;flukt;alle;person;1978;
befolkning_innvandringsgrunn;2014;14;familie;alle;person;1149;
befolkning_innvandringsgrunn;2014;14;annet;alle;person;212;
befolkning_innvandringsgrunn;2014;14;uoppgitt;alle;person;951;
befolkning_innvandringsgrunn;2014;14;alle;1;person;2850;
befolkning_innvandringsgrunn;2014;14;arbeid;1;person;917;
befolkning_innvandringsgrunn;2014;14;flukt;1;person;1044;
befolkning_innvandringsgrunn;2014;14;familie;1;person;343;
befolkning_innvandringsgrunn;2014;14;annet;1;person;82;
befolkning_innvandringsgrunn;2014;14;uoppgitt;1;person;464;
befolkning_innvandringsgrunn;2014;14;alle;0;person;2674;
befolkning_innvandringsgrunn;2014;14;arbeid;0;person;317;
befolkning_innvandringsgrunn;2014;14;flukt;0;person;934;
befolkning_innvandringsgrunn;2014;14;familie;0;person;806;
befolkning_innvandringsgrunn;2014;14;annet;0;person;130;
befolkning_innvandringsgrunn;2014;14;uoppgitt;0;person;487;
befolkning_innvandringsgrunn;2014;15; ;alle;person;29075;
befolkning_innvandringsgrunn;2014;15;alle;alle;person;2182;
befolkning_innvandringsgrunn;2014;15;arbeid;alle;person;519;
befolkning_innvandringsgrunn;2014;15;flukt;alle;person;680;
befolkning_innvandringsgrunn;2014;15;familie;alle;person;455;
befolkning_innvandringsgrunn;2014;15;annet;alle;person;43;
befolkning_innvandringsgrunn;2014;15;uoppgitt;alle;person;485;
befolkning_innvandringsgrunn;2014;15;alle;1;person;1145;
befolkning_innvandringsgrunn;2014;15;arbeid;1;person;380;
befolkning_innvandringsgrunn;2014;15;flukt;1;person;361;
befolkning_innvandringsgrunn;2014;15;familie;1;person;142;
befolkning_innvandringsgrunn;2014;15;annet;1;person;11;
befolkning_innvandringsgrunn;2014;15;uoppgitt;1;person;251;
befolkning_innvandringsgrunn;2014;15;alle;0;person;1037;
befolkning_innvandringsgrunn;2014;15;arbeid;0;person;139;
befolkning_innvandringsgrunn;2014;15;flukt;0;person;319;
befolkning_innvandringsgrunn;2014;15;familie;0;person;313;
befolkning_innvandringsgrunn;2014;15;annet;0;person;32;
befolkning_innvandringsgrunn;2014;15;uoppgitt;0;person;234;
befolkning_innvandringsgrunn;2014;16; ;alle;person;38355;
befolkning_innvandringsgrunn;2014;16;alle;alle;person;3303;
befolkning_innvandringsgrunn;2014;16;arbeid;alle;person;677;
befolkning_innvandringsgrunn;2014;16;flukt;alle;person;1125;
befolkning_innvandringsgrunn;2014;16;familie;alle;person;540;
befolkning_innvandringsgrunn;2014;16;annet;alle;person;122;
befolkning_innvandringsgrunn;2014;16;uoppgitt;alle;person;839;
befolkning_innvandringsgrunn;2014;16;alle;1;person;1675;
befolkning_innvandringsgrunn;2014;16;arbeid;1;person;486;
befolkning_innvandringsgrunn;2014;16;flukt;1;person;570;
befolkning_innvandringsgrunn;2014;16;familie;1;person;172;
befolkning_innvandringsgrunn;2014;16;annet;1;person;48;
befolkning_innvandringsgrunn;2014;16;uoppgitt;1;person;399;
befolkning_innvandringsgrunn;2014;16;alle;0;person;1628;
befolkning_innvandringsgrunn;2014;16;arbeid;0;person;191;
befolkning_innvandringsgrunn;2014;16;flukt;0;person;555;
befolkning_innvandringsgrunn;2014;16;familie;0;person;368;
befolkning_innvandringsgrunn;2014;16;annet;0;person;74;
befolkning_innvandringsgrunn;2014;16;uoppgitt;0;person;440;
befolkning_innvandringsgrunn;2014;17; ;alle;person;13451;
befolkning_innvandringsgrunn;2014;17;alle;alle;person;900;
befolkning_innvandringsgrunn;2014;17;arbeid;alle;person;333;
befolkning_innvandringsgrunn;2014;17;flukt;alle;person;202;
befolkning_innvandringsgrunn;2014;17;familie;alle;person;222;
befolkning_innvandringsgrunn;2014;17;annet;alle;person;18;
befolkning_innvandringsgrunn;2014;17;uoppgitt;alle;person;125;
befolkning_innvandringsgrunn;2014;17;alle;1;person;496;
befolkning_innvandringsgrunn;2014;17;arbeid;1;person;257;
befolkning_innvandringsgrunn;2014;17;flukt;1;person;116;
befolkning_innvandringsgrunn;2014;17;familie;1;person;64;
befolkning_innvandringsgrunn;2014;17;annet;1;person;4;
befolkning_innvandringsgrunn;2014;17;uoppgitt;1;person;55;
befolkning_innvandringsgrunn;2014;17;alle;0;person;404;
befolkning_innvandringsgrunn;2014;17;arbeid;0;person;76;
befolkning_innvandringsgrunn;2014;17;flukt;0;person;86;
befolkning_innvandringsgrunn;2014;17;familie;0;person;158;
befolkning_innvandringsgrunn;2014;17;annet;0;person;14;
befolkning_innvandringsgrunn;2014;17;uoppgitt;0;person;70;
befolkning_innvandringsgrunn;2014;18; ;alle;person;19065;
befolkning_innvandringsgrunn;2014;18;alle;alle;person;1052;
befolkning_innvandringsgrunn;2014;18;arbeid;alle;person;316;
befolkning_innvandringsgrunn;2014;18;flukt;alle;person;343;
befolkning_innvandringsgrunn;2014;18;familie;alle;person;232;
befolkning_innvandringsgrunn;2014;18;annet;alle;person;25;
befolkning_innvandringsgrunn;2014;18;uoppgitt;alle;person;136;
befolkning_innvandringsgrunn;2014;18;alle;1;person;548;
befolkning_innvandringsgrunn;2014;18;arbeid;1;person;221;
befolkning_innvandringsgrunn;2014;18;flukt;1;person;183;
befolkning_innvandringsgrunn;2014;18;familie;1;person;61;
befolkning_innvandringsgrunn;2014;18;annet;1;person;10;
befolkning_innvandringsgrunn;2014;18;uoppgitt;1;person;73;
befolkning_innvandringsgrunn;2014;18;alle;0;person;504;
befolkning_innvandringsgrunn;2014;18;arbeid;0;person;95;
befolkning_innvandringsgrunn;2014;18;flukt;0;person;160;
befolkning_innvandringsgrunn;2014;18;familie;0;person;171;
befolkning_innvandringsgrunn;2014;18;annet;0;person;15;
befolkning_innvandringsgrunn;2014;18;uoppgitt;0;person;63;
befolkning_innvandringsgrunn;2014;19; ;alle;person;17953;
befolkning_innvandringsgrunn;2014;19;alle;alle;person;1489;
befolkning_innvandringsgrunn;2014;19;arbeid;alle;person;477;
befolkning_innvandringsgrunn;2014;19;flukt;alle;person;364;
befolkning_innvandringsgrunn;2014;19;familie;alle;person;335;
befolkning_innvandringsgrunn;2014;19;annet;alle;person;45;
befolkning_innvandringsgrunn;2014;19;uoppgitt;alle;person;268;
befolkning_innvandringsgrunn;2014;19;alle;1;person;818;
befolkning_innvandringsgrunn;2014;19;arbeid;1;person;330;
befolkning_innvandringsgrunn;2014;19;flukt;1;person;234;
befolkning_innvandringsgrunn;2014;19;familie;1;person;122;
befolkning_innvandringsgrunn;2014;19;annet;1;person;10;
befolkning_innvandringsgrunn;2014;19;uoppgitt;1;person;122;
befolkning_innvandringsgrunn;2014;19;alle;0;person;671;
befolkning_innvandringsgrunn;2014;19;arbeid;0;person;147;
befolkning_innvandringsgrunn;2014;19;flukt;0;person;130;
befolkning_innvandringsgrunn;2014;19;familie;0;person;213;
befolkning_innvandringsgrunn;2014;19;annet;0;person;35;
befolkning_innvandringsgrunn;2014;19;uoppgitt;0;person;146;
befolkning_innvandringsgrunn;2014;20; ;alle;person;178686;
befolkning_innvandringsgrunn;2014;20;alle;alle;person;26941;
befolkning_innvandringsgrunn;2014;20;arbeid;alle;person;6363;
befolkning_innvandringsgrunn;2014;20;flukt;alle;person;6848;
befolkning_innvandringsgrunn;2014;20;familie;alle;person;6111;
befolkning_innvandringsgrunn;2014;20;annet;alle;person;653;
befolkning_innvandringsgrunn;2014;20;uoppgitt;alle;person;6966;
befolkning_innvandringsgrunn;2014;20;alle;1;person;14149;
befolkning_innvandringsgrunn;2014;20;arbeid;1;person;4929;
befolkning_innvandringsgrunn;2014;20;flukt;1;person;3425;
befolkning_innvandringsgrunn;2014;20;familie;1;person;2055;
befolkning_innvandringsgrunn;2014;20;annet;1;person;136;
befolkning_innvandringsgrunn;2014;20;uoppgitt;1;person;3604;
befolkning_innvandringsgrunn;2014;20;alle;0;person;12792;
befolkning_innvandringsgrunn;2014;20;arbeid;0;person;1434;
befolkning_innvandringsgrunn;2014;20;flukt;0;person;3423;
befolkning_innvandringsgrunn;2014;20;familie;0;person;4056;
befolkning_innvandringsgrunn;2014;20;annet;0;person;517;
befolkning_innvandringsgrunn;2014;20;uoppgitt;0;person;3362;
befolkning_innvandringsgrunn;2014;21; ;alle;person;20569;
befolkning_innvandringsgrunn;2014;21;alle;alle;person;2587;
befolkning_innvandringsgrunn;2014;21;arbeid;alle;person;860;
befolkning_innvandringsgrunn;2014;21;flukt;alle;person;507;
befolkning_innvandringsgrunn;2014;21;familie;alle;person;555;
befolkning_innvandringsgrunn;2014;21;annet;alle;person;58;
befolkning_innvandringsgrunn;2014;21;uoppgitt;alle;person;607;
befolkning_innvandringsgrunn;2014;21;alle;1;person;1340;
befolkning_innvandringsgrunn;2014;21;arbeid;1;person;594;
befolkning_innvandringsgrunn;2014;21;flukt;1;person;281;
befolkning_innvandringsgrunn;2014;21;familie;1;person;180;
befolkning_innvandringsgrunn;2014;21;annet;1;person;10;
befolkning_innvandringsgrunn;2014;21;uoppgitt;1;person;275;
befolkning_innvandringsgrunn;2014;21;alle;0;person;1247;
befolkning_innvandringsgrunn;2014;21;arbeid;0;person;266;
befolkning_innvandringsgrunn;2014;21;flukt;0;person;226;
befolkning_innvandringsgrunn;2014;21;familie;0;person;375;
befolkning_innvandringsgrunn;2014;21;annet;0;person;48;
befolkning_innvandringsgrunn;2014;21;uoppgitt;0;person;332;
befolkning_innvandringsgrunn;2014;22; ;alle;person;33015;
befolkning_innvandringsgrunn;2014;22;alle;alle;person;3955;
befolkning_innvandringsgrunn;2014;22;arbeid;alle;person;1023;
befolkning_innvandringsgrunn;2014;22;flukt;alle;person;873;
befolkning_innvandringsgrunn;2014;22;familie;alle;person;1025;
befolkning_innvandringsgrunn;2014;22;annet;alle;person;174;
befolkning_innvandringsgrunn;2014;22;uoppgitt;alle;person;860;
befolkning_innvandringsgrunn;2014;22;alle;1;person;2018;
befolkning_innvandringsgrunn;2014;22;arbeid;1;person;748;
befolkning_innvandringsgrunn;2014;22;flukt;1;person;487;
befolkning_innvandringsgrunn;2014;22;familie;1;person;299;
befolkning_innvandringsgrunn;2014;22;annet;1;person;59;
befolkning_innvandringsgrunn;2014;22;uoppgitt;1;person;425;
befolkning_innvandringsgrunn;2014;22;alle;0;person;1937;
befolkning_innvandringsgrunn;2014;22;arbeid;0;person;275;
befolkning_innvandringsgrunn;2014;22;flukt;0;person;386;
befolkning_innvandringsgrunn;2014;22;familie;0;person;726;
befolkning_innvandringsgrunn;2014;22;annet;0;person;115;
befolkning_innvandringsgrunn;2014;22;uoppgitt;0;person;435;
befolkning_innvandringsgrunn;2014;23; ;alle;person;19355;
befolkning_innvandringsgrunn;2014;23;alle;alle;person;1554;
befolkning_innvandringsgrunn;2014;23;arbeid;alle;person;497;
befolkning_innvandringsgrunn;2014;23;flukt;alle;person;326;
befolkning_innvandringsgrunn;2014;23;familie;alle;person;425;
befolkning_innvandringsgrunn;2014;23;annet;alle;person;30;
befolkning_innvandringsgrunn;2014;23;uoppgitt;alle;person;276;
befolkning_innvandringsgrunn;2014;23;alle;1;person;802;
befolkning_innvandringsgrunn;2014;23;arbeid;1;person;377;
befolkning_innvandringsgrunn;2014;23;flukt;1;person;170;
befolkning_innvandringsgrunn;2014;23;familie;1;person;116;
befolkning_innvandringsgrunn;2014;23;annet;1;person;5;
befolkning_innvandringsgrunn;2014;23;uoppgitt;1;person;134;
befolkning_innvandringsgrunn;2014;23;alle;0;person;752;
befolkning_innvandringsgrunn;2014;23;arbeid;0;person;120;
befolkning_innvandringsgrunn;2014;23;flukt;0;person;156;
befolkning_innvandringsgrunn;2014;23;familie;0;person;309;
befolkning_innvandringsgrunn;2014;23;annet;0;person;25;
