tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2008;05;annet;alle;person;216;
befolkning_innvandringsgrunn;2008;05;uoppgitt;alle;person;2645;
befolkning_innvandringsgrunn;2008;05;alle;1;person;4211;
befolkning_innvandringsgrunn;2008;05;arbeid;1;person;741;
befolkning_innvandringsgrunn;2008;05;flukt;1;person;1655;
befolkning_innvandringsgrunn;2008;05;familie;1;person;486;
befolkning_innvandringsgrunn;2008;05;annet;1;person;66;
befolkning_innvandringsgrunn;2008;05;uoppgitt;1;person;1263;
befolkning_innvandringsgrunn;2008;05;alle;0;person;4276;
befolkning_innvandringsgrunn;2008;05;arbeid;0;person;261;
befolkning_innvandringsgrunn;2008;05;flukt;0;person;1425;
befolkning_innvandringsgrunn;2008;05;familie;0;person;1058;
befolkning_innvandringsgrunn;2008;05;annet;0;person;150;
befolkning_innvandringsgrunn;2008;05;uoppgitt;0;person;1382;
befolkning_innvandringsgrunn;2008;06; ;alle;person;251220;
befolkning_innvandringsgrunn;2008;06;alle;alle;person;21867;
befolkning_innvandringsgrunn;2008;06;arbeid;alle;person;2570;
befolkning_innvandringsgrunn;2008;06;flukt;alle;person;6230;
befolkning_innvandringsgrunn;2008;06;familie;alle;person;4401;
befolkning_innvandringsgrunn;2008;06;annet;alle;person;418;
befolkning_innvandringsgrunn;2008;06;uoppgitt;alle;person;8248;
befolkning_innvandringsgrunn;2008;06;alle;1;person;10971;
befolkning_innvandringsgrunn;2008;06;arbeid;1;person;2059;
befolkning_innvandringsgrunn;2008;06;flukt;1;person;3176;
befolkning_innvandringsgrunn;2008;06;familie;1;person;1480;
befolkning_innvandringsgrunn;2008;06;annet;1;person;103;
befolkning_innvandringsgrunn;2008;06;uoppgitt;1;person;4153;
befolkning_innvandringsgrunn;2008;06;alle;0;person;10896;
befolkning_innvandringsgrunn;2008;06;arbeid;0;person;511;
befolkning_innvandringsgrunn;2008;06;flukt;0;person;3054;
befolkning_innvandringsgrunn;2008;06;familie;0;person;2921;
befolkning_innvandringsgrunn;2008;06;annet;0;person;315;
befolkning_innvandringsgrunn;2008;06;uoppgitt;0;person;4095;
befolkning_innvandringsgrunn;2008;07; ;alle;person;226433;
befolkning_innvandringsgrunn;2008;07;alle;alle;person;15729;
befolkning_innvandringsgrunn;2008;07;arbeid;alle;person;2156;
befolkning_innvandringsgrunn;2008;07;flukt;alle;person;4888;
befolkning_innvandringsgrunn;2008;07;familie;alle;person;2855;
befolkning_innvandringsgrunn;2008;07;annet;alle;person;314;
befolkning_innvandringsgrunn;2008;07;uoppgitt;alle;person;5516;
befolkning_innvandringsgrunn;2008;07;alle;1;person;7808;
befolkning_innvandringsgrunn;2008;07;arbeid;1;person;1708;
befolkning_innvandringsgrunn;2008;07;flukt;1;person;2477;
befolkning_innvandringsgrunn;2008;07;familie;1;person;891;
befolkning_innvandringsgrunn;2008;07;annet;1;person;92;
befolkning_innvandringsgrunn;2008;07;uoppgitt;1;person;2640;
befolkning_innvandringsgrunn;2008;07;alle;0;person;7921;
befolkning_innvandringsgrunn;2008;07;arbeid;0;person;448;
befolkning_innvandringsgrunn;2008;07;flukt;0;person;2411;
befolkning_innvandringsgrunn;2008;07;familie;0;person;1964;
befolkning_innvandringsgrunn;2008;07;annet;0;person;222;
befolkning_innvandringsgrunn;2008;07;uoppgitt;0;person;2876;
befolkning_innvandringsgrunn;2008;08; ;alle;person;166731;
befolkning_innvandringsgrunn;2008;08;alle;alle;person;10561;
befolkning_innvandringsgrunn;2008;08;arbeid;alle;person;921;
befolkning_innvandringsgrunn;2008;08;flukt;alle;person;4015;
befolkning_innvandringsgrunn;2008;08;familie;alle;person;1997;
befolkning_innvandringsgrunn;2008;08;annet;alle;person;299;
befolkning_innvandringsgrunn;2008;08;uoppgitt;alle;person;3329;
befolkning_innvandringsgrunn;2008;08;alle;1;person;5152;
befolkning_innvandringsgrunn;2008;08;arbeid;1;person;749;
befolkning_innvandringsgrunn;2008;08;flukt;1;person;2002;
befolkning_innvandringsgrunn;2008;08;familie;1;person;642;
befolkning_innvandringsgrunn;2008;08;annet;1;person;113;
befolkning_innvandringsgrunn;2008;08;uoppgitt;1;person;1646;
befolkning_innvandringsgrunn;2008;08;alle;0;person;5409;
befolkning_innvandringsgrunn;2008;08;arbeid;0;person;172;
befolkning_innvandringsgrunn;2008;08;flukt;0;person;2013;
befolkning_innvandringsgrunn;2008;08;familie;0;person;1355;
befolkning_innvandringsgrunn;2008;08;annet;0;person;186;
befolkning_innvandringsgrunn;2008;08;uoppgitt;0;person;1683;
befolkning_innvandringsgrunn;2008;09; ;alle;person;106130;
befolkning_innvandringsgrunn;2008;09;alle;alle;person;6500;
befolkning_innvandringsgrunn;2008;09;arbeid;alle;person;660;
befolkning_innvandringsgrunn;2008;09;flukt;alle;person;2261;
befolkning_innvandringsgrunn;2008;09;familie;alle;person;1279;
befolkning_innvandringsgrunn;2008;09;annet;alle;person;184;
befolkning_innvandringsgrunn;2008;09;uoppgitt;alle;person;2116;
befolkning_innvandringsgrunn;2008;09;alle;1;person;3156;
befolkning_innvandringsgrunn;2008;09;arbeid;1;person;530;
befolkning_innvandringsgrunn;2008;09;flukt;1;person;1133;
befolkning_innvandringsgrunn;2008;09;familie;1;person;384;
befolkning_innvandringsgrunn;2008;09;annet;1;person;80;
befolkning_innvandringsgrunn;2008;09;uoppgitt;1;person;1029;
befolkning_innvandringsgrunn;2008;09;alle;0;person;3344;
befolkning_innvandringsgrunn;2008;09;arbeid;0;person;130;
befolkning_innvandringsgrunn;2008;09;flukt;0;person;1128;
befolkning_innvandringsgrunn;2008;09;familie;0;person;895;
befolkning_innvandringsgrunn;2008;09;annet;0;person;104;
befolkning_innvandringsgrunn;2008;09;uoppgitt;0;person;1087;
befolkning_innvandringsgrunn;2008;10; ;alle;person;165944;
befolkning_innvandringsgrunn;2008;10;alle;alle;person;12721;
befolkning_innvandringsgrunn;2008;10;arbeid;alle;person;1230;
befolkning_innvandringsgrunn;2008;10;flukt;alle;person;4648;
befolkning_innvandringsgrunn;2008;10;familie;alle;person;2240;
befolkning_innvandringsgrunn;2008;10;annet;alle;person;290;
befolkning_innvandringsgrunn;2008;10;uoppgitt;alle;person;4313;
befolkning_innvandringsgrunn;2008;10;alle;1;person;6367;
befolkning_innvandringsgrunn;2008;10;arbeid;1;person;989;
befolkning_innvandringsgrunn;2008;10;flukt;1;person;2379;
befolkning_innvandringsgrunn;2008;10;familie;1;person;721;
befolkning_innvandringsgrunn;2008;10;annet;1;person;104;
befolkning_innvandringsgrunn;2008;10;uoppgitt;1;person;2174;
befolkning_innvandringsgrunn;2008;10;alle;0;person;6354;
befolkning_innvandringsgrunn;2008;10;arbeid;0;person;241;
befolkning_innvandringsgrunn;2008;10;flukt;0;person;2269;
befolkning_innvandringsgrunn;2008;10;familie;0;person;1519;
befolkning_innvandringsgrunn;2008;10;annet;0;person;186;
befolkning_innvandringsgrunn;2008;10;uoppgitt;0;person;2139;
befolkning_innvandringsgrunn;2008;11; ;alle;person;412687;
befolkning_innvandringsgrunn;2008;11;alle;alle;person;33431;
befolkning_innvandringsgrunn;2008;11;arbeid;alle;person;7255;
befolkning_innvandringsgrunn;2008;11;flukt;alle;person;7776;
befolkning_innvandringsgrunn;2008;11;familie;alle;person;7725;
befolkning_innvandringsgrunn;2008;11;annet;alle;person;1089;
befolkning_innvandringsgrunn;2008;11;uoppgitt;alle;person;9586;
befolkning_innvandringsgrunn;2008;11;alle;1;person;18298;
befolkning_innvandringsgrunn;2008;11;arbeid;1;person;6031;
befolkning_innvandringsgrunn;2008;11;flukt;1;person;4006;
befolkning_innvandringsgrunn;2008;11;familie;1;person;2387;
befolkning_innvandringsgrunn;2008;11;annet;1;person;411;
befolkning_innvandringsgrunn;2008;11;uoppgitt;1;person;5463;
befolkning_innvandringsgrunn;2008;11;alle;0;person;15133;
befolkning_innvandringsgrunn;2008;11;arbeid;0;person;1224;
befolkning_innvandringsgrunn;2008;11;flukt;0;person;3770;
befolkning_innvandringsgrunn;2008;11;familie;0;person;5338;
befolkning_innvandringsgrunn;2008;11;annet;0;person;678;
befolkning_innvandringsgrunn;2008;11;uoppgitt;0;person;4123;
befolkning_innvandringsgrunn;2008;12; ;alle;person;462674;
befolkning_innvandringsgrunn;2008;12;alle;alle;person;28929;
befolkning_innvandringsgrunn;2008;12;arbeid;alle;person;5076;
befolkning_innvandringsgrunn;2008;12;flukt;alle;person;7063;
befolkning_innvandringsgrunn;2008;12;familie;alle;person;6296;
befolkning_innvandringsgrunn;2008;12;annet;alle;person;1767;
befolkning_innvandringsgrunn;2008;12;uoppgitt;alle;person;8727;
befolkning_innvandringsgrunn;2008;12;alle;1;person;15122;
befolkning_innvandringsgrunn;2008;12;arbeid;1;person;4150;
befolkning_innvandringsgrunn;2008;12;flukt;1;person;3654;
befolkning_innvandringsgrunn;2008;12;familie;1;person;2089;
befolkning_innvandringsgrunn;2008;12;annet;1;person;669;
befolkning_innvandringsgrunn;2008;12;uoppgitt;1;person;4560;
befolkning_innvandringsgrunn;2008;12;alle;0;person;13807;
befolkning_innvandringsgrunn;2008;12;arbeid;0;person;926;
befolkning_innvandringsgrunn;2008;12;flukt;0;person;3409;
befolkning_innvandringsgrunn;2008;12;familie;0;person;4207;
befolkning_innvandringsgrunn;2008;12;annet;0;person;1098;
befolkning_innvandringsgrunn;2008;12;uoppgitt;0;person;4167;
befolkning_innvandringsgrunn;2008;14; ;alle;person;106259;
befolkning_innvandringsgrunn;2008;14;alle;alle;person;4883;
befolkning_innvandringsgrunn;2008;14;arbeid;alle;person;807;
befolkning_innvandringsgrunn;2008;14;flukt;alle;person;1229;
befolkning_innvandringsgrunn;2008;14;familie;alle;person;1313;
befolkning_innvandringsgrunn;2008;14;annet;alle;person;265;
befolkning_innvandringsgrunn;2008;14;uoppgitt;alle;person;1269;
befolkning_innvandringsgrunn;2008;14;alle;1;person;2428;
befolkning_innvandringsgrunn;2008;14;arbeid;1;person;630;
befolkning_innvandringsgrunn;2008;14;flukt;1;person;636;
befolkning_innvandringsgrunn;2008;14;familie;1;person;390;
befolkning_innvandringsgrunn;2008;14;annet;1;person;118;
befolkning_innvandringsgrunn;2008;14;uoppgitt;1;person;654;
befolkning_innvandringsgrunn;2008;14;alle;0;person;2455;
befolkning_innvandringsgrunn;2008;14;arbeid;0;person;177;
befolkning_innvandringsgrunn;2008;14;flukt;0;person;593;
befolkning_innvandringsgrunn;2008;14;familie;0;person;923;
befolkning_innvandringsgrunn;2008;14;annet;0;person;147;
befolkning_innvandringsgrunn;2008;14;uoppgitt;0;person;615;
befolkning_innvandringsgrunn;2008;15; ;alle;person;246772;
befolkning_innvandringsgrunn;2008;15;alle;alle;person;11241;
befolkning_innvandringsgrunn;2008;15;arbeid;alle;person;2013;
befolkning_innvandringsgrunn;2008;15;flukt;alle;person;2721;
befolkning_innvandringsgrunn;2008;15;familie;alle;person;3329;
befolkning_innvandringsgrunn;2008;15;annet;alle;person;444;
befolkning_innvandringsgrunn;2008;15;uoppgitt;alle;person;2734;
befolkning_innvandringsgrunn;2008;15;alle;1;person;5424;
befolkning_innvandringsgrunn;2008;15;arbeid;1;person;1598;
befolkning_innvandringsgrunn;2008;15;flukt;1;person;1418;
befolkning_innvandringsgrunn;2008;15;familie;1;person;873;
befolkning_innvandringsgrunn;2008;15;annet;1;person;134;
befolkning_innvandringsgrunn;2008;15;uoppgitt;1;person;1401;
befolkning_innvandringsgrunn;2008;15;alle;0;person;5817;
befolkning_innvandringsgrunn;2008;15;arbeid;0;person;415;
befolkning_innvandringsgrunn;2008;15;flukt;0;person;1303;
befolkning_innvandringsgrunn;2008;15;familie;0;person;2456;
befolkning_innvandringsgrunn;2008;15;annet;0;person;310;
befolkning_innvandringsgrunn;2008;15;uoppgitt;0;person;1333;
befolkning_innvandringsgrunn;2008;16; ;alle;person;282993;
befolkning_innvandringsgrunn;2008;16;alle;alle;person;16418;
befolkning_innvandringsgrunn;2008;16;arbeid;alle;person;2774;
befolkning_innvandringsgrunn;2008;16;flukt;alle;person;4509;
befolkning_innvandringsgrunn;2008;16;familie;alle;person;3565;
befolkning_innvandringsgrunn;2008;16;annet;alle;person;1290;
befolkning_innvandringsgrunn;2008;16;uoppgitt;alle;person;4280;
befolkning_innvandringsgrunn;2008;16;alle;1;person;8525;
befolkning_innvandringsgrunn;2008;16;arbeid;1;person;2196;
befolkning_innvandringsgrunn;2008;16;flukt;1;person;2333;
befolkning_innvandringsgrunn;2008;16;familie;1;person;1115;
befolkning_innvandringsgrunn;2008;16;annet;1;person;712;
befolkning_innvandringsgrunn;2008;16;uoppgitt;1;person;2169;
befolkning_innvandringsgrunn;2008;16;alle;0;person;7893;
befolkning_innvandringsgrunn;2008;16;arbeid;0;person;578;
befolkning_innvandringsgrunn;2008;16;flukt;0;person;2176;
befolkning_innvandringsgrunn;2008;16;familie;0;person;2450;
befolkning_innvandringsgrunn;2008;16;annet;0;person;578;
befolkning_innvandringsgrunn;2008;16;uoppgitt;0;person;2111;
befolkning_innvandringsgrunn;2008;17; ;alle;person;129856;
befolkning_innvandringsgrunn;2008;17;alle;alle;person;4553;
befolkning_innvandringsgrunn;2008;17;arbeid;alle;person;884;
befolkning_innvandringsgrunn;2008;17;flukt;alle;person;1358;
befolkning_innvandringsgrunn;2008;17;familie;alle;person;1061;
befolkning_innvandringsgrunn;2008;17;annet;alle;person;135;
befolkning_innvandringsgrunn;2008;17;uoppgitt;alle;person;1115;
befolkning_innvandringsgrunn;2008;17;alle;1;person;2350;
befolkning_innvandringsgrunn;2008;17;arbeid;1;person;767;
befolkning_innvandringsgrunn;2008;17;flukt;1;person;737;
befolkning_innvandringsgrunn;2008;17;familie;1;person;265;
befolkning_innvandringsgrunn;2008;17;annet;1;person;40;
befolkning_innvandringsgrunn;2008;17;uoppgitt;1;person;541;
befolkning_innvandringsgrunn;2008;17;alle;0;person;2203;
befolkning_innvandringsgrunn;2008;17;arbeid;0;person;117;
befolkning_innvandringsgrunn;2008;17;flukt;0;person;621;
befolkning_innvandringsgrunn;2008;17;familie;0;person;796;
befolkning_innvandringsgrunn;2008;17;annet;0;person;95;
befolkning_innvandringsgrunn;2008;17;uoppgitt;0;person;574;
befolkning_innvandringsgrunn;2008;18; ;alle;person;234996;
befolkning_innvandringsgrunn;2008;18;alle;alle;person;8934;
befolkning_innvandringsgrunn;2008;18;arbeid;alle;person;926;
befolkning_innvandringsgrunn;2008;18;flukt;alle;person;2899;
befolkning_innvandringsgrunn;2008;18;familie;alle;person;2140;
befolkning_innvandringsgrunn;2008;18;annet;alle;person;477;
befolkning_innvandringsgrunn;2008;18;uoppgitt;alle;person;2492;
befolkning_innvandringsgrunn;2008;18;alle;1;person;4254;
befolkning_innvandringsgrunn;2008;18;arbeid;1;person;681;
befolkning_innvandringsgrunn;2008;18;flukt;1;person;1656;
befolkning_innvandringsgrunn;2008;18;familie;1;person;574;
befolkning_innvandringsgrunn;2008;18;annet;1;person;180;
befolkning_innvandringsgrunn;2008;18;uoppgitt;1;person;1163;
befolkning_innvandringsgrunn;2008;18;alle;0;person;4680;
befolkning_innvandringsgrunn;2008;18;arbeid;0;person;245;
befolkning_innvandringsgrunn;2008;18;flukt;0;person;1243;
befolkning_innvandringsgrunn;2008;18;familie;0;person;1566;
befolkning_innvandringsgrunn;2008;18;annet;0;person;297;
befolkning_innvandringsgrunn;2008;18;uoppgitt;0;person;1329;
befolkning_innvandringsgrunn;2008;19; ;alle;person;154642;
befolkning_innvandringsgrunn;2008;19;alle;alle;person;7525;
befolkning_innvandringsgrunn;2008;19;arbeid;alle;person;1075;
befolkning_innvandringsgrunn;2008;19;flukt;alle;person;1694;
befolkning_innvandringsgrunn;2008;19;familie;alle;person;1780;
befolkning_innvandringsgrunn;2008;19;annet;alle;person;597;
befolkning_innvandringsgrunn;2008;19;uoppgitt;alle;person;2379;
befolkning_innvandringsgrunn;2008;19;alle;1;person;3624;
befolkning_innvandringsgrunn;2008;19;arbeid;1;person;775;
befolkning_innvandringsgrunn;2008;19;flukt;1;person;952;
befolkning_innvandringsgrunn;2008;19;familie;1;person;530;
befolkning_innvandringsgrunn;2008;19;annet;1;person;246;
befolkning_innvandringsgrunn;2008;19;uoppgitt;1;person;1121;
befolkning_innvandringsgrunn;2008;19;alle;0;person;3901;
befolkning_innvandringsgrunn;2008;19;arbeid;0;person;300;
befolkning_innvandringsgrunn;2008;19;flukt;0;person;742;
befolkning_innvandringsgrunn;2008;19;familie;0;person;1250;
befolkning_innvandringsgrunn;2008;19;annet;0;person;351;
befolkning_innvandringsgrunn;2008;19;uoppgitt;0;person;1258;
befolkning_innvandringsgrunn;2008;20; ;alle;person;72399;
befolkning_innvandringsgrunn;2008;20;alle;alle;person;4319;
befolkning_innvandringsgrunn;2008;20;arbeid;alle;person;374;
befolkning_innvandringsgrunn;2008;20;flukt;alle;person;887;
befolkning_innvandringsgrunn;2008;20;familie;alle;person;1259;
befolkning_innvandringsgrunn;2008;20;annet;alle;person;185;
befolkning_innvandringsgrunn;2008;20;uoppgitt;alle;person;1614;
befolkning_innvandringsgrunn;2008;20;alle;1;person;1835;
befolkning_innvandringsgrunn;2008;20;arbeid;1;person;251;
befolkning_innvandringsgrunn;2008;20;flukt;1;person;536;
befolkning_innvandringsgrunn;2008;20;familie;1;person;335;
befolkning_innvandringsgrunn;2008;20;annet;1;person;56;
befolkning_innvandringsgrunn;2008;20;uoppgitt;1;person;657;
befolkning_innvandringsgrunn;2008;20;alle;0;person;2484;
befolkning_innvandringsgrunn;2008;20;arbeid;0;person;123;
befolkning_innvandringsgrunn;2008;20;flukt;0;person;351;
befolkning_innvandringsgrunn;2008;20;familie;0;person;924;
befolkning_innvandringsgrunn;2008;20;annet;0;person;129;
befolkning_innvandringsgrunn;2008;20;uoppgitt;0;person;957;
befolkning_innvandringsgrunn;2008;01;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;01;arbeid;alle;prosent;8,2;
befolkning_innvandringsgrunn;2008;01;flukt;alle;prosent;38,5;
befolkning_innvandringsgrunn;2008;01;familie;alle;prosent;16,1;
befolkning_innvandringsgrunn;2008;01;annet;alle;prosent;1,5;
befolkning_innvandringsgrunn;2008;01;uoppgitt;alle;prosent;35,8;
befolkning_innvandringsgrunn;2008;01;alle;1;prosent;50,1;
befolkning_innvandringsgrunn;2008;01;arbeid;1;prosent;6,9;
befolkning_innvandringsgrunn;2008;01;flukt;1;prosent;19,5;
befolkning_innvandringsgrunn;2008;01;familie;1;prosent;5,3;
befolkning_innvandringsgrunn;2008;01;annet;1;prosent;0,4;
befolkning_innvandringsgrunn;2008;01;uoppgitt;1;prosent;18,1;
befolkning_innvandringsgrunn;2008;01;alle;0;prosent;49,9;
befolkning_innvandringsgrunn;2008;01;arbeid;0;prosent;1,3;
befolkning_innvandringsgrunn;2008;01;flukt;0;prosent;19,0;
befolkning_innvandringsgrunn;2008;01;familie;0;prosent;10,8;
befolkning_innvandringsgrunn;2008;01;annet;0;prosent;1,1;
befolkning_innvandringsgrunn;2008;01;uoppgitt;0;prosent;17,6;
befolkning_innvandringsgrunn;2008;02;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;02;arbeid;alle;prosent;12,0;
befolkning_innvandringsgrunn;2008;02;flukt;alle;prosent;22,7;
befolkning_innvandringsgrunn;2008;02;familie;alle;prosent;18,3;
befolkning_innvandringsgrunn;2008;02;annet;alle;prosent;3,9;
befolkning_innvandringsgrunn;2008;02;uoppgitt;alle;prosent;43,1;
befolkning_innvandringsgrunn;2008;02;alle;1;prosent;49,0;
befolkning_innvandringsgrunn;2008;02;arbeid;1;prosent;9,6;
befolkning_innvandringsgrunn;2008;02;flukt;1;prosent;11,0;
befolkning_innvandringsgrunn;2008;02;familie;1;prosent;6,4;
befolkning_innvandringsgrunn;2008;02;annet;1;prosent;1,0;
befolkning_innvandringsgrunn;2008;02;uoppgitt;1;prosent;20,9;
befolkning_innvandringsgrunn;2008;02;alle;0;prosent;51,0;
befolkning_innvandringsgrunn;2008;02;arbeid;0;prosent;2,4;
befolkning_innvandringsgrunn;2008;02;flukt;0;prosent;11,7;
befolkning_innvandringsgrunn;2008;02;familie;0;prosent;11,9;
befolkning_innvandringsgrunn;2008;02;annet;0;prosent;2,9;
befolkning_innvandringsgrunn;2008;02;uoppgitt;0;prosent;22,1;
befolkning_innvandringsgrunn;2008;03;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;03;arbeid;alle;prosent;9,6;
befolkning_innvandringsgrunn;2008;03;flukt;alle;prosent;24,6;
befolkning_innvandringsgrunn;2008;03;familie;alle;prosent;19,3;
befolkning_innvandringsgrunn;2008;03;annet;alle;prosent;4,3;
befolkning_innvandringsgrunn;2008;03;uoppgitt;alle;prosent;42,2;
befolkning_innvandringsgrunn;2008;03;alle;1;prosent;51,7;
befolkning_innvandringsgrunn;2008;03;arbeid;1;prosent;7,3;
befolkning_innvandringsgrunn;2008;03;flukt;1;prosent;12,1;
befolkning_innvandringsgrunn;2008;03;familie;1;prosent;8,1;
befolkning_innvandringsgrunn;2008;03;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2008;03;uoppgitt;1;prosent;22,8;
befolkning_innvandringsgrunn;2008;03;alle;0;prosent;48,3;
befolkning_innvandringsgrunn;2008;03;arbeid;0;prosent;2,2;
befolkning_innvandringsgrunn;2008;03;flukt;0;prosent;12,5;
befolkning_innvandringsgrunn;2008;03;familie;0;prosent;11,2;
befolkning_innvandringsgrunn;2008;03;annet;0;prosent;3,0;
befolkning_innvandringsgrunn;2008;03;uoppgitt;0;prosent;19,3;
befolkning_innvandringsgrunn;2008;04;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;04;arbeid;alle;prosent;9,0;
befolkning_innvandringsgrunn;2008;04;flukt;alle;prosent;32,9;
befolkning_innvandringsgrunn;2008;04;familie;alle;prosent;19,0;
befolkning_innvandringsgrunn;2008;04;annet;alle;prosent;2,7;
befolkning_innvandringsgrunn;2008;04;uoppgitt;alle;prosent;36,5;
befolkning_innvandringsgrunn;2008;04;alle;1;prosent;48,0;
befolkning_innvandringsgrunn;2008;04;arbeid;1;prosent;7,0;
befolkning_innvandringsgrunn;2008;04;flukt;1;prosent;17,2;
befolkning_innvandringsgrunn;2008;04;familie;1;prosent;5,6;
befolkning_innvandringsgrunn;2008;04;annet;1;prosent;0,9;
