tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2007;08;arbeid;0;person;113;
befolkning_innvandringsgrunn;2007;08;flukt;0;person;1908;
befolkning_innvandringsgrunn;2007;08;familie;0;person;1129;
befolkning_innvandringsgrunn;2007;08;annet;0;person;166;
befolkning_innvandringsgrunn;2007;08;uoppgitt;0;person;1686;
befolkning_innvandringsgrunn;2007;09; ;alle;person;104759;
befolkning_innvandringsgrunn;2007;09;alle;alle;person;5718;
befolkning_innvandringsgrunn;2007;09;arbeid;alle;person;363;
befolkning_innvandringsgrunn;2007;09;flukt;alle;person;2098;
befolkning_innvandringsgrunn;2007;09;familie;alle;person;1011;
befolkning_innvandringsgrunn;2007;09;annet;alle;person;148;
befolkning_innvandringsgrunn;2007;09;uoppgitt;alle;person;2098;
befolkning_innvandringsgrunn;2007;09;alle;1;person;2711;
befolkning_innvandringsgrunn;2007;09;arbeid;1;person;271;
befolkning_innvandringsgrunn;2007;09;flukt;1;person;1055;
befolkning_innvandringsgrunn;2007;09;familie;1;person;307;
befolkning_innvandringsgrunn;2007;09;annet;1;person;59;
befolkning_innvandringsgrunn;2007;09;uoppgitt;1;person;1019;
befolkning_innvandringsgrunn;2007;09;alle;0;person;3007;
befolkning_innvandringsgrunn;2007;09;arbeid;0;person;92;
befolkning_innvandringsgrunn;2007;09;flukt;0;person;1043;
befolkning_innvandringsgrunn;2007;09;familie;0;person;704;
befolkning_innvandringsgrunn;2007;09;annet;0;person;89;
befolkning_innvandringsgrunn;2007;09;uoppgitt;0;person;1079;
befolkning_innvandringsgrunn;2007;10; ;alle;person;163702;
befolkning_innvandringsgrunn;2007;10;alle;alle;person;11469;
befolkning_innvandringsgrunn;2007;10;arbeid;alle;person;704;
befolkning_innvandringsgrunn;2007;10;flukt;alle;person;4274;
befolkning_innvandringsgrunn;2007;10;familie;alle;person;1905;
befolkning_innvandringsgrunn;2007;10;annet;alle;person;244;
befolkning_innvandringsgrunn;2007;10;uoppgitt;alle;person;4342;
befolkning_innvandringsgrunn;2007;10;alle;1;person;5655;
befolkning_innvandringsgrunn;2007;10;arbeid;1;person;547;
befolkning_innvandringsgrunn;2007;10;flukt;1;person;2193;
befolkning_innvandringsgrunn;2007;10;familie;1;person;636;
befolkning_innvandringsgrunn;2007;10;annet;1;person;95;
befolkning_innvandringsgrunn;2007;10;uoppgitt;1;person;2184;
befolkning_innvandringsgrunn;2007;10;alle;0;person;5814;
befolkning_innvandringsgrunn;2007;10;arbeid;0;person;157;
befolkning_innvandringsgrunn;2007;10;flukt;0;person;2081;
befolkning_innvandringsgrunn;2007;10;familie;0;person;1269;
befolkning_innvandringsgrunn;2007;10;annet;0;person;149;
befolkning_innvandringsgrunn;2007;10;uoppgitt;0;person;2158;
befolkning_innvandringsgrunn;2007;11; ;alle;person;404566;
befolkning_innvandringsgrunn;2007;11;alle;alle;person;28222;
befolkning_innvandringsgrunn;2007;11;arbeid;alle;person;4153;
befolkning_innvandringsgrunn;2007;11;flukt;alle;person;7292;
befolkning_innvandringsgrunn;2007;11;familie;alle;person;6544;
befolkning_innvandringsgrunn;2007;11;annet;alle;person;848;
befolkning_innvandringsgrunn;2007;11;uoppgitt;alle;person;9385;
befolkning_innvandringsgrunn;2007;11;alle;1;person;14861;
befolkning_innvandringsgrunn;2007;11;arbeid;1;person;3443;
befolkning_innvandringsgrunn;2007;11;flukt;1;person;3727;
befolkning_innvandringsgrunn;2007;11;familie;1;person;2066;
befolkning_innvandringsgrunn;2007;11;annet;1;person;312;
befolkning_innvandringsgrunn;2007;11;uoppgitt;1;person;5313;
befolkning_innvandringsgrunn;2007;11;alle;0;person;13361;
befolkning_innvandringsgrunn;2007;11;arbeid;0;person;710;
befolkning_innvandringsgrunn;2007;11;flukt;0;person;3565;
befolkning_innvandringsgrunn;2007;11;familie;0;person;4478;
befolkning_innvandringsgrunn;2007;11;annet;0;person;536;
befolkning_innvandringsgrunn;2007;11;uoppgitt;0;person;4072;
befolkning_innvandringsgrunn;2007;12; ;alle;person;456711;
befolkning_innvandringsgrunn;2007;12;alle;alle;person;25202;
befolkning_innvandringsgrunn;2007;12;arbeid;alle;person;3016;
befolkning_innvandringsgrunn;2007;12;flukt;alle;person;6676;
befolkning_innvandringsgrunn;2007;12;familie;alle;person;5391;
befolkning_innvandringsgrunn;2007;12;annet;alle;person;1443;
befolkning_innvandringsgrunn;2007;12;uoppgitt;alle;person;8676;
befolkning_innvandringsgrunn;2007;12;alle;1;person;12777;
befolkning_innvandringsgrunn;2007;12;arbeid;1;person;2403;
befolkning_innvandringsgrunn;2007;12;flukt;1;person;3489;
befolkning_innvandringsgrunn;2007;12;familie;1;person;1850;
befolkning_innvandringsgrunn;2007;12;annet;1;person;527;
befolkning_innvandringsgrunn;2007;12;uoppgitt;1;person;4508;
befolkning_innvandringsgrunn;2007;12;alle;0;person;12425;
befolkning_innvandringsgrunn;2007;12;arbeid;0;person;613;
befolkning_innvandringsgrunn;2007;12;flukt;0;person;3187;
befolkning_innvandringsgrunn;2007;12;familie;0;person;3541;
befolkning_innvandringsgrunn;2007;12;annet;0;person;916;
befolkning_innvandringsgrunn;2007;12;uoppgitt;0;person;4168;
befolkning_innvandringsgrunn;2007;14; ;alle;person;106194;
befolkning_innvandringsgrunn;2007;14;alle;alle;person;4286;
befolkning_innvandringsgrunn;2007;14;arbeid;alle;person;543;
befolkning_innvandringsgrunn;2007;14;flukt;alle;person;1120;
befolkning_innvandringsgrunn;2007;14;familie;alle;person;1129;
befolkning_innvandringsgrunn;2007;14;annet;alle;person;255;
befolkning_innvandringsgrunn;2007;14;uoppgitt;alle;person;1239;
befolkning_innvandringsgrunn;2007;14;alle;1;person;2071;
befolkning_innvandringsgrunn;2007;14;arbeid;1;person;407;
befolkning_innvandringsgrunn;2007;14;flukt;1;person;585;
befolkning_innvandringsgrunn;2007;14;familie;1;person;327;
befolkning_innvandringsgrunn;2007;14;annet;1;person;110;
befolkning_innvandringsgrunn;2007;14;uoppgitt;1;person;642;
befolkning_innvandringsgrunn;2007;14;alle;0;person;2215;
befolkning_innvandringsgrunn;2007;14;arbeid;0;person;136;
befolkning_innvandringsgrunn;2007;14;flukt;0;person;535;
befolkning_innvandringsgrunn;2007;14;familie;0;person;802;
befolkning_innvandringsgrunn;2007;14;annet;0;person;145;
befolkning_innvandringsgrunn;2007;14;uoppgitt;0;person;597;
befolkning_innvandringsgrunn;2007;15; ;alle;person;245385;
befolkning_innvandringsgrunn;2007;15;alle;alle;person;9545;
befolkning_innvandringsgrunn;2007;15;arbeid;alle;person;1123;
befolkning_innvandringsgrunn;2007;15;flukt;alle;person;2606;
befolkning_innvandringsgrunn;2007;15;familie;alle;person;2722;
befolkning_innvandringsgrunn;2007;15;annet;alle;person;393;
befolkning_innvandringsgrunn;2007;15;uoppgitt;alle;person;2701;
befolkning_innvandringsgrunn;2007;15;alle;1;person;4418;
befolkning_innvandringsgrunn;2007;15;arbeid;1;person;861;
befolkning_innvandringsgrunn;2007;15;flukt;1;person;1347;
befolkning_innvandringsgrunn;2007;15;familie;1;person;703;
befolkning_innvandringsgrunn;2007;15;annet;1;person;134;
befolkning_innvandringsgrunn;2007;15;uoppgitt;1;person;1373;
befolkning_innvandringsgrunn;2007;15;alle;0;person;5127;
befolkning_innvandringsgrunn;2007;15;arbeid;0;person;262;
befolkning_innvandringsgrunn;2007;15;flukt;0;person;1259;
befolkning_innvandringsgrunn;2007;15;familie;0;person;2019;
befolkning_innvandringsgrunn;2007;15;annet;0;person;259;
befolkning_innvandringsgrunn;2007;15;uoppgitt;0;person;1328;
befolkning_innvandringsgrunn;2007;16; ;alle;person;278836;
befolkning_innvandringsgrunn;2007;16;alle;alle;person;14285;
befolkning_innvandringsgrunn;2007;16;arbeid;alle;person;1633;
befolkning_innvandringsgrunn;2007;16;flukt;alle;person;4224;
befolkning_innvandringsgrunn;2007;16;familie;alle;person;3132;
befolkning_innvandringsgrunn;2007;16;annet;alle;person;1023;
befolkning_innvandringsgrunn;2007;16;uoppgitt;alle;person;4273;
befolkning_innvandringsgrunn;2007;16;alle;1;person;7192;
befolkning_innvandringsgrunn;2007;16;arbeid;1;person;1294;
befolkning_innvandringsgrunn;2007;16;flukt;1;person;2172;
befolkning_innvandringsgrunn;2007;16;familie;1;person;999;
befolkning_innvandringsgrunn;2007;16;annet;1;person;565;
befolkning_innvandringsgrunn;2007;16;uoppgitt;1;person;2162;
befolkning_innvandringsgrunn;2007;16;alle;0;person;7093;
befolkning_innvandringsgrunn;2007;16;arbeid;0;person;339;
befolkning_innvandringsgrunn;2007;16;flukt;0;person;2052;
befolkning_innvandringsgrunn;2007;16;familie;0;person;2133;
befolkning_innvandringsgrunn;2007;16;annet;0;person;458;
befolkning_innvandringsgrunn;2007;16;uoppgitt;0;person;2111;
befolkning_innvandringsgrunn;2007;17; ;alle;person;129069;
befolkning_innvandringsgrunn;2007;17;alle;alle;person;3817;
befolkning_innvandringsgrunn;2007;17;arbeid;alle;person;333;
befolkning_innvandringsgrunn;2007;17;flukt;alle;person;1301;
befolkning_innvandringsgrunn;2007;17;familie;alle;person;941;
befolkning_innvandringsgrunn;2007;17;annet;alle;person;121;
befolkning_innvandringsgrunn;2007;17;uoppgitt;alle;person;1121;
befolkning_innvandringsgrunn;2007;17;alle;1;person;1803;
befolkning_innvandringsgrunn;2007;17;arbeid;1;person;257;
befolkning_innvandringsgrunn;2007;17;flukt;1;person;715;
befolkning_innvandringsgrunn;2007;17;familie;1;person;240;
befolkning_innvandringsgrunn;2007;17;annet;1;person;43;
befolkning_innvandringsgrunn;2007;17;uoppgitt;1;person;548;
befolkning_innvandringsgrunn;2007;17;alle;0;person;2014;
befolkning_innvandringsgrunn;2007;17;arbeid;0;person;76;
befolkning_innvandringsgrunn;2007;17;flukt;0;person;586;
befolkning_innvandringsgrunn;2007;17;familie;0;person;701;
befolkning_innvandringsgrunn;2007;17;annet;0;person;78;
befolkning_innvandringsgrunn;2007;17;uoppgitt;0;person;573;
befolkning_innvandringsgrunn;2007;18; ;alle;person;235436;
befolkning_innvandringsgrunn;2007;18;alle;alle;person;8272;
befolkning_innvandringsgrunn;2007;18;arbeid;alle;person;768;
befolkning_innvandringsgrunn;2007;18;flukt;alle;person;2722;
befolkning_innvandringsgrunn;2007;18;familie;alle;person;1933;
befolkning_innvandringsgrunn;2007;18;annet;alle;person;446;
befolkning_innvandringsgrunn;2007;18;uoppgitt;alle;person;2403;
befolkning_innvandringsgrunn;2007;18;alle;1;person;3975;
befolkning_innvandringsgrunn;2007;18;arbeid;1;person;581;
befolkning_innvandringsgrunn;2007;18;flukt;1;person;1572;
befolkning_innvandringsgrunn;2007;18;familie;1;person;525;
befolkning_innvandringsgrunn;2007;18;annet;1;person;176;
befolkning_innvandringsgrunn;2007;18;uoppgitt;1;person;1121;
befolkning_innvandringsgrunn;2007;18;alle;0;person;4297;
befolkning_innvandringsgrunn;2007;18;arbeid;0;person;187;
befolkning_innvandringsgrunn;2007;18;flukt;0;person;1150;
befolkning_innvandringsgrunn;2007;18;familie;0;person;1408;
befolkning_innvandringsgrunn;2007;18;annet;0;person;270;
befolkning_innvandringsgrunn;2007;18;uoppgitt;0;person;1282;
befolkning_innvandringsgrunn;2007;19; ;alle;person;154136;
befolkning_innvandringsgrunn;2007;19;alle;alle;person;6888;
befolkning_innvandringsgrunn;2007;19;arbeid;alle;person;786;
befolkning_innvandringsgrunn;2007;19;flukt;alle;person;1587;
befolkning_innvandringsgrunn;2007;19;familie;alle;person;1652;
befolkning_innvandringsgrunn;2007;19;annet;alle;person;557;
befolkning_innvandringsgrunn;2007;19;uoppgitt;alle;person;2306;
befolkning_innvandringsgrunn;2007;19;alle;1;person;3271;
befolkning_innvandringsgrunn;2007;19;arbeid;1;person;550;
befolkning_innvandringsgrunn;2007;19;flukt;1;person;904;
befolkning_innvandringsgrunn;2007;19;familie;1;person;514;
befolkning_innvandringsgrunn;2007;19;annet;1;person;233;
befolkning_innvandringsgrunn;2007;19;uoppgitt;1;person;1070;
befolkning_innvandringsgrunn;2007;19;alle;0;person;3617;
befolkning_innvandringsgrunn;2007;19;arbeid;0;person;236;
befolkning_innvandringsgrunn;2007;19;flukt;0;person;683;
befolkning_innvandringsgrunn;2007;19;familie;0;person;1138;
befolkning_innvandringsgrunn;2007;19;annet;0;person;324;
befolkning_innvandringsgrunn;2007;19;uoppgitt;0;person;1236;
befolkning_innvandringsgrunn;2007;20; ;alle;person;72665;
befolkning_innvandringsgrunn;2007;20;alle;alle;person;3958;
befolkning_innvandringsgrunn;2007;20;arbeid;alle;person;211;
befolkning_innvandringsgrunn;2007;20;flukt;alle;person;843;
befolkning_innvandringsgrunn;2007;20;familie;alle;person;1163;
befolkning_innvandringsgrunn;2007;20;annet;alle;person;163;
befolkning_innvandringsgrunn;2007;20;uoppgitt;alle;person;1578;
befolkning_innvandringsgrunn;2007;20;alle;1;person;1626;
befolkning_innvandringsgrunn;2007;20;arbeid;1;person;142;
befolkning_innvandringsgrunn;2007;20;flukt;1;person;504;
befolkning_innvandringsgrunn;2007;20;familie;1;person;290;
befolkning_innvandringsgrunn;2007;20;annet;1;person;54;
befolkning_innvandringsgrunn;2007;20;uoppgitt;1;person;636;
befolkning_innvandringsgrunn;2007;20;alle;0;person;2332;
befolkning_innvandringsgrunn;2007;20;arbeid;0;person;69;
befolkning_innvandringsgrunn;2007;20;flukt;0;person;339;
befolkning_innvandringsgrunn;2007;20;familie;0;person;873;
befolkning_innvandringsgrunn;2007;20;annet;0;person;109;
befolkning_innvandringsgrunn;2007;20;uoppgitt;0;person;942;
befolkning_innvandringsgrunn;2007;01;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;01;arbeid;alle;prosent;5,3;
befolkning_innvandringsgrunn;2007;01;flukt;alle;prosent;38,9;
befolkning_innvandringsgrunn;2007;01;familie;alle;prosent;15,1;
befolkning_innvandringsgrunn;2007;01;annet;alle;prosent;1,4;
befolkning_innvandringsgrunn;2007;01;uoppgitt;alle;prosent;39,2;
befolkning_innvandringsgrunn;2007;01;alle;1;prosent;49,3;
befolkning_innvandringsgrunn;2007;01;arbeid;1;prosent;4,4;
befolkning_innvandringsgrunn;2007;01;flukt;1;prosent;19,7;
befolkning_innvandringsgrunn;2007;01;familie;1;prosent;5,0;
befolkning_innvandringsgrunn;2007;01;annet;1;prosent;0,4;
befolkning_innvandringsgrunn;2007;01;uoppgitt;1;prosent;19,8;
befolkning_innvandringsgrunn;2007;01;alle;0;prosent;50,7;
befolkning_innvandringsgrunn;2007;01;arbeid;0;prosent;0,9;
befolkning_innvandringsgrunn;2007;01;flukt;0;prosent;19,2;
befolkning_innvandringsgrunn;2007;01;familie;0;prosent;10,1;
befolkning_innvandringsgrunn;2007;01;annet;0;prosent;1,0;
befolkning_innvandringsgrunn;2007;01;uoppgitt;0;prosent;19,4;
befolkning_innvandringsgrunn;2007;02;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;02;arbeid;alle;prosent;8,2;
befolkning_innvandringsgrunn;2007;02;flukt;alle;prosent;23,3;
befolkning_innvandringsgrunn;2007;02;familie;alle;prosent;18,0;
befolkning_innvandringsgrunn;2007;02;annet;alle;prosent;3,7;
befolkning_innvandringsgrunn;2007;02;uoppgitt;alle;prosent;46,9;
befolkning_innvandringsgrunn;2007;02;alle;1;prosent;47,8;
befolkning_innvandringsgrunn;2007;02;arbeid;1;prosent;6,5;
befolkning_innvandringsgrunn;2007;02;flukt;1;prosent;11,3;
befolkning_innvandringsgrunn;2007;02;familie;1;prosent;6,4;
befolkning_innvandringsgrunn;2007;02;annet;1;prosent;1,0;
befolkning_innvandringsgrunn;2007;02;uoppgitt;1;prosent;22,6;
befolkning_innvandringsgrunn;2007;02;alle;0;prosent;52,2;
befolkning_innvandringsgrunn;2007;02;arbeid;0;prosent;1,7;
befolkning_innvandringsgrunn;2007;02;flukt;0;prosent;11,9;
befolkning_innvandringsgrunn;2007;02;familie;0;prosent;11,6;
befolkning_innvandringsgrunn;2007;02;annet;0;prosent;2,7;
befolkning_innvandringsgrunn;2007;02;uoppgitt;0;prosent;24,2;
befolkning_innvandringsgrunn;2007;03;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;03;arbeid;alle;prosent;6,5;
befolkning_innvandringsgrunn;2007;03;flukt;alle;prosent;24,8;
befolkning_innvandringsgrunn;2007;03;familie;alle;prosent;19,5;
befolkning_innvandringsgrunn;2007;03;annet;alle;prosent;4,1;
befolkning_innvandringsgrunn;2007;03;uoppgitt;alle;prosent;45,1;
befolkning_innvandringsgrunn;2007;03;alle;1;prosent;50,9;
befolkning_innvandringsgrunn;2007;03;arbeid;1;prosent;4,9;
befolkning_innvandringsgrunn;2007;03;flukt;1;prosent;12,0;
befolkning_innvandringsgrunn;2007;03;familie;1;prosent;8,4;
befolkning_innvandringsgrunn;2007;03;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2007;03;uoppgitt;1;prosent;24,4;
befolkning_innvandringsgrunn;2007;03;alle;0;prosent;49,1;
befolkning_innvandringsgrunn;2007;03;arbeid;0;prosent;1,6;
befolkning_innvandringsgrunn;2007;03;flukt;0;prosent;12,8;
befolkning_innvandringsgrunn;2007;03;familie;0;prosent;11,2;
befolkning_innvandringsgrunn;2007;03;annet;0;prosent;2,8;
befolkning_innvandringsgrunn;2007;03;uoppgitt;0;prosent;20,7;
befolkning_innvandringsgrunn;2007;04;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;04;arbeid;alle;prosent;6,2;
befolkning_innvandringsgrunn;2007;04;flukt;alle;prosent;33,8;
befolkning_innvandringsgrunn;2007;04;familie;alle;prosent;17,8;
befolkning_innvandringsgrunn;2007;04;annet;alle;prosent;2,8;
befolkning_innvandringsgrunn;2007;04;uoppgitt;alle;prosent;39,4;
befolkning_innvandringsgrunn;2007;04;alle;1;prosent;47,0;
befolkning_innvandringsgrunn;2007;04;arbeid;1;prosent;4,7;
befolkning_innvandringsgrunn;2007;04;flukt;1;prosent;17,4;
befolkning_innvandringsgrunn;2007;04;familie;1;prosent;5,4;
befolkning_innvandringsgrunn;2007;04;annet;1;prosent;0,9;
