tabell_navn;aar;naringsregion_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2011;01;flukt;1;personer;505;
befolkning_innvandringsgrunn;2011;01;familie;1;personer;105;
befolkning_innvandringsgrunn;2011;01;annet;1;personer;37;
befolkning_innvandringsgrunn;2011;01;uoppgitt;1;personer;410;
befolkning_innvandringsgrunn;2011;01;alle;0;personer;1267;
befolkning_innvandringsgrunn;2011;01;arbeid;0;personer;68;
befolkning_innvandringsgrunn;2011;01;flukt;0;personer;470;
befolkning_innvandringsgrunn;2011;01;familie;0;personer;305;
befolkning_innvandringsgrunn;2011;01;annet;0;personer;56;
befolkning_innvandringsgrunn;2011;01;uoppgitt;0;personer;368;
befolkning_innvandringsgrunn;2012;01; ;alle;personer;29543;
befolkning_innvandringsgrunn;2012;01;alle;alle;personer;2671;
befolkning_innvandringsgrunn;2012;01;arbeid;alle;personer;293;
befolkning_innvandringsgrunn;2012;01;flukt;alle;personer;1022;
befolkning_innvandringsgrunn;2012;01;familie;alle;personer;468;
befolkning_innvandringsgrunn;2012;01;annet;alle;personer;96;
befolkning_innvandringsgrunn;2012;01;uoppgitt;alle;personer;792;
befolkning_innvandringsgrunn;2012;01;alle;1;personer;1325;
befolkning_innvandringsgrunn;2012;01;arbeid;1;personer;204;
befolkning_innvandringsgrunn;2012;01;flukt;1;personer;533;
befolkning_innvandringsgrunn;2012;01;familie;1;personer;124;
befolkning_innvandringsgrunn;2012;01;annet;1;personer;41;
befolkning_innvandringsgrunn;2012;01;uoppgitt;1;personer;423;
befolkning_innvandringsgrunn;2012;01;alle;0;personer;1346;
befolkning_innvandringsgrunn;2012;01;arbeid;0;personer;89;
befolkning_innvandringsgrunn;2012;01;flukt;0;personer;489;
befolkning_innvandringsgrunn;2012;01;familie;0;personer;344;
befolkning_innvandringsgrunn;2012;01;annet;0;personer;55;
befolkning_innvandringsgrunn;2012;01;uoppgitt;0;personer;369;
befolkning_innvandringsgrunn;2013;01; ;alle;personer;29880;
befolkning_innvandringsgrunn;2013;01;alle;alle;personer;2840;
befolkning_innvandringsgrunn;2013;01;arbeid;alle;personer;357;
befolkning_innvandringsgrunn;2013;01;flukt;alle;personer;1070;
befolkning_innvandringsgrunn;2013;01;familie;alle;personer;519;
befolkning_innvandringsgrunn;2013;01;annet;alle;personer;99;
befolkning_innvandringsgrunn;2013;01;uoppgitt;alle;personer;795;
befolkning_innvandringsgrunn;2013;01;alle;1;personer;1412;
befolkning_innvandringsgrunn;2013;01;arbeid;1;personer;249;
befolkning_innvandringsgrunn;2013;01;flukt;1;personer;556;
befolkning_innvandringsgrunn;2013;01;familie;1;personer;150;
befolkning_innvandringsgrunn;2013;01;annet;1;personer;39;
befolkning_innvandringsgrunn;2013;01;uoppgitt;1;personer;418;
befolkning_innvandringsgrunn;2013;01;alle;0;personer;1428;
befolkning_innvandringsgrunn;2013;01;arbeid;0;personer;108;
befolkning_innvandringsgrunn;2013;01;flukt;0;personer;514;
befolkning_innvandringsgrunn;2013;01;familie;0;personer;369;
befolkning_innvandringsgrunn;2013;01;annet;0;personer;60;
befolkning_innvandringsgrunn;2013;01;uoppgitt;0;personer;377;
befolkning_innvandringsgrunn;2014;01; ;alle;personer;30132;
befolkning_innvandringsgrunn;2014;01;alle;alle;personer;2986;
befolkning_innvandringsgrunn;2014;01;arbeid;alle;personer;399;
befolkning_innvandringsgrunn;2014;01;flukt;alle;personer;1136;
befolkning_innvandringsgrunn;2014;01;familie;alle;personer;559;
befolkning_innvandringsgrunn;2014;01;annet;alle;personer;113;
befolkning_innvandringsgrunn;2014;01;uoppgitt;alle;personer;779;
befolkning_innvandringsgrunn;2014;01;alle;1;personer;1484;
befolkning_innvandringsgrunn;2014;01;arbeid;1;personer;282;
befolkning_innvandringsgrunn;2014;01;flukt;1;personer;585;
befolkning_innvandringsgrunn;2014;01;familie;1;personer;162;
befolkning_innvandringsgrunn;2014;01;annet;1;personer;44;
befolkning_innvandringsgrunn;2014;01;uoppgitt;1;personer;411;
befolkning_innvandringsgrunn;2014;01;alle;0;personer;1502;
befolkning_innvandringsgrunn;2014;01;arbeid;0;personer;117;
befolkning_innvandringsgrunn;2014;01;flukt;0;personer;551;
befolkning_innvandringsgrunn;2014;01;familie;0;personer;397;
befolkning_innvandringsgrunn;2014;01;annet;0;personer;69;
befolkning_innvandringsgrunn;2014;01;uoppgitt;0;personer;368;
befolkning_innvandringsgrunn;2015;01; ;alle;personer;30328;
befolkning_innvandringsgrunn;2015;01;alle;alle;personer;3096;
befolkning_innvandringsgrunn;2015;01;arbeid;alle;personer;423;
befolkning_innvandringsgrunn;2015;01;flukt;alle;personer;1152;
befolkning_innvandringsgrunn;2015;01;familie;alle;personer;591;
befolkning_innvandringsgrunn;2015;01;annet;alle;personer;123;
befolkning_innvandringsgrunn;2015;01;uoppgitt;alle;personer;807;
befolkning_innvandringsgrunn;2015;01;alle;1;personer;1541;
befolkning_innvandringsgrunn;2015;01;arbeid;1;personer;295;
befolkning_innvandringsgrunn;2015;01;flukt;1;personer;599;
befolkning_innvandringsgrunn;2015;01;familie;1;personer;176;
befolkning_innvandringsgrunn;2015;01;annet;1;personer;51;
befolkning_innvandringsgrunn;2015;01;uoppgitt;1;personer;420;
befolkning_innvandringsgrunn;2015;01;alle;0;personer;1555;
befolkning_innvandringsgrunn;2015;01;arbeid;0;personer;128;
befolkning_innvandringsgrunn;2015;01;flukt;0;personer;553;
befolkning_innvandringsgrunn;2015;01;familie;0;personer;415;
befolkning_innvandringsgrunn;2015;01;annet;0;personer;72;
befolkning_innvandringsgrunn;2015;01;uoppgitt;0;personer;387;
befolkning_innvandringsgrunn;2006;02; ;alle;personer;55281;
befolkning_innvandringsgrunn;2006;02;alle;alle;personer;3573;
befolkning_innvandringsgrunn;2006;02;arbeid;alle;personer;164;
befolkning_innvandringsgrunn;2006;02;flukt;alle;personer;1681;
befolkning_innvandringsgrunn;2006;02;familie;alle;personer;523;
befolkning_innvandringsgrunn;2006;02;annet;alle;personer;56;
befolkning_innvandringsgrunn;2006;02;uoppgitt;alle;personer;1149;
befolkning_innvandringsgrunn;2006;02;alle;1;personer;1731;
befolkning_innvandringsgrunn;2006;02;arbeid;1;personer;132;
befolkning_innvandringsgrunn;2006;02;flukt;1;personer;884;
befolkning_innvandringsgrunn;2006;02;familie;1;personer;159;
befolkning_innvandringsgrunn;2006;02;annet;1;personer;9;
befolkning_innvandringsgrunn;2006;02;uoppgitt;1;personer;547;
befolkning_innvandringsgrunn;2006;02;alle;0;personer;1842;
befolkning_innvandringsgrunn;2006;02;arbeid;0;personer;32;
befolkning_innvandringsgrunn;2006;02;flukt;0;personer;797;
befolkning_innvandringsgrunn;2006;02;familie;0;personer;364;
befolkning_innvandringsgrunn;2006;02;annet;0;personer;47;
befolkning_innvandringsgrunn;2006;02;uoppgitt;0;personer;602;
befolkning_innvandringsgrunn;2007;02; ;alle;personer;55640;
befolkning_innvandringsgrunn;2007;02;alle;alle;personer;3789;
befolkning_innvandringsgrunn;2007;02;arbeid;alle;personer;264;
befolkning_innvandringsgrunn;2007;02;flukt;alle;personer;1736;
befolkning_innvandringsgrunn;2007;02;familie;alle;personer;591;
befolkning_innvandringsgrunn;2007;02;annet;alle;personer;66;
befolkning_innvandringsgrunn;2007;02;uoppgitt;alle;personer;1132;
befolkning_innvandringsgrunn;2007;02;alle;1;personer;1855;
befolkning_innvandringsgrunn;2007;02;arbeid;1;personer;222;
befolkning_innvandringsgrunn;2007;02;flukt;1;personer;901;
befolkning_innvandringsgrunn;2007;02;familie;1;personer;173;
befolkning_innvandringsgrunn;2007;02;annet;1;personer;13;
befolkning_innvandringsgrunn;2007;02;uoppgitt;1;personer;546;
befolkning_innvandringsgrunn;2007;02;alle;0;personer;1934;
befolkning_innvandringsgrunn;2007;02;arbeid;0;personer;42;
befolkning_innvandringsgrunn;2007;02;flukt;0;personer;835;
befolkning_innvandringsgrunn;2007;02;familie;0;personer;418;
befolkning_innvandringsgrunn;2007;02;annet;0;personer;53;
befolkning_innvandringsgrunn;2007;02;uoppgitt;0;personer;586;
befolkning_innvandringsgrunn;2008;02; ;alle;personer;56296;
befolkning_innvandringsgrunn;2008;02;alle;alle;personer;4161;
befolkning_innvandringsgrunn;2008;02;arbeid;alle;personer;368;
befolkning_innvandringsgrunn;2008;02;flukt;alle;personer;1849;
befolkning_innvandringsgrunn;2008;02;familie;alle;personer;713;
befolkning_innvandringsgrunn;2008;02;annet;alle;personer;74;
befolkning_innvandringsgrunn;2008;02;uoppgitt;alle;personer;1157;
befolkning_innvandringsgrunn;2008;02;alle;1;personer;2055;
befolkning_innvandringsgrunn;2008;02;arbeid;1;personer;315;
befolkning_innvandringsgrunn;2008;02;flukt;1;personer;958;
befolkning_innvandringsgrunn;2008;02;familie;1;personer;219;
befolkning_innvandringsgrunn;2008;02;annet;1;personer;11;
befolkning_innvandringsgrunn;2008;02;uoppgitt;1;personer;552;
befolkning_innvandringsgrunn;2008;02;alle;0;personer;2106;
befolkning_innvandringsgrunn;2008;02;arbeid;0;personer;53;
befolkning_innvandringsgrunn;2008;02;flukt;0;personer;891;
befolkning_innvandringsgrunn;2008;02;familie;0;personer;494;
befolkning_innvandringsgrunn;2008;02;annet;0;personer;63;
befolkning_innvandringsgrunn;2008;02;uoppgitt;0;personer;605;
befolkning_innvandringsgrunn;2009;02; ;alle;personer;56794;
befolkning_innvandringsgrunn;2009;02;alle;alle;personer;4537;
befolkning_innvandringsgrunn;2009;02;arbeid;alle;personer;525;
befolkning_innvandringsgrunn;2009;02;flukt;alle;personer;1917;
befolkning_innvandringsgrunn;2009;02;familie;alle;personer;835;
befolkning_innvandringsgrunn;2009;02;annet;alle;personer;83;
befolkning_innvandringsgrunn;2009;02;uoppgitt;alle;personer;1177;
befolkning_innvandringsgrunn;2009;02;alle;1;personer;2279;
befolkning_innvandringsgrunn;2009;02;arbeid;1;personer;449;
befolkning_innvandringsgrunn;2009;02;flukt;1;personer;997;
befolkning_innvandringsgrunn;2009;02;familie;1;personer;257;
befolkning_innvandringsgrunn;2009;02;annet;1;personer;14;
befolkning_innvandringsgrunn;2009;02;uoppgitt;1;personer;562;
befolkning_innvandringsgrunn;2009;02;alle;0;personer;2258;
befolkning_innvandringsgrunn;2009;02;arbeid;0;personer;76;
befolkning_innvandringsgrunn;2009;02;flukt;0;personer;920;
befolkning_innvandringsgrunn;2009;02;familie;0;personer;578;
befolkning_innvandringsgrunn;2009;02;annet;0;personer;69;
befolkning_innvandringsgrunn;2009;02;uoppgitt;0;personer;615;
befolkning_innvandringsgrunn;2010;02; ;alle;personer;57327;
befolkning_innvandringsgrunn;2010;02;alle;alle;personer;5001;
befolkning_innvandringsgrunn;2010;02;arbeid;alle;personer;724;
befolkning_innvandringsgrunn;2010;02;flukt;alle;personer;1992;
befolkning_innvandringsgrunn;2010;02;familie;alle;personer;978;
befolkning_innvandringsgrunn;2010;02;annet;alle;personer;85;
befolkning_innvandringsgrunn;2010;02;uoppgitt;alle;personer;1222;
befolkning_innvandringsgrunn;2010;02;alle;1;personer;2538;
befolkning_innvandringsgrunn;2010;02;arbeid;1;personer;595;
befolkning_innvandringsgrunn;2010;02;flukt;1;personer;1033;
befolkning_innvandringsgrunn;2010;02;familie;1;personer;306;
befolkning_innvandringsgrunn;2010;02;annet;1;personer;14;
befolkning_innvandringsgrunn;2010;02;uoppgitt;1;personer;590;
befolkning_innvandringsgrunn;2010;02;alle;0;personer;2463;
befolkning_innvandringsgrunn;2010;02;arbeid;0;personer;129;
befolkning_innvandringsgrunn;2010;02;flukt;0;personer;959;
befolkning_innvandringsgrunn;2010;02;familie;0;personer;672;
befolkning_innvandringsgrunn;2010;02;annet;0;personer;71;
befolkning_innvandringsgrunn;2010;02;uoppgitt;0;personer;632;
befolkning_innvandringsgrunn;2011;02; ;alle;personer;57852;
befolkning_innvandringsgrunn;2011;02;alle;alle;personer;5399;
befolkning_innvandringsgrunn;2011;02;arbeid;alle;personer;907;
befolkning_innvandringsgrunn;2011;02;flukt;alle;personer;2063;
befolkning_innvandringsgrunn;2011;02;familie;alle;personer;1094;
befolkning_innvandringsgrunn;2011;02;annet;alle;personer;89;
befolkning_innvandringsgrunn;2011;02;uoppgitt;alle;personer;1246;
befolkning_innvandringsgrunn;2011;02;alle;1;personer;2755;
befolkning_innvandringsgrunn;2011;02;arbeid;1;personer;736;
befolkning_innvandringsgrunn;2011;02;flukt;1;personer;1060;
befolkning_innvandringsgrunn;2011;02;familie;1;personer;350;
befolkning_innvandringsgrunn;2011;02;annet;1;personer;15;
befolkning_innvandringsgrunn;2011;02;uoppgitt;1;personer;594;
befolkning_innvandringsgrunn;2011;02;alle;0;personer;2644;
befolkning_innvandringsgrunn;2011;02;arbeid;0;personer;171;
befolkning_innvandringsgrunn;2011;02;flukt;0;personer;1003;
befolkning_innvandringsgrunn;2011;02;familie;0;personer;744;
befolkning_innvandringsgrunn;2011;02;annet;0;personer;74;
befolkning_innvandringsgrunn;2011;02;uoppgitt;0;personer;652;
befolkning_innvandringsgrunn;2012;02; ;alle;personer;58580;
befolkning_innvandringsgrunn;2012;02;alle;alle;personer;5907;
befolkning_innvandringsgrunn;2012;02;arbeid;alle;personer;1161;
befolkning_innvandringsgrunn;2012;02;flukt;alle;personer;2089;
befolkning_innvandringsgrunn;2012;02;familie;alle;personer;1259;
befolkning_innvandringsgrunn;2012;02;annet;alle;personer;119;
befolkning_innvandringsgrunn;2012;02;uoppgitt;alle;personer;1279;
befolkning_innvandringsgrunn;2012;02;alle;1;personer;3063;
befolkning_innvandringsgrunn;2012;02;arbeid;1;personer;936;
befolkning_innvandringsgrunn;2012;02;flukt;1;personer;1079;
befolkning_innvandringsgrunn;2012;02;familie;1;personer;404;
befolkning_innvandringsgrunn;2012;02;annet;1;personer;21;
befolkning_innvandringsgrunn;2012;02;uoppgitt;1;personer;623;
befolkning_innvandringsgrunn;2012;02;alle;0;personer;2844;
befolkning_innvandringsgrunn;2012;02;arbeid;0;personer;225;
befolkning_innvandringsgrunn;2012;02;flukt;0;personer;1010;
befolkning_innvandringsgrunn;2012;02;familie;0;personer;855;
befolkning_innvandringsgrunn;2012;02;annet;0;personer;98;
befolkning_innvandringsgrunn;2012;02;uoppgitt;0;personer;656;
befolkning_innvandringsgrunn;2013;02; ;alle;personer;59468;
befolkning_innvandringsgrunn;2013;02;alle;alle;personer;6477;
befolkning_innvandringsgrunn;2013;02;arbeid;alle;personer;1442;
befolkning_innvandringsgrunn;2013;02;flukt;alle;personer;2142;
befolkning_innvandringsgrunn;2013;02;familie;alle;personer;1451;
befolkning_innvandringsgrunn;2013;02;annet;alle;personer;143;
befolkning_innvandringsgrunn;2013;02;uoppgitt;alle;personer;1299;
befolkning_innvandringsgrunn;2013;02;alle;1;personer;3398;
befolkning_innvandringsgrunn;2013;02;arbeid;1;personer;1158;
befolkning_innvandringsgrunn;2013;02;flukt;1;personer;1119;
befolkning_innvandringsgrunn;2013;02;familie;1;personer;464;
befolkning_innvandringsgrunn;2013;02;annet;1;personer;31;
befolkning_innvandringsgrunn;2013;02;uoppgitt;1;personer;626;
befolkning_innvandringsgrunn;2013;02;alle;0;personer;3079;
befolkning_innvandringsgrunn;2013;02;arbeid;0;personer;284;
befolkning_innvandringsgrunn;2013;02;flukt;0;personer;1023;
befolkning_innvandringsgrunn;2013;02;familie;0;personer;987;
befolkning_innvandringsgrunn;2013;02;annet;0;personer;112;
befolkning_innvandringsgrunn;2013;02;uoppgitt;0;personer;673;
befolkning_innvandringsgrunn;2014;02; ;alle;personer;60303;
befolkning_innvandringsgrunn;2014;02;alle;alle;personer;7007;
befolkning_innvandringsgrunn;2014;02;arbeid;alle;personer;1643;
befolkning_innvandringsgrunn;2014;02;flukt;alle;personer;2196;
befolkning_innvandringsgrunn;2014;02;familie;alle;personer;1672;
befolkning_innvandringsgrunn;2014;02;annet;alle;personer;168;
befolkning_innvandringsgrunn;2014;02;uoppgitt;alle;personer;1328;
befolkning_innvandringsgrunn;2014;02;alle;1;personer;3670;
befolkning_innvandringsgrunn;2014;02;arbeid;1;personer;1304;
befolkning_innvandringsgrunn;2014;02;flukt;1;personer;1152;
befolkning_innvandringsgrunn;2014;02;familie;1;personer;530;
befolkning_innvandringsgrunn;2014;02;annet;1;personer;37;
befolkning_innvandringsgrunn;2014;02;uoppgitt;1;personer;647;
befolkning_innvandringsgrunn;2014;02;alle;0;personer;3337;
befolkning_innvandringsgrunn;2014;02;arbeid;0;personer;339;
befolkning_innvandringsgrunn;2014;02;flukt;0;personer;1044;
befolkning_innvandringsgrunn;2014;02;familie;0;personer;1142;
befolkning_innvandringsgrunn;2014;02;annet;0;personer;131;
befolkning_innvandringsgrunn;2014;02;uoppgitt;0;personer;681;
befolkning_innvandringsgrunn;2015;02; ;alle;personer;60689;
befolkning_innvandringsgrunn;2015;02;alle;alle;personer;7265;
befolkning_innvandringsgrunn;2015;02;arbeid;alle;personer;1702;
befolkning_innvandringsgrunn;2015;02;flukt;alle;personer;2282;
befolkning_innvandringsgrunn;2015;02;familie;alle;personer;1762;
befolkning_innvandringsgrunn;2015;02;annet;alle;personer;177;
befolkning_innvandringsgrunn;2015;02;uoppgitt;alle;personer;1342;
befolkning_innvandringsgrunn;2015;02;alle;1;personer;3817;
befolkning_innvandringsgrunn;2015;02;arbeid;1;personer;1343;
befolkning_innvandringsgrunn;2015;02;flukt;1;personer;1222;
befolkning_innvandringsgrunn;2015;02;familie;1;personer;553;
befolkning_innvandringsgrunn;2015;02;annet;1;personer;41;
befolkning_innvandringsgrunn;2015;02;uoppgitt;1;personer;658;
befolkning_innvandringsgrunn;2015;02;alle;0;personer;3448;
befolkning_innvandringsgrunn;2015;02;arbeid;0;personer;359;
befolkning_innvandringsgrunn;2015;02;flukt;0;personer;1060;
befolkning_innvandringsgrunn;2015;02;familie;0;personer;1209;
befolkning_innvandringsgrunn;2015;02;annet;0;personer;136;
befolkning_innvandringsgrunn;2015;02;uoppgitt;0;personer;684;
befolkning_innvandringsgrunn;2006;03; ;alle;personer;52659;
befolkning_innvandringsgrunn;2006;03;alle;alle;personer;3789;
befolkning_innvandringsgrunn;2006;03;arbeid;alle;personer;131;
befolkning_innvandringsgrunn;2006;03;flukt;alle;personer;1400;
befolkning_innvandringsgrunn;2006;03;familie;alle;personer;672;
befolkning_innvandringsgrunn;2006;03;annet;alle;personer;83;
befolkning_innvandringsgrunn;2006;03;uoppgitt;alle;personer;1503;
befolkning_innvandringsgrunn;2006;03;alle;1;personer;1836;
befolkning_innvandringsgrunn;2006;03;arbeid;1;personer;100;
befolkning_innvandringsgrunn;2006;03;flukt;1;personer;736;
befolkning_innvandringsgrunn;2006;03;familie;1;personer;241;
befolkning_innvandringsgrunn;2006;03;annet;1;personer;25;
befolkning_innvandringsgrunn;2006;03;uoppgitt;1;personer;734;
befolkning_innvandringsgrunn;2006;03;alle;0;personer;1953;
befolkning_innvandringsgrunn;2006;03;arbeid;0;personer;31;
befolkning_innvandringsgrunn;2006;03;flukt;0;personer;664;
befolkning_innvandringsgrunn;2006;03;familie;0;personer;431;
befolkning_innvandringsgrunn;2006;03;annet;0;personer;58;
befolkning_innvandringsgrunn;2006;03;uoppgitt;0;personer;769;
befolkning_innvandringsgrunn;2007;03; ;alle;personer;53278;
befolkning_innvandringsgrunn;2007;03;alle;alle;personer;4039;
befolkning_innvandringsgrunn;2007;03;arbeid;alle;personer;237;
befolkning_innvandringsgrunn;2007;03;flukt;alle;personer;1507;
befolkning_innvandringsgrunn;2007;03;familie;alle;personer;730;
befolkning_innvandringsgrunn;2007;03;annet;alle;personer;67;
befolkning_innvandringsgrunn;2007;03;uoppgitt;alle;personer;1498;
befolkning_innvandringsgrunn;2007;03;alle;1;personer;1977;
befolkning_innvandringsgrunn;2007;03;arbeid;1;personer;187;
befolkning_innvandringsgrunn;2007;03;flukt;1;personer;794;
befolkning_innvandringsgrunn;2007;03;familie;1;personer;257;
befolkning_innvandringsgrunn;2007;03;annet;1;personer;16;
befolkning_innvandringsgrunn;2007;03;uoppgitt;1;personer;723;
befolkning_innvandringsgrunn;2007;03;alle;0;personer;2062;
befolkning_innvandringsgrunn;2007;03;arbeid;0;personer;50;
befolkning_innvandringsgrunn;2007;03;flukt;0;personer;713;
befolkning_innvandringsgrunn;2007;03;familie;0;personer;473;
befolkning_innvandringsgrunn;2007;03;annet;0;personer;51;
befolkning_innvandringsgrunn;2007;03;uoppgitt;0;personer;775;
befolkning_innvandringsgrunn;2008;03; ;alle;personer;54080;
befolkning_innvandringsgrunn;2008;03;alle;alle;personer;4460;
befolkning_innvandringsgrunn;2008;03;arbeid;alle;personer;440;
befolkning_innvandringsgrunn;2008;03;flukt;alle;personer;1576;
befolkning_innvandringsgrunn;2008;03;familie;alle;personer;841;
befolkning_innvandringsgrunn;2008;03;annet;alle;personer;76;
