tabell_navn;aar;kommune_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2015;0137;familie;0;person;104;
befolkning_innvandringsgrunn;2015;0137;annet;0;person;11;
befolkning_innvandringsgrunn;2015;0137;uoppgitt;0;person;66;
befolkning_innvandringsgrunn;2015;0138; ;alle;person;5343;
befolkning_innvandringsgrunn;2015;0138;alle;alle;person;729;
befolkning_innvandringsgrunn;2015;0138;arbeid;alle;person;239;
befolkning_innvandringsgrunn;2015;0138;flukt;alle;person;115;
befolkning_innvandringsgrunn;2015;0138;familie;alle;person;180;
befolkning_innvandringsgrunn;2015;0138;annet;alle;person;22;
befolkning_innvandringsgrunn;2015;0138;uoppgitt;alle;person;173;
befolkning_innvandringsgrunn;2015;0138;alle;1;person;392;
befolkning_innvandringsgrunn;2015;0138;arbeid;1;person;186;
befolkning_innvandringsgrunn;2015;0138;flukt;1;person;70;
befolkning_innvandringsgrunn;2015;0138;familie;1;person;50;
befolkning_innvandringsgrunn;2015;0138;annet;1;person;5;
befolkning_innvandringsgrunn;2015;0138;uoppgitt;1;person;81;
befolkning_innvandringsgrunn;2015;0138;alle;0;person;337;
befolkning_innvandringsgrunn;2015;0138;arbeid;0;person;53;
befolkning_innvandringsgrunn;2015;0138;flukt;0;person;45;
befolkning_innvandringsgrunn;2015;0138;familie;0;person;130;
befolkning_innvandringsgrunn;2015;0138;annet;0;person;17;
befolkning_innvandringsgrunn;2015;0138;uoppgitt;0;person;92;
befolkning_innvandringsgrunn;2015;0211; ;alle;person;16310;
befolkning_innvandringsgrunn;2015;0211;alle;alle;person;1983;
befolkning_innvandringsgrunn;2015;0211;arbeid;alle;person;417;
befolkning_innvandringsgrunn;2015;0211;flukt;alle;person;433;
befolkning_innvandringsgrunn;2015;0211;familie;alle;person;440;
befolkning_innvandringsgrunn;2015;0211;annet;alle;person;78;
befolkning_innvandringsgrunn;2015;0211;uoppgitt;alle;person;615;
befolkning_innvandringsgrunn;2015;0211;alle;1;person;1047;
befolkning_innvandringsgrunn;2015;0211;arbeid;1;person;311;
befolkning_innvandringsgrunn;2015;0211;flukt;1;person;229;
befolkning_innvandringsgrunn;2015;0211;familie;1;person;154;
befolkning_innvandringsgrunn;2015;0211;annet;1;person;18;
befolkning_innvandringsgrunn;2015;0211;uoppgitt;1;person;335;
befolkning_innvandringsgrunn;2015;0211;alle;0;person;936;
befolkning_innvandringsgrunn;2015;0211;arbeid;0;person;106;
befolkning_innvandringsgrunn;2015;0211;flukt;0;person;204;
befolkning_innvandringsgrunn;2015;0211;familie;0;person;286;
befolkning_innvandringsgrunn;2015;0211;annet;0;person;60;
befolkning_innvandringsgrunn;2015;0211;uoppgitt;0;person;280;
befolkning_innvandringsgrunn;2015;0213; ;alle;person;29775;
befolkning_innvandringsgrunn;2015;0213;alle;alle;person;3826;
befolkning_innvandringsgrunn;2015;0213;arbeid;alle;person;647;
befolkning_innvandringsgrunn;2015;0213;flukt;alle;person;1103;
befolkning_innvandringsgrunn;2015;0213;familie;alle;person;766;
befolkning_innvandringsgrunn;2015;0213;annet;alle;person;113;
befolkning_innvandringsgrunn;2015;0213;uoppgitt;alle;person;1197;
befolkning_innvandringsgrunn;2015;0213;alle;1;person;1987;
befolkning_innvandringsgrunn;2015;0213;arbeid;1;person;510;
befolkning_innvandringsgrunn;2015;0213;flukt;1;person;569;
befolkning_innvandringsgrunn;2015;0213;familie;1;person;282;
befolkning_innvandringsgrunn;2015;0213;annet;1;person;26;
befolkning_innvandringsgrunn;2015;0213;uoppgitt;1;person;600;
befolkning_innvandringsgrunn;2015;0213;alle;0;person;1839;
befolkning_innvandringsgrunn;2015;0213;arbeid;0;person;137;
befolkning_innvandringsgrunn;2015;0213;flukt;0;person;534;
befolkning_innvandringsgrunn;2015;0213;familie;0;person;484;
befolkning_innvandringsgrunn;2015;0213;annet;0;person;87;
befolkning_innvandringsgrunn;2015;0213;uoppgitt;0;person;597;
befolkning_innvandringsgrunn;2015;0214; ;alle;person;18503;
befolkning_innvandringsgrunn;2015;0214;alle;alle;person;3218;
befolkning_innvandringsgrunn;2015;0214;arbeid;alle;person;767;
befolkning_innvandringsgrunn;2015;0214;flukt;alle;person;494;
befolkning_innvandringsgrunn;2015;0214;familie;alle;person;646;
befolkning_innvandringsgrunn;2015;0214;annet;alle;person;580;
befolkning_innvandringsgrunn;2015;0214;uoppgitt;alle;person;731;
befolkning_innvandringsgrunn;2015;0214;alle;1;person;1758;
befolkning_innvandringsgrunn;2015;0214;arbeid;1;person;555;
befolkning_innvandringsgrunn;2015;0214;flukt;1;person;255;
befolkning_innvandringsgrunn;2015;0214;familie;1;person;245;
befolkning_innvandringsgrunn;2015;0214;annet;1;person;315;
befolkning_innvandringsgrunn;2015;0214;uoppgitt;1;person;388;
befolkning_innvandringsgrunn;2015;0214;alle;0;person;1460;
befolkning_innvandringsgrunn;2015;0214;arbeid;0;person;212;
befolkning_innvandringsgrunn;2015;0214;flukt;0;person;239;
befolkning_innvandringsgrunn;2015;0214;familie;0;person;401;
befolkning_innvandringsgrunn;2015;0214;annet;0;person;265;
befolkning_innvandringsgrunn;2015;0214;uoppgitt;0;person;343;
befolkning_innvandringsgrunn;2015;0215; ;alle;person;15656;
befolkning_innvandringsgrunn;2015;0215;alle;alle;person;1522;
befolkning_innvandringsgrunn;2015;0215;arbeid;alle;person;338;
befolkning_innvandringsgrunn;2015;0215;flukt;alle;person;229;
befolkning_innvandringsgrunn;2015;0215;familie;alle;person;340;
befolkning_innvandringsgrunn;2015;0215;annet;alle;person;61;
befolkning_innvandringsgrunn;2015;0215;uoppgitt;alle;person;554;
befolkning_innvandringsgrunn;2015;0215;alle;1;person;742;
befolkning_innvandringsgrunn;2015;0215;arbeid;1;person;243;
befolkning_innvandringsgrunn;2015;0215;flukt;1;person;125;
befolkning_innvandringsgrunn;2015;0215;familie;1;person;120;
befolkning_innvandringsgrunn;2015;0215;annet;1;person;12;
befolkning_innvandringsgrunn;2015;0215;uoppgitt;1;person;242;
befolkning_innvandringsgrunn;2015;0215;alle;0;person;780;
befolkning_innvandringsgrunn;2015;0215;arbeid;0;person;95;
befolkning_innvandringsgrunn;2015;0215;flukt;0;person;104;
befolkning_innvandringsgrunn;2015;0215;familie;0;person;220;
befolkning_innvandringsgrunn;2015;0215;annet;0;person;49;
befolkning_innvandringsgrunn;2015;0215;uoppgitt;0;person;312;
befolkning_innvandringsgrunn;2015;0216; ;alle;person;18372;
befolkning_innvandringsgrunn;2015;0216;alle;alle;person;2179;
befolkning_innvandringsgrunn;2015;0216;arbeid;alle;person;462;
befolkning_innvandringsgrunn;2015;0216;flukt;alle;person;301;
befolkning_innvandringsgrunn;2015;0216;familie;alle;person;497;
befolkning_innvandringsgrunn;2015;0216;annet;alle;person;113;
befolkning_innvandringsgrunn;2015;0216;uoppgitt;alle;person;806;
befolkning_innvandringsgrunn;2015;0216;alle;1;person;1074;
