tabell_navn;aar;fylke_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2009;00;innvandrere;alle;55-66;personer;38719;
befolkning_alder;2009;00;innvandrere;alle;67+;personer;22139;
befolkning_alder;2009;00;befolkningen_ellers;alle;0-5;personer;349056;
befolkning_alder;2009;00;befolkningen_ellers;alle;6-15;personer;588399;
befolkning_alder;2009;00;befolkningen_ellers;alle;16-19;personer;240568;
befolkning_alder;2009;00;befolkningen_ellers;alle;20-29;personer;509194;
befolkning_alder;2009;00;befolkningen_ellers;alle;30-54;personer;1464700;
befolkning_alder;2009;00;befolkningen_ellers;alle;55-66;personer;630265;
befolkning_alder;2009;00;befolkningen_ellers;alle;67+;personer;594475;
befolkning_alder;2009;00;alle;1;0-5;personer;182955;
befolkning_alder;2009;00;alle;1;6-15;personer;316424;
befolkning_alder;2009;00;alle;1;16-19;personer;131796;
befolkning_alder;2009;00;alle;1;20-29;personer;304001;
befolkning_alder;2009;00;alle;1;30-54;personer;861957;
befolkning_alder;2009;00;alle;1;55-66;personer;337631;
befolkning_alder;2009;00;alle;1;67+;personer;260289;
befolkning_alder;2009;00;innvandrere;1;0-5;personer;4225;
befolkning_alder;2009;00;innvandrere;1;6-15;personer;14970;
befolkning_alder;2009;00;innvandrere;1;16-19;personer;8058;
befolkning_alder;2009;00;innvandrere;1;20-29;personer;42647;
befolkning_alder;2009;00;innvandrere;1;30-54;personer;117744;
befolkning_alder;2009;00;innvandrere;1;55-66;personer;20415;
befolkning_alder;2009;00;innvandrere;1;67+;personer;8689;
befolkning_alder;2009;00;befolkningen_ellers;1;0-5;personer;178730;
befolkning_alder;2009;00;befolkningen_ellers;1;6-15;personer;301454;
befolkning_alder;2009;00;befolkningen_ellers;1;16-19;personer;123738;
befolkning_alder;2009;00;befolkningen_ellers;1;20-29;personer;261354;
befolkning_alder;2009;00;befolkningen_ellers;1;30-54;personer;744213;
befolkning_alder;2009;00;befolkningen_ellers;1;55-66;personer;317216;
befolkning_alder;2009;00;befolkningen_ellers;1;67+;personer;251600;
befolkning_alder;2009;00;alle;0;0-5;personer;174496;
befolkning_alder;2009;00;alle;0;6-15;personer;301250;
befolkning_alder;2009;00;alle;0;16-19;personer;124509;
befolkning_alder;2009;00;alle;0;20-29;personer;293319;
befolkning_alder;2009;00;alle;0;30-54;personer;822947;
befolkning_alder;2009;00;alle;0;55-66;personer;331353;
befolkning_alder;2009;00;alle;0;67+;personer;356325;
befolkning_alder;2009;00;innvandrere;0;0-5;personer;4170;
befolkning_alder;2009;00;innvandrere;0;6-15;personer;14305;
befolkning_alder;2009;00;innvandrere;0;16-19;personer;7679;
befolkning_alder;2009;00;innvandrere;0;20-29;personer;45479;
befolkning_alder;2009;00;innvandrere;0;30-54;personer;102460;
befolkning_alder;2009;00;innvandrere;0;55-66;personer;18304;
befolkning_alder;2009;00;innvandrere;0;67+;personer;13450;
befolkning_alder;2009;00;befolkningen_ellers;0;0-5;personer;170326;
befolkning_alder;2009;00;befolkningen_ellers;0;6-15;personer;286945;
befolkning_alder;2009;00;befolkningen_ellers;0;16-19;personer;116830;
befolkning_alder;2009;00;befolkningen_ellers;0;20-29;personer;247840;
befolkning_alder;2009;00;befolkningen_ellers;0;30-54;personer;720487;
befolkning_alder;2009;00;befolkningen_ellers;0;55-66;personer;313049;
befolkning_alder;2009;00;befolkningen_ellers;0;67+;personer;342875;
befolkning_alder;2010;00;alle;alle;0-5;personer;363597;
befolkning_alder;2010;00;alle;alle;6-15;personer;617745;
befolkning_alder;2010;00;alle;alle;16-19;personer;258415;
befolkning_alder;2010;00;alle;alle;20-29;personer;612617;
befolkning_alder;2010;00;alle;alle;30-54;personer;1696755;
befolkning_alder;2010;00;alle;alle;55-66;personer;683927;
befolkning_alder;2010;00;alle;alle;67+;personer;625143;
befolkning_alder;2010;00;innvandrere;alle;0-5;personer;9466;
befolkning_alder;2010;00;innvandrere;alle;6-15;personer;32019;
befolkning_alder;2010;00;innvandrere;alle;16-19;personer;17224;
befolkning_alder;2010;00;innvandrere;alle;20-29;personer;95302;
befolkning_alder;2010;00;innvandrere;alle;30-54;personer;240211;
befolkning_alder;2010;00;innvandrere;alle;55-66;personer;41686;
befolkning_alder;2010;00;innvandrere;alle;67+;personer;23438;
befolkning_alder;2010;00;befolkningen_ellers;alle;0-5;personer;354131;
befolkning_alder;2010;00;befolkningen_ellers;alle;6-15;personer;585726;
befolkning_alder;2010;00;befolkningen_ellers;alle;16-19;personer;241191;
befolkning_alder;2010;00;befolkningen_ellers;alle;20-29;personer;517315;
befolkning_alder;2010;00;befolkningen_ellers;alle;30-54;personer;1456544;
befolkning_alder;2010;00;befolkningen_ellers;alle;55-66;personer;642241;
befolkning_alder;2010;00;befolkningen_ellers;alle;67+;personer;601705;
befolkning_alder;2010;00;alle;1;0-5;personer;186400;
befolkning_alder;2010;00;alle;1;6-15;personer;316555;
befolkning_alder;2010;00;alle;1;16-19;personer;133046;
befolkning_alder;2010;00;alle;1;20-29;personer;311342;
befolkning_alder;2010;00;alle;1;30-54;personer;868230;
befolkning_alder;2010;00;alle;1;55-66;personer;345191;
befolkning_alder;2010;00;alle;1;67+;personer;265988;
befolkning_alder;2010;00;innvandrere;1;0-5;personer;4802;
befolkning_alder;2010;00;innvandrere;1;6-15;personer;16437;
befolkning_alder;2010;00;innvandrere;1;16-19;personer;9099;
befolkning_alder;2010;00;innvandrere;1;20-29;personer;45763;
befolkning_alder;2010;00;innvandrere;1;30-54;personer;128007;
befolkning_alder;2010;00;innvandrere;1;55-66;personer;22074;
befolkning_alder;2010;00;innvandrere;1;67+;personer;9373;
befolkning_alder;2010;00;befolkningen_ellers;1;0-5;personer;181598;
befolkning_alder;2010;00;befolkningen_ellers;1;6-15;personer;300118;
befolkning_alder;2010;00;befolkningen_ellers;1;16-19;personer;123947;
befolkning_alder;2010;00;befolkningen_ellers;1;20-29;personer;265579;
befolkning_alder;2010;00;befolkningen_ellers;1;30-54;personer;740223;
befolkning_alder;2010;00;befolkningen_ellers;1;55-66;personer;323117;
befolkning_alder;2010;00;befolkningen_ellers;1;67+;personer;256615;
befolkning_alder;2010;00;alle;0;0-5;personer;177197;
befolkning_alder;2010;00;alle;0;6-15;personer;301190;
befolkning_alder;2010;00;alle;0;16-19;personer;125369;
befolkning_alder;2010;00;alle;0;20-29;personer;301275;
befolkning_alder;2010;00;alle;0;30-54;personer;828525;
befolkning_alder;2010;00;alle;0;55-66;personer;338736;
befolkning_alder;2010;00;alle;0;67+;personer;359155;
befolkning_alder;2010;00;innvandrere;0;0-5;personer;4664;
befolkning_alder;2010;00;innvandrere;0;6-15;personer;15582;
befolkning_alder;2010;00;innvandrere;0;16-19;personer;8125;
befolkning_alder;2010;00;innvandrere;0;20-29;personer;49539;
befolkning_alder;2010;00;innvandrere;0;30-54;personer;112204;
befolkning_alder;2010;00;innvandrere;0;55-66;personer;19612;
befolkning_alder;2010;00;innvandrere;0;67+;personer;14065;
befolkning_alder;2010;00;befolkningen_ellers;0;0-5;personer;172533;
befolkning_alder;2010;00;befolkningen_ellers;0;6-15;personer;285608;
befolkning_alder;2010;00;befolkningen_ellers;0;16-19;personer;117244;
befolkning_alder;2010;00;befolkningen_ellers;0;20-29;personer;251736;
befolkning_alder;2010;00;befolkningen_ellers;0;30-54;personer;716321;
befolkning_alder;2010;00;befolkningen_ellers;0;55-66;personer;319124;
befolkning_alder;2010;00;befolkningen_ellers;0;67+;personer;345090;
befolkning_alder;2011;00;alle;alle;0-5;personer;368576;
befolkning_alder;2011;00;alle;alle;6-15;personer;617448;
befolkning_alder;2011;00;alle;alle;16-19;personer;259309;
befolkning_alder;2011;00;alle;alle;20-29;personer;632126;
befolkning_alder;2011;00;alle;alle;30-54;personer;1709353;
befolkning_alder;2011;00;alle;alle;55-66;personer;696456;
befolkning_alder;2011;00;alle;alle;67+;personer;637037;
befolkning_alder;2011;00;innvandrere;alle;0-5;personer;10414;
befolkning_alder;2011;00;innvandrere;alle;6-15;personer;34495;
befolkning_alder;2011;00;innvandrere;alle;16-19;personer;19038;
befolkning_alder;2011;00;innvandrere;alle;20-29;personer;104814;
befolkning_alder;2011;00;innvandrere;alle;30-54;personer;262160;
befolkning_alder;2011;00;innvandrere;alle;55-66;personer;44838;
befolkning_alder;2011;00;innvandrere;alle;67+;personer;24741;
befolkning_alder;2011;00;befolkningen_ellers;alle;0-5;personer;358162;
befolkning_alder;2011;00;befolkningen_ellers;alle;6-15;personer;582953;
befolkning_alder;2011;00;befolkningen_ellers;alle;16-19;personer;240271;
befolkning_alder;2011;00;befolkningen_ellers;alle;20-29;personer;527312;
befolkning_alder;2011;00;befolkningen_ellers;alle;30-54;personer;1447193;
befolkning_alder;2011;00;befolkningen_ellers;alle;55-66;personer;651618;
befolkning_alder;2011;00;befolkningen_ellers;alle;67+;personer;612296;
befolkning_alder;2011;00;alle;1;0-5;personer;188971;
befolkning_alder;2011;00;alle;1;6-15;personer;316291;
befolkning_alder;2011;00;alle;1;16-19;personer;133922;
befolkning_alder;2011;00;alle;1;20-29;personer;321102;
befolkning_alder;2011;00;alle;1;30-54;personer;875595;
befolkning_alder;2011;00;alle;1;55-66;personer;351535;
befolkning_alder;2011;00;alle;1;67+;personer;273433;
befolkning_alder;2011;00;innvandrere;1;0-5;personer;5193;
befolkning_alder;2011;00;innvandrere;1;6-15;personer;17805;
befolkning_alder;2011;00;innvandrere;1;16-19;personer;10377;
befolkning_alder;2011;00;innvandrere;1;20-29;personer;50442;
befolkning_alder;2011;00;innvandrere;1;30-54;personer;139882;
befolkning_alder;2011;00;innvandrere;1;55-66;personer;23849;
befolkning_alder;2011;00;innvandrere;1;67+;personer;10000;
befolkning_alder;2011;00;befolkningen_ellers;1;0-5;personer;183778;
befolkning_alder;2011;00;befolkningen_ellers;1;6-15;personer;298486;
befolkning_alder;2011;00;befolkningen_ellers;1;16-19;personer;123545;
befolkning_alder;2011;00;befolkningen_ellers;1;20-29;personer;270660;
befolkning_alder;2011;00;befolkningen_ellers;1;30-54;personer;735713;
befolkning_alder;2011;00;befolkningen_ellers;1;55-66;personer;327686;
befolkning_alder;2011;00;befolkningen_ellers;1;67+;personer;263433;
befolkning_alder;2011;00;alle;0;0-5;personer;179605;
befolkning_alder;2011;00;alle;0;6-15;personer;301157;
befolkning_alder;2011;00;alle;0;16-19;personer;125387;
befolkning_alder;2011;00;alle;0;20-29;personer;311024;
befolkning_alder;2011;00;alle;0;30-54;personer;833758;
befolkning_alder;2011;00;alle;0;55-66;personer;344921;
befolkning_alder;2011;00;alle;0;67+;personer;363604;
befolkning_alder;2011;00;innvandrere;0;0-5;personer;5221;
befolkning_alder;2011;00;innvandrere;0;6-15;personer;16690;
befolkning_alder;2011;00;innvandrere;0;16-19;personer;8661;
befolkning_alder;2011;00;innvandrere;0;20-29;personer;54372;
befolkning_alder;2011;00;innvandrere;0;30-54;personer;122278;
befolkning_alder;2011;00;innvandrere;0;55-66;personer;20989;
befolkning_alder;2011;00;innvandrere;0;67+;personer;14741;
befolkning_alder;2011;00;befolkningen_ellers;0;0-5;personer;174384;
befolkning_alder;2011;00;befolkningen_ellers;0;6-15;personer;284467;
befolkning_alder;2011;00;befolkningen_ellers;0;16-19;personer;116726;
befolkning_alder;2011;00;befolkningen_ellers;0;20-29;personer;256652;
befolkning_alder;2011;00;befolkningen_ellers;0;30-54;personer;711480;
befolkning_alder;2011;00;befolkningen_ellers;0;55-66;personer;323932;
befolkning_alder;2011;00;befolkningen_ellers;0;67+;personer;348863;
befolkning_alder;2012;00;alle;alle;0-5;personer;372438;
befolkning_alder;2012;00;alle;alle;6-15;personer;616409;
befolkning_alder;2012;00;alle;alle;16-19;personer;259718;
befolkning_alder;2012;00;alle;alle;20-29;personer;652787;
befolkning_alder;2012;00;alle;alle;30-54;personer;1725094;
befolkning_alder;2012;00;alle;alle;55-66;personer;704823;
befolkning_alder;2012;00;alle;alle;67+;personer;654601;
befolkning_alder;2012;00;innvandrere;alle;0-5;personer;11310;
befolkning_alder;2012;00;innvandrere;alle;6-15;personer;36831;
befolkning_alder;2012;00;innvandrere;alle;16-19;personer;20184;
befolkning_alder;2012;00;innvandrere;alle;20-29;personer;115157;
befolkning_alder;2012;00;innvandrere;alle;30-54;personer;288381;
befolkning_alder;2012;00;innvandrere;alle;55-66;personer;48413;
befolkning_alder;2012;00;innvandrere;alle;67+;personer;26456;
befolkning_alder;2012;00;befolkningen_ellers;alle;0-5;personer;361128;
befolkning_alder;2012;00;befolkningen_ellers;alle;6-15;personer;579578;
befolkning_alder;2012;00;befolkningen_ellers;alle;16-19;personer;239534;
befolkning_alder;2012;00;befolkningen_ellers;alle;20-29;personer;537630;
befolkning_alder;2012;00;befolkningen_ellers;alle;30-54;personer;1436713;
befolkning_alder;2012;00;befolkningen_ellers;alle;55-66;personer;656410;
befolkning_alder;2012;00;befolkningen_ellers;alle;67+;personer;628145;
befolkning_alder;2012;00;alle;1;0-5;personer;191261;
befolkning_alder;2012;00;alle;1;6-15;personer;315423;
befolkning_alder;2012;00;alle;1;16-19;personer;134238;
befolkning_alder;2012;00;alle;1;20-29;personer;332710;
befolkning_alder;2012;00;alle;1;30-54;personer;885774;
befolkning_alder;2012;00;alle;1;55-66;personer;355731;
befolkning_alder;2012;00;alle;1;67+;personer;283734;
befolkning_alder;2012;00;innvandrere;1;0-5;personer;5678;
befolkning_alder;2012;00;innvandrere;1;6-15;personer;18879;
befolkning_alder;2012;00;innvandrere;1;16-19;personer;11039;
befolkning_alder;2012;00;innvandrere;1;20-29;personer;56316;
befolkning_alder;2012;00;innvandrere;1;30-54;personer;155502;
befolkning_alder;2012;00;innvandrere;1;55-66;personer;25966;
befolkning_alder;2012;00;innvandrere;1;67+;personer;10955;
befolkning_alder;2012;00;befolkningen_ellers;1;0-5;personer;185583;
befolkning_alder;2012;00;befolkningen_ellers;1;6-15;personer;296544;
befolkning_alder;2012;00;befolkningen_ellers;1;16-19;personer;123199;
befolkning_alder;2012;00;befolkningen_ellers;1;20-29;personer;276394;
befolkning_alder;2012;00;befolkningen_ellers;1;30-54;personer;730272;
befolkning_alder;2012;00;befolkningen_ellers;1;55-66;personer;329765;
befolkning_alder;2012;00;befolkningen_ellers;1;67+;personer;272779;
befolkning_alder;2012;00;alle;0;0-5;personer;181177;
befolkning_alder;2012;00;alle;0;6-15;personer;300986;
befolkning_alder;2012;00;alle;0;16-19;personer;125480;
befolkning_alder;2012;00;alle;0;20-29;personer;320077;
befolkning_alder;2012;00;alle;0;30-54;personer;839320;
befolkning_alder;2012;00;alle;0;55-66;personer;349092;
befolkning_alder;2012;00;alle;0;67+;personer;370867;
