tabell_navn;aar;bydel_id;landbakgrunn;kjonn;enhet;tabellvariabel;
befolkning_opprinnelsesland;2006;01;241;alle;personer;87;
befolkning_opprinnelsesland;2006;01;246;alle;personer;91;
befolkning_opprinnelsesland;2006;01;249;alle;personer;18;
befolkning_opprinnelsesland;2006;01;250;alle;personer;:;
befolkning_opprinnelsesland;2006;01;254;alle;personer;.;
befolkning_opprinnelsesland;2006;01;256;alle;personer;76;
befolkning_opprinnelsesland;2006;01;260;alle;personer;41;
befolkning_opprinnelsesland;2006;01;264;alle;personer;:;
befolkning_opprinnelsesland;2006;01;266;alle;personer;.;
befolkning_opprinnelsesland;2006;01;270;alle;personer;4;
befolkning_opprinnelsesland;2006;01;273;alle;personer;6;
befolkning_opprinnelsesland;2006;01;276;alle;personer;23;
befolkning_opprinnelsesland;2006;01;278;alle;personer;.;
befolkning_opprinnelsesland;2006;01;279;alle;personer;6;
befolkning_opprinnelsesland;2006;01;281;alle;personer;.;
befolkning_opprinnelsesland;2006;01;283;alle;personer;:;
befolkning_opprinnelsesland;2006;01;286;alle;personer;9;
befolkning_opprinnelsesland;2006;01;289;alle;personer;:;
befolkning_opprinnelsesland;2006;01;296;alle;personer;.;
befolkning_opprinnelsesland;2006;01;299;alle;personer;.;
befolkning_opprinnelsesland;2006;01;303;alle;personer;435;
befolkning_opprinnelsesland;2006;01;304;alle;personer;.;
befolkning_opprinnelsesland;2006;01;306;alle;personer;.;
befolkning_opprinnelsesland;2006;01;307;alle;personer;:;
befolkning_opprinnelsesland;2006;01;308;alle;personer;:;
befolkning_opprinnelsesland;2006;01;309;alle;personer;.;
befolkning_opprinnelsesland;2006;01;313;alle;personer;19;
befolkning_opprinnelsesland;2006;01;319;alle;personer;.;
befolkning_opprinnelsesland;2006;01;322;alle;personer;.;
befolkning_opprinnelsesland;2006;01;323;alle;personer;.;
befolkning_opprinnelsesland;2006;01;326;alle;personer;7;
befolkning_opprinnelsesland;2006;01;329;alle;personer;5;
befolkning_opprinnelsesland;2006;01;333;alle;personer;.;
befolkning_opprinnelsesland;2006;01;336;alle;personer;9;
befolkning_opprinnelsesland;2006;01;337;alle;personer;.;
befolkning_opprinnelsesland;2006;01;338;alle;personer;.;
befolkning_opprinnelsesland;2006;01;339;alle;personer;7;
befolkning_opprinnelsesland;2006;01;346;alle;personer;1024;
befolkning_opprinnelsesland;2006;01;355;alle;personer;.;
befolkning_opprinnelsesland;2006;01;356;alle;personer;32;
befolkning_opprinnelsesland;2006;01;357;alle;personer;.;
befolkning_opprinnelsesland;2006;01;359;alle;personer;8;
befolkning_opprinnelsesland;2006;01;369;alle;personer;19;
befolkning_opprinnelsesland;2006;01;373;alle;personer;:;
befolkning_opprinnelsesland;2006;01;376;alle;personer;:;
befolkning_opprinnelsesland;2006;01;379;alle;personer;43;
befolkning_opprinnelsesland;2006;01;386;alle;personer;16;
befolkning_opprinnelsesland;2006;01;389;alle;personer;5;
befolkning_opprinnelsesland;2006;01;393;alle;personer;.;
befolkning_opprinnelsesland;2006;01;404;alle;personer;87;
befolkning_opprinnelsesland;2006;01;406;alle;personer;:;
befolkning_opprinnelsesland;2006;01;407;alle;personer;:;
befolkning_opprinnelsesland;2006;01;409;alle;personer;.;
befolkning_opprinnelsesland;2006;01;410;alle;personer;18;
befolkning_opprinnelsesland;2006;01;412;alle;personer;:;
befolkning_opprinnelsesland;2006;01;416;alle;personer;.;
befolkning_opprinnelsesland;2006;01;420;alle;personer;9;
befolkning_opprinnelsesland;2006;01;424;alle;personer;287;
befolkning_opprinnelsesland;2006;01;426;alle;personer;:;
befolkning_opprinnelsesland;2006;01;428;alle;personer;105;
befolkning_opprinnelsesland;2006;01;430;alle;personer;.;
befolkning_opprinnelsesland;2006;01;432;alle;personer;5;
befolkning_opprinnelsesland;2006;01;436;alle;personer;17;
befolkning_opprinnelsesland;2006;01;444;alle;personer;126;
befolkning_opprinnelsesland;2006;01;448;alle;personer;15;
befolkning_opprinnelsesland;2006;01;452;alle;personer;632;
befolkning_opprinnelsesland;2006;01;456;alle;personer;280;
befolkning_opprinnelsesland;2006;01;460;alle;personer;17;
befolkning_opprinnelsesland;2006;01;464;alle;personer;15;
befolkning_opprinnelsesland;2006;01;476;alle;personer;:;
befolkning_opprinnelsesland;2006;01;478;alle;personer;.;
befolkning_opprinnelsesland;2006;01;480;alle;personer;.;
befolkning_opprinnelsesland;2006;01;484;alle;personer;120;
befolkning_opprinnelsesland;2006;01;488;alle;personer;.;
befolkning_opprinnelsesland;2006;01;492;alle;personer;6;
befolkning_opprinnelsesland;2006;01;496;alle;personer;4;
befolkning_opprinnelsesland;2006;01;500;alle;personer;:;
befolkning_opprinnelsesland;2006;01;502;alle;personer;.;
befolkning_opprinnelsesland;2006;01;504;alle;personer;:;
befolkning_opprinnelsesland;2006;01;508;alle;personer;141;
befolkning_opprinnelsesland;2006;01;510;alle;personer;:;
befolkning_opprinnelsesland;2006;01;512;alle;personer;11;
befolkning_opprinnelsesland;2006;01;513;alle;personer;.;
befolkning_opprinnelsesland;2006;01;516;alle;personer;:;
befolkning_opprinnelsesland;2006;01;520;alle;personer;.;
befolkning_opprinnelsesland;2006;01;524;alle;personer;26;
befolkning_opprinnelsesland;2006;01;528;alle;personer;:;
befolkning_opprinnelsesland;2006;01;534;alle;personer;1214;
befolkning_opprinnelsesland;2006;01;537;alle;personer;.;
befolkning_opprinnelsesland;2006;01;540;alle;personer;:;
befolkning_opprinnelsesland;2006;01;544;alle;personer;9;
befolkning_opprinnelsesland;2006;01;548;alle;personer;6;
befolkning_opprinnelsesland;2006;01;550;alle;personer;:;
befolkning_opprinnelsesland;2006;01;552;alle;personer;.;
befolkning_opprinnelsesland;2006;01;554;alle;personer;.;
befolkning_opprinnelsesland;2006;01;564;alle;personer;40;
befolkning_opprinnelsesland;2006;01;568;alle;personer;156;
befolkning_opprinnelsesland;2006;01;575;alle;personer;389;
befolkning_opprinnelsesland;2006;01;578;alle;personer;4;
befolkning_opprinnelsesland;2006;01;601;alle;personer;.;
befolkning_opprinnelsesland;2006;01;602;alle;personer;.;
befolkning_opprinnelsesland;2006;01;603;alle;personer;.;
befolkning_opprinnelsesland;2006;01;604;alle;personer;.;
befolkning_opprinnelsesland;2006;01;605;alle;personer;.;
befolkning_opprinnelsesland;2006;01;606;alle;personer;.;
befolkning_opprinnelsesland;2006;01;608;alle;personer;.;
befolkning_opprinnelsesland;2006;01;612;alle;personer;15;
befolkning_opprinnelsesland;2006;01;613;alle;personer;.;
befolkning_opprinnelsesland;2006;01;616;alle;personer;.;
befolkning_opprinnelsesland;2006;01;620;alle;personer;33;
befolkning_opprinnelsesland;2006;01;622;alle;personer;:;
befolkning_opprinnelsesland;2006;01;624;alle;personer;17;
befolkning_opprinnelsesland;2006;01;629;alle;personer;:;
befolkning_opprinnelsesland;2006;01;631;alle;personer;.;
befolkning_opprinnelsesland;2006;01;632;alle;personer;:;
befolkning_opprinnelsesland;2006;01;636;alle;personer;:;
befolkning_opprinnelsesland;2006;01;644;alle;personer;.;
befolkning_opprinnelsesland;2006;01;648;alle;personer;7;
befolkning_opprinnelsesland;2006;01;650;alle;personer;.;
befolkning_opprinnelsesland;2006;01;652;alle;personer;10;
befolkning_opprinnelsesland;2006;01;654;alle;personer;.;
befolkning_opprinnelsesland;2006;01;657;alle;personer;:;
befolkning_opprinnelsesland;2006;01;658;alle;personer;.;
befolkning_opprinnelsesland;2006;01;659;alle;personer;.;
befolkning_opprinnelsesland;2006;01;660;alle;personer;.;
befolkning_opprinnelsesland;2006;01;661;alle;personer;.;
befolkning_opprinnelsesland;2006;01;664;alle;personer;5;
befolkning_opprinnelsesland;2006;01;668;alle;personer;.;
befolkning_opprinnelsesland;2006;01;672;alle;personer;:;
befolkning_opprinnelsesland;2006;01;676;alle;personer;.;
befolkning_opprinnelsesland;2006;01;677;alle;personer;.;
befolkning_opprinnelsesland;2006;01;678;alle;personer;:;
befolkning_opprinnelsesland;2006;01;679;alle;personer;:;
befolkning_opprinnelsesland;2006;01;680;alle;personer;:;
befolkning_opprinnelsesland;2006;01;681;alle;personer;.;
befolkning_opprinnelsesland;2006;01;684;alle;personer;77;
befolkning_opprinnelsesland;2006;01;685;alle;personer;.;
befolkning_opprinnelsesland;2006;01;686;alle;personer;.;
befolkning_opprinnelsesland;2006;01;687;alle;personer;.;
befolkning_opprinnelsesland;2006;01;705;alle;personer;20;
befolkning_opprinnelsesland;2006;01;710;alle;personer;:;
befolkning_opprinnelsesland;2006;01;715;alle;personer;34;
befolkning_opprinnelsesland;2006;01;720;alle;personer;:;
befolkning_opprinnelsesland;2006;01;725;alle;personer;139;
befolkning_opprinnelsesland;2006;01;730;alle;personer;20;
befolkning_opprinnelsesland;2006;01;735;alle;personer;7;
befolkning_opprinnelsesland;2006;01;740;alle;personer;.;
befolkning_opprinnelsesland;2006;01;745;alle;personer;.;
befolkning_opprinnelsesland;2006;01;755;alle;personer;:;
befolkning_opprinnelsesland;2006;01;760;alle;personer;21;
befolkning_opprinnelsesland;2006;01;765;alle;personer;.;
befolkning_opprinnelsesland;2006;01;770;alle;personer;:;
befolkning_opprinnelsesland;2006;01;775;alle;personer;4;
befolkning_opprinnelsesland;2006;01;802;alle;personer;.;
befolkning_opprinnelsesland;2006;01;805;alle;personer;25;
befolkning_opprinnelsesland;2006;01;806;alle;personer;.;
befolkning_opprinnelsesland;2006;01;807;alle;personer;.;
befolkning_opprinnelsesland;2006;01;808;alle;personer;.;
befolkning_opprinnelsesland;2006;01;809;alle;personer;.;
befolkning_opprinnelsesland;2006;01;811;alle;personer;.;
befolkning_opprinnelsesland;2006;01;812;alle;personer;.;
befolkning_opprinnelsesland;2006;01;813;alle;personer;.;
befolkning_opprinnelsesland;2006;01;814;alle;personer;.;
befolkning_opprinnelsesland;2006;01;815;alle;personer;.;
befolkning_opprinnelsesland;2006;01;816;alle;personer;.;
befolkning_opprinnelsesland;2006;01;817;alle;personer;.;
befolkning_opprinnelsesland;2006;01;818;alle;personer;.;
befolkning_opprinnelsesland;2006;01;819;alle;personer;.;
befolkning_opprinnelsesland;2006;01;820;alle;personer;.;
befolkning_opprinnelsesland;2006;01;821;alle;personer;.;
befolkning_opprinnelsesland;2006;01;822;alle;personer;.;
befolkning_opprinnelsesland;2006;01;826;alle;personer;.;
befolkning_opprinnelsesland;2006;01;827;alle;personer;.;
befolkning_opprinnelsesland;2006;01;828;alle;personer;.;
befolkning_opprinnelsesland;2006;01;829;alle;personer;.;
befolkning_opprinnelsesland;2006;01;830;alle;personer;.;
befolkning_opprinnelsesland;2006;01;832;alle;personer;.;
befolkning_opprinnelsesland;2006;01;833;alle;personer;.;
befolkning_opprinnelsesland;2006;01;835;alle;personer;.;
befolkning_opprinnelsesland;2006;01;839;alle;personer;.;
befolkning_opprinnelsesland;2006;01;840;alle;personer;.;
befolkning_opprinnelsesland;2006;01;970;alle;personer;66;
befolkning_opprinnelsesland;2006;01;980;alle;personer;.;
befolkning_opprinnelsesland;2006;01;990;alle;personer;.;
befolkning_opprinnelsesland;2007;01;101;alle;personer;217;
befolkning_opprinnelsesland;2007;01;102;alle;personer;:;
befolkning_opprinnelsesland;2007;01;103;alle;personer;97;
befolkning_opprinnelsesland;2007;01;104;alle;personer;:;
befolkning_opprinnelsesland;2007;01;105;alle;personer;42;
befolkning_opprinnelsesland;2007;01;106;alle;personer;573;
befolkning_opprinnelsesland;2007;01;111;alle;personer;:;
befolkning_opprinnelsesland;2007;01;112;alle;personer;5;
befolkning_opprinnelsesland;2007;01;113;alle;personer;22;
befolkning_opprinnelsesland;2007;01;114;alle;personer;.;
befolkning_opprinnelsesland;2007;01;115;alle;personer;25;
befolkning_opprinnelsesland;2007;01;117;alle;personer;52;
befolkning_opprinnelsesland;2007;01;118;alle;personer;.;
befolkning_opprinnelsesland;2007;01;119;alle;personer;6;
befolkning_opprinnelsesland;2007;01;120;alle;personer;:;
befolkning_opprinnelsesland;2007;01;121;alle;personer;9;
befolkning_opprinnelsesland;2007;01;122;alle;personer;47;
befolkning_opprinnelsesland;2007;01;123;alle;personer;40;
befolkning_opprinnelsesland;2007;01;124;alle;personer;16;
befolkning_opprinnelsesland;2007;01;126;alle;personer;.;
befolkning_opprinnelsesland;2007;01;127;alle;personer;26;
befolkning_opprinnelsesland;2007;01;128;alle;personer;.;
befolkning_opprinnelsesland;2007;01;129;alle;personer;.;
befolkning_opprinnelsesland;2007;01;130;alle;personer;.;
befolkning_opprinnelsesland;2007;01;131;alle;personer;274;
befolkning_opprinnelsesland;2007;01;132;alle;personer;12;
befolkning_opprinnelsesland;2007;01;133;alle;personer;24;
befolkning_opprinnelsesland;2007;01;134;alle;personer;.;
befolkning_opprinnelsesland;2007;01;136;alle;personer;40;
befolkning_opprinnelsesland;2007;01;137;alle;personer;46;
befolkning_opprinnelsesland;2007;01;138;alle;personer;:;
befolkning_opprinnelsesland;2007;01;139;alle;personer;102;
befolkning_opprinnelsesland;2007;01;140;alle;personer;88;
befolkning_opprinnelsesland;2007;01;141;alle;personer;13;
befolkning_opprinnelsesland;2007;01;143;alle;personer;293;
befolkning_opprinnelsesland;2007;01;144;alle;personer;121;
befolkning_opprinnelsesland;2007;01;146;alle;personer;:;
befolkning_opprinnelsesland;2007;01;148;alle;personer;13;
befolkning_opprinnelsesland;2007;01;152;alle;personer;19;
befolkning_opprinnelsesland;2007;01;153;alle;personer;12;
befolkning_opprinnelsesland;2007;01;154;alle;personer;.;
befolkning_opprinnelsesland;2007;01;155;alle;personer;163;
befolkning_opprinnelsesland;2007;01;156;alle;personer;195;
befolkning_opprinnelsesland;2007;01;157;alle;personer;6;
befolkning_opprinnelsesland;2007;01;158;alle;personer;25;
befolkning_opprinnelsesland;2007;01;159;alle;personer;84;
befolkning_opprinnelsesland;2007;01;160;alle;personer;:;
befolkning_opprinnelsesland;2007;01;161;alle;personer;.;
befolkning_opprinnelsesland;2007;01;162;alle;personer;.;
befolkning_opprinnelsesland;2007;01;163;alle;personer;.;
befolkning_opprinnelsesland;2007;01;164;alle;personer;.;
befolkning_opprinnelsesland;2007;01;203;alle;personer;61;
befolkning_opprinnelsesland;2007;01;204;alle;personer;4;
befolkning_opprinnelsesland;2007;01;205;alle;personer;.;
befolkning_opprinnelsesland;2007;01;209;alle;personer;.;
befolkning_opprinnelsesland;2007;01;213;alle;personer;.;
befolkning_opprinnelsesland;2007;01;216;alle;personer;:;
befolkning_opprinnelsesland;2007;01;220;alle;personer;.;
befolkning_opprinnelsesland;2007;01;229;alle;personer;.;
befolkning_opprinnelsesland;2007;01;235;alle;personer;.;
befolkning_opprinnelsesland;2007;01;239;alle;personer;:;
befolkning_opprinnelsesland;2007;01;241;alle;personer;82;
befolkning_opprinnelsesland;2007;01;246;alle;personer;104;
befolkning_opprinnelsesland;2007;01;249;alle;personer;28;
befolkning_opprinnelsesland;2007;01;250;alle;personer;.;
befolkning_opprinnelsesland;2007;01;254;alle;personer;.;
befolkning_opprinnelsesland;2007;01;256;alle;personer;69;
befolkning_opprinnelsesland;2007;01;260;alle;personer;43;
befolkning_opprinnelsesland;2007;01;264;alle;personer;:;
befolkning_opprinnelsesland;2007;01;266;alle;personer;.;
befolkning_opprinnelsesland;2007;01;270;alle;personer;6;
befolkning_opprinnelsesland;2007;01;273;alle;personer;12;
befolkning_opprinnelsesland;2007;01;276;alle;personer;24;
befolkning_opprinnelsesland;2007;01;278;alle;personer;:;
befolkning_opprinnelsesland;2007;01;279;alle;personer;6;
befolkning_opprinnelsesland;2007;01;281;alle;personer;.;
befolkning_opprinnelsesland;2007;01;283;alle;personer;4;
befolkning_opprinnelsesland;2007;01;286;alle;personer;9;
befolkning_opprinnelsesland;2007;01;289;alle;personer;:;
befolkning_opprinnelsesland;2007;01;296;alle;personer;.;
befolkning_opprinnelsesland;2007;01;299;alle;personer;:;
befolkning_opprinnelsesland;2007;01;303;alle;personer;414;
befolkning_opprinnelsesland;2007;01;304;alle;personer;.;
befolkning_opprinnelsesland;2007;01;306;alle;personer;.;
befolkning_opprinnelsesland;2007;01;307;alle;personer;:;
befolkning_opprinnelsesland;2007;01;308;alle;personer;:;
befolkning_opprinnelsesland;2007;01;309;alle;personer;:;
befolkning_opprinnelsesland;2007;01;313;alle;personer;21;
befolkning_opprinnelsesland;2007;01;319;alle;personer;:;
befolkning_opprinnelsesland;2007;01;322;alle;personer;.;
befolkning_opprinnelsesland;2007;01;323;alle;personer;.;
befolkning_opprinnelsesland;2007;01;326;alle;personer;6;
befolkning_opprinnelsesland;2007;01;329;alle;personer;9;
befolkning_opprinnelsesland;2007;01;333;alle;personer;.;
befolkning_opprinnelsesland;2007;01;336;alle;personer;8;
befolkning_opprinnelsesland;2007;01;337;alle;personer;.;
befolkning_opprinnelsesland;2007;01;338;alle;personer;.;
befolkning_opprinnelsesland;2007;01;339;alle;personer;7;
befolkning_opprinnelsesland;2007;01;346;alle;personer;1088;
befolkning_opprinnelsesland;2007;01;355;alle;personer;.;
befolkning_opprinnelsesland;2007;01;356;alle;personer;33;
befolkning_opprinnelsesland;2007;01;357;alle;personer;.;
befolkning_opprinnelsesland;2007;01;359;alle;personer;10;
befolkning_opprinnelsesland;2007;01;369;alle;personer;20;
befolkning_opprinnelsesland;2007;01;373;alle;personer;:;
befolkning_opprinnelsesland;2007;01;376;alle;personer;:;
befolkning_opprinnelsesland;2007;01;379;alle;personer;47;
befolkning_opprinnelsesland;2007;01;386;alle;personer;14;
befolkning_opprinnelsesland;2007;01;389;alle;personer;:;
befolkning_opprinnelsesland;2007;01;393;alle;personer;.;
befolkning_opprinnelsesland;2007;01;404;alle;personer;112;
befolkning_opprinnelsesland;2007;01;406;alle;personer;.;
befolkning_opprinnelsesland;2007;01;407;alle;personer;:;
befolkning_opprinnelsesland;2007;01;409;alle;personer;.;
befolkning_opprinnelsesland;2007;01;410;alle;personer;21;
befolkning_opprinnelsesland;2007;01;412;alle;personer;:;
befolkning_opprinnelsesland;2007;01;416;alle;personer;.;
befolkning_opprinnelsesland;2007;01;420;alle;personer;7;
befolkning_opprinnelsesland;2007;01;424;alle;personer;275;
befolkning_opprinnelsesland;2007;01;426;alle;personer;5;
befolkning_opprinnelsesland;2007;01;428;alle;personer;116;
befolkning_opprinnelsesland;2007;01;430;alle;personer;:;
befolkning_opprinnelsesland;2007;01;432;alle;personer;4;
befolkning_opprinnelsesland;2007;01;436;alle;personer;17;
befolkning_opprinnelsesland;2007;01;444;alle;personer;121;
befolkning_opprinnelsesland;2007;01;448;alle;personer;15;
befolkning_opprinnelsesland;2007;01;452;alle;personer;648;
befolkning_opprinnelsesland;2007;01;456;alle;personer;275;
befolkning_opprinnelsesland;2007;01;460;alle;personer;16;
befolkning_opprinnelsesland;2007;01;464;alle;personer;11;
befolkning_opprinnelsesland;2007;01;476;alle;personer;:;
befolkning_opprinnelsesland;2007;01;478;alle;personer;:;
befolkning_opprinnelsesland;2007;01;480;alle;personer;:;
befolkning_opprinnelsesland;2007;01;484;alle;personer;121;
befolkning_opprinnelsesland;2007;01;488;alle;personer;.;
befolkning_opprinnelsesland;2007;01;492;alle;personer;8;
befolkning_opprinnelsesland;2007;01;496;alle;personer;7;
befolkning_opprinnelsesland;2007;01;500;alle;personer;:;
befolkning_opprinnelsesland;2007;01;502;alle;personer;:;
befolkning_opprinnelsesland;2007;01;504;alle;personer;:;
befolkning_opprinnelsesland;2007;01;508;alle;personer;131;
befolkning_opprinnelsesland;2007;01;510;alle;personer;:;
befolkning_opprinnelsesland;2007;01;512;alle;personer;13;
befolkning_opprinnelsesland;2007;01;513;alle;personer;.;
befolkning_opprinnelsesland;2007;01;516;alle;personer;.;
befolkning_opprinnelsesland;2007;01;520;alle;personer;.;
befolkning_opprinnelsesland;2007;01;524;alle;personer;42;
befolkning_opprinnelsesland;2007;01;528;alle;personer;:;
befolkning_opprinnelsesland;2007;01;534;alle;personer;1163;
befolkning_opprinnelsesland;2007;01;537;alle;personer;.;
befolkning_opprinnelsesland;2007;01;540;alle;personer;:;
befolkning_opprinnelsesland;2007;01;544;alle;personer;8;
befolkning_opprinnelsesland;2007;01;548;alle;personer;5;
befolkning_opprinnelsesland;2007;01;550;alle;personer;:;
befolkning_opprinnelsesland;2007;01;552;alle;personer;.;
befolkning_opprinnelsesland;2007;01;554;alle;personer;:;
befolkning_opprinnelsesland;2007;01;564;alle;personer;37;
befolkning_opprinnelsesland;2007;01;568;alle;personer;160;
befolkning_opprinnelsesland;2007;01;575;alle;personer;407;
befolkning_opprinnelsesland;2007;01;578;alle;personer;4;
befolkning_opprinnelsesland;2007;01;601;alle;personer;.;
befolkning_opprinnelsesland;2007;01;602;alle;personer;.;
befolkning_opprinnelsesland;2007;01;603;alle;personer;.;
befolkning_opprinnelsesland;2007;01;604;alle;personer;.;
befolkning_opprinnelsesland;2007;01;605;alle;personer;.;
befolkning_opprinnelsesland;2007;01;606;alle;personer;.;
befolkning_opprinnelsesland;2007;01;608;alle;personer;.;
befolkning_opprinnelsesland;2007;01;612;alle;personer;24;
befolkning_opprinnelsesland;2007;01;613;alle;personer;.;
befolkning_opprinnelsesland;2007;01;616;alle;personer;:;
befolkning_opprinnelsesland;2007;01;620;alle;personer;45;
befolkning_opprinnelsesland;2007;01;622;alle;personer;:;
befolkning_opprinnelsesland;2007;01;624;alle;personer;22;
befolkning_opprinnelsesland;2007;01;629;alle;personer;:;
befolkning_opprinnelsesland;2007;01;631;alle;personer;.;
befolkning_opprinnelsesland;2007;01;632;alle;personer;.;
befolkning_opprinnelsesland;2007;01;636;alle;personer;.;
befolkning_opprinnelsesland;2007;01;644;alle;personer;.;
befolkning_opprinnelsesland;2007;01;648;alle;personer;8;
befolkning_opprinnelsesland;2007;01;650;alle;personer;.;
befolkning_opprinnelsesland;2007;01;652;alle;personer;11;
befolkning_opprinnelsesland;2007;01;654;alle;personer;.;
befolkning_opprinnelsesland;2007;01;657;alle;personer;:;
befolkning_opprinnelsesland;2007;01;658;alle;personer;.;
befolkning_opprinnelsesland;2007;01;659;alle;personer;.;
befolkning_opprinnelsesland;2007;01;660;alle;personer;.;
befolkning_opprinnelsesland;2007;01;661;alle;personer;.;
befolkning_opprinnelsesland;2007;01;664;alle;personer;5;
befolkning_opprinnelsesland;2007;01;668;alle;personer;:;
befolkning_opprinnelsesland;2007;01;672;alle;personer;4;
befolkning_opprinnelsesland;2007;01;676;alle;personer;.;
befolkning_opprinnelsesland;2007;01;677;alle;personer;.;
befolkning_opprinnelsesland;2007;01;678;alle;personer;:;
befolkning_opprinnelsesland;2007;01;679;alle;personer;:;
befolkning_opprinnelsesland;2007;01;680;alle;personer;:;
befolkning_opprinnelsesland;2007;01;681;alle;personer;.;
befolkning_opprinnelsesland;2007;01;684;alle;personer;91;
befolkning_opprinnelsesland;2007;01;685;alle;personer;.;
befolkning_opprinnelsesland;2007;01;686;alle;personer;.;
befolkning_opprinnelsesland;2007;01;687;alle;personer;.;
befolkning_opprinnelsesland;2007;01;705;alle;personer;22;
befolkning_opprinnelsesland;2007;01;710;alle;personer;6;
befolkning_opprinnelsesland;2007;01;715;alle;personer;42;
befolkning_opprinnelsesland;2007;01;720;alle;personer;:;
befolkning_opprinnelsesland;2007;01;725;alle;personer;150;
befolkning_opprinnelsesland;2007;01;730;alle;personer;18;
befolkning_opprinnelsesland;2007;01;735;alle;personer;8;
befolkning_opprinnelsesland;2007;01;740;alle;personer;.;
befolkning_opprinnelsesland;2007;01;745;alle;personer;.;
befolkning_opprinnelsesland;2007;01;755;alle;personer;.;
befolkning_opprinnelsesland;2007;01;760;alle;personer;15;
befolkning_opprinnelsesland;2007;01;765;alle;personer;.;
befolkning_opprinnelsesland;2007;01;770;alle;personer;6;
befolkning_opprinnelsesland;2007;01;775;alle;personer;7;
befolkning_opprinnelsesland;2007;01;802;alle;personer;.;
befolkning_opprinnelsesland;2007;01;805;alle;personer;22;
befolkning_opprinnelsesland;2007;01;806;alle;personer;.;
befolkning_opprinnelsesland;2007;01;807;alle;personer;.;
