tabell_navn;aar;bydel_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2013;08;uoppgitt;0;person;4424;
befolkning_innvandringsgrunn;2013;09; ;alle;person;29617;
befolkning_innvandringsgrunn;2013;09;alle;alle;person;8787;
befolkning_innvandringsgrunn;2013;09;arbeid;alle;person;882;
befolkning_innvandringsgrunn;2013;09;flukt;alle;person;254;
befolkning_innvandringsgrunn;2013;09;familie;alle;person;502;
befolkning_innvandringsgrunn;2013;09;annet;alle;person;180;
befolkning_innvandringsgrunn;2013;09;uoppgitt;alle;person;6969;
befolkning_innvandringsgrunn;2013;09;alle;1;person;1088;
befolkning_innvandringsgrunn;2013;09;arbeid;1;person;669;
befolkning_innvandringsgrunn;2013;09;flukt;1;person;117;
befolkning_innvandringsgrunn;2013;09;familie;1;person;197;
befolkning_innvandringsgrunn;2013;09;annet;1;person;87;
befolkning_innvandringsgrunn;2013;09;uoppgitt;1;person;18;
befolkning_innvandringsgrunn;2013;09;alle;0;person;7699;
befolkning_innvandringsgrunn;2013;09;arbeid;0;person;213;
befolkning_innvandringsgrunn;2013;09;flukt;0;person;137;
befolkning_innvandringsgrunn;2013;09;familie;0;person;305;
befolkning_innvandringsgrunn;2013;09;annet;0;person;93;
befolkning_innvandringsgrunn;2013;09;uoppgitt;0;person;6951;
befolkning_innvandringsgrunn;2013;10; ;alle;person;26888;
befolkning_innvandringsgrunn;2013;10;alle;alle;person;8257;
befolkning_innvandringsgrunn;2013;10;arbeid;alle;person;443;
befolkning_innvandringsgrunn;2013;10;flukt;alle;person;246;
befolkning_innvandringsgrunn;2013;10;familie;alle;person;449;
befolkning_innvandringsgrunn;2013;10;annet;alle;person;58;
befolkning_innvandringsgrunn;2013;10;uoppgitt;alle;person;7061;
befolkning_innvandringsgrunn;2013;10;alle;1;person;634;
befolkning_innvandringsgrunn;2013;10;arbeid;1;person;322;
befolkning_innvandringsgrunn;2013;10;flukt;1;person;87;
befolkning_innvandringsgrunn;2013;10;familie;1;person;200;
befolkning_innvandringsgrunn;2013;10;annet;1;person;22;
befolkning_innvandringsgrunn;2013;10;uoppgitt;1;person;3;
befolkning_innvandringsgrunn;2013;10;alle;0;person;7623;
befolkning_innvandringsgrunn;2013;10;arbeid;0;person;121;
befolkning_innvandringsgrunn;2013;10;flukt;0;person;159;
befolkning_innvandringsgrunn;2013;10;familie;0;person;249;
befolkning_innvandringsgrunn;2013;10;annet;0;person;36;
befolkning_innvandringsgrunn;2013;10;uoppgitt;0;person;7058;
befolkning_innvandringsgrunn;2013;11; ;alle;person;30752;
befolkning_innvandringsgrunn;2013;11;alle;alle;person;9935;
befolkning_innvandringsgrunn;2013;11;arbeid;alle;person;530;
befolkning_innvandringsgrunn;2013;11;flukt;alle;person;298;
befolkning_innvandringsgrunn;2013;11;familie;alle;person;568;
befolkning_innvandringsgrunn;2013;11;annet;alle;person;47;
befolkning_innvandringsgrunn;2013;11;uoppgitt;alle;person;8492;
befolkning_innvandringsgrunn;2013;11;alle;1;person;780;
befolkning_innvandringsgrunn;2013;11;arbeid;1;person;399;
befolkning_innvandringsgrunn;2013;11;flukt;1;person;123;
befolkning_innvandringsgrunn;2013;11;familie;1;person;234;
befolkning_innvandringsgrunn;2013;11;annet;1;person;22;
befolkning_innvandringsgrunn;2013;11;uoppgitt;1;person;2;
befolkning_innvandringsgrunn;2013;11;alle;0;person;9155;
befolkning_innvandringsgrunn;2013;11;arbeid;0;person;131;
befolkning_innvandringsgrunn;2013;11;flukt;0;person;175;
befolkning_innvandringsgrunn;2013;11;familie;0;person;334;
befolkning_innvandringsgrunn;2013;11;annet;0;person;25;
befolkning_innvandringsgrunn;2013;11;uoppgitt;0;person;8490;
befolkning_innvandringsgrunn;2013;12; ;alle;person;48062;
befolkning_innvandringsgrunn;2013;12;alle;alle;person;15623;
befolkning_innvandringsgrunn;2013;12;arbeid;alle;person;749;
befolkning_innvandringsgrunn;2013;12;flukt;alle;person;433;
befolkning_innvandringsgrunn;2013;12;familie;alle;person;829;
befolkning_innvandringsgrunn;2013;12;annet;alle;person;126;
befolkning_innvandringsgrunn;2013;12;uoppgitt;alle;person;13486;
befolkning_innvandringsgrunn;2013;12;alle;1;person;1139;
befolkning_innvandringsgrunn;2013;12;arbeid;1;person;563;
befolkning_innvandringsgrunn;2013;12;flukt;1;person;196;
befolkning_innvandringsgrunn;2013;12;familie;1;person;326;
befolkning_innvandringsgrunn;2013;12;annet;1;person;41;
befolkning_innvandringsgrunn;2013;12;uoppgitt;1;person;13;
befolkning_innvandringsgrunn;2013;12;alle;0;person;14484;
befolkning_innvandringsgrunn;2013;12;arbeid;0;person;186;
befolkning_innvandringsgrunn;2013;12;flukt;0;person;237;
befolkning_innvandringsgrunn;2013;12;familie;0;person;503;
befolkning_innvandringsgrunn;2013;12;annet;0;person;85;
befolkning_innvandringsgrunn;2013;12;uoppgitt;0;person;13473;
befolkning_innvandringsgrunn;2013;13; ;alle;person;47806;
befolkning_innvandringsgrunn;2013;13;alle;alle;person;7873;
befolkning_innvandringsgrunn;2013;13;arbeid;alle;person;517;
befolkning_innvandringsgrunn;2013;13;flukt;alle;person;191;
befolkning_innvandringsgrunn;2013;13;familie;alle;person;509;
befolkning_innvandringsgrunn;2013;13;annet;alle;person;107;
befolkning_innvandringsgrunn;2013;13;uoppgitt;alle;person;6549;
befolkning_innvandringsgrunn;2013;13;alle;1;person;684;
befolkning_innvandringsgrunn;2013;13;arbeid;1;person;362;
befolkning_innvandringsgrunn;2013;13;flukt;1;person;87;
befolkning_innvandringsgrunn;2013;13;familie;1;person;192;
befolkning_innvandringsgrunn;2013;13;annet;1;person;31;
befolkning_innvandringsgrunn;2013;13;uoppgitt;1;person;12;
befolkning_innvandringsgrunn;2013;13;alle;0;person;7189;
befolkning_innvandringsgrunn;2013;13;arbeid;0;person;155;
befolkning_innvandringsgrunn;2013;13;flukt;0;person;104;
befolkning_innvandringsgrunn;2013;13;familie;0;person;317;
befolkning_innvandringsgrunn;2013;13;annet;0;person;76;
befolkning_innvandringsgrunn;2013;13;uoppgitt;0;person;6537;
befolkning_innvandringsgrunn;2013;14; ;alle;person;48347;
befolkning_innvandringsgrunn;2013;14;alle;alle;person;6126;
befolkning_innvandringsgrunn;2013;14;arbeid;alle;person;715;
befolkning_innvandringsgrunn;2013;14;flukt;alle;person;147;
befolkning_innvandringsgrunn;2013;14;familie;alle;person;382;
befolkning_innvandringsgrunn;2013;14;annet;alle;person;214;
befolkning_innvandringsgrunn;2013;14;uoppgitt;alle;person;4668;
befolkning_innvandringsgrunn;2013;14;alle;1;person;767;
befolkning_innvandringsgrunn;2013;14;arbeid;1;person;500;
befolkning_innvandringsgrunn;2013;14;flukt;1;person;77;
befolkning_innvandringsgrunn;2013;14;familie;1;person;143;
befolkning_innvandringsgrunn;2013;14;annet;1;person;36;
befolkning_innvandringsgrunn;2013;14;uoppgitt;1;person;11;
befolkning_innvandringsgrunn;2013;14;alle;0;person;5359;
befolkning_innvandringsgrunn;2013;14;arbeid;0;person;215;
befolkning_innvandringsgrunn;2013;14;flukt;0;person;70;
befolkning_innvandringsgrunn;2013;14;familie;0;person;239;
befolkning_innvandringsgrunn;2013;14;annet;0;person;178;
befolkning_innvandringsgrunn;2013;14;uoppgitt;0;person;4657;
befolkning_innvandringsgrunn;2013;15; ;alle;person;36659;
befolkning_innvandringsgrunn;2013;15;alle;alle;person;11842;
befolkning_innvandringsgrunn;2013;15;arbeid;alle;person;619;
befolkning_innvandringsgrunn;2013;15;flukt;alle;person;214;
befolkning_innvandringsgrunn;2013;15;familie;alle;person;681;
befolkning_innvandringsgrunn;2013;15;annet;alle;person;97;
befolkning_innvandringsgrunn;2013;15;uoppgitt;alle;person;10231;
befolkning_innvandringsgrunn;2013;15;alle;1;person;874;
befolkning_innvandringsgrunn;2013;15;arbeid;1;person;462;
befolkning_innvandringsgrunn;2013;15;flukt;1;person;100;
befolkning_innvandringsgrunn;2013;15;familie;1;person;262;
befolkning_innvandringsgrunn;2013;15;annet;1;person;40;
befolkning_innvandringsgrunn;2013;15;uoppgitt;1;person;10;
befolkning_innvandringsgrunn;2013;15;alle;0;person;10968;
befolkning_innvandringsgrunn;2013;15;arbeid;0;person;157;
befolkning_innvandringsgrunn;2013;15;flukt;0;person;114;
befolkning_innvandringsgrunn;2013;15;familie;0;person;419;
befolkning_innvandringsgrunn;2013;15;annet;0;person;57;
befolkning_innvandringsgrunn;2013;15;uoppgitt;0;person;10221;
befolkning_innvandringsgrunn;2013;16; ;alle;person;970;
befolkning_innvandringsgrunn;2013;16;alle;alle;person;493;
befolkning_innvandringsgrunn;2013;16;arbeid;alle;person;68;
befolkning_innvandringsgrunn;2013;16;flukt;alle;person;6;
befolkning_innvandringsgrunn;2013;16;familie;alle;person;13;
befolkning_innvandringsgrunn;2013;16;annet;alle;person;36;
befolkning_innvandringsgrunn;2013;16;uoppgitt;alle;person;370;
befolkning_innvandringsgrunn;2013;16;alle;1;person;79;
befolkning_innvandringsgrunn;2013;16;arbeid;1;person;51;
befolkning_innvandringsgrunn;2013;16;flukt;1;person;3;
befolkning_innvandringsgrunn;2013;16;familie;1;person;3;
befolkning_innvandringsgrunn;2013;16;annet;1;person;19;
befolkning_innvandringsgrunn;2013;16;uoppgitt;1;person;3;
befolkning_innvandringsgrunn;2013;16;alle;0;person;414;
befolkning_innvandringsgrunn;2013;16;arbeid;0;person;17;
befolkning_innvandringsgrunn;2013;16;flukt;0;person;3;
befolkning_innvandringsgrunn;2013;16;familie;0;person;10;
befolkning_innvandringsgrunn;2013;16;annet;0;person;17;
befolkning_innvandringsgrunn;2013;16;uoppgitt;0;person;367;
befolkning_innvandringsgrunn;2013;17; ;alle;person;1624;
befolkning_innvandringsgrunn;2013;17;alle;alle;person;153;
befolkning_innvandringsgrunn;2013;17;arbeid;alle;person;34;
befolkning_innvandringsgrunn;2013;17;flukt;alle;person;4;
befolkning_innvandringsgrunn;2013;17;familie;alle;person;10;
befolkning_innvandringsgrunn;2013;17;annet;alle;person;12;
befolkning_innvandringsgrunn;2013;17;uoppgitt;alle;person;93;
befolkning_innvandringsgrunn;2013;17;alle;1;person;37;
befolkning_innvandringsgrunn;2013;17;arbeid;1;person;25;
befolkning_innvandringsgrunn;2013;17;flukt;1;person;4;
befolkning_innvandringsgrunn;2013;17;familie;1;person;5;
befolkning_innvandringsgrunn;2013;17;annet;1;person;3;
befolkning_innvandringsgrunn;2013;17;uoppgitt;1;person;0;
befolkning_innvandringsgrunn;2013;17;alle;0;person;116;
befolkning_innvandringsgrunn;2013;17;arbeid;0;person;9;
befolkning_innvandringsgrunn;2013;17;flukt;0;person;0;
befolkning_innvandringsgrunn;2013;17;familie;0;person;5;
befolkning_innvandringsgrunn;2013;17;annet;0;person;9;
befolkning_innvandringsgrunn;2013;17;uoppgitt;0;person;93;
befolkning_innvandringsgrunn;2013;99; ;alle;person;5265;
befolkning_innvandringsgrunn;2013;99;alle;alle;person;3021;
befolkning_innvandringsgrunn;2013;99;arbeid;alle;person;667;
befolkning_innvandringsgrunn;2013;99;flukt;alle;person;33;
befolkning_innvandringsgrunn;2013;99;familie;alle;person;36;
befolkning_innvandringsgrunn;2013;99;annet;alle;person;90;
befolkning_innvandringsgrunn;2013;99;uoppgitt;alle;person;2195;
befolkning_innvandringsgrunn;2013;99;alle;1;person;660;
befolkning_innvandringsgrunn;2013;99;arbeid;1;person;579;
befolkning_innvandringsgrunn;2013;99;flukt;1;person;11;
befolkning_innvandringsgrunn;2013;99;familie;1;person;13;
befolkning_innvandringsgrunn;2013;99;annet;1;person;40;
befolkning_innvandringsgrunn;2013;99;uoppgitt;1;person;17;
befolkning_innvandringsgrunn;2013;99;alle;0;person;2361;
befolkning_innvandringsgrunn;2013;99;arbeid;0;person;88;
befolkning_innvandringsgrunn;2013;99;flukt;0;person;22;
befolkning_innvandringsgrunn;2013;99;familie;0;person;23;
befolkning_innvandringsgrunn;2013;99;annet;0;person;50;
befolkning_innvandringsgrunn;2013;99;uoppgitt;0;person;2178;
befolkning_innvandringsgrunn;2013;01;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;01;arbeid;alle;prosent;9,4;
befolkning_innvandringsgrunn;2013;01;flukt;alle;prosent;3,0;
befolkning_innvandringsgrunn;2013;01;familie;alle;prosent;5,4;
befolkning_innvandringsgrunn;2013;01;annet;alle;prosent;1,7;
befolkning_innvandringsgrunn;2013;01;uoppgitt;alle;prosent;80,5;
befolkning_innvandringsgrunn;2013;01;alle;1;prosent;11,2;
befolkning_innvandringsgrunn;2013;01;arbeid;1;prosent;6,8;
befolkning_innvandringsgrunn;2013;01;flukt;1;prosent;1,5;
befolkning_innvandringsgrunn;2013;01;familie;1;prosent;2,0;
befolkning_innvandringsgrunn;2013;01;annet;1;prosent;0,8;
befolkning_innvandringsgrunn;2013;01;uoppgitt;1;prosent;0,1;
befolkning_innvandringsgrunn;2013;01;alle;0;prosent;88,8;
befolkning_innvandringsgrunn;2013;01;arbeid;0;prosent;2,6;
befolkning_innvandringsgrunn;2013;01;flukt;0;prosent;1,5;
befolkning_innvandringsgrunn;2013;01;familie;0;prosent;3,4;
befolkning_innvandringsgrunn;2013;01;annet;0;prosent;0,9;
befolkning_innvandringsgrunn;2013;01;uoppgitt;0;prosent;80,3;
befolkning_innvandringsgrunn;2013;02;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;02;arbeid;alle;prosent;13,1;
befolkning_innvandringsgrunn;2013;02;flukt;alle;prosent;2,5;
befolkning_innvandringsgrunn;2013;02;familie;alle;prosent;6,2;
befolkning_innvandringsgrunn;2013;02;annet;alle;prosent;2,3;
befolkning_innvandringsgrunn;2013;02;uoppgitt;alle;prosent;76,0;
befolkning_innvandringsgrunn;2013;02;alle;1;prosent;14,3;
befolkning_innvandringsgrunn;2013;02;arbeid;1;prosent;9,4;
befolkning_innvandringsgrunn;2013;02;flukt;1;prosent;1,3;
befolkning_innvandringsgrunn;2013;02;familie;1;prosent;2,3;
befolkning_innvandringsgrunn;2013;02;annet;1;prosent;1,1;
befolkning_innvandringsgrunn;2013;02;uoppgitt;1;prosent;0,3;
befolkning_innvandringsgrunn;2013;02;alle;0;prosent;85,7;
befolkning_innvandringsgrunn;2013;02;arbeid;0;prosent;3,7;
befolkning_innvandringsgrunn;2013;02;flukt;0;prosent;1,2;
befolkning_innvandringsgrunn;2013;02;familie;0;prosent;3,9;
befolkning_innvandringsgrunn;2013;02;annet;0;prosent;1,2;
befolkning_innvandringsgrunn;2013;02;uoppgitt;0;prosent;75,7;
befolkning_innvandringsgrunn;2013;03;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;03;arbeid;alle;prosent;9,4;
befolkning_innvandringsgrunn;2013;03;flukt;alle;prosent;3,2;
befolkning_innvandringsgrunn;2013;03;familie;alle;prosent;5,9;
befolkning_innvandringsgrunn;2013;03;annet;alle;prosent;2,6;
befolkning_innvandringsgrunn;2013;03;uoppgitt;alle;prosent;78,9;
befolkning_innvandringsgrunn;2013;03;alle;1;prosent;11,1;
befolkning_innvandringsgrunn;2013;03;arbeid;1;prosent;6,4;
befolkning_innvandringsgrunn;2013;03;flukt;1;prosent;1,4;
befolkning_innvandringsgrunn;2013;03;familie;1;prosent;2,2;
befolkning_innvandringsgrunn;2013;03;annet;1;prosent;0,9;
befolkning_innvandringsgrunn;2013;03;uoppgitt;1;prosent;0,1;
befolkning_innvandringsgrunn;2013;03;alle;0;prosent;88,9;
befolkning_innvandringsgrunn;2013;03;arbeid;0;prosent;3,1;
befolkning_innvandringsgrunn;2013;03;flukt;0;prosent;1,7;
befolkning_innvandringsgrunn;2013;03;familie;0;prosent;3,7;
befolkning_innvandringsgrunn;2013;03;annet;0;prosent;1,6;
befolkning_innvandringsgrunn;2013;03;uoppgitt;0;prosent;78,8;
befolkning_innvandringsgrunn;2013;04;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;04;arbeid;alle;prosent;14,8;
befolkning_innvandringsgrunn;2013;04;flukt;alle;prosent;2,1;
befolkning_innvandringsgrunn;2013;04;familie;alle;prosent;6,0;
befolkning_innvandringsgrunn;2013;04;annet;alle;prosent;3,9;
befolkning_innvandringsgrunn;2013;04;uoppgitt;alle;prosent;73,2;
befolkning_innvandringsgrunn;2013;04;alle;1;prosent;15,8;
befolkning_innvandringsgrunn;2013;04;arbeid;1;prosent;10,3;
befolkning_innvandringsgrunn;2013;04;flukt;1;prosent;1,2;
befolkning_innvandringsgrunn;2013;04;familie;1;prosent;2,5;
befolkning_innvandringsgrunn;2013;04;annet;1;prosent;1,7;
befolkning_innvandringsgrunn;2013;04;uoppgitt;1;prosent;0,2;
befolkning_innvandringsgrunn;2013;04;alle;0;prosent;84,2;
befolkning_innvandringsgrunn;2013;04;arbeid;0;prosent;4,5;
befolkning_innvandringsgrunn;2013;04;flukt;0;prosent;0,9;
befolkning_innvandringsgrunn;2013;04;familie;0;prosent;3,6;
befolkning_innvandringsgrunn;2013;04;annet;0;prosent;2,2;
befolkning_innvandringsgrunn;2013;04;uoppgitt;0;prosent;73,0;
befolkning_innvandringsgrunn;2013;05;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;05;arbeid;alle;prosent;16,7;
befolkning_innvandringsgrunn;2013;05;flukt;alle;prosent;1,2;
befolkning_innvandringsgrunn;2013;05;familie;alle;prosent;7,0;
befolkning_innvandringsgrunn;2013;05;annet;alle;prosent;3,1;
befolkning_innvandringsgrunn;2013;05;uoppgitt;alle;prosent;71,9;
befolkning_innvandringsgrunn;2013;05;alle;1;prosent;15,4;
befolkning_innvandringsgrunn;2013;05;arbeid;1;prosent;11,8;
befolkning_innvandringsgrunn;2013;05;flukt;1;prosent;0,5;
befolkning_innvandringsgrunn;2013;05;familie;1;prosent;2,0;
befolkning_innvandringsgrunn;2013;05;annet;1;prosent;0,9;
befolkning_innvandringsgrunn;2013;05;uoppgitt;1;prosent;0,2;
befolkning_innvandringsgrunn;2013;05;alle;0;prosent;84,6;
befolkning_innvandringsgrunn;2013;05;arbeid;0;prosent;5,0;
