tabell_navn;aar;fylke_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2015;04;innvandrere;alle;55-66;person;1601;
befolkning_alder;2015;04;innvandrere;alle;67+;person;895;
befolkning_alder;2015;04;befolkningen_ellers;alle;0-5;person;11300;
befolkning_alder;2015;04;befolkningen_ellers;alle;6-15;person;20719;
befolkning_alder;2015;04;befolkningen_ellers;alle;16-19;person;9187;
befolkning_alder;2015;04;befolkningen_ellers;alle;20-29;person;19450;
befolkning_alder;2015;04;befolkningen_ellers;alle;30-54;person;54406;
befolkning_alder;2015;04;befolkningen_ellers;alle;55-66;person;30253;
befolkning_alder;2015;04;befolkningen_ellers;alle;67+;person;34058;
befolkning_alder;2015;04;alle;1;0-5;person;6020;
befolkning_alder;2015;04;alle;1;6-15;person;11311;
befolkning_alder;2015;04;alle;1;16-19;person;5237;
befolkning_alder;2015;04;alle;1;20-29;person;11641;
befolkning_alder;2015;04;alle;1;30-54;person;31619;
befolkning_alder;2015;04;alle;1;55-66;person;15838;
befolkning_alder;2015;04;alle;1;67+;person;15646;
befolkning_alder;2015;04;innvandrere;1;0-5;person;176;
befolkning_alder;2015;04;innvandrere;1;6-15;person;714;
befolkning_alder;2015;04;innvandrere;1;16-19;person;431;
befolkning_alder;2015;04;innvandrere;1;20-29;person;1552;
befolkning_alder;2015;04;innvandrere;1;30-54;person;4041;
befolkning_alder;2015;04;innvandrere;1;55-66;person;797;
befolkning_alder;2015;04;innvandrere;1;67+;person;361;
befolkning_alder;2015;04;befolkningen_ellers;1;0-5;person;5844;
befolkning_alder;2015;04;befolkningen_ellers;1;6-15;person;10597;
befolkning_alder;2015;04;befolkningen_ellers;1;16-19;person;4806;
befolkning_alder;2015;04;befolkningen_ellers;1;20-29;person;10089;
befolkning_alder;2015;04;befolkningen_ellers;1;30-54;person;27578;
befolkning_alder;2015;04;befolkningen_ellers;1;55-66;person;15041;
befolkning_alder;2015;04;befolkningen_ellers;1;67+;person;15285;
befolkning_alder;2015;04;alle;0;0-5;person;5596;
befolkning_alder;2015;04;alle;0;6-15;person;10768;
befolkning_alder;2015;04;alle;0;16-19;person;4747;
befolkning_alder;2015;04;alle;0;20-29;person;10737;
befolkning_alder;2015;04;alle;0;30-54;person;30670;
befolkning_alder;2015;04;alle;0;55-66;person;16016;
befolkning_alder;2015;04;alle;0;67+;person;19307;
befolkning_alder;2015;04;innvandrere;0;0-5;person;140;
befolkning_alder;2015;04;innvandrere;0;6-15;person;646;
befolkning_alder;2015;04;innvandrere;0;16-19;person;366;
befolkning_alder;2015;04;innvandrere;0;20-29;person;1376;
befolkning_alder;2015;04;innvandrere;0;30-54;person;3842;
befolkning_alder;2015;04;innvandrere;0;55-66;person;804;
befolkning_alder;2015;04;innvandrere;0;67+;person;534;
befolkning_alder;2015;04;befolkningen_ellers;0;0-5;person;5456;
befolkning_alder;2015;04;befolkningen_ellers;0;6-15;person;10122;
befolkning_alder;2015;04;befolkningen_ellers;0;16-19;person;4381;
befolkning_alder;2015;04;befolkningen_ellers;0;20-29;person;9361;
befolkning_alder;2015;04;befolkningen_ellers;0;30-54;person;26828;
befolkning_alder;2015;04;befolkningen_ellers;0;55-66;person;15212;
befolkning_alder;2015;04;befolkningen_ellers;0;67+;person;18773;
befolkning_alder;2015;05;alle;alle;0-5;person;11297;
befolkning_alder;2015;05;alle;alle;6-15;person;21614;
befolkning_alder;2015;05;alle;alle;16-19;person;9714;
befolkning_alder;2015;05;alle;alle;20-29;person;22480;
befolkning_alder;2015;05;alle;alle;30-54;person;60907;
befolkning_alder;2015;05;alle;alle;55-66;person;29876;
befolkning_alder;2015;05;alle;alle;67+;person;32919;
befolkning_alder;2015;05;innvandrere;alle;0-5;person;305;
befolkning_alder;2015;05;innvandrere;alle;6-15;person;1406;
befolkning_alder;2015;05;innvandrere;alle;16-19;person;766;
befolkning_alder;2015;05;innvandrere;alle;20-29;person;3131;
befolkning_alder;2015;05;innvandrere;alle;30-54;person;7865;
befolkning_alder;2015;05;innvandrere;alle;55-66;person;1385;
befolkning_alder;2015;05;innvandrere;alle;67+;person;774;
befolkning_alder;2015;05;befolkningen_ellers;alle;0-5;person;10992;
befolkning_alder;2015;05;befolkningen_ellers;alle;6-15;person;20208;
befolkning_alder;2015;05;befolkningen_ellers;alle;16-19;person;8948;
befolkning_alder;2015;05;befolkningen_ellers;alle;20-29;person;19349;
befolkning_alder;2015;05;befolkningen_ellers;alle;30-54;person;53042;
befolkning_alder;2015;05;befolkningen_ellers;alle;55-66;person;28491;
befolkning_alder;2015;05;befolkningen_ellers;alle;67+;person;32145;
befolkning_alder;2015;05;alle;1;0-5;person;5819;
befolkning_alder;2015;05;alle;1;6-15;person;11058;
befolkning_alder;2015;05;alle;1;16-19;person;5049;
befolkning_alder;2015;05;alle;1;20-29;person;11718;
befolkning_alder;2015;05;alle;1;30-54;person;31131;
befolkning_alder;2015;05;alle;1;55-66;person;15066;
befolkning_alder;2015;05;alle;1;67+;person;14719;
befolkning_alder;2015;05;innvandrere;1;0-5;person;151;
befolkning_alder;2015;05;innvandrere;1;6-15;person;706;
befolkning_alder;2015;05;innvandrere;1;16-19;person;427;
befolkning_alder;2015;05;innvandrere;1;20-29;person;1644;
befolkning_alder;2015;05;innvandrere;1;30-54;person;4194;
befolkning_alder;2015;05;innvandrere;1;55-66;person;748;
befolkning_alder;2015;05;innvandrere;1;67+;person;323;
befolkning_alder;2015;05;befolkningen_ellers;1;0-5;person;5668;
befolkning_alder;2015;05;befolkningen_ellers;1;6-15;person;10352;
befolkning_alder;2015;05;befolkningen_ellers;1;16-19;person;4622;
befolkning_alder;2015;05;befolkningen_ellers;1;20-29;person;10074;
befolkning_alder;2015;05;befolkningen_ellers;1;30-54;person;26937;
befolkning_alder;2015;05;befolkningen_ellers;1;55-66;person;14318;
befolkning_alder;2015;05;befolkningen_ellers;1;67+;person;14396;
befolkning_alder;2015;05;alle;0;0-5;person;5478;
befolkning_alder;2015;05;alle;0;6-15;person;10556;
befolkning_alder;2015;05;alle;0;16-19;person;4665;
befolkning_alder;2015;05;alle;0;20-29;person;10762;
befolkning_alder;2015;05;alle;0;30-54;person;29776;
befolkning_alder;2015;05;alle;0;55-66;person;14810;
befolkning_alder;2015;05;alle;0;67+;person;18200;
befolkning_alder;2015;05;innvandrere;0;0-5;person;154;
befolkning_alder;2015;05;innvandrere;0;6-15;person;700;
befolkning_alder;2015;05;innvandrere;0;16-19;person;339;
befolkning_alder;2015;05;innvandrere;0;20-29;person;1487;
befolkning_alder;2015;05;innvandrere;0;30-54;person;3671;
befolkning_alder;2015;05;innvandrere;0;55-66;person;637;
befolkning_alder;2015;05;innvandrere;0;67+;person;451;
befolkning_alder;2015;05;befolkningen_ellers;0;0-5;person;5324;
befolkning_alder;2015;05;befolkningen_ellers;0;6-15;person;9856;
befolkning_alder;2015;05;befolkningen_ellers;0;16-19;person;4326;
befolkning_alder;2015;05;befolkningen_ellers;0;20-29;person;9275;
befolkning_alder;2015;05;befolkningen_ellers;0;30-54;person;26105;
befolkning_alder;2015;05;befolkningen_ellers;0;55-66;person;14173;
befolkning_alder;2015;05;befolkningen_ellers;0;67+;person;17749;
befolkning_alder;2015;06;alle;alle;0-5;person;18911;
befolkning_alder;2015;06;alle;alle;6-15;person;33460;
befolkning_alder;2015;06;alle;alle;16-19;person;13592;
befolkning_alder;2015;06;alle;alle;20-29;person;32790;
befolkning_alder;2015;06;alle;alle;30-54;person;95283;
befolkning_alder;2015;06;alle;alle;55-66;person;39746;
befolkning_alder;2015;06;alle;alle;67+;person;40955;
befolkning_alder;2015;06;innvandrere;alle;0-5;person;741;
befolkning_alder;2015;06;innvandrere;alle;6-15;person;2951;
befolkning_alder;2015;06;innvandrere;alle;16-19;person;1498;
befolkning_alder;2015;06;innvandrere;alle;20-29;person;6786;
befolkning_alder;2015;06;innvandrere;alle;30-54;person;21579;
befolkning_alder;2015;06;innvandrere;alle;55-66;person;3561;
befolkning_alder;2015;06;innvandrere;alle;67+;person;2016;
befolkning_alder;2015;06;befolkningen_ellers;alle;0-5;person;18170;
befolkning_alder;2015;06;befolkningen_ellers;alle;6-15;person;30509;
befolkning_alder;2015;06;befolkningen_ellers;alle;16-19;person;12094;
befolkning_alder;2015;06;befolkningen_ellers;alle;20-29;person;26004;
befolkning_alder;2015;06;befolkningen_ellers;alle;30-54;person;73704;
befolkning_alder;2015;06;befolkningen_ellers;alle;55-66;person;36185;
befolkning_alder;2015;06;befolkningen_ellers;alle;67+;person;38939;
befolkning_alder;2015;06;alle;1;0-5;person;9703;
befolkning_alder;2015;06;alle;1;6-15;person;17249;
befolkning_alder;2015;06;alle;1;16-19;person;7056;
befolkning_alder;2015;06;alle;1;20-29;person;16839;
befolkning_alder;2015;06;alle;1;30-54;person;48866;
befolkning_alder;2015;06;alle;1;55-66;person;19841;
befolkning_alder;2015;06;alle;1;67+;person;18352;
befolkning_alder;2015;06;innvandrere;1;0-5;person;364;
befolkning_alder;2015;06;innvandrere;1;6-15;person;1510;
befolkning_alder;2015;06;innvandrere;1;16-19;person;800;
befolkning_alder;2015;06;innvandrere;1;20-29;person;3375;
befolkning_alder;2015;06;innvandrere;1;30-54;person;11542;
befolkning_alder;2015;06;innvandrere;1;55-66;person;1898;
befolkning_alder;2015;06;innvandrere;1;67+;person;888;
befolkning_alder;2015;06;befolkningen_ellers;1;0-5;person;9339;
befolkning_alder;2015;06;befolkningen_ellers;1;6-15;person;15739;
befolkning_alder;2015;06;befolkningen_ellers;1;16-19;person;6256;
befolkning_alder;2015;06;befolkningen_ellers;1;20-29;person;13464;
befolkning_alder;2015;06;befolkningen_ellers;1;30-54;person;37324;
befolkning_alder;2015;06;befolkningen_ellers;1;55-66;person;17943;
befolkning_alder;2015;06;befolkningen_ellers;1;67+;person;17464;
befolkning_alder;2015;06;alle;0;0-5;person;9208;
befolkning_alder;2015;06;alle;0;6-15;person;16211;
befolkning_alder;2015;06;alle;0;16-19;person;6536;
befolkning_alder;2015;06;alle;0;20-29;person;15951;
befolkning_alder;2015;06;alle;0;30-54;person;46417;
befolkning_alder;2015;06;alle;0;55-66;person;19905;
befolkning_alder;2015;06;alle;0;67+;person;22603;
befolkning_alder;2015;06;innvandrere;0;0-5;person;377;
befolkning_alder;2015;06;innvandrere;0;6-15;person;1441;
befolkning_alder;2015;06;innvandrere;0;16-19;person;698;
befolkning_alder;2015;06;innvandrere;0;20-29;person;3411;
befolkning_alder;2015;06;innvandrere;0;30-54;person;10037;
befolkning_alder;2015;06;innvandrere;0;55-66;person;1663;
befolkning_alder;2015;06;innvandrere;0;67+;person;1128;
befolkning_alder;2015;06;befolkningen_ellers;0;0-5;person;8831;
befolkning_alder;2015;06;befolkningen_ellers;0;6-15;person;14770;
befolkning_alder;2015;06;befolkningen_ellers;0;16-19;person;5838;
befolkning_alder;2015;06;befolkningen_ellers;0;20-29;person;12540;
befolkning_alder;2015;06;befolkningen_ellers;0;30-54;person;36380;
befolkning_alder;2015;06;befolkningen_ellers;0;55-66;person;18242;
befolkning_alder;2015;06;befolkningen_ellers;0;67+;person;21475;
befolkning_alder;2015;07;alle;alle;0-5;person;15952;
befolkning_alder;2015;07;alle;alle;6-15;person;29257;
befolkning_alder;2015;07;alle;alle;16-19;person;12865;
befolkning_alder;2015;07;alle;alle;20-29;person;28529;
befolkning_alder;2015;07;alle;alle;30-54;person;81763;
befolkning_alder;2015;07;alle;alle;55-66;person;36634;
befolkning_alder;2015;07;alle;alle;67+;person;37662;
befolkning_alder;2015;07;innvandrere;alle;0-5;person;436;
befolkning_alder;2015;07;innvandrere;alle;6-15;person;1965;
befolkning_alder;2015;07;innvandrere;alle;16-19;person;1120;
befolkning_alder;2015;07;innvandrere;alle;20-29;person;4604;
befolkning_alder;2015;07;innvandrere;alle;30-54;person;13865;
befolkning_alder;2015;07;innvandrere;alle;55-66;person;2477;
befolkning_alder;2015;07;innvandrere;alle;67+;person;1816;
befolkning_alder;2015;07;befolkningen_ellers;alle;0-5;person;15516;
befolkning_alder;2015;07;befolkningen_ellers;alle;6-15;person;27292;
befolkning_alder;2015;07;befolkningen_ellers;alle;16-19;person;11745;
befolkning_alder;2015;07;befolkningen_ellers;alle;20-29;person;23925;
befolkning_alder;2015;07;befolkningen_ellers;alle;30-54;person;67898;
befolkning_alder;2015;07;befolkningen_ellers;alle;55-66;person;34157;
befolkning_alder;2015;07;befolkningen_ellers;alle;67+;person;35846;
befolkning_alder;2015;07;alle;1;0-5;person;8281;
befolkning_alder;2015;07;alle;1;6-15;person;15116;
befolkning_alder;2015;07;alle;1;16-19;person;6717;
befolkning_alder;2015;07;alle;1;20-29;person;14662;
befolkning_alder;2015;07;alle;1;30-54;person;41187;
befolkning_alder;2015;07;alle;1;55-66;person;18094;
befolkning_alder;2015;07;alle;1;67+;person;16664;
befolkning_alder;2015;07;innvandrere;1;0-5;person;234;
befolkning_alder;2015;07;innvandrere;1;6-15;person;1049;
befolkning_alder;2015;07;innvandrere;1;16-19;person;620;
befolkning_alder;2015;07;innvandrere;1;20-29;person;2295;
befolkning_alder;2015;07;innvandrere;1;30-54;person;7181;
befolkning_alder;2015;07;innvandrere;1;55-66;person;1250;
befolkning_alder;2015;07;innvandrere;1;67+;person;785;
befolkning_alder;2015;07;befolkningen_ellers;1;0-5;person;8047;
befolkning_alder;2015;07;befolkningen_ellers;1;6-15;person;14067;
befolkning_alder;2015;07;befolkningen_ellers;1;16-19;person;6097;
befolkning_alder;2015;07;befolkningen_ellers;1;20-29;person;12367;
befolkning_alder;2015;07;befolkningen_ellers;1;30-54;person;34006;
befolkning_alder;2015;07;befolkningen_ellers;1;55-66;person;16844;
befolkning_alder;2015;07;befolkningen_ellers;1;67+;person;15879;
befolkning_alder;2015;07;alle;0;0-5;person;7671;
befolkning_alder;2015;07;alle;0;6-15;person;14141;
befolkning_alder;2015;07;alle;0;16-19;person;6148;
befolkning_alder;2015;07;alle;0;20-29;person;13867;
befolkning_alder;2015;07;alle;0;30-54;person;40576;
befolkning_alder;2015;07;alle;0;55-66;person;18540;
befolkning_alder;2015;07;alle;0;67+;person;20998;
befolkning_alder;2015;07;innvandrere;0;0-5;person;202;
befolkning_alder;2015;07;innvandrere;0;6-15;person;916;
befolkning_alder;2015;07;innvandrere;0;16-19;person;500;
befolkning_alder;2015;07;innvandrere;0;20-29;person;2309;
befolkning_alder;2015;07;innvandrere;0;30-54;person;6684;
befolkning_alder;2015;07;innvandrere;0;55-66;person;1227;
befolkning_alder;2015;07;innvandrere;0;67+;person;1031;
befolkning_alder;2015;07;befolkningen_ellers;0;0-5;person;7469;
befolkning_alder;2015;07;befolkningen_ellers;0;6-15;person;13225;
befolkning_alder;2015;07;befolkningen_ellers;0;16-19;person;5648;
befolkning_alder;2015;07;befolkningen_ellers;0;20-29;person;11558;
befolkning_alder;2015;07;befolkningen_ellers;0;30-54;person;33892;
befolkning_alder;2015;07;befolkningen_ellers;0;55-66;person;17313;
befolkning_alder;2015;07;befolkningen_ellers;0;67+;person;19967;
befolkning_alder;2015;08;alle;alle;0-5;person;10908;
