"tabell_navn","aar","bydel_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"030106","familie","1","personer",293
"befolkning_innvandringsgrunn",2014,"030106","annet","1","personer",73
"befolkning_innvandringsgrunn",2014,"030106","uoppgitt","1","personer",762
"befolkning_innvandringsgrunn",2014,"030106","alle","0","personer",2539
"befolkning_innvandringsgrunn",2014,"030106","arbeid","0","personer",386
"befolkning_innvandringsgrunn",2014,"030106","flukt","0","personer",233
"befolkning_innvandringsgrunn",2014,"030106","familie","0","personer",603
"befolkning_innvandringsgrunn",2014,"030106","annet","0","personer",358
"befolkning_innvandringsgrunn",2014,"030106","uoppgitt","0","personer",959
"befolkning_innvandringsgrunn",2014,"030107","alle","alle","personer",6736
"befolkning_innvandringsgrunn",2014,"030107","arbeid","alle","personer",1719
"befolkning_innvandringsgrunn",2014,"030107","flukt","alle","personer",592
"befolkning_innvandringsgrunn",2014,"030107","familie","alle","personer",1240
"befolkning_innvandringsgrunn",2014,"030107","annet","alle","personer",883
"befolkning_innvandringsgrunn",2014,"030107","uoppgitt","alle","personer",2302
"befolkning_innvandringsgrunn",2014,"030107","alle","1","personer",3013
"befolkning_innvandringsgrunn",2014,"030107","arbeid","1","personer",1234
"befolkning_innvandringsgrunn",2014,"030107","flukt","1","personer",266
"befolkning_innvandringsgrunn",2014,"030107","familie","1","personer",383
"befolkning_innvandringsgrunn",2014,"030107","annet","1","personer",127
"befolkning_innvandringsgrunn",2014,"030107","uoppgitt","1","personer",1003
"befolkning_innvandringsgrunn",2014,"030107","alle","0","personer",3723
"befolkning_innvandringsgrunn",2014,"030107","arbeid","0","personer",485
"befolkning_innvandringsgrunn",2014,"030107","flukt","0","personer",326
"befolkning_innvandringsgrunn",2014,"030107","familie","0","personer",857
"befolkning_innvandringsgrunn",2014,"030107","annet","0","personer",756
"befolkning_innvandringsgrunn",2014,"030107","uoppgitt","0","personer",1299
"befolkning_innvandringsgrunn",2014,"030108","alle","alle","personer",7153
"befolkning_innvandringsgrunn",2014,"030108","arbeid","alle","personer",1458
"befolkning_innvandringsgrunn",2014,"030108","flukt","alle","personer",894
"befolkning_innvandringsgrunn",2014,"030108","familie","alle","personer",1104
"befolkning_innvandringsgrunn",2014,"030108","annet","alle","personer",1636
"befolkning_innvandringsgrunn",2014,"030108","uoppgitt","alle","personer",2061
"befolkning_innvandringsgrunn",2014,"030108","alle","1","personer",3595
"befolkning_innvandringsgrunn",2014,"030108","arbeid","1","personer",1015
"befolkning_innvandringsgrunn",2014,"030108","flukt","1","personer",459
"befolkning_innvandringsgrunn",2014,"030108","familie","1","personer",398
"befolkning_innvandringsgrunn",2014,"030108","annet","1","personer",721
"befolkning_innvandringsgrunn",2014,"030108","uoppgitt","1","personer",1002
"befolkning_innvandringsgrunn",2014,"030108","alle","0","personer",3558
"befolkning_innvandringsgrunn",2014,"030108","arbeid","0","personer",443
"befolkning_innvandringsgrunn",2014,"030108","flukt","0","personer",435
"befolkning_innvandringsgrunn",2014,"030108","familie","0","personer",706
"befolkning_innvandringsgrunn",2014,"030108","annet","0","personer",915
"befolkning_innvandringsgrunn",2014,"030108","uoppgitt","0","personer",1059
"befolkning_innvandringsgrunn",2014,"030109","alle","alle","personer",9286
"befolkning_innvandringsgrunn",2014,"030109","arbeid","alle","personer",1727
"befolkning_innvandringsgrunn",2014,"030109","flukt","alle","personer",2710
"befolkning_innvandringsgrunn",2014,"030109","familie","alle","personer",2013
"befolkning_innvandringsgrunn",2014,"030109","annet","alle","personer",415
"befolkning_innvandringsgrunn",2014,"030109","uoppgitt","alle","personer",2421
"befolkning_innvandringsgrunn",2014,"030109","alle","1","personer",5045
"befolkning_innvandringsgrunn",2014,"030109","arbeid","1","personer",1298
"befolkning_innvandringsgrunn",2014,"030109","flukt","1","personer",1324
"befolkning_innvandringsgrunn",2014,"030109","familie","1","personer",834
"befolkning_innvandringsgrunn",2014,"030109","annet","1","personer",189
"befolkning_innvandringsgrunn",2014,"030109","uoppgitt","1","personer",1400
"befolkning_innvandringsgrunn",2014,"030109","alle","0","personer",4241
"befolkning_innvandringsgrunn",2014,"030109","arbeid","0","personer",429
"befolkning_innvandringsgrunn",2014,"030109","flukt","0","personer",1386
"befolkning_innvandringsgrunn",2014,"030109","familie","0","personer",1179
"befolkning_innvandringsgrunn",2014,"030109","annet","0","personer",226
"befolkning_innvandringsgrunn",2014,"030109","uoppgitt","0","personer",1021
"befolkning_innvandringsgrunn",2014,"030110","alle","alle","personer",8644
"befolkning_innvandringsgrunn",2014,"030110","arbeid","alle","personer",1026
"befolkning_innvandringsgrunn",2014,"030110","flukt","alle","personer",2771
"befolkning_innvandringsgrunn",2014,"030110","familie","alle","personer",2196
"befolkning_innvandringsgrunn",2014,"030110","annet","alle","personer",237
"befolkning_innvandringsgrunn",2014,"030110","uoppgitt","alle","personer",2414
"befolkning_innvandringsgrunn",2014,"030110","alle","1","personer",4394
"befolkning_innvandringsgrunn",2014,"030110","arbeid","1","personer",725
"befolkning_innvandringsgrunn",2014,"030110","flukt","1","personer",1305
"befolkning_innvandringsgrunn",2014,"030110","familie","1","personer",926
"befolkning_innvandringsgrunn",2014,"030110","annet","1","personer",80
"befolkning_innvandringsgrunn",2014,"030110","uoppgitt","1","personer",1358
"befolkning_innvandringsgrunn",2014,"030110","alle","0","personer",4250
"befolkning_innvandringsgrunn",2014,"030110","arbeid","0","personer",301
"befolkning_innvandringsgrunn",2014,"030110","flukt","0","personer",1466
"befolkning_innvandringsgrunn",2014,"030110","familie","0","personer",1270
"befolkning_innvandringsgrunn",2014,"030110","annet","0","personer",157
"befolkning_innvandringsgrunn",2014,"030110","uoppgitt","0","personer",1056
"befolkning_innvandringsgrunn",2014,"030111","alle","alle","personer",10508
"befolkning_innvandringsgrunn",2014,"030111","arbeid","alle","personer",1195
"befolkning_innvandringsgrunn",2014,"030111","flukt","alle","personer",3215
"befolkning_innvandringsgrunn",2014,"030111","familie","alle","personer",2460
"befolkning_innvandringsgrunn",2014,"030111","annet","alle","personer",212
"befolkning_innvandringsgrunn",2014,"030111","uoppgitt","alle","personer",3426
"befolkning_innvandringsgrunn",2014,"030111","alle","1","personer",5492
"befolkning_innvandringsgrunn",2014,"030111","arbeid","1","personer",922
"befolkning_innvandringsgrunn",2014,"030111","flukt","1","personer",1469
"befolkning_innvandringsgrunn",2014,"030111","familie","1","personer",1039
"befolkning_innvandringsgrunn",2014,"030111","annet","1","personer",71
"befolkning_innvandringsgrunn",2014,"030111","uoppgitt","1","personer",1991
"befolkning_innvandringsgrunn",2014,"030111","alle","0","personer",5016
"befolkning_innvandringsgrunn",2014,"030111","arbeid","0","personer",273
"befolkning_innvandringsgrunn",2014,"030111","flukt","0","personer",1746
"befolkning_innvandringsgrunn",2014,"030111","familie","0","personer",1421
"befolkning_innvandringsgrunn",2014,"030111","annet","0","personer",141
"befolkning_innvandringsgrunn",2014,"030111","uoppgitt","0","personer",1435
"befolkning_innvandringsgrunn",2014,"030112","alle","alle","personer",16192
"befolkning_innvandringsgrunn",2014,"030112","arbeid","alle","personer",1783
"befolkning_innvandringsgrunn",2014,"030112","flukt","alle","personer",4707
"befolkning_innvandringsgrunn",2014,"030112","familie","alle","personer",4011
"befolkning_innvandringsgrunn",2014,"030112","annet","alle","personer",487
"befolkning_innvandringsgrunn",2014,"030112","uoppgitt","alle","personer",5204
"befolkning_innvandringsgrunn",2014,"030112","alle","1","personer",8288
"befolkning_innvandringsgrunn",2014,"030112","arbeid","1","personer",1316
"befolkning_innvandringsgrunn",2014,"030112","flukt","1","personer",2232
"befolkning_innvandringsgrunn",2014,"030112","familie","1","personer",1665
"befolkning_innvandringsgrunn",2014,"030112","annet","1","personer",172
"befolkning_innvandringsgrunn",2014,"030112","uoppgitt","1","personer",2903
"befolkning_innvandringsgrunn",2014,"030112","alle","0","personer",7904
"befolkning_innvandringsgrunn",2014,"030112","arbeid","0","personer",467
"befolkning_innvandringsgrunn",2014,"030112","flukt","0","personer",2475
"befolkning_innvandringsgrunn",2014,"030112","familie","0","personer",2346
"befolkning_innvandringsgrunn",2014,"030112","annet","0","personer",315
"befolkning_innvandringsgrunn",2014,"030112","uoppgitt","0","personer",2301
"befolkning_innvandringsgrunn",2014,"030113","alle","alle","personer",8345
"befolkning_innvandringsgrunn",2014,"030113","arbeid","alle","personer",1275
"befolkning_innvandringsgrunn",2014,"030113","flukt","alle","personer",2065
"befolkning_innvandringsgrunn",2014,"030113","familie","alle","personer",2020
"befolkning_innvandringsgrunn",2014,"030113","annet","alle","personer",386
"befolkning_innvandringsgrunn",2014,"030113","uoppgitt","alle","personer",2599
"befolkning_innvandringsgrunn",2014,"030113","alle","1","personer",4082
"befolkning_innvandringsgrunn",2014,"030113","arbeid","1","personer",911
"befolkning_innvandringsgrunn",2014,"030113","flukt","1","personer",944
"befolkning_innvandringsgrunn",2014,"030113","familie","1","personer",752
"befolkning_innvandringsgrunn",2014,"030113","annet","1","personer",127
"befolkning_innvandringsgrunn",2014,"030113","uoppgitt","1","personer",1348
"befolkning_innvandringsgrunn",2014,"030113","alle","0","personer",4263
"befolkning_innvandringsgrunn",2014,"030113","arbeid","0","personer",364
"befolkning_innvandringsgrunn",2014,"030113","flukt","0","personer",1121
"befolkning_innvandringsgrunn",2014,"030113","familie","0","personer",1268
"befolkning_innvandringsgrunn",2014,"030113","annet","0","personer",259
"befolkning_innvandringsgrunn",2014,"030113","uoppgitt","0","personer",1251
"befolkning_innvandringsgrunn",2014,"030114","alle","alle","personer",6505
"befolkning_innvandringsgrunn",2014,"030114","arbeid","alle","personer",1522
"befolkning_innvandringsgrunn",2014,"030114","flukt","alle","personer",1036
"befolkning_innvandringsgrunn",2014,"030114","familie","alle","personer",1195
"befolkning_innvandringsgrunn",2014,"030114","annet","alle","personer",451
"befolkning_innvandringsgrunn",2014,"030114","uoppgitt","alle","personer",2301
"befolkning_innvandringsgrunn",2014,"030114","alle","1","personer",3235
"befolkning_innvandringsgrunn",2014,"030114","arbeid","1","personer",1088
"befolkning_innvandringsgrunn",2014,"030114","flukt","1","personer",487
"befolkning_innvandringsgrunn",2014,"030114","familie","1","personer",462
"befolkning_innvandringsgrunn",2014,"030114","annet","1","personer",96
"befolkning_innvandringsgrunn",2014,"030114","uoppgitt","1","personer",1102
"befolkning_innvandringsgrunn",2014,"030114","alle","0","personer",3270
"befolkning_innvandringsgrunn",2014,"030114","arbeid","0","personer",434
"befolkning_innvandringsgrunn",2014,"030114","flukt","0","personer",549
"befolkning_innvandringsgrunn",2014,"030114","familie","0","personer",733
"befolkning_innvandringsgrunn",2014,"030114","annet","0","personer",355
"befolkning_innvandringsgrunn",2014,"030114","uoppgitt","0","personer",1199
"befolkning_innvandringsgrunn",2014,"030115","alle","alle","personer",12338
"befolkning_innvandringsgrunn",2014,"030115","arbeid","alle","personer",1398
"befolkning_innvandringsgrunn",2014,"030115","flukt","alle","personer",2988
"befolkning_innvandringsgrunn",2014,"030115","familie","alle","personer",3159
"befolkning_innvandringsgrunn",2014,"030115","annet","alle","personer",314
"befolkning_innvandringsgrunn",2014,"030115","uoppgitt","alle","personer",4479
"befolkning_innvandringsgrunn",2014,"030115","alle","1","personer",6196
"befolkning_innvandringsgrunn",2014,"030115","arbeid","1","personer",1077
"befolkning_innvandringsgrunn",2014,"030115","flukt","1","personer",1313
"befolkning_innvandringsgrunn",2014,"030115","familie","1","personer",1244
"befolkning_innvandringsgrunn",2014,"030115","annet","1","personer",114
"befolkning_innvandringsgrunn",2014,"030115","uoppgitt","1","personer",2448
"befolkning_innvandringsgrunn",2014,"030115","alle","0","personer",6142
"befolkning_innvandringsgrunn",2014,"030115","arbeid","0","personer",321
"befolkning_innvandringsgrunn",2014,"030115","flukt","0","personer",1675
"befolkning_innvandringsgrunn",2014,"030115","familie","0","personer",1915
"befolkning_innvandringsgrunn",2014,"030115","annet","0","personer",200
"befolkning_innvandringsgrunn",2014,"030115","uoppgitt","0","personer",2031
"befolkning_innvandringsgrunn",2014,"030116","alle","alle","personer",484
"befolkning_innvandringsgrunn",2014,"030116","arbeid","alle","personer",124
"befolkning_innvandringsgrunn",2014,"030116","flukt","alle","personer",68
"befolkning_innvandringsgrunn",2014,"030116","familie","alle","personer",52
"befolkning_innvandringsgrunn",2014,"030116","annet","alle","personer",47
"befolkning_innvandringsgrunn",2014,"030116","uoppgitt","alle","personer",193
"befolkning_innvandringsgrunn",2014,"030116","alle","1","personer",308
"befolkning_innvandringsgrunn",2014,"030116","arbeid","1","personer",94
"befolkning_innvandringsgrunn",2014,"030116","flukt","1","personer",50
"befolkning_innvandringsgrunn",2014,"030116","familie","1","personer",24
"befolkning_innvandringsgrunn",2014,"030116","annet","1","personer",26
"befolkning_innvandringsgrunn",2014,"030116","uoppgitt","1","personer",114
"befolkning_innvandringsgrunn",2014,"030116","alle","0","personer",176
"befolkning_innvandringsgrunn",2014,"030116","arbeid","0","personer",30
"befolkning_innvandringsgrunn",2014,"030116","flukt","0","personer",18
"befolkning_innvandringsgrunn",2014,"030116","familie","0","personer",28
"befolkning_innvandringsgrunn",2014,"030116","annet","0","personer",21
"befolkning_innvandringsgrunn",2014,"030116","uoppgitt","0","personer",79
"befolkning_innvandringsgrunn",2014,"030117","alle","alle","personer",153
"befolkning_innvandringsgrunn",2014,"030117","arbeid","alle","personer",55
"befolkning_innvandringsgrunn",2014,"030117","flukt","alle","personer",5
"befolkning_innvandringsgrunn",2014,"030117","familie","alle","personer",26
"befolkning_innvandringsgrunn",2014,"030117","annet","alle","personer",14
"befolkning_innvandringsgrunn",2014,"030117","uoppgitt","alle","personer",53
"befolkning_innvandringsgrunn",2014,"030117","alle","1","personer",81
"befolkning_innvandringsgrunn",2014,"030117","arbeid","1","personer",37
"befolkning_innvandringsgrunn",2014,"030117","flukt","1","personer",5
"befolkning_innvandringsgrunn",2014,"030117","familie","1","personer",9
"befolkning_innvandringsgrunn",2014,"030117","annet","1","personer",4
"befolkning_innvandringsgrunn",2014,"030117","uoppgitt","1","personer",26
"befolkning_innvandringsgrunn",2014,"030117","alle","0","personer",72
"befolkning_innvandringsgrunn",2014,"030117","arbeid","0","personer",18
"befolkning_innvandringsgrunn",2014,"030117","flukt","0","personer",0
"befolkning_innvandringsgrunn",2014,"030117","familie","0","personer",17
"befolkning_innvandringsgrunn",2014,"030117","annet","0","personer",10
"befolkning_innvandringsgrunn",2014,"030117","uoppgitt","0","personer",27
"befolkning_innvandringsgrunn",2014,"030199","alle","alle","personer",2175
"befolkning_innvandringsgrunn",2014,"030199","arbeid","alle","personer",994
"befolkning_innvandringsgrunn",2014,"030199","flukt","alle","personer",378
"befolkning_innvandringsgrunn",2014,"030199","familie","alle","personer",198
"befolkning_innvandringsgrunn",2014,"030199","annet","alle","personer",96
"befolkning_innvandringsgrunn",2014,"030199","uoppgitt","alle","personer",509
"befolkning_innvandringsgrunn",2014,"030199","alle","1","personer",1705
"befolkning_innvandringsgrunn",2014,"030199","arbeid","1","personer",889
"befolkning_innvandringsgrunn",2014,"030199","flukt","1","personer",272
"befolkning_innvandringsgrunn",2014,"030199","familie","1","personer",106
"befolkning_innvandringsgrunn",2014,"030199","annet","1","personer",38
"befolkning_innvandringsgrunn",2014,"030199","uoppgitt","1","personer",400
"befolkning_innvandringsgrunn",2014,"030199","alle","0","personer",470
"befolkning_innvandringsgrunn",2014,"030199","arbeid","0","personer",105
"befolkning_innvandringsgrunn",2014,"030199","flukt","0","personer",106
"befolkning_innvandringsgrunn",2014,"030199","familie","0","personer",92
"befolkning_innvandringsgrunn",2014,"030199","annet","0","personer",58
"befolkning_innvandringsgrunn",2014,"030199","uoppgitt","0","personer",109
"befolkning_innvandringsgrunn",2014,"030101","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"030101","arbeid","alle","prosent",16.9
"befolkning_innvandringsgrunn",2014,"030101","flukt","alle","prosent",27.5
"befolkning_innvandringsgrunn",2014,"030101","familie","alle","prosent",19.1
"befolkning_innvandringsgrunn",2014,"030101","annet","alle","prosent",4.2
"befolkning_innvandringsgrunn",2014,"030101","uoppgitt","alle","prosent",32.4
"befolkning_innvandringsgrunn",2014,"030101","alle","1","prosent",54.7
"befolkning_innvandringsgrunn",2014,"030101","arbeid","1","prosent",12.2
"befolkning_innvandringsgrunn",2014,"030101","flukt","1","prosent",14.2
"befolkning_innvandringsgrunn",2014,"030101","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2014,"030101","annet","1","prosent",1.7
"befolkning_innvandringsgrunn",2014,"030101","uoppgitt","1","prosent",18.8
"befolkning_innvandringsgrunn",2014,"030101","alle","0","prosent",45.3
"befolkning_innvandringsgrunn",2014,"030101","arbeid","0","prosent",4.7
"befolkning_innvandringsgrunn",2014,"030101","flukt","0","prosent",13.3
"befolkning_innvandringsgrunn",2014,"030101","familie","0","prosent",11.3
"befolkning_innvandringsgrunn",2014,"030101","annet","0","prosent",2.5
"befolkning_innvandringsgrunn",2014,"030101","uoppgitt","0","prosent",13.6
"befolkning_innvandringsgrunn",2014,"030102","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"030102","arbeid","alle","prosent",22.8
"befolkning_innvandringsgrunn",2014,"030102","flukt","alle","prosent",20.5
"befolkning_innvandringsgrunn",2014,"030102","familie","alle","prosent",17.8
"befolkning_innvandringsgrunn",2014,"030102","annet","alle","prosent",5.5
"befolkning_innvandringsgrunn",2014,"030102","uoppgitt","alle","prosent",33.3
"befolkning_innvandringsgrunn",2014,"030102","alle","1","prosent",56.1
"befolkning_innvandringsgrunn",2014,"030102","arbeid","1","prosent",16.5
"befolkning_innvandringsgrunn",2014,"030102","flukt","1","prosent",11.2
"befolkning_innvandringsgrunn",2014,"030102","familie","1","prosent",7.3
"befolkning_innvandringsgrunn",2014,"030102","annet","1","prosent",2.3
"befolkning_innvandringsgrunn",2014,"030102","uoppgitt","1","prosent",18.9
"befolkning_innvandringsgrunn",2014,"030102","alle","0","prosent",43.9
"befolkning_innvandringsgrunn",2014,"030102","arbeid","0","prosent",6.3
"befolkning_innvandringsgrunn",2014,"030102","flukt","0","prosent",9.3
"befolkning_innvandringsgrunn",2014,"030102","familie","0","prosent",10.5
"befolkning_innvandringsgrunn",2014,"030102","annet","0","prosent",3.2
"befolkning_innvandringsgrunn",2014,"030102","uoppgitt","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"030103","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"030103","arbeid","alle","prosent",18.3
"befolkning_innvandringsgrunn",2014,"030103","flukt","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"030103","familie","alle","prosent",18
"befolkning_innvandringsgrunn",2014,"030103","annet","alle","prosent",6
"befolkning_innvandringsgrunn",2014,"030103","uoppgitt","alle","prosent",34.4
"befolkning_innvandringsgrunn",2014,"030103","alle","1","prosent",53.2
"befolkning_innvandringsgrunn",2014,"030103","arbeid","1","prosent",12.7
"befolkning_innvandringsgrunn",2014,"030103","flukt","1","prosent",11.7
"befolkning_innvandringsgrunn",2014,"030103","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"030103","annet","1","prosent",2.3
"befolkning_innvandringsgrunn",2014,"030103","uoppgitt","1","prosent",19.3
"befolkning_innvandringsgrunn",2014,"030103","alle","0","prosent",46.8
"befolkning_innvandringsgrunn",2014,"030103","arbeid","0","prosent",5.6
"befolkning_innvandringsgrunn",2014,"030103","flukt","0","prosent",11.6
"befolkning_innvandringsgrunn",2014,"030103","familie","0","prosent",10.8
"befolkning_innvandringsgrunn",2014,"030103","annet","0","prosent",3.7
"befolkning_innvandringsgrunn",2014,"030103","uoppgitt","0","prosent",15.1
"befolkning_innvandringsgrunn",2014,"030104","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"030104","arbeid","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"030104","flukt","alle","prosent",13.8
"befolkning_innvandringsgrunn",2014,"030104","familie","alle","prosent",15.6
"befolkning_innvandringsgrunn",2014,"030104","annet","alle","prosent",7.5
"befolkning_innvandringsgrunn",2014,"030104","uoppgitt","alle","prosent",37.1
"befolkning_innvandringsgrunn",2014,"030104","alle","1","prosent",55.7
"befolkning_innvandringsgrunn",2014,"030104","arbeid","1","prosent",18.6
"befolkning_innvandringsgrunn",2014,"030104","flukt","1","prosent",7.8
"befolkning_innvandringsgrunn",2014,"030104","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"030104","annet","1","prosent",2.9
"befolkning_innvandringsgrunn",2014,"030104","uoppgitt","1","prosent",20
"befolkning_innvandringsgrunn",2014,"030104","alle","0","prosent",44.3
"befolkning_innvandringsgrunn",2014,"030104","arbeid","0","prosent",7.4
