tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,innvkat_4,kjonn,enhet,tabellvariabel
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,alle,0,personer,2502
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,alle,0,prosent,38.51
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,4854
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.44
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,2602
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,42.15
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,2252
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.63
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,alle,personer,415
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,alle,prosent,33.4
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,1,personer,214
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,1,prosent,32.08
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,0,personer,201
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,innvandrere,0,prosent,34.92
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,100
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,50.33
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,51
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,47.68
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,49
videregaende_deltakelse,2011-2013,09,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,53.45
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,alle,personer,8688
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,alle,prosent,38.41
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,1,personer,4700
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,1,prosent,40.5
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,0,personer,3988
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,alle,0,prosent,36.21
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,7767
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,39.09
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,4201
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,41.3
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,3566
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,36.77
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,alle,personer,669
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,alle,prosent,30.06
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,1,personer,367
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,1,prosent,31.48
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,0,personer,303
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,innvandrere,0,prosent,28.49
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,251
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,alle,prosent,48.12
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,1,personer,132
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,1,prosent,49.32
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,0,personer,119
videregaende_deltakelse,2011-2013,10,NULL,NULL,NULL,norskfodte_m_innvf,0,prosent,46.86
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,alle,personer,21598
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,alle,prosent,38.66
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,1,personer,11675
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,1,prosent,40.55
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,0,personer,9923
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,alle,0,prosent,36.65
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,personer,19663
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,40.15
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,1,personer,10643
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,1,prosent,42.02
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,0,personer,9021
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,bef_u_innv_og_norskf,0,prosent,38.16
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,alle,personer,1374
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,alle,prosent,24.44
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,1,personer,727
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,1,prosent,26.02
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,0,personer,647
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,innvandrere,0,prosent,22.87
videregaende_deltakelse,2011-2013,11,NULL,NULL,NULL,norskfodte_m_innvf,alle,personer,560
