tabell_navn;aar;naringsregion_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2007;04;annet;alle;person;100;
befolkning_innvandringsgrunn;2007;04;uoppgitt;alle;person;3229;
befolkning_innvandringsgrunn;2007;04;alle;1;person;4785;
befolkning_innvandringsgrunn;2007;04;arbeid;1;person;414;
befolkning_innvandringsgrunn;2007;04;flukt;1;person;2311;
befolkning_innvandringsgrunn;2007;04;familie;1;person;428;
befolkning_innvandringsgrunn;2007;04;annet;1;person;31;
befolkning_innvandringsgrunn;2007;04;uoppgitt;1;person;1601;
befolkning_innvandringsgrunn;2007;04;alle;0;person;4788;
befolkning_innvandringsgrunn;2007;04;arbeid;0;person;77;
befolkning_innvandringsgrunn;2007;04;flukt;0;person;2155;
befolkning_innvandringsgrunn;2007;04;familie;0;person;859;
befolkning_innvandringsgrunn;2007;04;annet;0;person;69;
befolkning_innvandringsgrunn;2007;04;uoppgitt;0;person;1628;
befolkning_innvandringsgrunn;2007;05; ;alle;person;159142;
befolkning_innvandringsgrunn;2007;05;alle;alle;person;16353;
befolkning_innvandringsgrunn;2007;05;arbeid;alle;person;1849;
befolkning_innvandringsgrunn;2007;05;flukt;alle;person;3518;
befolkning_innvandringsgrunn;2007;05;familie;alle;person;2776;
befolkning_innvandringsgrunn;2007;05;annet;alle;person;720;
befolkning_innvandringsgrunn;2007;05;uoppgitt;alle;person;7490;
befolkning_innvandringsgrunn;2007;05;alle;1;person;7693;
befolkning_innvandringsgrunn;2007;05;arbeid;1;person;1489;
befolkning_innvandringsgrunn;2007;05;flukt;1;person;1734;
befolkning_innvandringsgrunn;2007;05;familie;1;person;984;
befolkning_innvandringsgrunn;2007;05;annet;1;person;97;
befolkning_innvandringsgrunn;2007;05;uoppgitt;1;person;3389;
befolkning_innvandringsgrunn;2007;05;alle;0;person;8660;
befolkning_innvandringsgrunn;2007;05;arbeid;0;person;360;
befolkning_innvandringsgrunn;2007;05;flukt;0;person;1784;
befolkning_innvandringsgrunn;2007;05;familie;0;person;1792;
befolkning_innvandringsgrunn;2007;05;annet;0;person;623;
befolkning_innvandringsgrunn;2007;05;uoppgitt;0;person;4101;
befolkning_innvandringsgrunn;2007;06; ;alle;person;119868;
befolkning_innvandringsgrunn;2007;06;alle;alle;person;9396;
befolkning_innvandringsgrunn;2007;06;arbeid;alle;person;624;
befolkning_innvandringsgrunn;2007;06;flukt;alle;person;2085;
befolkning_innvandringsgrunn;2007;06;familie;alle;person;1645;
befolkning_innvandringsgrunn;2007;06;annet;alle;person;494;
befolkning_innvandringsgrunn;2007;06;uoppgitt;alle;person;4548;
befolkning_innvandringsgrunn;2007;06;alle;1;person;4512;
befolkning_innvandringsgrunn;2007;06;arbeid;1;person;474;
befolkning_innvandringsgrunn;2007;06;flukt;1;person;1041;
befolkning_innvandringsgrunn;2007;06;familie;1;person;602;
befolkning_innvandringsgrunn;2007;06;annet;1;person;213;
befolkning_innvandringsgrunn;2007;06;uoppgitt;1;person;2182;
befolkning_innvandringsgrunn;2007;06;alle;0;person;4884;
befolkning_innvandringsgrunn;2007;06;arbeid;0;person;150;
befolkning_innvandringsgrunn;2007;06;flukt;0;person;1044;
befolkning_innvandringsgrunn;2007;06;familie;0;person;1043;
befolkning_innvandringsgrunn;2007;06;annet;0;person;281;
befolkning_innvandringsgrunn;2007;06;uoppgitt;0;person;2366;
befolkning_innvandringsgrunn;2007;07; ;alle;person;148165;
befolkning_innvandringsgrunn;2007;07;alle;alle;person;12974;
befolkning_innvandringsgrunn;2007;07;arbeid;alle;person;793;
befolkning_innvandringsgrunn;2007;07;flukt;alle;person;3389;
befolkning_innvandringsgrunn;2007;07;familie;alle;person;2319;
befolkning_innvandringsgrunn;2007;07;annet;alle;person;266;
befolkning_innvandringsgrunn;2007;07;uoppgitt;alle;person;6207;
befolkning_innvandringsgrunn;2007;07;alle;1;person;6352;
befolkning_innvandringsgrunn;2007;07;arbeid;1;person;622;
befolkning_innvandringsgrunn;2007;07;flukt;1;person;1594;
befolkning_innvandringsgrunn;2007;07;familie;1;person;860;
befolkning_innvandringsgrunn;2007;07;annet;1;person;86;
befolkning_innvandringsgrunn;2007;07;uoppgitt;1;person;3190;
befolkning_innvandringsgrunn;2007;07;alle;0;person;6622;
befolkning_innvandringsgrunn;2007;07;arbeid;0;person;171;
befolkning_innvandringsgrunn;2007;07;flukt;0;person;1795;
befolkning_innvandringsgrunn;2007;07;familie;0;person;1459;
befolkning_innvandringsgrunn;2007;07;annet;0;person;180;
befolkning_innvandringsgrunn;2007;07;uoppgitt;0;person;3017;
befolkning_innvandringsgrunn;2007;08; ;alle;person;82002;
befolkning_innvandringsgrunn;2007;08;alle;alle;person;4755;
befolkning_innvandringsgrunn;2007;08;arbeid;alle;person;312;
befolkning_innvandringsgrunn;2007;08;flukt;alle;person;1124;
befolkning_innvandringsgrunn;2007;08;familie;alle;person;1077;
befolkning_innvandringsgrunn;2007;08;annet;alle;person;115;
befolkning_innvandringsgrunn;2007;08;uoppgitt;alle;person;2127;
befolkning_innvandringsgrunn;2007;08;alle;1;person;2207;
befolkning_innvandringsgrunn;2007;08;arbeid;1;person;235;
befolkning_innvandringsgrunn;2007;08;flukt;1;person;560;
befolkning_innvandringsgrunn;2007;08;familie;1;person;316;
befolkning_innvandringsgrunn;2007;08;annet;1;person;26;
befolkning_innvandringsgrunn;2007;08;uoppgitt;1;person;1070;
befolkning_innvandringsgrunn;2007;08;alle;0;person;2548;
befolkning_innvandringsgrunn;2007;08;arbeid;0;person;77;
befolkning_innvandringsgrunn;2007;08;flukt;0;person;564;
befolkning_innvandringsgrunn;2007;08;familie;0;person;761;
befolkning_innvandringsgrunn;2007;08;annet;0;person;89;
befolkning_innvandringsgrunn;2007;08;uoppgitt;0;person;1057;
befolkning_innvandringsgrunn;2007;09; ;alle;person;548617;
befolkning_innvandringsgrunn;2007;09;alle;alle;person;98479;
befolkning_innvandringsgrunn;2007;09;arbeid;alle;person;6378;
befolkning_innvandringsgrunn;2007;09;flukt;alle;person;24426;
befolkning_innvandringsgrunn;2007;09;familie;alle;person;19248;
befolkning_innvandringsgrunn;2007;09;annet;alle;person;4022;
befolkning_innvandringsgrunn;2007;09;uoppgitt;alle;person;44405;
befolkning_innvandringsgrunn;2007;09;alle;1;person;50136;
befolkning_innvandringsgrunn;2007;09;arbeid;1;person;4779;
befolkning_innvandringsgrunn;2007;09;flukt;1;person;11816;
befolkning_innvandringsgrunn;2007;09;familie;1;person;8236;
befolkning_innvandringsgrunn;2007;09;annet;1;person;1299;
befolkning_innvandringsgrunn;2007;09;uoppgitt;1;person;24006;
befolkning_innvandringsgrunn;2007;09;alle;0;person;48343;
befolkning_innvandringsgrunn;2007;09;arbeid;0;person;1599;
befolkning_innvandringsgrunn;2007;09;flukt;0;person;12610;
befolkning_innvandringsgrunn;2007;09;familie;0;person;11012;
befolkning_innvandringsgrunn;2007;09;annet;0;person;2723;
befolkning_innvandringsgrunn;2007;09;uoppgitt;0;person;20399;
befolkning_innvandringsgrunn;2007;10; ;alle;person;15321;
befolkning_innvandringsgrunn;2007;10;alle;alle;person;583;
befolkning_innvandringsgrunn;2007;10;arbeid;alle;person;44;
befolkning_innvandringsgrunn;2007;10;flukt;alle;person;255;
befolkning_innvandringsgrunn;2007;10;familie;alle;person;113;
befolkning_innvandringsgrunn;2007;10;annet;alle;person;8;
befolkning_innvandringsgrunn;2007;10;uoppgitt;alle;person;163;
befolkning_innvandringsgrunn;2007;10;alle;1;person;266;
befolkning_innvandringsgrunn;2007;10;arbeid;1;person;27;
befolkning_innvandringsgrunn;2007;10;flukt;1;person;140;
befolkning_innvandringsgrunn;2007;10;familie;1;person;27;
befolkning_innvandringsgrunn;2007;10;annet;1;person;0;
befolkning_innvandringsgrunn;2007;10;uoppgitt;1;person;72;
befolkning_innvandringsgrunn;2007;10;alle;0;person;317;
befolkning_innvandringsgrunn;2007;10;arbeid;0;person;17;
befolkning_innvandringsgrunn;2007;10;flukt;0;person;115;
befolkning_innvandringsgrunn;2007;10;familie;0;person;86;
befolkning_innvandringsgrunn;2007;10;annet;0;person;8;
befolkning_innvandringsgrunn;2007;10;uoppgitt;0;person;91;
befolkning_innvandringsgrunn;2007;11; ;alle;person;53063;
befolkning_innvandringsgrunn;2007;11;alle;alle;person;2239;
befolkning_innvandringsgrunn;2007;11;arbeid;alle;person;74;
befolkning_innvandringsgrunn;2007;11;flukt;alle;person;735;
befolkning_innvandringsgrunn;2007;11;familie;alle;person;408;
befolkning_innvandringsgrunn;2007;11;annet;alle;person;30;
befolkning_innvandringsgrunn;2007;11;uoppgitt;alle;person;992;
befolkning_innvandringsgrunn;2007;11;alle;1;person;999;
befolkning_innvandringsgrunn;2007;11;arbeid;1;person;57;
befolkning_innvandringsgrunn;2007;11;flukt;1;person;370;
befolkning_innvandringsgrunn;2007;11;familie;1;person;105;
befolkning_innvandringsgrunn;2007;11;annet;1;person;6;
befolkning_innvandringsgrunn;2007;11;uoppgitt;1;person;461;
befolkning_innvandringsgrunn;2007;11;alle;0;person;1240;
befolkning_innvandringsgrunn;2007;11;arbeid;0;person;17;
befolkning_innvandringsgrunn;2007;11;flukt;0;person;365;
befolkning_innvandringsgrunn;2007;11;familie;0;person;303;
befolkning_innvandringsgrunn;2007;11;annet;0;person;24;
befolkning_innvandringsgrunn;2007;11;uoppgitt;0;person;531;
befolkning_innvandringsgrunn;2007;12; ;alle;person;85817;
befolkning_innvandringsgrunn;2007;12;alle;alle;person;3695;
befolkning_innvandringsgrunn;2007;12;arbeid;alle;person;291;
befolkning_innvandringsgrunn;2007;12;flukt;alle;person;1223;
befolkning_innvandringsgrunn;2007;12;familie;alle;person;638;
befolkning_innvandringsgrunn;2007;12;annet;alle;person;144;
befolkning_innvandringsgrunn;2007;12;uoppgitt;alle;person;1399;
befolkning_innvandringsgrunn;2007;12;alle;1;person;1786;
befolkning_innvandringsgrunn;2007;12;arbeid;1;person;235;
befolkning_innvandringsgrunn;2007;12;flukt;1;person;635;
befolkning_innvandringsgrunn;2007;12;familie;1;person;217;
befolkning_innvandringsgrunn;2007;12;annet;1;person;49;
befolkning_innvandringsgrunn;2007;12;uoppgitt;1;person;650;
befolkning_innvandringsgrunn;2007;12;alle;0;person;1909;
befolkning_innvandringsgrunn;2007;12;arbeid;0;person;56;
befolkning_innvandringsgrunn;2007;12;flukt;0;person;588;
befolkning_innvandringsgrunn;2007;12;familie;0;person;421;
befolkning_innvandringsgrunn;2007;12;annet;0;person;95;
befolkning_innvandringsgrunn;2007;12;uoppgitt;0;person;749;
befolkning_innvandringsgrunn;2007;13; ;alle;person;34491;
befolkning_innvandringsgrunn;2007;13;alle;alle;person;1581;
befolkning_innvandringsgrunn;2007;13;arbeid;alle;person;91;
befolkning_innvandringsgrunn;2007;13;flukt;alle;person;526;
befolkning_innvandringsgrunn;2007;13;familie;alle;person;285;
befolkning_innvandringsgrunn;2007;13;annet;alle;person;46;
befolkning_innvandringsgrunn;2007;13;uoppgitt;alle;person;633;
befolkning_innvandringsgrunn;2007;13;alle;1;person;752;
befolkning_innvandringsgrunn;2007;13;arbeid;1;person;63;
befolkning_innvandringsgrunn;2007;13;flukt;1;person;262;
befolkning_innvandringsgrunn;2007;13;familie;1;person;87;
befolkning_innvandringsgrunn;2007;13;annet;1;person;16;
befolkning_innvandringsgrunn;2007;13;uoppgitt;1;person;324;
befolkning_innvandringsgrunn;2007;13;alle;0;person;829;
befolkning_innvandringsgrunn;2007;13;arbeid;0;person;28;
befolkning_innvandringsgrunn;2007;13;flukt;0;person;264;
befolkning_innvandringsgrunn;2007;13;familie;0;person;198;
befolkning_innvandringsgrunn;2007;13;annet;0;person;30;
befolkning_innvandringsgrunn;2007;13;uoppgitt;0;person;309;
befolkning_innvandringsgrunn;2007;14; ;alle;person;67582;
befolkning_innvandringsgrunn;2007;14;alle;alle;person;2954;
befolkning_innvandringsgrunn;2007;14;arbeid;alle;person;180;
befolkning_innvandringsgrunn;2007;14;flukt;alle;person;1290;
befolkning_innvandringsgrunn;2007;14;familie;alle;person;502;
befolkning_innvandringsgrunn;2007;14;annet;alle;person;75;
befolkning_innvandringsgrunn;2007;14;uoppgitt;alle;person;907;
befolkning_innvandringsgrunn;2007;14;alle;1;person;1394;
befolkning_innvandringsgrunn;2007;14;arbeid;1;person;138;
befolkning_innvandringsgrunn;2007;14;flukt;1;person;659;
befolkning_innvandringsgrunn;2007;14;familie;1;person;151;
befolkning_innvandringsgrunn;2007;14;annet;1;person;29;
befolkning_innvandringsgrunn;2007;14;uoppgitt;1;person;417;
befolkning_innvandringsgrunn;2007;14;alle;0;person;1560;
befolkning_innvandringsgrunn;2007;14;arbeid;0;person;42;
befolkning_innvandringsgrunn;2007;14;flukt;0;person;631;
befolkning_innvandringsgrunn;2007;14;familie;0;person;351;
befolkning_innvandringsgrunn;2007;14;annet;0;person;46;
befolkning_innvandringsgrunn;2007;14;uoppgitt;0;person;490;
befolkning_innvandringsgrunn;2007;15; ;alle;person;27870;
befolkning_innvandringsgrunn;2007;15;alle;alle;person;1072;
befolkning_innvandringsgrunn;2007;15;arbeid;alle;person;77;
befolkning_innvandringsgrunn;2007;15;flukt;alle;person;342;
befolkning_innvandringsgrunn;2007;15;familie;alle;person;223;
befolkning_innvandringsgrunn;2007;15;annet;alle;person;14;
befolkning_innvandringsgrunn;2007;15;uoppgitt;alle;person;416;
befolkning_innvandringsgrunn;2007;15;alle;1;person;528;
befolkning_innvandringsgrunn;2007;15;arbeid;1;person;51;
befolkning_innvandringsgrunn;2007;15;flukt;1;person;183;
befolkning_innvandringsgrunn;2007;15;familie;1;person;71;
befolkning_innvandringsgrunn;2007;15;annet;1;person;3;
befolkning_innvandringsgrunn;2007;15;uoppgitt;1;person;220;
befolkning_innvandringsgrunn;2007;15;alle;0;person;544;
befolkning_innvandringsgrunn;2007;15;arbeid;0;person;26;
befolkning_innvandringsgrunn;2007;15;flukt;0;person;159;
befolkning_innvandringsgrunn;2007;15;familie;0;person;152;
befolkning_innvandringsgrunn;2007;15;annet;0;person;11;
befolkning_innvandringsgrunn;2007;15;uoppgitt;0;person;196;
befolkning_innvandringsgrunn;2007;16; ;alle;person;36544;
befolkning_innvandringsgrunn;2007;16;alle;alle;person;1946;
befolkning_innvandringsgrunn;2007;16;arbeid;alle;person;128;
befolkning_innvandringsgrunn;2007;16;flukt;alle;person;756;
befolkning_innvandringsgrunn;2007;16;familie;alle;person;250;
befolkning_innvandringsgrunn;2007;16;annet;alle;person;54;
befolkning_innvandringsgrunn;2007;16;uoppgitt;alle;person;758;
befolkning_innvandringsgrunn;2007;16;alle;1;person;951;
befolkning_innvandringsgrunn;2007;16;arbeid;1;person;91;
befolkning_innvandringsgrunn;2007;16;flukt;1;person;413;
befolkning_innvandringsgrunn;2007;16;familie;1;person;84;
befolkning_innvandringsgrunn;2007;16;annet;1;person;13;
befolkning_innvandringsgrunn;2007;16;uoppgitt;1;person;350;
befolkning_innvandringsgrunn;2007;16;alle;0;person;995;
befolkning_innvandringsgrunn;2007;16;arbeid;0;person;37;
befolkning_innvandringsgrunn;2007;16;flukt;0;person;343;
befolkning_innvandringsgrunn;2007;16;familie;0;person;166;
befolkning_innvandringsgrunn;2007;16;annet;0;person;41;
befolkning_innvandringsgrunn;2007;16;uoppgitt;0;person;408;
befolkning_innvandringsgrunn;2007;17; ;alle;person;13546;
befolkning_innvandringsgrunn;2007;17;alle;alle;person;454;
befolkning_innvandringsgrunn;2007;17;arbeid;alle;person;59;
befolkning_innvandringsgrunn;2007;17;flukt;alle;person;133;
befolkning_innvandringsgrunn;2007;17;familie;alle;person;129;
befolkning_innvandringsgrunn;2007;17;annet;alle;person;9;
befolkning_innvandringsgrunn;2007;17;uoppgitt;alle;person;124;
befolkning_innvandringsgrunn;2007;17;alle;1;person;211;
befolkning_innvandringsgrunn;2007;17;arbeid;1;person;43;
befolkning_innvandringsgrunn;2007;17;flukt;1;person;71;
befolkning_innvandringsgrunn;2007;17;familie;1;person;41;
befolkning_innvandringsgrunn;2007;17;annet;1;person;3;
befolkning_innvandringsgrunn;2007;17;uoppgitt;1;person;53;
befolkning_innvandringsgrunn;2007;17;alle;0;person;243;
befolkning_innvandringsgrunn;2007;17;arbeid;0;person;16;
befolkning_innvandringsgrunn;2007;17;flukt;0;person;62;
befolkning_innvandringsgrunn;2007;17;familie;0;person;88;
befolkning_innvandringsgrunn;2007;17;annet;0;person;6;
befolkning_innvandringsgrunn;2007;17;uoppgitt;0;person;71;
befolkning_innvandringsgrunn;2007;18; ;alle;person;19550;
befolkning_innvandringsgrunn;2007;18;alle;alle;person;443;
befolkning_innvandringsgrunn;2007;18;arbeid;alle;person;64;
befolkning_innvandringsgrunn;2007;18;flukt;alle;person;123;
befolkning_innvandringsgrunn;2007;18;familie;alle;person;121;
befolkning_innvandringsgrunn;2007;18;annet;alle;person;16;
befolkning_innvandringsgrunn;2007;18;uoppgitt;alle;person;119;
befolkning_innvandringsgrunn;2007;18;alle;1;person;225;
befolkning_innvandringsgrunn;2007;18;arbeid;1;person;47;
befolkning_innvandringsgrunn;2007;18;flukt;1;person;73;
befolkning_innvandringsgrunn;2007;18;familie;1;person;38;
befolkning_innvandringsgrunn;2007;18;annet;1;person;9;
befolkning_innvandringsgrunn;2007;18;uoppgitt;1;person;58;
befolkning_innvandringsgrunn;2007;18;alle;0;person;218;
befolkning_innvandringsgrunn;2007;18;arbeid;0;person;17;
befolkning_innvandringsgrunn;2007;18;flukt;0;person;50;
befolkning_innvandringsgrunn;2007;18;familie;0;person;83;
befolkning_innvandringsgrunn;2007;18;annet;0;person;7;
befolkning_innvandringsgrunn;2007;18;uoppgitt;0;person;61;
befolkning_innvandringsgrunn;2007;19; ;alle;person;17945;
befolkning_innvandringsgrunn;2007;19;alle;alle;person;740;
befolkning_innvandringsgrunn;2007;19;arbeid;alle;person;73;
befolkning_innvandringsgrunn;2007;19;flukt;alle;person;239;
befolkning_innvandringsgrunn;2007;19;familie;alle;person;155;
befolkning_innvandringsgrunn;2007;19;annet;alle;person;22;
befolkning_innvandringsgrunn;2007;19;uoppgitt;alle;person;251;
befolkning_innvandringsgrunn;2007;19;alle;1;person;356;
befolkning_innvandringsgrunn;2007;19;arbeid;1;person;48;
befolkning_innvandringsgrunn;2007;19;flukt;1;person;135;
befolkning_innvandringsgrunn;2007;19;familie;1;person;56;
befolkning_innvandringsgrunn;2007;19;annet;1;person;3;
befolkning_innvandringsgrunn;2007;19;uoppgitt;1;person;114;
befolkning_innvandringsgrunn;2007;19;alle;0;person;384;
befolkning_innvandringsgrunn;2007;19;arbeid;0;person;25;
befolkning_innvandringsgrunn;2007;19;flukt;0;person;104;
befolkning_innvandringsgrunn;2007;19;familie;0;person;99;
befolkning_innvandringsgrunn;2007;19;annet;0;person;19;
befolkning_innvandringsgrunn;2007;19;uoppgitt;0;person;137;
befolkning_innvandringsgrunn;2007;20; ;alle;person;159867;
befolkning_innvandringsgrunn;2007;20;alle;alle;person;14616;
befolkning_innvandringsgrunn;2007;20;arbeid;alle;person;908;
befolkning_innvandringsgrunn;2007;20;flukt;alle;person;4378;
befolkning_innvandringsgrunn;2007;20;familie;alle;person;2851;
befolkning_innvandringsgrunn;2007;20;annet;alle;person;246;
befolkning_innvandringsgrunn;2007;20;uoppgitt;alle;person;6233;
befolkning_innvandringsgrunn;2007;20;alle;1;person;7238;
befolkning_innvandringsgrunn;2007;20;arbeid;1;person;739;
befolkning_innvandringsgrunn;2007;20;flukt;1;person;2204;
befolkning_innvandringsgrunn;2007;20;familie;1;person;1009;
befolkning_innvandringsgrunn;2007;20;annet;1;person;65;
befolkning_innvandringsgrunn;2007;20;uoppgitt;1;person;3221;
befolkning_innvandringsgrunn;2007;20;alle;0;person;7378;
befolkning_innvandringsgrunn;2007;20;arbeid;0;person;169;
befolkning_innvandringsgrunn;2007;20;flukt;0;person;2174;
befolkning_innvandringsgrunn;2007;20;familie;0;person;1842;
befolkning_innvandringsgrunn;2007;20;annet;0;person;181;
befolkning_innvandringsgrunn;2007;20;uoppgitt;0;person;3012;
befolkning_innvandringsgrunn;2007;21; ;alle;person;19960;
befolkning_innvandringsgrunn;2007;21;alle;alle;person;1331;
befolkning_innvandringsgrunn;2007;21;arbeid;alle;person;145;
befolkning_innvandringsgrunn;2007;21;flukt;alle;person;388;
befolkning_innvandringsgrunn;2007;21;familie;alle;person;230;
befolkning_innvandringsgrunn;2007;21;annet;alle;person;24;
befolkning_innvandringsgrunn;2007;21;uoppgitt;alle;person;544;
befolkning_innvandringsgrunn;2007;21;alle;1;person;630;
befolkning_innvandringsgrunn;2007;21;arbeid;1;person;101;
befolkning_innvandringsgrunn;2007;21;flukt;1;person;202;
befolkning_innvandringsgrunn;2007;21;familie;1;person;72;
befolkning_innvandringsgrunn;2007;21;annet;1;person;11;
befolkning_innvandringsgrunn;2007;21;uoppgitt;1;person;244;
befolkning_innvandringsgrunn;2007;21;alle;0;person;701;
befolkning_innvandringsgrunn;2007;21;arbeid;0;person;44;
befolkning_innvandringsgrunn;2007;21;flukt;0;person;186;
befolkning_innvandringsgrunn;2007;21;familie;0;person;158;
befolkning_innvandringsgrunn;2007;21;annet;0;person;13;
befolkning_innvandringsgrunn;2007;21;uoppgitt;0;person;300;
befolkning_innvandringsgrunn;2007;22; ;alle;person;30095;
befolkning_innvandringsgrunn;2007;22;alle;alle;person;1763;
befolkning_innvandringsgrunn;2007;22;arbeid;alle;person;178;
befolkning_innvandringsgrunn;2007;22;flukt;alle;person;465;
befolkning_innvandringsgrunn;2007;22;familie;alle;person;391;
befolkning_innvandringsgrunn;2007;22;annet;alle;person;39;
befolkning_innvandringsgrunn;2007;22;uoppgitt;alle;person;690;
befolkning_innvandringsgrunn;2007;22;alle;1;person;822;
befolkning_innvandringsgrunn;2007;22;arbeid;1;person;126;
befolkning_innvandringsgrunn;2007;22;flukt;1;person;250;
befolkning_innvandringsgrunn;2007;22;familie;1;person;111;
befolkning_innvandringsgrunn;2007;22;annet;1;person;9;
befolkning_innvandringsgrunn;2007;22;uoppgitt;1;person;326;
befolkning_innvandringsgrunn;2007;22;alle;0;person;941;
befolkning_innvandringsgrunn;2007;22;arbeid;0;person;52;
befolkning_innvandringsgrunn;2007;22;flukt;0;person;215;
befolkning_innvandringsgrunn;2007;22;familie;0;person;280;
befolkning_innvandringsgrunn;2007;22;annet;0;person;30;
befolkning_innvandringsgrunn;2007;22;uoppgitt;0;person;364;
befolkning_innvandringsgrunn;2007;23; ;alle;person;18205;
befolkning_innvandringsgrunn;2007;23;alle;alle;person;720;
befolkning_innvandringsgrunn;2007;23;arbeid;alle;person;59;
befolkning_innvandringsgrunn;2007;23;flukt;alle;person;224;
befolkning_innvandringsgrunn;2007;23;familie;alle;person;166;
befolkning_innvandringsgrunn;2007;23;annet;alle;person;10;
befolkning_innvandringsgrunn;2007;23;uoppgitt;alle;person;261;
befolkning_innvandringsgrunn;2007;23;alle;1;person;329;
befolkning_innvandringsgrunn;2007;23;arbeid;1;person;47;
befolkning_innvandringsgrunn;2007;23;flukt;1;person;112;
befolkning_innvandringsgrunn;2007;23;familie;1;person;48;
befolkning_innvandringsgrunn;2007;23;annet;1;person;3;
befolkning_innvandringsgrunn;2007;23;uoppgitt;1;person;119;
befolkning_innvandringsgrunn;2007;23;alle;0;person;391;
befolkning_innvandringsgrunn;2007;23;arbeid;0;person;12;
befolkning_innvandringsgrunn;2007;23;flukt;0;person;112;
befolkning_innvandringsgrunn;2007;23;familie;0;person;118;
befolkning_innvandringsgrunn;2007;23;annet;0;person;7;
befolkning_innvandringsgrunn;2007;23;uoppgitt;0;person;142;
befolkning_innvandringsgrunn;2007;24; ;alle;person;33821;
