tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2012;00;alle;alle;personer;546730;
befolkning_innvandringsgrunn;2012;00;arbeid;alle;personer;118488;
befolkning_innvandringsgrunn;2012;00;flukt;alle;personer;163480;
befolkning_innvandringsgrunn;2012;00;familie;alle;personer;116182;
befolkning_innvandringsgrunn;2012;00;annet;alle;personer;25116;
befolkning_innvandringsgrunn;2012;00;uoppgitt;alle;personer;123464;
befolkning_innvandringsgrunn;2012;00;alle;1;personer;284332;
befolkning_innvandringsgrunn;2012;00;arbeid;1;personer;89186;
befolkning_innvandringsgrunn;2012;00;flukt;1;personer;86862;
befolkning_innvandringsgrunn;2012;00;familie;1;personer;37744;
befolkning_innvandringsgrunn;2012;00;annet;1;personer;8953;
befolkning_innvandringsgrunn;2012;00;uoppgitt;1;personer;61587;
befolkning_innvandringsgrunn;2012;00;alle;0;personer;262398;
befolkning_innvandringsgrunn;2012;00;arbeid;0;personer;29302;
befolkning_innvandringsgrunn;2012;00;flukt;0;personer;76618;
befolkning_innvandringsgrunn;2012;00;familie;0;personer;78438;
befolkning_innvandringsgrunn;2012;00;annet;0;personer;16163;
befolkning_innvandringsgrunn;2012;00;uoppgitt;0;personer;61877;
befolkning_innvandringsgrunn;2013;00; ;alle;personer;5051272;
befolkning_innvandringsgrunn;2013;00;alle;alle;personer;593319;
befolkning_innvandringsgrunn;2013;00;arbeid;alle;personer;139480;
befolkning_innvandringsgrunn;2013;00;flukt;alle;personer;171647;
befolkning_innvandringsgrunn;2013;00;familie;alle;personer;128694;
befolkning_innvandringsgrunn;2013;00;annet;alle;personer;28199;
befolkning_innvandringsgrunn;2013;00;uoppgitt;alle;personer;125299;
befolkning_innvandringsgrunn;2013;00;alle;1;personer;310381;
befolkning_innvandringsgrunn;2013;00;arbeid;1;personer;104788;
befolkning_innvandringsgrunn;2013;00;flukt;1;personer;91002;
befolkning_innvandringsgrunn;2013;00;familie;1;personer;41702;
befolkning_innvandringsgrunn;2013;00;annet;1;personer;10257;
befolkning_innvandringsgrunn;2013;00;uoppgitt;1;personer;62632;
befolkning_innvandringsgrunn;2013;00;alle;0;personer;282938;
befolkning_innvandringsgrunn;2013;00;arbeid;0;personer;34692;
befolkning_innvandringsgrunn;2013;00;flukt;0;personer;80645;
befolkning_innvandringsgrunn;2013;00;familie;0;personer;86992;
befolkning_innvandringsgrunn;2013;00;annet;0;personer;17942;
befolkning_innvandringsgrunn;2013;00;uoppgitt;0;personer;62667;
befolkning_innvandringsgrunn;2014;00; ;alle;personer;5109054;
befolkning_innvandringsgrunn;2014;00;alle;alle;personer;633110;
befolkning_innvandringsgrunn;2014;00;arbeid;alle;personer;155785;
befolkning_innvandringsgrunn;2014;00;flukt;alle;personer;179534;
befolkning_innvandringsgrunn;2014;00;familie;alle;personer;140449;
befolkning_innvandringsgrunn;2014;00;annet;alle;personer;30309;
befolkning_innvandringsgrunn;2014;00;uoppgitt;alle;personer;127033;
befolkning_innvandringsgrunn;2014;00;alle;1;personer;331714;
befolkning_innvandringsgrunn;2014;00;arbeid;1;personer;116232;
befolkning_innvandringsgrunn;2014;00;flukt;1;personer;95440;
befolkning_innvandringsgrunn;2014;00;familie;1;personer;45473;
befolkning_innvandringsgrunn;2014;00;annet;1;personer;10917;
befolkning_innvandringsgrunn;2014;00;uoppgitt;1;personer;63652;
befolkning_innvandringsgrunn;2014;00;alle;0;personer;301396;
befolkning_innvandringsgrunn;2014;00;arbeid;0;personer;39553;
befolkning_innvandringsgrunn;2014;00;flukt;0;personer;84094;
befolkning_innvandringsgrunn;2014;00;familie;0;personer;94976;
befolkning_innvandringsgrunn;2014;00;annet;0;personer;19392;
befolkning_innvandringsgrunn;2014;00;uoppgitt;0;personer;63381;
befolkning_innvandringsgrunn;2015;00; ;alle;personer;5165802;
befolkning_innvandringsgrunn;2015;00;alle;alle;personer;669380;
befolkning_innvandringsgrunn;2015;00;arbeid;alle;personer;170425;
befolkning_innvandringsgrunn;2015;00;flukt;alle;personer;188130;
befolkning_innvandringsgrunn;2015;00;familie;alle;personer;150788;
befolkning_innvandringsgrunn;2015;00;annet;alle;personer;31950;
befolkning_innvandringsgrunn;2015;00;uoppgitt;alle;personer;128087;
befolkning_innvandringsgrunn;2015;00;alle;1;personer;351644;
befolkning_innvandringsgrunn;2015;00;arbeid;1;personer;126331;
befolkning_innvandringsgrunn;2015;00;flukt;1;personer;100793;
befolkning_innvandringsgrunn;2015;00;familie;1;personer;48757;
befolkning_innvandringsgrunn;2015;00;annet;1;personer;11601;
befolkning_innvandringsgrunn;2015;00;uoppgitt;1;personer;64162;
befolkning_innvandringsgrunn;2015;00;alle;0;personer;317736;
befolkning_innvandringsgrunn;2015;00;arbeid;0;personer;44094;
befolkning_innvandringsgrunn;2015;00;flukt;0;personer;87337;
befolkning_innvandringsgrunn;2015;00;familie;0;personer;102031;
befolkning_innvandringsgrunn;2015;00;annet;0;personer;20349;
befolkning_innvandringsgrunn;2015;00;uoppgitt;0;personer;63925;
befolkning_innvandringsgrunn;2006;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2006;00;arbeid;alle;prosent;6,2;
befolkning_innvandringsgrunn;2006;00;flukt;alle;prosent;36,8;
befolkning_innvandringsgrunn;2006;00;familie;alle;prosent;18,8;
befolkning_innvandringsgrunn;2006;00;annet;alle;prosent;3,6;
befolkning_innvandringsgrunn;2006;00;uoppgitt;alle;prosent;34,7;
befolkning_innvandringsgrunn;2006;00;alle;1;prosent;48,9;
befolkning_innvandringsgrunn;2006;00;arbeid;1;prosent;4,6;
befolkning_innvandringsgrunn;2006;00;flukt;1;prosent;19,8;
befolkning_innvandringsgrunn;2006;00;familie;1;prosent;6,6;
befolkning_innvandringsgrunn;2006;00;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2006;00;uoppgitt;1;prosent;16,7;
befolkning_innvandringsgrunn;2006;00;alle;0;prosent;51,1;
befolkning_innvandringsgrunn;2006;00;arbeid;0;prosent;1,6;
befolkning_innvandringsgrunn;2006;00;flukt;0;prosent;17,0;
befolkning_innvandringsgrunn;2006;00;familie;0;prosent;12,2;
befolkning_innvandringsgrunn;2006;00;annet;0;prosent;2,3;
befolkning_innvandringsgrunn;2006;00;uoppgitt;0;prosent;18,0;
befolkning_innvandringsgrunn;2007;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;00;arbeid;alle;prosent;8,6;
befolkning_innvandringsgrunn;2007;00;flukt;alle;prosent;36,6;
befolkning_innvandringsgrunn;2007;00;familie;alle;prosent;19,0;
befolkning_innvandringsgrunn;2007;00;annet;alle;prosent;3,7;
befolkning_innvandringsgrunn;2007;00;uoppgitt;alle;prosent;32,1;
befolkning_innvandringsgrunn;2007;00;alle;1;prosent;49,5;
befolkning_innvandringsgrunn;2007;00;arbeid;1;prosent;6,6;
befolkning_innvandringsgrunn;2007;00;flukt;1;prosent;19,6;
befolkning_innvandringsgrunn;2007;00;familie;1;prosent;6,4;
befolkning_innvandringsgrunn;2007;00;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2007;00;uoppgitt;1;prosent;15,5;
befolkning_innvandringsgrunn;2007;00;alle;0;prosent;50,5;
befolkning_innvandringsgrunn;2007;00;arbeid;0;prosent;2,0;
befolkning_innvandringsgrunn;2007;00;flukt;0;prosent;17,1;
befolkning_innvandringsgrunn;2007;00;familie;0;prosent;12,6;
befolkning_innvandringsgrunn;2007;00;annet;0;prosent;2,4;
befolkning_innvandringsgrunn;2007;00;uoppgitt;0;prosent;16,5;
befolkning_innvandringsgrunn;2008;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;00;arbeid;alle;prosent;12,6;
befolkning_innvandringsgrunn;2008;00;flukt;alle;prosent;34,8;
befolkning_innvandringsgrunn;2008;00;familie;alle;prosent;19,6;
befolkning_innvandringsgrunn;2008;00;annet;alle;prosent;3,9;
befolkning_innvandringsgrunn;2008;00;uoppgitt;alle;prosent;29,1;
befolkning_innvandringsgrunn;2008;00;alle;1;prosent;50,7;
befolkning_innvandringsgrunn;2008;00;arbeid;1;prosent;10,1;
befolkning_innvandringsgrunn;2008;00;flukt;1;prosent;18,5;
befolkning_innvandringsgrunn;2008;00;familie;1;prosent;6,6;
befolkning_innvandringsgrunn;2008;00;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2008;00;uoppgitt;1;prosent;14,2;
befolkning_innvandringsgrunn;2008;00;alle;0;prosent;49,3;
befolkning_innvandringsgrunn;2008;00;arbeid;0;prosent;2,6;
befolkning_innvandringsgrunn;2008;00;flukt;0;prosent;16,2;
befolkning_innvandringsgrunn;2008;00;familie;0;prosent;13,1;
befolkning_innvandringsgrunn;2008;00;annet;0;prosent;2,6;
befolkning_innvandringsgrunn;2008;00;uoppgitt;0;prosent;14,9;
befolkning_innvandringsgrunn;2009;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2009;00;arbeid;alle;prosent;15,8;
befolkning_innvandringsgrunn;2009;00;flukt;alle;prosent;33,9;
befolkning_innvandringsgrunn;2009;00;familie;alle;prosent;19,9;
befolkning_innvandringsgrunn;2009;00;annet;alle;prosent;4,1;
befolkning_innvandringsgrunn;2009;00;uoppgitt;alle;prosent;26,3;
befolkning_innvandringsgrunn;2009;00;alle;1;prosent;51,3;
befolkning_innvandringsgrunn;2009;00;arbeid;1;prosent;12,5;
befolkning_innvandringsgrunn;2009;00;flukt;1;prosent;18,1;
befolkning_innvandringsgrunn;2009;00;familie;1;prosent;6,4;
befolkning_innvandringsgrunn;2009;00;annet;1;prosent;1,4;
befolkning_innvandringsgrunn;2009;00;uoppgitt;1;prosent;12,9;
befolkning_innvandringsgrunn;2009;00;alle;0;prosent;48,7;
befolkning_innvandringsgrunn;2009;00;arbeid;0;prosent;3,2;
befolkning_innvandringsgrunn;2009;00;flukt;0;prosent;15,9;
befolkning_innvandringsgrunn;2009;00;familie;0;prosent;13,5;
befolkning_innvandringsgrunn;2009;00;annet;0;prosent;2,7;
befolkning_innvandringsgrunn;2009;00;uoppgitt;0;prosent;13,4;
befolkning_innvandringsgrunn;2010;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2010;00;arbeid;alle;prosent;17,1;
befolkning_innvandringsgrunn;2010;00;flukt;alle;prosent;32,9;
befolkning_innvandringsgrunn;2010;00;familie;alle;prosent;20,6;
befolkning_innvandringsgrunn;2010;00;annet;alle;prosent;4,3;
befolkning_innvandringsgrunn;2010;00;uoppgitt;alle;prosent;25,1;
befolkning_innvandringsgrunn;2010;00;alle;1;prosent;51,3;
befolkning_innvandringsgrunn;2010;00;arbeid;1;prosent;13,2;
befolkning_innvandringsgrunn;2010;00;flukt;1;prosent;17,5;
befolkning_innvandringsgrunn;2010;00;familie;1;prosent;6,7;
befolkning_innvandringsgrunn;2010;00;annet;1;prosent;1,5;
befolkning_innvandringsgrunn;2010;00;uoppgitt;1;prosent;12,3;
befolkning_innvandringsgrunn;2010;00;alle;0;prosent;48,7;
befolkning_innvandringsgrunn;2010;00;arbeid;0;prosent;3,9;
befolkning_innvandringsgrunn;2010;00;flukt;0;prosent;15,4;
befolkning_innvandringsgrunn;2010;00;familie;0;prosent;13,9;
befolkning_innvandringsgrunn;2010;00;annet;0;prosent;2,8;
befolkning_innvandringsgrunn;2010;00;uoppgitt;0;prosent;12,7;
befolkning_innvandringsgrunn;2011;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2011;00;arbeid;alle;prosent;19,2;
befolkning_innvandringsgrunn;2011;00;flukt;alle;prosent;31,5;
befolkning_innvandringsgrunn;2011;00;familie;alle;prosent;20,9;
befolkning_innvandringsgrunn;2011;00;annet;alle;prosent;4,5;
befolkning_innvandringsgrunn;2011;00;uoppgitt;alle;prosent;23,9;
befolkning_innvandringsgrunn;2011;00;alle;1;prosent;51,5;
befolkning_innvandringsgrunn;2011;00;arbeid;1;prosent;14,4;
befolkning_innvandringsgrunn;2011;00;flukt;1;prosent;16,8;
befolkning_innvandringsgrunn;2011;00;familie;1;prosent;6,8;
befolkning_innvandringsgrunn;2011;00;annet;1;prosent;1,6;
befolkning_innvandringsgrunn;2011;00;uoppgitt;1;prosent;11,8;
befolkning_innvandringsgrunn;2011;00;alle;0;prosent;48,5;
befolkning_innvandringsgrunn;2011;00;arbeid;0;prosent;4,8;
befolkning_innvandringsgrunn;2011;00;flukt;0;prosent;14,7;
befolkning_innvandringsgrunn;2011;00;familie;0;prosent;14,1;
befolkning_innvandringsgrunn;2011;00;annet;0;prosent;2,9;
befolkning_innvandringsgrunn;2011;00;uoppgitt;0;prosent;12,0;
befolkning_innvandringsgrunn;2012;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2012;00;arbeid;alle;prosent;21,7;
befolkning_innvandringsgrunn;2012;00;flukt;alle;prosent;29,9;
befolkning_innvandringsgrunn;2012;00;familie;alle;prosent;21,3;
befolkning_innvandringsgrunn;2012;00;annet;alle;prosent;4,6;
befolkning_innvandringsgrunn;2012;00;uoppgitt;alle;prosent;22,6;
befolkning_innvandringsgrunn;2012;00;alle;1;prosent;52,0;
befolkning_innvandringsgrunn;2012;00;arbeid;1;prosent;16,3;
befolkning_innvandringsgrunn;2012;00;flukt;1;prosent;15,9;
befolkning_innvandringsgrunn;2012;00;familie;1;prosent;6,9;
befolkning_innvandringsgrunn;2012;00;annet;1;prosent;1,6;
befolkning_innvandringsgrunn;2012;00;uoppgitt;1;prosent;11,3;
befolkning_innvandringsgrunn;2012;00;alle;0;prosent;48,0;
befolkning_innvandringsgrunn;2012;00;arbeid;0;prosent;5,4;
befolkning_innvandringsgrunn;2012;00;flukt;0;prosent;14,0;
befolkning_innvandringsgrunn;2012;00;familie;0;prosent;14,3;
befolkning_innvandringsgrunn;2012;00;annet;0;prosent;3,0;
befolkning_innvandringsgrunn;2012;00;uoppgitt;0;prosent;11,3;
befolkning_innvandringsgrunn;2013;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;00;arbeid;alle;prosent;23,5;
befolkning_innvandringsgrunn;2013;00;flukt;alle;prosent;28,9;
befolkning_innvandringsgrunn;2013;00;familie;alle;prosent;21,7;
befolkning_innvandringsgrunn;2013;00;annet;alle;prosent;4,8;
befolkning_innvandringsgrunn;2013;00;uoppgitt;alle;prosent;21,1;
befolkning_innvandringsgrunn;2013;00;alle;1;prosent;52,3;
befolkning_innvandringsgrunn;2013;00;arbeid;1;prosent;17,7;
befolkning_innvandringsgrunn;2013;00;flukt;1;prosent;15,3;
befolkning_innvandringsgrunn;2013;00;familie;1;prosent;7,0;
befolkning_innvandringsgrunn;2013;00;annet;1;prosent;1,7;
befolkning_innvandringsgrunn;2013;00;uoppgitt;1;prosent;10,6;
befolkning_innvandringsgrunn;2013;00;alle;0;prosent;47,7;
befolkning_innvandringsgrunn;2013;00;arbeid;0;prosent;5,8;
befolkning_innvandringsgrunn;2013;00;flukt;0;prosent;13,6;
befolkning_innvandringsgrunn;2013;00;familie;0;prosent;14,7;
befolkning_innvandringsgrunn;2013;00;annet;0;prosent;3,0;
befolkning_innvandringsgrunn;2013;00;uoppgitt;0;prosent;10,6;
befolkning_innvandringsgrunn;2014;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2014;00;arbeid;alle;prosent;24,6;
befolkning_innvandringsgrunn;2014;00;flukt;alle;prosent;28,4;
befolkning_innvandringsgrunn;2014;00;familie;alle;prosent;22,2;
befolkning_innvandringsgrunn;2014;00;annet;alle;prosent;4,8;
befolkning_innvandringsgrunn;2014;00;uoppgitt;alle;prosent;20,1;
befolkning_innvandringsgrunn;2014;00;alle;1;prosent;52,4;
befolkning_innvandringsgrunn;2014;00;arbeid;1;prosent;18,4;
befolkning_innvandringsgrunn;2014;00;flukt;1;prosent;15,1;
befolkning_innvandringsgrunn;2014;00;familie;1;prosent;7,2;
befolkning_innvandringsgrunn;2014;00;annet;1;prosent;1,7;
befolkning_innvandringsgrunn;2014;00;uoppgitt;1;prosent;10,1;
befolkning_innvandringsgrunn;2014;00;alle;0;prosent;47,6;
befolkning_innvandringsgrunn;2014;00;arbeid;0;prosent;6,2;
befolkning_innvandringsgrunn;2014;00;flukt;0;prosent;13,3;
befolkning_innvandringsgrunn;2014;00;familie;0;prosent;15,0;
befolkning_innvandringsgrunn;2014;00;annet;0;prosent;3,1;
befolkning_innvandringsgrunn;2014;00;uoppgitt;0;prosent;10,0;
befolkning_innvandringsgrunn;2015;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2015;00;arbeid;alle;prosent;25,5;
befolkning_innvandringsgrunn;2015;00;flukt;alle;prosent;28,1;
befolkning_innvandringsgrunn;2015;00;familie;alle;prosent;22,5;
befolkning_innvandringsgrunn;2015;00;annet;alle;prosent;4,8;
befolkning_innvandringsgrunn;2015;00;uoppgitt;alle;prosent;19,1;
befolkning_innvandringsgrunn;2015;00;alle;1;prosent;52,5;
befolkning_innvandringsgrunn;2015;00;arbeid;1;prosent;18,9;
befolkning_innvandringsgrunn;2015;00;flukt;1;prosent;15,1;
befolkning_innvandringsgrunn;2015;00;familie;1;prosent;7,3;
befolkning_innvandringsgrunn;2015;00;annet;1;prosent;1,7;
befolkning_innvandringsgrunn;2015;00;uoppgitt;1;prosent;9,6;
befolkning_innvandringsgrunn;2015;00;alle;0;prosent;47,5;
befolkning_innvandringsgrunn;2015;00;arbeid;0;prosent;6,6;
befolkning_innvandringsgrunn;2015;00;flukt;0;prosent;13,0;
befolkning_innvandringsgrunn;2015;00;familie;0;prosent;15,2;
befolkning_innvandringsgrunn;2015;00;annet;0;prosent;3,0;
befolkning_innvandringsgrunn;2015;00;uoppgitt;0;prosent;9,5;
